gene,log2FC,p_value,FDR
A1BG,-2.158719546559021,0.30483573659291135,
A1CF,0.5576008967973723,0.5989940504477891,
A2M,-1.4310235531902595,0.03328940656329394,
A2ML1,1.2943560167614383,0.10307636693483045,
A3GALT2,-1.9846457528384975,0.4938575523201007,
A4GALT,-1.7533606790291143,0.25402780914256967,
A4GNT,1.346650523714979,0.33691072402075833,
AAAS,-0.45788588832957317,0.03838638349522783,
AACS,-1.1346839956536543,0.03204440834668203,
AADAC,-1.1993687791647671,0.03680510818334897,
AADACL2,-0.512030978205838,0.34590229258176747,
AADACL3,0.6311709300506612,0.622140058927402,
AADACL4,0.8433718207453959,0.17045793194153064,
AADAT,-0.591327180724729,0.02202976843280226,
AAGAB,-0.6186235582154563,0.006711282560093303,
AAK1,-1.1694098504555082,0.015394260017038492,
AAMDC,0.055027537422061304,0.9273659392525905,
AAMP,-0.5724268963125887,0.07677045216619725,
AANAT,-0.4572069534331245,0.030131297718026664,
AAR2,-0.6705096255752677,0.043247597786223606,
AARD,0.3724313278072003,0.6152538647204706,
AARS1,-0.597714123504205,0.012914497382144972,
AARS2,-0.9257914602042024,1.1016063838421122e-07,
AARSD1,-0.16477119892623315,0.6521476385358329,
AASDH,-0.6975242289366562,2.72460356878745e-26,
AASDHPPT,-0.423768796329477,0.3544209290110102,
AASS,-0.6940623094663588,0.005484330404801392,
AATF,-0.8181477893195711,0.29042581362666864,
AATK,-1.2267613539449285,0.19561308435558517,
ABAT,-1.2298570390959318,0.0051301253517698564,
ABCA1,-1.2269186162947336,0.20490987644211398,
ABCA2,-1.2001712883093971,0.10076343961408313,
ABCA3,-0.9821765827943832,0.05533039671384864,
ABCA4,-1.0501761069808715,0.2925640595821885,
ABCA5,0.26743713773068234,0.46204437082356575,
ABCA6,-1.4073620549766834,0.25767047714657554,
ABCA7,-0.8978454560033752,0.03205260318254003,
ABCA8,-1.342399327930793,0.052041157567891586,
ABCA9,-1.4425657089668462,0.3109809475571708,
ABCA10,-1.2727090360889617,0.24539607852763548,
ABCA12,0.33144336958510595,0.6618724871231991,
ABCA13,0.321004263234891,0.7970664967281307,
ABCB1,-1.1757306231016331,0.40229005229226145,
ABCB4,0.6555712620864838,0.3264429558969204,
ABCB5,-2.7368433266562957,0.1543265619733455,
ABCB6,-0.14273007454597056,0.09980351797992604,
ABCB7,-0.27768713886737595,0.5071923044312998,
ABCB8,-1.1084138248953208,0.0638991732312721,
ABCB9,-1.581139028287259,0.33202278354617376,
ABCB10,-0.3262838736045561,0.2461131875771204,
ABCB11,0.8171359428056276,0.533212013157428,
ABCC1,-0.26102653194453995,9.060943246620916e-06,
ABCC2,-1.0842178247116774,0.11285045700437074,
ABCC3,-2.147874647957966,0.33175857368367967,
ABCC4,-1.0099002591275101,0.0873457868860078,
ABCC5,0.14635389892624118,0.7834411955462737,
ABCC6,0.3675691526992211,0.1917178792839721,
ABCC8,-0.4601839705947441,0.578196039269474,
ABCC9,-0.820248723757901,0.2091685137112761,
ABCC10,-1.0698565480845799,0.0006905168610565806,
ABCC11,0.8285328337007968,0.30227456794201085,
ABCC12,-1.5741851022133868,0.22473435907619296,
ABCD1,-0.8720592187950098,3.886050648583943e-30,
ABCD2,-0.6014978684359746,0.34762231416382217,
ABCD3,-0.5934113371204335,0.18633736426183384,
ABCD4,-1.0221010399420218,0.1377107248137833,
ABCE1,-0.75884589020698,0.04383431558789811,
ABCF1,-0.37294417892839427,0.02655429001733707,
ABCF2,-0.2862813213439069,1.7669648767597654e-05,
ABCF3,-0.21281709563530227,0.3042418531611642,
ABCG1,-0.9662328702326908,0.08005479216247983,
ABCG2,-1.832628505109481,0.04812568282936508,
ABCG4,-1.247403754042286,6.446544143450135e-13,
ABCG5,-0.20191511566393583,0.8802883250227748,
ABCG8,-0.445378666500358,0.789094893616747,
ABHD1,-0.25643399469507794,0.6255568965547912,
ABHD2,-2.060288841762585,0.24912921727282453,
ABHD3,-0.09772811112208248,0.5942010199952996,
ABHD4,-0.6948782666682197,0.118664826867895,
ABHD5,-0.5661843541753976,0.00012119532099540854,
ABHD6,-1.025133936318061,0.1492555172562893,
ABHD8,-0.6688397616019188,0.13835263698215694,
ABHD10,-0.36152811450129196,0.36017837164667926,
ABHD11,-0.683997084569286,0.1666260677718353,
ABHD12,-1.6282750459313073,0.09578290212830795,
ABHD12B,0.5622235763640355,0.5682546034037526,
ABHD13,-0.6835569439654766,0.01110479966596888,
ABHD14A,-0.4941276525959305,0.2552802696745391,
ABHD14A-ACY1,-0.8587233123656516,0.7315741671213185,
ABHD14B,-1.1704648312072878,0.020148113361775626,
ABHD15,-1.5104336882090024,0.01415134578059334,
ABHD16A,-0.01261817157775046,0.9762894476969259,
ABHD16B,29.64496569407048,9.848843084262062e-06,
ABHD17A,-0.9397088351121657,0.005278031417461972,
ABHD17B,-0.21752350375073592,0.12727077181903915,
ABHD17C,-1.7005270298193347,0.3278062566956995,
ABHD18,-0.1903452598720705,0.743070032828754,
ABI1,-1.1052014451308196,0.14792034489348452,
ABI2,-1.2081506637309585,0.120928505734067,
ABI3,-1.5013206820141232,0.025243125490197457,
ABI3BP,-3.2228297991915595,0.17256431844745163,
ABITRAM,-0.5301151188535734,0.024972862694994723,
ABL1,-1.5219024459240094,0.2844213198088301,
ABL2,-3.01077113288312,0.4615302339077295,
ABLIM1,-1.3189978833571576,0.4117355120362602,
