gene,log2FC,p_value,FDR
IMPACT,-1.1606404466071105,2.1367435406870853e-46,
H2BC13,-2.3316760709098623,2.5136678061490727e-46,
FBXL19-AS1,-1.274200323465236,1.1921632299015282e-45,
GPATCH11,-1.0958328232149521,1.2967591046365497e-45,
AC092143.3,-2.081115733818479,1.4896397235553005e-45,
SHE,-1.0813494334612637,2.5181632678530176e-45,
AC110615.1,-1.9268632430480326,2.783159980060659e-45,
TOPBP1,-1.004362723421332,4.431259480728286e-45,
KCNH2,-1.650805039273474,6.283474894636663e-45,
ZNF675,-1.2611282719939905,6.380827279102458e-45,
MBIP,-1.0301462918496505,9.234451829824851e-45,
HOXC-AS2,-1.4677248253639945,1.6793793079914919e-44,
PRRT1B,-2.362570078637598,3.322627280259253e-44,
CLCN5,-1.0982138611614094,3.354864805535493e-44,
RRN3P2,-1.7508855713784446,8.254117465783448e-44,
GSKIP,-1.0105459369577545,9.280677800735088e-44,
JRKL,-0.9752459529876983,1.6307436428413358e-43,
ZNF585B,-1.0613272205841895,2.3207924753775775e-43,
EXOSC4,-1.2186865496501431,1.1100558705766985e-42,
SEPTIN4,-1.4998288918986453,1.3945596555079074e-42,
ARL6,-1.141740773211075,2.6213664227642234e-42,
ASTE1,-1.017685419987549,5.690786700124297e-42,
AC090589.2,-2.291486980812301,8.217752705737345e-42,
TEPSIN,-1.043326876141302,1.7144709322911646e-41,
KCTD13,-1.056148645737864,2.2325185554261361e-41,
GALNTL6,-1.7310990144189002,2.562622554392422e-41,
TM2D2,-1.04224310810232,3.453593363568389e-41,
HMGB3,-1.5720348493793188,3.6055463074988526e-41,
STN1,-1.1240302354682252,4.354515232756188e-41,
AF235103.3,-1.0761382609553798,5.253256963833674e-41,
UTP3,-0.8828281922889865,6.245146161387047e-41,
AC020915.4,-1.6895960415549767,8.833426271818783e-41,
ZNF785,-1.157172215675184,1.570894652554644e-40,
AC090181.1,-1.758900564440761,4.513673766029662e-40,
DYNC1LI2,-0.9491176827806851,5.349028564991864e-40,
TGFB2,-1.4899012816717028,5.52299560824913e-40,
RGS10,-1.2479421127256647,6.422098931907774e-40,
NUDT22,-1.0642155602652799,1.0424521495604875e-39,
AC137834.2,-1.8288880832389784,1.209254562990688e-39,
CAV2,-1.0804654530695186,1.2917675014951293e-39,
SIKE1,-0.9485612870351958,1.774220908406794e-39,
TBL1XR1,-0.8482383819994571,1.7913999323461152e-39,
AL023806.4,-1.304689163248387,3.0974945309315934e-39,
AC005498.1,-1.7984767702003284,6.561344156629746e-39,
NME5,-1.315264364552666,6.857943994130064e-39,
AC073288.2,-1.6505508421429531,1.562749469123137e-38,
RBM45,-1.0046522637330608,1.7658130074868742e-38,
AL137060.3,-1.2758461343921241,2.0628234145589956e-38,
CPSF3,-0.8912527018519114,2.1953093772943277e-38,
USP18,-1.1699250014022373,3.41844667502784e-38,
PJA1,-1.041419927372779,3.5645787262627637e-38,
AC009318.4,-1.6089081960175413,4.4547538051807983e-38,
WNT5B,-1.2361020780124845,5.379997914741158e-38,
GSR,-1.0754616924306584,2.236593617772521e-37,
GRB2,-0.8423765498665045,3.088562898970875e-37,
LINC02328,-1.3351735156561273,3.218237980697447e-37,
YLPM1,-0.9098290114175909,3.5204855734504226e-37,
DOLK,-1.064043456857926,3.735828300538149e-37,
TC2N,-1.3742008383155189,5.587795546607153e-37,
TMEM185A,-1.1532821328529756,7.288717856596509e-37,
SEL1L,-0.9602125464091457,7.538831615798447e-37,
PLEKHA8,-0.8290911228053295,1.2375162042299802e-36,
VOPP1,-0.9420760870601604,2.2865010874784455e-36,
FAM120AOS,-0.8893382874677953,2.3487806943165906e-36,
C2CD4D,-1.8587233127269234,2.7845567818843435e-36,
GPRASP2,-0.926824302556761,4.2482776815774467e-36,
YIF1B,-0.8703346035135087,5.4098113844831406e-36,
ROBO4,-0.913919365576608,6.488928118793607e-36,
SLC5A4,-1.694792067832902,1.215229633541909e-35,
ZNF682,-1.196715302305637,1.2707951333716918e-35,
LAMTOR4,-0.928845833209762,1.4208668774101196e-35,
AC026401.2,-1.1500254438946762,3.114405458558729e-35,
AL031587.3,-1.30219746124253,3.170354839682848e-35,
AC244034.2,-1.9752775697427611,3.3113044412559587e-35,
AL136301.1,-1.9648105704904422,5.258458368116736e-35,
AC138393.3,-0.8885120662747698,7.276484822159982e-35,
AC104117.5,-1.4694852829821627,7.782754042567545e-35,
LRP3,-1.1221267517866462,8.614683906821704e-35,
SMAD2,-0.8016206872238679,9.54764959752977e-35,
MGMT,-1.0147922548007098,1.2005003641237503e-34,
PTPRN2-AS1,-1.4078684261877272,1.2036242431791707e-34,
C6orf226,-1.0399190102296973,1.4221276567545356e-34,
BMPR1A,-0.8187724871724102,1.581832885923261e-34,
Z82188.2,-2.210566984630928,2.1566049776489217e-34,
GOLGA8R,-1.4818690076445786,3.1195894944689035e-34,
RAB40AL,-1.228714332528769,3.136720794960003e-34,
SLC18A2,-1.3469394276418316,3.188938410273671e-34,
SNX6,-0.887342383495561,4.036835036289606e-34,
AC004771.2,-1.4069641985265233,6.01859471293403e-34,
JMJD4,-0.8959916370358443,6.030329414322666e-34,
TESPA1,-1.1244261462069258,6.8861577498336675e-34,
CBY1,-0.7857504076859853,7.363560841643086e-34,
BAG5,-0.7993878988525398,1.1310740147309112e-33,
KDM5A,-0.7813489010061881,1.298314592013663e-33,
RAB33B,-0.8685303060461705,1.3129039570532874e-33,
AL157893.2,-1.5956889070224456,1.313681551112485e-33,
DCBLD1,-1.0406675712250595,1.7788039257627945e-33,
ZNF518A,-0.812787658538151,2.937458107365289e-33,
LHFPL1,-1.3973354974611858,3.366322143698745e-33,
BCKDHB,-0.916010008044073,4.736470907567403e-33,
SNUPN,-0.7693071142460589,6.34410820457234e-33,
LYPLA2,-0.8314503829936127,9.934050542171294e-33,
AF131215.6,-1.1357235172653917,1.301426922470594e-32,
KATNAL2,-1.2194451372625932,1.4282694392735106e-32,
CTNNBIP1,-0.8366038907981652,1.7227323623113588e-32,
IQCK,-0.8320553626804642,1.8450586086915634e-32,
ATRX,-0.7771610301677612,5.028430104845072e-32,
ERI2,-0.805160708642007,5.656600400706689e-32,
DGCR2,-0.785733469115382,6.129417363811483e-32,
IRF2-DT,-0.8400041157871718,7.305955255271901e-32,
AL645939.4,-2.079322451885696,8.313402488404543e-32,
CABYR,-1.6614365909789555,9.117908340381937e-32,
GPR52,-0.9490947838558048,9.135223470828934e-32,
GCOM1,-1.1320929278999616,1.114976463258194e-31,
MCM3,-0.9570803904815007,1.1498647494993489e-31,
KANK3,-0.7858985717030885,1.1869932057643757e-31,
AC023283.1,-1.7548875014781884,2.1746704127074356e-31,
PHF20L1,-0.7589005646696955,2.4620515412383855e-31,
RGL3,-1.3465116818220924,2.4749083250924244e-31,
TRMT10B,-0.838580105956208,2.771641500234913e-31,
GMDS-DT,-0.786548556949715,4.057657373239635e-31,
ARL1,-0.8359328359569492,5.119944116574161e-31,
PTTG1,-1.2118972718563639,5.191043741209436e-31,
ZBED8,-0.9109780794560631,5.307674006356162e-31,
C4orf46,-0.9564244112716974,5.624362198016504e-31,
HEATR5A,-0.9431424814992289,5.788546890306045e-31,
SGK3,-0.7918618379423349,6.116244648597561e-31,
TRPV1,-0.9154235078767605,6.8040617438685665e-31,
AC015818.9,-2.0421694527441887,7.071761980592457e-31,
ZFP37,-1.0633053106344477,7.276628238744538e-31,
AC008750.2,-1.8886388905648712,8.839450825472447e-31,
SH2B1,-0.8089721458673419,9.364178593437164e-31,
GZF1,-0.7634802257783334,1.263173683233372e-30,
CAMSAP2,-0.8233702678446153,1.74941020247455e-30,
RSPH6A,-1.4694852831735972,1.822498130657009e-30,
TADA3,-0.7788548182250339,2.050491316169691e-30,
ZNF316,-0.8251558036668855,2.1788836678743566e-30,
ZNF205,-0.9945799957169484,2.550730737044416e-30,
MEST,-2.5404412367781064,2.60153209351131e-30,
ILVBL,-0.8977795449022105,2.63492455407481e-30,
RNF8,-0.6962591607322259,3.0428366204979986e-30,
PLEKHG3,-1.2864888139452042,3.316503150141561e-30,
ABCD1,-0.8720592187950098,3.886050648583943e-30,
SECISBP2L,-0.7041063474134887,3.9418984889259816e-30,
POLR1A,-0.7807966870711402,3.996479327703318e-30,
DENND11,-0.7479111351630116,5.473581605994924e-30,
AC020922.3,-1.5105803040174517,5.911431285268329e-30,
WASHC3,-1.0616845353361588,6.0703595757637026e-30,
VAMP8,-1.6379214352195428,6.287487947792801e-30,
AC008764.8,-1.2839967681199729,6.825962195923053e-30,
E4F1,-0.7858897027672214,6.990597277666306e-30,
MED10,-0.8082314026838958,7.027927073299351e-30,
SLC25A19,-0.7883533319761433,7.65511925245548e-30,
ZNF775,-0.851498595245403,8.743607286972353e-30,
AL158847.1,-1.4383126414961949,9.202207708476753e-30,
ZSWIM3,-0.8737708143848768,9.52643307902145e-30,
WASHC5,-0.7013206685110882,9.967609447060562e-30,
AC006547.2,-1.154974659755103,1.107303975459425e-29,
SMPD1,-0.9178978273844898,1.252310871235663e-29,
SUGP2,-0.7360915374356205,1.3111304543461837e-29,
AL135910.1,-1.7398200540213646,1.4861083518375626e-29,
ACP2,-1.0014135323578368,1.857369998187501e-29,
LRIG2,-0.7078693702614539,1.9476143352059777e-29,
LPAR5,-2.2495798148099952,2.4425773051723504e-29,
TRAPPC3,-0.9259471438824556,2.670417096902216e-29,
