gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
AP003123.1,1.6596739919197765,0.0013507810093621,0.0052466266397765,1.2627835501279014,0.5072704488748355,3.204966713402985
DIRC1,1.4532462082328994,0.0013509788379714,0.0052468247893311,2.2810896038091104,0.4495377953130349,3.2049245616872377
AC109642.1,1.4937682657188085,0.00135136730435,0.0052471930381204,3.5205196971355144,0.463960239588691,3.2048418069874303
TDRG1,1.3096182281055206,0.0013513639684675,0.0052471930381204,7.408600237287816,0.4078612504311134,3.204842517534544
AL132982.1,1.6496635022256338,0.0013526632045684,0.0052510838154319,1.570727924108524,0.5051249419093282,3.204565900961469
AL021707.1,0.9000927028102451,0.0013539103723037,0.0052553545004225,3.929432547551152,0.2804475354246249,3.204300600573508
AC078993.1,1.155187662047278,0.001354075757025,0.0052554256521025,4.712005239163298,0.3595026888529882,3.20426543648642
TRIM42,1.391065071256132,0.0013547708690816,0.0052573246401363,6.221367249568491,0.433061180966221,3.2041176851192503
AC092127.2,1.4513485948318636,0.0013549604195974,0.0052573246401363,2.048491704186969,0.4490390529479385,3.2040774068467925
AC023787.3,1.4289751390058332,0.001355286866022,0.0052578421643394,5.846436884209849,0.4448069561746713,3.2040080512517672
AC002306.1,1.4862324945681653,0.001355955213895,0.0052598640436538,2.0209182442047458,0.459315671653622,3.2038661046033545
AL121899.3,1.2379476294330192,0.001356789283267,0.0052625282619273,2.582421280523006,0.3842062328673908,3.203689051797616
LINC02108,1.4780388138800755,0.001357346897242,0.0052641197410348,3.4766474699847087,0.4584490984791223,3.2035707397926663
OR9K2,1.3487781116558697,0.0013581093978265,0.0052659026690659,6.635041986098852,0.4200937792283269,3.2034090284262486
AL358134.1,1.3169275272447598,0.0013596344354073,0.0052707034876438,4.4733283571962765,0.4097180012772211,3.2030858490730383
GDPD2,1.4389359618591075,0.0013603824690281,0.0052719011773544,6.090120305199404,0.4480417148766751,3.202927451241588
GRM3,1.2672193192132015,0.0013603859381488,0.0052719011773544,11.616756649421449,0.3952027549179403,3.202926716834513
ZIC5,1.262349060896282,0.0013607020384059,0.0052725544235664,5.503438145683125,0.3931825411427807,3.20285980618587
AC090018.2,1.253020452844981,0.0013608565952698,0.0052725816350556,2.858011838139209,0.3890789905139969,3.202827095518698
LINC02806,1.5668497000830228,0.0013622688433656,0.0052774811841954,1.8491306355823356,0.4820008493356631,3.2025283636332533
AC021785.1,1.387259243902866,0.0013624986630931,0.0052777993953634,1.883727613528109,0.4287133162464968,3.202479777049371
BTBD17,1.4396755388741411,0.0013629415466281,0.0052786135988997,1.774620449184796,0.4448171237639119,3.20238616759598
AL450332.1,0.8129857351492239,0.0013634816471965,0.0052794336268534,18.639210116024795,0.2538252245074878,3.202272047965776
AC006581.1,1.590577544263919,0.0013637404423377,0.0052795523239382,1.9803366065734411,0.4907633450203414,3.202217381062557
AC010996.1,1.3890200540632731,0.0013638375693826,0.0052795523239382,3.572277437529729,0.4320706664150172,3.202196866783786
LINC02304,1.6052617542513397,0.0013642974330239,0.0052807604961995,1.669548611906082,0.492881591058587,3.20209975691658
ALKBH3-AS1,1.3238730806487962,0.001366067059244,0.0052870375312174,8.633348960408844,0.4128224819592079,3.201726344590728
AC025465.1,1.4846935022247958,0.0013673598536268,0.0052908950247852,3.539288573831719,0.4613018278104495,3.2014538314233296
LINC02795,0.8978919610612004,0.0013676000561675,0.0052912515759788,12.189149590449334,0.2803509914155967,3.2014032243746064
AC015983.2,1.06167224553114,0.001369320171961,0.0052973332220765,8.217754160024374,0.331292714975916,3.201041061327652
SIGLEC8,0.8462273890592965,0.0013696671778955,0.0052975287449818,8.460200608741193,0.2642289056029825,3.2009680515743506
LRTM2,1.3187340320791074,0.0013707684818002,0.0052995553262277,4.592125485283919,0.4106107873799058,3.2007364511112857
AC010333.1,1.5023737484727384,0.0013711207232517,0.0053002825751835,1.2790186166538848,0.4597701598200372,3.2006624121558342
LINC01173,1.5196052082561533,0.0013716336969851,0.0053016920898611,1.6717724576395605,0.4677227338595955,3.200554619648897
NKX2-2,1.3986857845786906,0.0013719296089137,0.0053022623946534,2.4354405785881603,0.4341580303374689,3.2004924558137904
AC009411.2,1.2828546469239104,0.0013724364102696,0.0053030741085757,9.462430740813478,0.4002820121690726,3.2003860180062618
AP006261.1,0.9396639128242664,0.0013723002559915,0.0053030741085757,6.32633477523265,0.2933428143959412,3.2004146094012524
HUNK-AS1,1.5716572302005325,0.0013731172455273,0.0053051312562872,1.7911882868764006,0.4850662432665006,3.2002430868559983
AL590286.2,1.1553358810877437,0.0013733566047995,0.0053054824713355,6.592676938713869,0.3605855010063479,3.2001928524960648
AC006372.3,0.833736713198347,0.0013736521458802,0.0053060506257532,8.914576443786414,0.2604273027712626,3.200130838392314
AC073257.2,1.1977716892905164,0.0013738255558176,0.0053061469484288,3.285278012969987,0.372676429272743,3.200094457091671
LINC02312,1.3734036932815623,0.0013740255466003,0.0053063459027881,5.514062843023644,0.4279403234787172,3.2000525044042747
AC022511.1,1.493103785721582,0.0013743466121409,0.005307012341944,1.6469505488162746,0.4599854766865576,3.199985165265649
PLA2G2E,1.6236911380031824,0.0013749658159451,0.0053076829045416,1.2857021904583366,0.4958162387310793,3.1998553366370337
AC084128.1,1.4348134183810766,0.0013749427115,0.0053076829045416,2.279312962279479,0.4443245416011869,3.1998601799836703
AC026355.3,1.4857860623409935,0.0013754556349617,0.0053090002680917,1.8555844575485736,0.4582610479369585,3.19975267434582
AL356259.1,1.5256875219204653,0.0013757322504755,0.0053094945105285,2.015060775940508,0.4718336296302131,3.1996947127624646
ZNF630-AS1,1.6070993179833666,0.0013760154661844,0.00531001411624,1.2949539815775954,0.4913058265782919,3.1996353793197385
CD160,1.1606570608165925,0.0013763551119702,0.0053107513486928,8.812189619949313,0.3622797556117818,3.1995642386764724
AC096733.1,1.6792738320490652,0.0013767477875078,0.005311119649175,0.5415272423088406,0.5275573466135729,3.1994820108430475
BX322559.1,1.6376896455184575,0.001377701346015,0.0053136510580493,0.8746689315225338,0.5143233619168798,3.199282421868411
MGAT4D,1.3478345038059951,0.0013785906418825,0.0053159335735431,8.474806532618361,0.4205878651413295,3.1990963984649445
AC007686.5,1.5028872890379867,0.0013787895323354,0.0053161269076063,2.7885223922183275,0.4665862116055019,3.199054809593492
KHDC3L,1.4982513291813164,0.001379010413234,0.0053164049782265,1.3768955570094696,0.4598411796456572,3.1990086289065385
AC117430.1,1.2168774090500478,0.0013801445835761,0.0053202035517037,3.3340150141139517,0.378761375813658,3.198771609567765
AL133268.3,1.3677196378390293,0.0013805815597696,0.0053213140404496,3.2318602691636253,0.4251219044465412,3.198680338055568
VWC2,0.9626800420680016,0.0013811392163887,0.005322110921249,23.359161366548975,0.3008898349359967,3.1985638986293345
AC008945.1,1.2522972153226852,0.0013812209608973,0.005322110921249,3.175920681724025,0.3898268117692842,3.198546833913618
AL035411.3,1.3216009112552287,0.0013812350661644,0.005322110921249,3.621591305781552,0.4111356556212631,3.198543889438504
STMN2,1.2321803499830737,0.0013814522003733,0.0053223737318827,7.392546638779998,0.3846646424528159,3.198498566161935
AL117348.1,1.7545076625346,0.0013816095153868,0.0053224060429984,0.7853154702579881,0.5469299788001603,3.198465733285139
AL390718.1,1.6982068707695053,0.0013822639320422,0.0053243531368101,1.123614785185591,0.5307502949588032,3.198329188390157
AL031668.1,1.5452415754238993,0.0013833301576847,0.0053267377626698,1.8853447775400476,0.4775244338092584,3.198106846653413
LINC01398,1.3945112191193136,0.0013831606940614,0.0053267377626698,3.1534683951041407,0.433763824848641,3.1981421746077565
LINC02550,1.2387829723185315,0.0013833202232011,0.0053267377626698,3.9955232788186734,0.386005433425833,3.198108917577623
BANCR,1.4289039818039322,0.0013834993802415,0.0053268154332118,3.119816030786477,0.4440820882507852,3.198071572936525
KRT73-AS1,1.4327759401709168,0.0013843187821248,0.0053293961688653,4.468666697296936,0.4464961281666261,3.197900828383827
