gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
FBXL13,1.817783737650433,1.4064225205670227e-21,1.4007577631925166e-18,25.637174334282857,0.1905920598444256,9.541602321433295
CDCA2,1.9965270848014753,1.5319522296325256e-21,1.4845445187425462e-18,19.12231381463972,0.20954513688177073,9.53273353388232
CMTM2,2.5275787083986407,1.8255476462323427e-21,1.7225002856752803e-18,6.881513358739836,0.2658888146108421,9.514519397508508
LINC00513,2.0436677557545924,2.0795721370691977e-21,1.911873307041438e-18,21.488980547295014,0.21521281929019687,9.50096346534252
PLB1,1.4364683064541879,2.2756400070801917e-21,2.039826811346507e-18,88.31614345128631,0.1513591897517213,9.491577509299537
TEX14,2.4069010860953566,3.326311035363386e-21,2.908899565194005e-18,28.84736343124093,0.25470307335678505,9.45193274781763
CACNA1A,1.6438349399808407,3.774579662418397e-21,3.1929412135126587e-18,110.24347190546486,0.17417109190214705,9.438693037350236
SLC6A4,2.3502226542095617,3.829214117446502e-21,3.1929412135126587e-18,15.15203454994645,0.2491771073766068,9.437186948000978
NXPE2,1.7996525711429827,4.304065391853138e-21,3.507324196020324e-18,12.03276549162816,0.19109850925889207,9.424926589330681
KIF5C,1.9605007169545288,4.7416243222091405e-21,3.778020890506861e-18,107.24001981985438,0.20824494711691105,9.414760435803533
LETM2,1.769501275627261,4.88673404359978e-21,3.788169652473493e-18,16.365294377801398,0.1881138270402241,9.411593051401791
STXBP5-AS1,1.643257904638743,4.965666536501302e-21,3.788169652473493e-18,51.75095440203301,0.17466496000149762,9.409908996634126
FAM71D,1.800641066985835,5.211911496119183e-21,3.893189306111527e-18,14.919448195852901,0.1915913867185428,9.404820449630222
AC005034.6,1.8310739584061777,6.445137948869322e-21,4.621808423134191e-18,13.14502385242822,0.19531426800544321,9.38245956920072
AL354809.1,2.3985257115072467,6.343546432000413e-21,4.621808423134191e-18,36.67462992917266,0.2556256969206773,9.384134186082637
CLSPN,2.6180389228895917,7.284187341063473e-21,5.1210693551731534e-18,32.063681549261155,0.2794353908687575,9.369550795477553
AC113143.2,1.6878989584867874,8.173010859410133e-21,5.635448160849044e-18,9.351616899331054,0.1805540865350395,9.357390681186901
BRIP1,1.902965924101976,9.412022471791713e-21,6.235269295412055e-18,33.47002817444357,0.20375164267912962,9.34246132708837
SH3TC2,1.2882905595251355,9.564630072449115e-21,6.235269295412055e-18,168.34387884692052,0.13793020063813768,9.340758648778214
UTS2B,1.838571448114217,9.402340835334141e-21,6.235269295412055e-18,19.936535033304438,0.1968906342456668,9.342570266436153
FANCD2,1.4381720971647076,1.0680717875136683e-20,6.547654816475696e-18,57.71757956930792,0.15419007375460236,9.329066750156592
SFTPA2,2.7054435144305873,1.0724836117792552e-20,6.547654816475696e-18,4.275083357822719,0.2903611690219025,9.328629792021657
SLCO4C1,1.926115910069677,1.0763704507583024e-20,6.547654816475696e-18,19.041383023963917,0.2065892176612337,9.328246300060213
AP001981.2,2.122393386773159,1.077427511287313e-20,6.547654816475696e-18,8.756154443189867,0.22775534719018428,9.32814224284584
GASAL1,2.5811393881826827,1.3421581733677905e-20,7.889029722311824e-18,24.422569745089927,0.277454434324596,9.304822903621037
LINC02196,2.8498125533285776,1.3356251870807072e-20,7.889029722311824e-18,11.16535111969913,0.3063819910096226,9.305341426950685
IPCEF1,1.8578705775167188,1.4953118191795577e-20,8.58611512386847e-18,23.773516532889648,0.19999850412300096,9.293332807250444
AL031123.2,1.7728444757437236,1.5325934121533457e-20,8.58611512386847e-18,13.615736976811977,0.19095026775041923,9.290712200441773
HELLPAR,2.085985964335196,1.511739342159894e-20,8.58611512386847e-18,425.64061455599216,0.2244695087490685,9.292170208110925
SLC7A14-AS1,1.8914417801173267,1.584423979514515e-20,8.739926428537375e-18,32.022339300300956,0.20372277388866133,9.287171775855601
CCDC38,2.424925924036869,1.649918553475069e-20,8.829526826096806e-18,15.775082454345524,0.2613496799241791,9.282858305000797
AL591043.2,2.207873599739688,1.6483559258533435e-20,8.829526826096806e-18,11.768896114636734,0.23803131310476147,9.282959233377259
AC002463.1,2.2796053603123894,1.8570290952376154e-20,9.791732089668338e-18,25.975202919893697,0.24596504211603598,9.270254144976002
METTL14-DT,2.1570142751370858,1.9873956177982285e-20,1.0327256503790649e-17,16.775290196373504,0.23300273808623254,9.26301493616823
AL033523.1,1.7903762604521927,2.0904787452544865e-20,1.070773077301423e-17,48.23676271837979,0.193434874122621,9.257615780702732
SPDYA,1.4443343992557927,2.301890896711933e-20,1.1624549028395262e-17,22.43103405022376,0.15626063962440762,9.247321254631414
IL21-AS1,2.735182906534643,2.347679647718485e-20,1.1691118579020316e-17,10.333098775121304,0.29601620402016243,9.245215129004817
AC079921.1,2.580116921329181,2.5067489215561514e-20,1.2198919266131741e-17,12.621554151786997,0.27944060600795534,9.238201586164113
POT1-AS1,1.782831592328097,2.5176963483300763e-20,1.2198919266131741e-17,61.11596791514757,0.19302546427965506,9.237735216527938
MTTP,1.575692007064833,2.6710026971714937e-20,1.2601158119353146e-17,34.14837740295413,0.17074333468093794,9.231406874595372
DISC1FP1,1.8961587766169203,2.6556519606472753e-20,1.2601158119353146e-17,17.45135076918263,0.20552158553700492,9.232024135919753
AC079768.2,2.852992238547577,2.866327816984311e-20,1.3347036867269152e-17,2.255540651316932,0.3095927414390417,9.223845178523705
BLM,2.0778592970832213,2.906759173746024e-20,1.3361775663418422e-17,25.816774792400775,0.22539441827100978,9.222343741079877
CNGA3,2.7599817118349095,3.3106609514267674e-20,1.5025790938405918e-17,10.621091523675537,0.2998536119765341,9.208385729470242
CCDC158,1.8760414814243092,3.517470917080545e-20,1.5764864966490368e-17,28.228028897958215,0.2039501989154938,9.20187814039078
KIF2C,1.9473018442138146,3.607732725135547e-20,1.5969784797498154e-17,16.004941847808805,0.2117928574659411,9.199155686005827
AL162725.2,1.8713227396567629,3.723101016277435e-20,1.6279486212027736e-17,14.290087207495205,0.20362920034083873,9.195772386176895
LINC00426,2.0573596587224583,5.336402707686058e-20,2.3052616757118506e-17,17.780091921160217,0.22478774468733445,9.15699200260087
SYT14,2.429252379248563,6.20885509892696e-20,2.650220233000311e-17,31.88724198507922,0.26580070719229937,9.140631749212465
LRP8,1.4045805490729217,7.161842689957428e-20,3.0005895571010106e-17,57.8942583354006,0.15394877180046748,9.12517806398615
RPGRIP1,2.2727971054506133,7.28075000607413e-20,3.0005895571010106e-17,19.26351435615628,0.24923126484910046,9.123394306446718
THRB-AS1,1.3955014951245714,7.205327209111939e-20,3.0005895571010106e-17,35.01921337327628,0.15298640994422247,9.124522370106531
DNAH12,2.058373837711271,7.48506808219219e-20,3.0377957090924337e-17,58.444645562434985,0.22571263490318955,9.12039548337607
AC012368.1,1.8068934566321955,7.540477425999905e-20,3.0377957090924337e-17,46.125218411057844,0.1981727581824476,9.119596170251112
SPATA4,1.5098501217641462,8.279846051813056e-20,3.298598668752857e-17,20.444657049980847,0.16583774967800802,9.109452874993721
EFCAB8,1.7793751971519949,8.373133980747082e-20,3.299106800875677e-17,22.425592215034438,0.19543546902174144,9.10823719437677
CFAP92,1.6428827740514829,8.560601367334342e-20,3.336308282888835e-17,27.02200825032966,0.18047793877339713,9.105834179442288
CEP128,0.9557929035815393,8.96346500205443e-20,3.455753092996361e-17,90.44332914563152,0.10503357308087385,9.10084145228803
OTOA,2.2416237361799993,9.252249553975576e-20,3.5291426357212155e-17,16.030374485129425,0.24652374454573367,9.09739716813971
CXCL1,3.314888272853585,9.400896634619495e-20,3.548096303518758e-17,32.63693304347628,0.3640574295435523,9.09566548254677
LIPH,2.2755079317016964,1.0120172521596065e-19,3.7408122243487307e-17,11.716684218124378,0.2505517265361586,9.087651073301208
LINC01447,2.524503732537177,1.0119406521580107e-19,3.7408122243487307e-17,5.181999455625299,0.27811387069357957,9.087659305145655
ORC1,1.8829934917149875,1.0245435729972704e-19,3.7484703887568496e-17,14.692399910331451,0.20736483429541175,9.086313144798693
IL5RA,2.2274820035964322,1.0352289897876207e-19,3.7493066089732464e-17,19.1410744919797,0.24528405641013334,9.085184557978938
PKIA-AS1,2.355175272280999,1.056773121418234e-19,3.7890600268450784e-17,20.420735060121437,0.2593917739959407,9.082943671771174
MEP1B,2.50406898243949,1.1855513101269348e-19,4.2087071509506186e-17,13.104004961240994,0.2762110718282292,9.07042366678163
C11orf65,1.0021230287357255,1.2018431695468643e-19,4.224714396480668e-17,34.16022178501671,0.11052889174667353,9.06893648782054
JAKMIP2,2.217062610495165,1.2393232775765215e-19,4.3141685550976875e-17,29.321058735849853,0.24461663511950898,9.06558944944619
PLS1,1.4274324768499869,1.2665858481774866e-19,4.366676498692671e-17,33.17982522119533,0.15755148659856189,9.063217116790874
SLC4A8,2.1740984670415813,1.3045355186798758e-19,4.454678192596852e-17,53.049790900114395,0.23998610349930458,9.059997495125927
AC008040.1,1.7519992174657362,1.4926924750700604e-19,5.0491027069468877e-17,20.324213779084236,0.19379475671625332,9.045289397346709
MCPH1-AS1,1.8882593992738645,1.6134088587962651e-19,5.406427535714026e-17,29.664519744660343,0.209030083691518,9.036789348886233
MPP4,1.7182539762125852,1.7314368603748255e-19,5.716100963664175e-17,24.600889579879492,0.19038207930644702,9.02906570677388
CT70,2.351147069363225,1.737707446770032e-19,5.716100963664175e-17,10.985108556839561,0.2605966336937401,9.028670058019932
AL354707.1,2.5113873956432315,1.7924059806788214e-19,5.84242876702174e-17,5.723205624459486,0.2786026461011326,9.025277444926884
AC138409.3,2.457620788106744,1.884699425376702e-19,6.087918729448798e-17,5.819146425147554,0.27287762495610773,9.01977852326352
LINC00884,1.8029603777679069,1.9291191529243805e-19,6.175764931080683e-17,28.894537003481762,0.2000138910732707,9.017226137270582
BX323043.1,2.0243445249078778,2.0187891941806972e-19,6.34944618924113e-17,5.43268005205794,0.22489411771507345,9.012245980013699
PCAT1,1.6789104024837014,2.0052022889318034e-19,6.34944618924113e-17,70.2446895630366,0.18630286932805856,9.012986357085358
LTF,1.0912134442929275,2.2486289101792023e-19,7.010833876041331e-17,44.41353189954662,0.1212649650822238,9.000416542956149
KIF14,2.498065635890193,2.2883174447370594e-19,7.07307086043511e-17,27.280915227767505,0.27764988770652976,8.998495574796747
RNFT2,1.6099763917271825,2.4594377328075215e-19,7.53702050511228e-17,22.193415091574188,0.1791485380097473,8.990573461504608
BFSP1,2.081075489426557,2.646787590198005e-19,8.042421105639786e-17,15.594031162810161,0.2318094158652156,8.982501754906792
AC021752.1,1.5719892040314083,2.685192436254965e-19,8.090552504363173e-17,18.3679694104767,0.17513913021800825,8.98091704436064
AC024224.2,3.0275487588431016,2.724041584899867e-19,8.139209252215395e-17,2.6725752013987005,0.33742362590054475,8.979336623095854
ECT2L,2.31649315020611,2.8836356194937125e-19,8.544855796441907e-17,14.813585688329962,0.25832763041768125,8.97306967695933
AC140125.2,3.1313972249233872,2.921075087200305e-19,8.58484813537434e-17,1.9279772540736315,0.34892747540785585,8.971649175185519
ENPP3,1.350088207745526,3.341305037499961e-19,9.584199369564887e-17,29.52111130166415,0.15078211011226653,8.956835212257456
FAM71F1,2.059559142690039,3.3410988366129793e-19,9.584199369564887e-17,12.449421448503424,0.23008989640715163,8.956842019617966
MAGEC3,2.5003874848100787,3.2942834723245683e-19,9.584199369564887e-17,5.377670724339681,0.27942006479412196,8.95839839230191
CCDC30,1.1609864703768986,3.401136066537214e-19,9.619851851142128e-17,117.06251439511949,0.12966136775246812,8.954877322804078
AC010332.3,1.4146847113798364,3.411128982953101e-19,9.619851851142128e-17,13.3038594964695,0.15808245007475275,8.954553637853023
AC018511.6,2.6163603709977292,3.434224060650376e-19,9.619851851142128e-17,3.64209700964688,0.2926940687531327,8.953809125345789
AP001042.1,2.2595760925906894,3.487816160156801e-19,9.694236311815667e-17,39.85880424880541,0.2524405073837624,8.952100368753504
ADCY10,1.8122095096405804,3.7204698196320226e-19,1.0261341952531245e-16,34.86083329439561,0.2026494656962955,8.944971132745895
AC026341.1,1.64960587624607,3.894775200442175e-19,1.0660088916935435e-16,25.335276834656447,0.18460212067945278,8.939912817551857
PPP4R1-AS1,2.537826063987223,4.1262084979523246e-19,1.120797012833944e-16,2.497975402085428,0.2844512910569618,8.9335317520703
AC104232.1,3.1887846874180847,4.192330929826731e-19,1.1301956803679506e-16,3.5774686268760494,0.35728389333841876,8.93177351084472
LHFPL3-AS2,2.016443476361568,4.6637274834607135e-19,1.247895141190178e-16,9.661056323054586,0.22627024928660727,8.91997992318434
ASXL3,1.918658767657796,4.713277357796701e-19,1.2518115530651906e-16,43.83863832496389,0.2151673720073741,8.918809400494345
HULC,1.5560916149187467,4.884491784233992e-19,1.2877459773802187e-16,185.8484097092086,0.1745574665789708,8.914856323202047
NLRP7,2.88209282052193,5.004327863275087e-19,1.309709310494367e-16,6.526880043141825,0.3235446225360061,8.91217010399814
BUB1,1.952049255796158,5.280436801182051e-19,1.371956967437554e-16,25.20253591301773,0.21926502290758199,8.906215222892772
AC016738.1,1.764500330442888,5.685545770092024e-19,1.4665844862348888e-16,10.354773157720823,0.19846039580600744,8.898012810411661
ADGRE1,2.461099012755981,5.783966608477959e-19,1.4813151624784086e-16,15.823862208782293,0.27676841375855615,8.896107292021252
SYN3,2.035531889245237,5.868948959803929e-19,1.4891922378255915e-16,27.504700233246208,0.22892841914618275,8.894487548612906
SAP30-DT,1.4666472833640363,5.897791040893431e-19,1.4891922378255915e-16,27.74637978406903,0.16496815834750878,8.893943087005859
BEND4,2.560100718120928,6.396404613734691e-19,1.6037978141640374e-16,17.822769319957047,0.2882374663625383,8.88492475571095
NEK5,2.139412893330825,6.575136335990146e-19,1.6258725057029427e-16,27.47925338700438,0.2409458239674892,8.88186032583966
LINC01136,1.9754376412817685,6.552770997695103e-19,1.6258725057029427e-16,27.279500072248492,0.22247790751837787,8.88223925375721
CCDC150,1.9201407693819852,7.05383287680188e-19,1.732295738340626e-16,41.03870221389131,0.21642750937933375,8.874041386289864
LINC01498,2.577193695922698,7.509269782848443e-19,1.8315977419321831e-16,14.618210779116122,0.29073647628762295,8.867074463614932
CHRNA7,1.358737204606416,7.807714007319495e-19,1.8915242279218953e-16,35.84191975118726,0.15334753553144956,8.862731959516273
OTOGL,1.7610661172814792,7.88287488993321e-19,1.8969159676413101e-16,58.35096979106845,0.19876099469562147,8.861664182274463
AC099344.3,1.9547533873716103,8.189139789288144e-19,1.9574773809661759e-16,26.116543116621756,0.22075532228243638,8.85741474550506
AC073592.1,3.1581550839796053,8.88267915478342e-19,2.1091951065878114e-16,2.8003184357967466,0.3569909196719988,8.848344876068582
AC091074.2,2.74032139576619,8.98367054792625e-19,2.1191414966835244e-16,4.710974987066762,0.31022282969763376,8.84708284167363
KCNH8,1.858237210322479,9.26743013093403e-19,2.159978294483551e-16,26.269269006705574,0.2101911014656971,8.843610456275924
KCNK9,1.9483833119419638,9.277273946464004e-19,2.159978294483551e-16,13.623082423326906,0.22045086902548067,8.84349189002444
AL133372.2,2.681013539423493,9.610394221970923e-19,2.2231011924436605e-16,6.530106217510114,0.30360349504884676,8.839551106899057
CCDC148,2.060401705738929,9.777433558237058e-19,2.239360755466566e-16,16.043872839064417,0.23328295997253778,8.837625552676093
TRIM36,1.7442845902681783,9.805595833447242e-19,2.239360755466566e-16,25.209259204183798,0.1974603474293722,8.837304114508912
SLC6A17,2.1112433144155793,9.888472765623828e-19,2.240409486485049e-16,17.154018687542447,0.23904785171376938,8.836363437931722
AC008079.1,1.6558868621006173,9.935158509304778e-19,2.240409486485049e-16,39.46118855734748,0.18745100313110377,8.83583696432515
FANCI,1.5578229455913413,1.017272865163556e-18,2.2796449112774563e-16,62.23328128710815,0.17638946920696563,8.833195186157889
GRIK4,1.770973173625367,1.041704920452192e-18,2.307797400468877e-16,31.69796694854454,0.20061456513045312,8.830541152098647
PKHD1,2.2146695252342994,1.0555815748902408e-18,2.307797400468877e-16,83.74333196107817,0.2508304266587443,8.829060986450996
SCN11A,1.8624027562334002,1.0491657158971334e-18,2.307797400468877e-16,49.305423901399124,0.21096126576188096,8.829742936120272
AC005487.1,2.150299608599053,1.0535666294193855e-18,2.307797400468877e-16,12.557002933817431,0.243753518856438,8.82927471557025
NRG1-IT1,2.788200365636677,1.0655315802244867e-18,2.315432412663574e-16,8.017745050780071,0.31610589839636305,8.828011443187153
LINC01823,1.753682845193794,1.0798898837765358e-18,2.3324970953498607e-16,13.24771633320403,0.19881659944407176,8.82651384323286
ERICH6,2.3511968478980925,1.086648157795273e-18,2.3330401016616476e-16,10.188496557625557,0.26664925187138144,8.825815735542085
NSUN7,2.265503365969166,1.1401848516416722e-18,2.419013482580601e-16,15.517015044266184,0.25698769514667963,8.820432478032833
SAG,2.635718951559599,1.1394395234566473e-18,2.419013482580601e-16,18.434566189624924,0.2988528596142916,8.820505694602076
HEATR4,1.7846533760743404,1.1967918617597817e-18,2.5241748354939393e-16,17.566170112952452,0.20257070783355677,8.815005500205594
CENPE,2.010781015552607,1.222723413207123e-18,2.553496789290977e-16,48.713912338318615,0.2282059908529208,8.812603560017413
MARVELD2,1.6651528763894685,1.2249377987952811e-18,2.553496789290977e-16,15.058962710898284,0.18908455285096765,8.812400787026135
CD101,2.046087215665983,1.2901947738687413e-18,2.6739846021424116e-16,17.308598777674728,0.232449150070242,8.806582215391897
LINC00578,1.8800499553203525,1.4259920740940816e-18,2.9384451618760513e-16,26.443495650548414,0.21383154917280417,8.795352809015743
FAM177B,2.36145301920979,1.5003604932220662e-18,3.0605875712614286e-16,14.46588972610788,0.2687833372657131,8.789642935815726
AL139042.1,2.7695311179238056,1.5023383420499553e-18,3.0605875712614286e-16,14.065534396979187,0.31513518185360306,8.789494924950814
STK31,2.1210684654307235,1.6175532683551574e-18,3.276047935080832e-16,24.839735715896733,0.24162903897485194,8.781189099327783
AP000802.1,2.336756875153063,1.6263743758036203e-18,3.276047935080832e-16,7.392303916436504,0.26642058693937204,8.780577475856688
AC009090.6,2.927220146143051,1.6505244694802997e-18,3.287753047400897e-16,5.1647990213629615,0.3336468635471911,8.778919609479354
LINC02533,2.823781395535997,1.6426781354763704e-18,3.287753047400897e-16,5.4543718454357055,0.32194379255829986,8.779455606172009
DNAH5,2.1821058071938886,1.745048333409729e-18,3.446252224847855e-16,80.10349320899209,0.24873334286520096,8.77265321455923
AF130359.1,2.9645653960073597,1.749317821565499e-18,3.446252224847855e-16,2.7223067613121064,0.3383478759534649,8.772378144907652
MOBP,2.418929141553995,1.7903850756997474e-18,3.5078828901210075e-16,25.83033069610798,0.2758810351864051,8.769765663947044
FCGR1B,2.29104481395334,1.807938972159413e-18,3.5230245568899864e-16,7.140858656792651,0.26154382939811677,8.768666984148258
AC090578.1,2.3236723653708578,1.862113447224409e-18,3.608977170282767e-16,23.878434864587728,0.265176184305297,8.765341496723478
DNAH6,2.141248150960923,1.9529656623950764e-18,3.7647088078051325e-16,68.47162390387972,0.2444396098836709,8.759973335891644
AC113382.1,1.9593130367297664,1.9710067828134462e-18,3.779168352822252e-16,4.676972814488643,0.22400771472424438,8.758936746164748
LINC01725,2.159591843518897,2.071036144947867e-18,3.949840477505626e-16,31.619614056545643,0.24676858528582157,8.7533540802256
CFAP20DC,2.4509496961886588,2.1624790734315173e-18,4.102417310999315e-16,29.194578611411078,0.2801859563710957,8.748478840271884
OR4C3,3.2098607321817934,2.2555458678317182e-18,4.212114431828451e-16,1.8909739351966195,0.3672023927911882,8.743721726970755
PTPRO,1.7455031451466996,2.2511792872905433e-18,4.212114431828451e-16,67.28097408570156,0.19965239902314275,8.743940555080915
RSPH10B2,2.1376095647877844,2.2384791394255243e-18,4.212114431828451e-16,6.198344748368633,0.24477802699204695,8.744579404392466
AC078923.1,2.793865833834652,2.3019763446932455e-18,4.2765472455428145e-16,5.937382518281798,0.31997861187478494,8.741420428239227
SLC46A2,2.5574088706417273,2.327552144449316e-18,4.3017722752180523e-16,4.86720946176474,0.29306439443346954,8.740172279038605
VWA3A,2.3895503132674256,2.4034111599395662e-18,4.419195237929905e-16,17.083646797387658,0.2736193152801694,8.736548326146863
AL365295.1,1.4805846454203182,2.4166060797893825e-18,4.4207862750432806e-16,69.73235702981415,0.16950779228977372,8.735929526874886
CELF4,2.0544052584660784,2.541717961210058e-18,4.536220755785975e-16,15.673742241565616,0.23545274397247457,8.730222633313067
CXCL11,1.8727411994790455,2.568268898130116e-18,4.536220755785975e-16,6.491053395128394,0.2148009584579323,8.729047262658911
KIF6,2.381336400967966,2.5394790046087778e-18,4.536220755785975e-16,31.29897786883626,0.2727882712725901,8.730322302200019
TTLL9,2.1102240595670225,2.5048603253679436e-18,4.536220755785975e-16,16.764135489275837,0.24179590975062165,8.731874520797328
AC044839.1,2.567722238499741,2.5593141511855384e-18,4.536220755785975e-16,17.97651112818685,0.29421358807998665,8.729442329749975
AC068989.1,1.7023855448502447,2.552337671634654e-18,4.536220755785975e-16,7.904817213984788,0.19521368686414953,8.72975106630526
RORA-AS1,1.8058771890093523,2.553918371983362e-18,4.536220755785975e-16,13.69887001086608,0.20702968690692639,8.72968104117794
LINC00461,2.2646362025510927,2.8842205878236408e-18,5.069300449824345e-16,41.97420580565305,0.2598472211246306,8.715914055798041
AL157400.2,2.2688894656808523,2.928932525427326e-18,5.122774424351062e-16,8.422428849081054,0.26060739398666966,8.714171287016747
POLQ,1.7741315797073147,2.9799523522121907e-18,5.186708329542141e-16,49.42844940035787,0.20367396951485658,8.712214454613656
INTS6-AS1,1.0888707571369212,3.1898439262785097e-18,5.525210337039418e-16,77.03217164003637,0.12511098653749303,8.704497670257691
RAB6D,1.953957257569532,3.238281754982436e-18,5.582143861773809e-16,7.208300960985117,0.2248227030389662,8.702788118026055
A2ML1,2.5114665599974484,3.299825831175044e-18,5.661016994104364e-16,23.474377956554545,0.28868185330977253,8.700652053132666
TAFA4,2.251811644937034,3.3523956004682023e-18,5.723816393085114e-16,11.584709717807776,0.25903638080503594,8.698858387545137
AL137009.1,2.2071489370221653,3.4644237233947217e-18,5.887057469304158e-16,5.858086612497913,0.2541694184854769,8.695126900450523
KIF15,1.902340612849685,3.481994787250279e-18,5.8890058064556e-16,28.417506687463337,0.21887388195631488,8.6945524660298
SGO1-AS1,1.786595052881725,3.7532482404145104e-18,6.317967871364426e-16,29.31740274824049,0.20575813739997206,8.686030304622854
LINC00607,2.413542379340231,3.855851793297733e-18,6.460353553677112e-16,24.59756539447148,0.2780180667884528,8.682964377153409
AC006116.7,2.1631101922118825,3.9684505937967484e-18,6.618083536771275e-16,15.93527381960257,0.24934931042902694,8.679691127352152
RFPL1S,1.9574164395737799,4.2604089678657506e-18,7.072081645501226e-16,12.898051138213566,0.22586536778630362,8.671613169483853
C10orf90,1.9470506334001332,4.389149875338336e-18,7.247499191637056e-16,17.4868745382113,0.22472201420253227,8.668223380969446
FNDC7,2.2631347844716316,4.426725206996278e-18,7.247499191637056e-16,12.754570389016921,0.2612894451507711,8.667252503446045
LRRC4C,1.4798287927276763,4.419395293562166e-18,7.247499191637056e-16,32.10882046728955,0.17079435833718332,8.66744125460238
IL1RL2,1.9869539863969643,4.455277272924399e-18,7.261089391850197e-16,19.01538197133523,0.2293868362636224,8.666520194786495
CDH8,1.8011100076104962,4.515166646213227e-18,7.325398194569016e-16,43.46876288207966,0.20790946652055214,8.66499907518619
