Cluster,gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
0,ARMC2-AS1,-0.5184979580788376,0.3131975629928717,0.3649188739541483,0.48954266069042623,0.5326481088693568,-1.008535273113146
0,TNFAIP1,0.04716139116313275,0.31320634296653077,0.3649188739541483,514.8838761490016,0.04676313400209417,1.0085169744641571
0,RAB11FIP5,-0.05346429883125781,0.3133336342800411,0.3650553194837002,456.8349410161589,0.05302666568135183,-1.0082517201304926
0,XIRP2,-0.16603376281318022,0.31347903771973645,0.36521285733822295,190652.0209660428,0.16472540516957543,-1.0079488098534408
0,AL162231.1,-0.2095514350807101,0.3134922579017546,0.36521639234062486,3.945022985434008,0.20786905994907223,-1.007921273626541
0,RNF34,0.10192696631904348,0.31366779129787153,0.3654090147828054,903.7490440261132,0.10116276700637793,1.0075557287283905
0,SNHG1,0.06078722587062796,0.313891912106737,0.36565822504262824,209.63137654792263,0.06035935400773477,1.007089197081765
0,PRR22,-0.14190745983538275,0.3140731462730072,0.3658574613261427,9.06801542910732,0.14093620222364597,-1.0067120988401257
0,AC092608.1,-0.44675101388236943,0.31413297285751846,0.3659152640202178,0.9283152185496842,0.4426786116960778,-1.0065876476669673
0,TMEM141,0.08505732460965405,0.3143643693907877,0.3661610130431307,30.449222435087545,0.0845432902627396,1.0061064436298457
0,KIAA1328,-0.04084391317622195,0.31436285422236926,0.3661610130431307,307.31141578698646,0.04059589979110608,-1.0061095937626918
0,U2AF2,0.03903692347005505,0.314447670070424,0.36624614118941834,803.9816821441741,0.03880666682134946,1.0059332715056228
0,AF235103.3,0.07803060731422806,0.31455087829867373,0.3663544499398716,56.325365136700896,0.07758746087286778,1.005718755807917
0,NPIPA3,-0.4681923720883472,0.3146993270470614,0.3665154411509253,0.6871451235372735,0.4600020190717376,-1.0054102899618915
