gene,spearman_rho,pvalue,padj
HOXA2,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXA3,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HOXA4,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HOXA5,0.19999999999999998,0.8,0.8188409934341992
HOXA6,0.19999999999999998,0.8,0.8188409934341992
HOXA7,0.19999999999999998,0.8,0.8188409934341992
HOXA9,0.19999999999999998,0.8,0.8188409934341992
HOXA10,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXA11,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXA13,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXB1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXB2,-0.39999999999999997,0.6,0.6497629043462503
HOXB3,0.39999999999999997,0.6,0.6497629043462503
HOXB4,0.39999999999999997,0.6,0.6497629043462503
HOXB5,1.0,0.0,0.0
HOXB6,1.0,0.0,0.0
HOXB7,1.0,0.0,0.0
HOXB8,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXB9,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXB13,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXC4,0.19999999999999998,0.8,0.8188409934341992
HOXC5,0.39999999999999997,0.6,0.6497629043462503
HOXC6,-0.39999999999999997,0.6,0.6497629043462503
HOXC8,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXC9,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXC10,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXC11,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXC12,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXC13,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXD1,0.6000000000000001,0.3999999999999999,0.5121777015927432
HOXD3,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXD4,0.39999999999999997,0.6,0.6497629043462503
HOXD8,0.39999999999999997,0.6,0.6497629043462503
HOXD9,1.0,0.0,0.0
HOXD10,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXD11,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXD12,0.7999999999999999,0.20000000000000007,0.29498148909913624
HOXD13,0.7999999999999999,0.20000000000000007,0.29498148909913624
HP,0.7999999999999999,0.20000000000000007,0.29498148909913624
HP1BP3,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HPCA,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPCAL1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPCAL4,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPD,-0.19999999999999998,0.8,0.8188409934341992
HPDL,-0.19999999999999998,0.8,0.8188409934341992
HPF1,1.0,0.0,0.0
HPGD,1.0,0.0,0.0
HPGDS,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPN,0.19999999999999998,0.8,0.8188409934341992
HPR,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPRT1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPS1,0.19999999999999998,0.8,0.8188409934341992
HPS3,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPS4,-0.39999999999999997,0.6,0.6497629043462503
HPS5,0.39999999999999997,0.6,0.6497629043462503
HPS6,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HPSE,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPSE2,0.7999999999999999,0.20000000000000007,0.29498148909913624
HPX,0.7999999999999999,0.20000000000000007,0.29498148909913624
HR,0.7999999999999999,0.20000000000000007,0.29498148909913624
HRAS,-0.39999999999999997,0.6,0.6497629043462503
HRC,-1.0,0.0,0.0
HRCT1,0.19999999999999998,0.8,0.8188409934341992
HRG,0.7999999999999999,0.20000000000000007,0.29498148909913624
HRH1,1.0,0.0,0.0
HRH2,1.0,0.0,0.0
HRH3,0.7999999999999999,0.20000000000000007,0.29498148909913624
HRH4,0.7999999999999999,0.20000000000000007,0.29498148909913624
HRK,0.7999999999999999,0.20000000000000007,0.29498148909913624
HRNR,0.7999999999999999,0.20000000000000007,0.29498148909913624
HROB,0.7999999999999999,0.20000000000000007,0.29498148909913624
HS1BP3,0.39999999999999997,0.6,0.6497629043462503
HS2ST1,0.39999999999999997,0.6,0.6497629043462503
HS3ST1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HS3ST2,1.0,0.0,0.0
HS3ST3A1,1.0,0.0,0.0
HS3ST3B1,0.0,1.0,1.0
HS3ST4,0.7999999999999999,0.20000000000000007,0.29498148909913624
HS3ST5,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HS3ST6,0.6000000000000001,0.3999999999999999,0.5121777015927432
HS6ST1,-1.0,0.0,0.0
HS6ST2,0.7999999999999999,0.20000000000000007,0.29498148909913624
HS6ST3,0.6000000000000001,0.3999999999999999,0.5121777015927432
HSBP1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HSBP1L1,-1.0,0.0,0.0
HSCB,1.0,0.0,0.0
HSD3B1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD3B2,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD3B7,0.39999999999999997,0.6,0.6497629043462503
HSD11B1,-0.39999999999999997,0.6,0.6497629043462503
HSD11B1L,-0.19999999999999998,0.8,0.8188409934341992
HSD11B2,1.0,0.0,0.0
HSD17B1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B2,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B3,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B4,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B6,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B7,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B8,0.19999999999999998,0.8,0.8188409934341992
HSD17B10,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B11,1.0,0.0,0.0
HSD17B12,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HSD17B13,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSD17B14,1.0,0.0,0.0
HSDL1,-1.0,0.0,0.0
HSDL2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSF1,-1.0,0.0,0.0
HSF2,-1.0,0.0,0.0
HSF2BP,0.6000000000000001,0.3999999999999999,0.5121777015927432
HSF4,-1.0,0.0,0.0
HSF5,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSFX1,0.19999999999999998,0.8,0.8188409934341992
HSFX2,0.19999999999999998,0.8,0.8188409934341992
HSFX3,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSFX4,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSH2D,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSP90AA1,-0.39999999999999997,0.6,0.6497629043462503
HSP90AB1,-1.0,0.0,0.0
HSP90B1,1.0,0.0,0.0
HSPA1A,-0.39999999999999997,0.6,0.6497629043462503
HSPA1B,-0.39999999999999997,0.6,0.6497629043462503
HSPA1L,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSPA2,-0.39999999999999997,0.6,0.6497629043462503
HSPA4,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSPA4L,-0.19999999999999998,0.8,0.8188409934341992
HSPA5,1.0,0.0,0.0
HSPA6,0.6000000000000001,0.3999999999999999,0.5121777015927432
HSPA8,-1.0,0.0,0.0
HSPA9,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSPA12A,1.0,0.0,0.0
HSPA12B,0.39999999999999997,0.6,0.6497629043462503
HSPA13,0.7999999999999999,0.20000000000000007,0.29498148909913624
HSPA14,-0.39999999999999997,0.6,0.6497629043462503
HSPB1,-0.39999999999999997,0.6,0.6497629043462503
HSPB2,0.6000000000000001,0.3999999999999999,0.5121777015927432
HSPB3,-1.0,0.0,0.0
HSPB6,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HSPB7,-0.39999999999999997,0.6,0.6497629043462503
HSPB8,-0.39999999999999997,0.6,0.6497629043462503
HSPB9,0.19999999999999998,0.8,0.8188409934341992
HSPB11,1.0,0.0,0.0
HSPBAP1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HSPBP1,-1.0,0.0,0.0
HSPD1,-0.19999999999999998,0.8,0.8188409934341992
HSPE1,-0.39999999999999997,0.6,0.6497629043462503
HSPG2,0.39999999999999997,0.6,0.6497629043462503
HSPH1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTATIP2,-0.39999999999999997,0.6,0.6497629043462503
HTATSF1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HTD2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HTN1,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTN3,0.39999999999999997,0.6,0.6497629043462503
HTR1A,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR1B,0.39999999999999997,0.6,0.6497629043462503
HTR1D,0.0,1.0,1.0
HTR1E,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR1F,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR2A,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR2B,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR2C,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR3A,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR3B,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR3C,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR3D,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR3E,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR4,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR5A,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR6,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTR7,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTRA1,0.39999999999999997,0.6,0.6497629043462503
HTRA2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
HTRA3,0.19999999999999998,0.8,0.8188409934341992
HTRA4,0.7999999999999999,0.20000000000000007,0.29498148909913624
HTT,-1.0,0.0,0.0
HUNK,0.7999999999999999,0.20000000000000007,0.29498148909913624
HUS1,-1.0,0.0,0.0
HUS1B,-0.19999999999999998,0.8,0.8188409934341992
HUWE1,-1.0,0.0,0.0
HVCN1,1.0,0.0,0.0
HYAL1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
HYAL2,0.0,1.0,1.0
HYAL3,0.39999999999999997,0.6,0.6497629043462503
HYAL4,0.0,1.0,1.0
HYDIN,0.7999999999999999,0.20000000000000007,0.29498148909913624
HYI,-0.39999999999999997,0.6,0.6497629043462503
HYKK,0.39999999999999997,0.6,0.6497629043462503
HYLS1,-0.19999999999999998,0.8,0.8188409934341992
HYOU1,1.0,0.0,0.0
HYPK,-0.39999999999999997,0.6,0.6497629043462503
IAH1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IAPP,0.7999999999999999,0.20000000000000007,0.29498148909913624
IARS1,-1.0,0.0,0.0
IARS2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IBA57,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IBSP,0.7999999999999999,0.20000000000000007,0.29498148909913624
IBTK,-0.7999999999999999,0.20000000000000007,0.29498148909913624
ICA1,0.7999999999999999,0.20000000000000007,0.29498148909913624
ICA1L,0.19999999999999998,0.8,0.8188409934341992
ICAM1,0.7999999999999999,0.20000000000000007,0.29498148909913624
ICAM2,-0.19999999999999998,0.8,0.8188409934341992
ICAM3,0.6000000000000001,0.3999999999999999,0.5121777015927432
ICAM4,0.6000000000000001,0.3999999999999999,0.5121777015927432
ICAM5,0.7999999999999999,0.20000000000000007,0.29498148909913624
ICE1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
ICE2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
ICMT,0.39999999999999997,0.6,0.6497629043462503
ICOS,0.7999999999999999,0.20000000000000007,0.29498148909913624
ICOSLG,0.7999999999999999,0.20000000000000007,0.29498148909913624
ID1,0.39999999999999997,0.6,0.6497629043462503
ID2,1.0,0.0,0.0
ID3,0.39999999999999997,0.6,0.6497629043462503
ID4,1.0,0.0,0.0
IDE,-1.0,0.0,0.0
IDH1,0.39999999999999997,0.6,0.6497629043462503
IDH2,-1.0,0.0,0.0
IDH3A,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IDH3B,-1.0,0.0,0.0
IDH3G,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IDI1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IDI2,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IDNK,0.7999999999999999,0.20000000000000007,0.29498148909913624
IDO1,-0.19999999999999998,0.8,0.8188409934341992
IDO2,0.7999999999999999,0.20000000000000007,0.29498148909913624
IDS,-0.39999999999999997,0.6,0.6497629043462503
IDUA,0.39999999999999997,0.6,0.6497629043462503
IER2,0.6000000000000001,0.3999999999999999,0.5121777015927432
IER3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IER3IP1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IER5,-0.19999999999999998,0.8,0.8188409934341992
IER5L,1.0,0.0,0.0
IFFO1,0.19999999999999998,0.8,0.8188409934341992
IFFO2,1.0,0.0,0.0
IFI6,0.39999999999999997,0.6,0.6497629043462503
IFI16,1.0,0.0,0.0
IFI27,0.0,1.0,1.0
IFI27L1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFI27L2,1.0,0.0,0.0
IFI30,0.6000000000000001,0.3999999999999999,0.5121777015927432
IFI35,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFI44,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFI44L,0.0,1.0,1.0
IFIH1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFIT1,-0.6000000000000001,0.3999999999999999,0.5121777015927432
IFIT1B,0.6000000000000001,0.3999999999999999,0.5121777015927432
IFIT2,1.0,0.0,0.0
IFIT3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFIT5,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFITM1,0.19999999999999998,0.8,0.8188409934341992
IFITM2,1.0,0.0,0.0
IFITM3,0.39999999999999997,0.6,0.6497629043462503
IFITM5,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFITM10,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA2,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA4,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA5,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA6,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA7,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA8,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA10,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA13,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA14,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA16,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNA17,0.39999999999999997,0.6,0.6497629043462503
IFNA21,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNAR1,0.19999999999999998,0.8,0.8188409934341992
IFNAR2,0.39999999999999997,0.6,0.6497629043462503
IFNB1,0.39999999999999997,0.6,0.6497629043462503
IFNE,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNG,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNGR1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNGR2,0.39999999999999997,0.6,0.6497629043462503
IFNK,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNL1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNL2,0.6000000000000001,0.3999999999999999,0.5121777015927432
IFNL3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNLR1,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IFNW1,0.39999999999999997,0.6,0.6497629043462503
IFRD1,-0.19999999999999998,0.8,0.8188409934341992
IFRD2,-1.0,0.0,0.0
IFT20,0.19999999999999998,0.8,0.8188409934341992
IFT22,-0.19999999999999998,0.8,0.8188409934341992
IFT27,0.39999999999999997,0.6,0.6497629043462503
IFT43,0.6000000000000001,0.3999999999999999,0.5121777015927432
IFT46,-1.0,0.0,0.0
IFT52,0.39999999999999997,0.6,0.6497629043462503
IFT57,0.6000000000000001,0.3999999999999999,0.5121777015927432
IFT74,-0.39999999999999997,0.6,0.6497629043462503
IFT80,1.0,0.0,0.0
IFT81,-0.6000000000000001,0.3999999999999999,0.5121777015927432
IFT88,-0.19999999999999998,0.8,0.8188409934341992
IFT122,0.7999999999999999,0.20000000000000007,0.29498148909913624
IFT140,1.0,0.0,0.0
IFT172,-1.0,0.0,0.0
IFTAP,-1.0,0.0,0.0
IGBP1,-1.0,0.0,0.0
IGBP1P2,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGDCC3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGDCC4,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IGF1,0.39999999999999997,0.6,0.6497629043462503
IGF1R,-1.0,0.0,0.0
IGF2,0.39999999999999997,0.6,0.6497629043462503
IGF2BP1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGF2BP2,0.39999999999999997,0.6,0.6497629043462503
IGF2BP3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGF2R,-0.19999999999999998,0.8,0.8188409934341992
IGFALS,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFBP1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFBP2,1.0,0.0,0.0
IGFBP3,1.0,0.0,0.0
IGFBP4,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFBP5,-0.39999999999999997,0.6,0.6497629043462503
IGFBP6,0.19999999999999998,0.8,0.8188409934341992
IGFBP7,0.39999999999999997,0.6,0.6497629043462503
IGFBPL1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFL1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFL2,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFL3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFL4,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGFLR1,0.6000000000000001,0.3999999999999999,0.5121777015927432
IGFN1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGHMBP2,-1.0,0.0,0.0
IGIP,-0.7999999999999999,0.20000000000000007,0.29498148909913624
IGLL1,0.6000000000000001,0.3999999999999999,0.5121777015927432
IGLL5,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGLON5,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF3,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF5,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF6,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF8,0.0,1.0,1.0
IGSF9,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF9B,-0.19999999999999998,0.8,0.8188409934341992
IGSF10,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF11,1.0,0.0,0.0
IGSF21,0.7999999999999999,0.20000000000000007,0.29498148909913624
IGSF22,0.6000000000000001,0.3999999999999999,0.5121777015927432
IGSF23,0.7999999999999999,0.20000000000000007,0.29498148909913624
IHH,0.7999999999999999,0.20000000000000007,0.29498148909913624
IHO1,0.39999999999999997,0.6,0.6497629043462503
IK,-1.0,0.0,0.0
IKBIP,1.0,0.0,0.0
IKBKB,-0.39999999999999997,0.6,0.6497629043462503
IKBKE,0.7999999999999999,0.20000000000000007,0.29498148909913624
IKBKG,0.7999999999999999,0.20000000000000007,0.29498148909913624
IKZF1,0.7999999999999999,0.20000000000000007,0.29498148909913624
IKZF2,-0.39999999999999997,0.6,0.6497629043462503
