gene,log2FC,p_value,FDR
A1BG,0.11241091435596551,0.6949992566152969,
A1CF,0.8015126429125784,0.021477069088275548,
A2M,-0.09069444200100611,0.5494381405016999,
A2ML1,0.7346622277525995,0.05081998421704673,
A3GALT2,0.03187479163536257,0.926216078940312,
A4GALT,0.12475420240357381,0.5101630870181078,
A4GNT,0.8131971917787181,0.10172603796143899,
AAAS,-0.1937867893803033,0.10304406450363164,
AACS,0.06501419067128687,0.655270502865771,
AADAC,0.9257720611747583,0.012340828897904171,
AADACL2,1.074708396855753,0.007182376878789344,
AADACL3,1.0680889897103245,0.016576107550535388,
AADACL4,0.87232914926715,0.05703934558127896,
AADAT,-0.17841782682164703,0.13797586144179955,
AAGAB,-0.10100754815278591,0.39799091166325185,
AAK1,-0.13492530043271111,0.35126446309308723,
AAMDC,-0.2906434718034868,0.02091664660534862,
AAMP,-0.17705399534034025,0.12480694489292922,
AANAT,0.5741416489688516,0.21862212187749963,
AAR2,-0.08372127553459639,0.49112752076716804,
AARD,0.6321472523939207,0.14608525509625248,
AARS1,-0.13340215907945197,0.2841544928284701,
AARS2,-0.13830332802969927,0.28213897455730796,
AARSD1,-0.2110339256212566,0.10833049750726285,
AASDH,-0.1783590618985451,0.1371251398328364,
AASDHPPT,-0.30928721930995834,0.010652722481162903,
AASS,-0.09349325974810549,0.5542093669315347,
AATF,0.07460721486320424,0.5699117361134968,
AATK,0.3072420164582584,0.1650841138958525,
ABAT,0.1729713175539737,0.2670008421549596,
ABCA1,-0.13708206313778099,0.40573498802243824,
ABCA2,-0.12311653442426101,0.3629731549464854,
ABCA3,-0.04694550187401817,0.7287005762931715,
ABCA4,0.7649493309973251,0.01325183180630202,
ABCA5,-0.10198861571876425,0.4559986156751855,
ABCA6,-0.0628025814454749,0.7095100668073933,
ABCA7,-0.05115690140598232,0.8120522174349762,
ABCA8,-0.20852187359362384,0.18334086174279374,
ABCA9,-0.041883872840092054,0.8079331359988096,
ABCA10,-0.14215874048569546,0.3731813512757799,
ABCA12,0.8415779896357855,0.025488037309832092,
ABCA13,0.9389081733730091,0.009325950345151324,
ABCB1,0.5833363110184535,0.012703599322396232,
ABCB4,-0.20964659922207554,0.0839875796921453,
ABCB5,0.9945547472247409,0.012544140180508026,
ABCB6,-0.17196781748225942,0.3000459068299076,
ABCB7,-0.29188843270671944,0.01312657770539997,
ABCB8,-0.18246277983457723,0.16745137055827664,
ABCB9,0.08803464983662539,0.6335469388097161,
ABCB10,-0.22679401331019186,0.04128330468437581,
ABCB11,0.7889070340711273,0.027316328863069794,
ABCC1,-0.27247668266451097,0.037897359828790056,
ABCC2,0.13888213493660884,0.36864498741042717,
ABCC3,0.7148365432012772,0.03470064196819076,
ABCC4,-0.3955634524198514,0.08444277820127766,
ABCC5,-0.26226966782586425,0.08609842831778196,
ABCC6,-0.08204422826112441,0.7201440027856671,
ABCC8,0.009806091449701498,0.9619640861262415,
ABCC9,-0.2705820763115395,0.021001886484263516,
ABCC10,-0.08069809071368526,0.541077289339261,
ABCC11,0.6195431360020899,0.10591982837438461,
ABCC12,0.4331623679114837,0.1575811169479316,
ABCD1,-0.12686856599360805,0.3844126194112918,
ABCD2,0.6531360169370417,0.005081300342766502,
ABCD3,-0.1808738761993381,0.13032443571419142,
ABCD4,-0.18958966108939637,0.15730811294829544,
ABCE1,-0.1643684721811302,0.1718500544689297,
ABCF1,-0.15422262403917747,0.2106943392668381,
ABCF2,-0.10789512825014541,0.39186878131473135,
ABCF3,-0.2878305634906114,0.01101662717031216,
ABCG1,-0.22502107989662495,0.2226701645921667,
ABCG2,0.2841579715036823,0.2097115797608694,
ABCG4,0.4253941026159322,0.2152731369370124,
ABCG5,0.9626399205207588,0.014765075413033601,
ABCG8,0.9217362828833437,0.029946670119822154,
ABHD1,-0.16511920016688497,0.300327265430661,
ABHD2,0.196286047414252,0.40172170065712465,
ABHD3,-0.1043330059430305,0.47017686969143924,
ABHD4,-0.10707306599561618,0.44582773576228996,
ABHD5,0.011779802371406205,0.923691272288558,
ABHD6,-0.07083179218389579,0.5750028662533911,
ABHD8,-0.2350092174910727,0.07554545219542742,
ABHD10,-0.27942433887631835,0.019460700483817497,
ABHD11,-0.188415658967877,0.1372794168997136,
ABHD12,0.06010593517292219,0.7140068611906388,
ABHD12B,0.9881057714712614,0.018676792320491284,
ABHD13,-0.17559073382609255,0.13009684534653115,
ABHD14A,-0.3094787480869091,0.012094060664311441,
ABHD14A-ACY1,0.3022016896873931,0.47345214504238653,
ABHD14B,-0.09559102648090913,0.4786987397222907,
ABHD15,0.15019859659647025,0.384798204784055,
ABHD16A,-0.12489309834791504,0.46529946217020757,
ABHD16B,0.8992370219418424,0.15414349420456305,
ABHD17A,-0.15788029290948022,0.19811842971828478,
ABHD17B,-0.281416517772188,0.02207594392499354,
ABHD17C,0.27112308000296526,0.1439727383196918,
ABHD18,-0.36816640024300484,0.00099042921465668,
ABI1,-0.07426869375134215,0.5598892519683323,
ABI2,-0.06944607292924407,0.6167792682715663,
ABI3,-0.046865618438528954,0.7812503707735599,
ABI3BP,0.44018608660365344,0.3138910671562172,
ABITRAM,-0.09190062628387644,0.4480151125455998,
ABL1,-0.02675839204170471,0.866641105676625,
ABL2,0.40989503964511353,0.38084386862325414,
ABLIM1,-0.4756327237213226,0.0714157451187176,
ABLIM2,0.05511536729478448,0.7533889270805031,
ABLIM3,-0.13473672156459038,0.3565774336738553,
ABO,-0.12039673061149878,0.4058235029619883,
ABR,-0.18062513689864276,0.22186826088525424,
ABRA,0.1250052490216172,0.5587592279030231,
ABRACL,0.41525217002836884,0.08885536287619844,
ABRAXAS1,-0.2156282391789867,0.07469719215593239,
ABRAXAS2,-0.20797459110063968,0.07795730200509238,
ABT1,-0.1818861268522924,0.11160234373193774,
ABTB1,-0.1198506866117433,0.36147338794474393,
ABTB2,-0.17638856218893262,0.24719776880392844,
AC000093.1,0.1486609973668654,0.6027108521806599,
AC000120.2,3.384663788920787,0.05328037136827603,
AC001226.2,0.3631841228000942,0.11011543605132969,
AC002456.2,0.632591362174521,0.31426963038599603,
AC003002.2,0.029747343386691317,0.8805420331867361,
AC003002.3,-0.15786338410692172,0.5068983155282862,
AC004076.1,-0.31779221341092534,0.20961441780050225,
AC004233.4,0.05024481115587357,0.8125284357758658,
AC004593.2,0.6626485972229402,0.0812752275609703,
AC004687.2,-0.1764519084334443,0.6281396889176669,
AC004706.3,0.7300086094926601,0.04787874012923939,
AC004805.1,0.07980926853313428,0.9059191406206182,
AC004922.1,-0.3718640102691227,0.013279448275801983,
AC005041.1,0.9843029273832045,0.009893970187616953,
AC005324.2,0.05724547179395881,0.7649757945073605,
AC005520.1,-0.10178290982724815,0.6729161857581769,
AC005551.1,-0.16992500126197574,0.7505178486232662,
AC005697.1,0.561541611368866,0.27478237389344695,
AC005726.1,0.9252322286798491,0.21548290426060368,
AC005832.4,0.969626349850415,0.040048207626350585,
AC005833.1,0.42313799793349854,0.2023699338765598,
AC006030.1,-0.07880650939421574,0.6921341748025784,
AC006254.1,-0.18254746552755943,0.33004819227156557,
AC006978.2,-0.18028868970391349,0.44946493841856194,
AC007040.2,0.6572420286302056,0.039064000742400934,
AC007192.1,-0.3072138540192098,0.46327149726663,
AC007846.2,1.7769812670114435,0.018085212255632005,
