gene,log2FC,p_value,FDR
AADACL2,1.074708396855753,0.007182376878789344,
ABCA13,0.9389081733730091,0.009325950345151324,
ABCD2,0.6531360169370417,0.005081300342766502,
ABHD18,-0.36816640024300484,0.00099042921465668,
AC005041.1,0.9843029273832045,0.009893970187616953,
AC011005.1,-0.3397017071426342,0.006507925276487557,
AC091167.6,0.7065919448372847,0.007589597048541658,
AC092718.8,0.992346426921279,0.0039044070834173923,
AC097636.1,1.339220879156273,0.003721701327606361,
ACAA2,-0.3879563849355269,0.0017094744710296397,
ACADM,-0.47115168778490635,0.0006123682885215742,
ACADS,-0.380040490937229,0.002379761733801913,
ACADSB,-0.37705497359308154,0.0027764004636465145,
ACCSL,1.2784051626089492,0.00712639093633436,
ACOT1,-0.6437229823453392,2.3181276549027497e-05,
ACP3,0.6494522927731806,0.005777897532553966,
ADAM7,1.1123516307356498,0.005683785616268659,
ADTRP,1.0692918157217568,0.003702383491443009,
AFF2,0.7349865882942761,0.00359511882224046,
AICDA,0.9400226377952247,0.008077812116895837,
AK7,0.8043778366698758,0.006727444128070676,
AKAIN1,0.9266492781101525,0.006709347943659807,
AKAP14,1.2953965116024966,0.003950716408223561,
AKTIP,-0.3128534002290029,0.006340411896849722,
AL772284.1,1.3289544170306165,0.009592496184368174,
ALDH4A1,-0.3526673997532529,0.002020223831275988,
ALDH5A1,-0.3917419547416305,0.004248100458774069,
ALDOA,-0.3943152183155315,0.0018897064571486409,
ALLC,1.0818676154103866,0.004936831413589052,
ALOX12,1.0044968106475296,0.008175634638557359,
ALOXE3,1.0720189960153779,0.00862038081361005,
ALPK2,-0.42496137225121705,0.00029653274755656235,
AMPD1,-0.3533865586604359,0.00798902212291034,
AMY1C,1.6410036009359112,0.00162905325358614,
ANGPT1,-0.32896767742111904,0.008352723866370235,
ANK1,-0.43196221259178486,0.001114174391919269,
ANKRD18A,1.0934549377243636,0.006340648674274689,
ANKRD22,1.1585957706126058,0.00378034131135415,
ANKRD30A,1.1113489135999703,0.009148849679056974,
ANKRD33B,-0.7808083013987669,0.000517318016471676,
ANKRD34B,1.0558273857816436,0.00693458401948209,
ANKRD66,1.1271149833685536,0.006149452282801834,
ANO3,0.8698820597700649,0.0027878138498164977,
ANXA8L1,1.3650350423652458,0.0009655637367189948,
AOPEP,-0.31137393713037675,0.006138843426649319,
APOA2,1.4743010621635586,0.0017405369278358199,
APOF,1.3402697302552558,0.005117006828433899,
APOH,1.204842812350583,0.004805599981085892,
APOOL,-0.35628022611943777,0.0018792011118414782,
ARL11,0.739226350968508,0.005260468945049353,
ARL14EPL,1.222912779945098,0.00471072480814568,
ASB10,-0.3662371069578776,0.007712845798350491,
ASB18,-0.6943419628698536,0.0012076033312774725,
ASNS,0.649760722473248,0.0012078123027417613,
ASPM,0.6385448052257203,0.007465693661359977,
ASZ1,1.0436269322777554,0.009734540392398598,
ATP2A2,-0.5407840052976335,0.0003855206023625036,
ATP4B,1.212711167012873,0.0056692152736678375,
ATP5F1A,-0.3656869579690911,0.006195721697233075,
ATP5F1B,-0.39735893425223867,0.0021371307142188435,
ATP5MC1,-0.38203061889129536,0.002846473679222075,
ATP5MC2,-0.3433112055156449,0.00264236138906788,
ATP5MC3,-0.3720113829877153,0.004617874175487944,
ATP5ME,-0.35333441096751284,0.005698604244199327,
ATP5MG,-0.32401914829179,0.005741189837550595,
ATP5PB,-0.36786341468589595,0.0023666304767212495,
ATP5PD,-0.3245488370274118,0.009720859067647252,
ATP5PF,-0.35891500632057194,0.005379871215960036,
ATP5PO,-0.3226283172974047,0.00841783416735592,
ATP6V1G3,1.066487889840004,0.0042622864105301365,
ATP8A1,-0.3471572675547534,0.007364278033152604,
ATPAF1,-0.3185414183515747,0.008786503007312997,
AURKB,1.0110462781706275,0.0015869953133038552,
AWAT1,1.3551195740631896,0.008059849838970274,
B3GAT1,0.7970351224313532,0.004640588483295716,
BANK1,0.6750809723579178,0.004082064324924924,
BCAT2,-0.3555259021193477,0.004213307129317424,
BCKDHA,-0.41729597951050557,0.009960195300277468,
BCL6,-0.4019852120256834,0.006456872439826152,
BCL11B,0.6761093133373215,0.00590543498686502,
BHLHA9,1.7422158533678287,0.005921760694070061,
BOD1L2,1.2024605186896402,0.00569839387744834,
BOLA3,-0.38685271107422836,0.001252805888810645,
BTLA,0.8207629649667594,0.002899279319914925,
BUB1,0.7281622555137661,0.008744863697886854,
BZW2,-0.34701408670016354,0.004432751403519318,
C1orf21,-0.3419724758344232,0.004023854434326731,
C1orf68,1.4253058335166853,0.008960016128115596,
C1orf94,1.1724432337782298,0.006629984411928837,
C4orf19,0.7332739877151517,0.008000552818724922,
C5orf47,0.7587710853946412,0.007542018156693483,
C6orf136,-0.36408649421774436,0.0027729751959198645,
C11orf16,1.0902164914934658,0.0054566182100101645,
C11orf87,0.8918195513880824,0.00811820752511558,
C15orf61,-0.36535282761537935,0.004193841119366204,
C16orf78,1.2196046036162658,0.007689409207989671,
C17orf75,-0.31595908666263967,0.006261146093324652,
C19orf18,-0.36680681482475785,0.008898861286321787,
CA3,-0.4491174975059306,0.0007743029891973793,
CACNA1I,1.0390668493856734,0.006019076777669272,
CACNA1S,-0.3131625373871305,0.0036977407506057123,
CACNG3,1.1636369704965301,0.009701733865908873,
CALCB,1.1761618165825796,0.004163469479987726,
CALR3,1.374882828879746,0.0020853656945577182,
CAMK2B,-0.3039196123670577,0.007068409852795015,
CAMK4,0.7329949442018592,0.004147829054356846,
CAV3,-0.3129835579506759,0.0054294048974833226,
CAVIN4,-0.42847826699129343,0.0012294259542179218,
CBLC,1.1827050208115322,0.008129459629469583,
CCDC43,-0.3273911550640321,0.003284764099081266,
CCDC65,1.0279249913430386,0.009147766334249073,
CCDC103,1.6647717672175444,0.006958743582987207,
CCDC170,0.6667983552405968,0.009785497225842411,
CCDC178,0.9486482609131105,0.0056247135891645235,
CCIN,1.1163254122064694,0.004497676557554156,
CCL11,1.8017491776135057,0.004275835365197207,
CCL20,1.250912460936961,0.001409212969606636,
CCR7,0.7015209554836487,0.00773382575305619,
CD8B,0.91575947889433,0.0030198202874634488,
CD36,-0.42609606408158957,0.009674359966337916,
CDK1,0.5812028442417001,0.009773057831237523,
CDNF,-0.37408345912794005,0.0007829132803204462,
CDR1,1.2355204106973139,0.0038540439317729974,
CEBPZOS,-0.3167742501006026,0.00584330516759165,
CECR2,-0.3148617434931455,0.005515733155058536,
CENPA,1.0601386436080564,0.005566769600062977,
CENPE,0.6994372260253983,0.009803795072624417,
CENPF,0.6657148547837098,0.009765062694033442,
CEP20,-0.31301939738875706,0.009244347147766374,
CFAP47,1.0810728870867479,0.005407827486337747,
CFAP54,0.7617715044648343,0.0048887323202427245,
CFAP157,0.8910165160825977,0.008762463539780403,
CFHR2,1.199923970010097,0.006746177204102657,
CFHR5,1.0285200398557328,0.009839827775293878,
CFL2,-0.3712815272529678,0.0041945425801413,
CHCHD10,-0.403109841533844,0.004944631788505127,
