gene,log2FC,p_value,FDR
LINC00681,2.0367405443730537,6.590564942212025e-06,
NIPSNAP3B,-0.6057554292832894,1.7023101997168554e-05,
WSCD1,-0.5315800036411362,1.8648114487955756e-05,
ACOT1,-0.6437229823453392,2.3181276549027497e-05,
AC099508.1,-0.5442725077389162,3.942723375541205e-05,
ESRRB,-0.6347631117477232,8.850599764983687e-05,
TNNI1,-0.5856913557368197,0.00017734963817904182,
AC139491.8,1.799701348171661,0.00020092567361388683,
FITM1,-0.46748258448437857,0.00020382121058060195,
TM6SF1,-0.45023576871206866,0.0002069007203782614,
LINC02512,1.8353252581603274,0.00022603356952723903,
MYOM2,-0.4836412657924183,0.00023457759099457652,
XPO4,-0.6624804574362929,0.0002403025542754785,
SIRT2,-0.43538339312350904,0.00024772695445574223,
AL158832.1,1.781554001201118,0.0002596056538346259,
SCN2B,-0.5820577569602555,0.00027976394934120155,
AC064807.1,-0.4193135577159794,0.0002933911329355036,
AC002398.2,-0.5737407900170194,0.000295381450646621,
ALPK2,-0.42496137225121705,0.00029653274755656235,
AC124854.1,1.1782129723474206,0.0003082055022899291,
AC025174.1,1.4013425904020334,0.0003140212944366451,
ORAI1,-0.4737414660523774,0.0003181059666391067,
TMEM245,-0.4295652578998428,0.00032868879838862203,
LDB3,-0.40571893612587523,0.0003545335523904023,
AC243960.1,0.965364323955952,0.0003671584912776642,
GPT2,-0.599075499414014,0.00037722566949903306,
RBM11,1.016730585935064,0.00038336623354414475,
ATP2A2,-0.5407840052976335,0.0003855206023625036,
PAIP2B,-0.4904393449865105,0.0003956794837658955,
MAMSTR,-0.43438362373721057,0.0003957683960495682,
TNIK,-0.39630839532464396,0.00040955363816314884,
PROX1,-0.5216091429108708,0.00041583176277486126,
DKK1,1.1241694009538312,0.0004520074438221583,
MYG1-AS1,1.5386974782814378,0.00046263801783896964,
AC098850.1,2.121629442660679,0.0004747385478703057,
CLIC5,-0.37440874349234166,0.0004761537381090114,
AL136460.1,1.776981271513425,0.0004820968999904414,
AC138904.3,-0.49142838022742175,0.00048774107986326984,
OTUB2,0.8868964547388362,0.0005028408372118711,
ANKRD33B,-0.7808083013987669,0.000517318016471676,
GPD1L,-0.4593569506637743,0.0005220914487443045,
SBK1,-0.46792838737049125,0.0005279404778446557,
LINC00362,1.8700906754352578,0.000531391945796971,
AL592295.6,-0.4295915984139079,0.0005402719238193969,
ZNF772,-0.4281336440489265,0.0005521928022249275,
ICE2,-0.4065057431868002,0.0005522226451033104,
EXOC6,-0.4499423372242936,0.0005788242583225845,
GADL1,-0.45573417251790277,0.0005976374527731157,
SOX9-AS1,-0.4087195319152205,0.0006034651162974222,
AC074366.1,1.0275072667339666,0.0006095217543927441,
ACADM,-0.47115168778490635,0.0006123682885215742,
AC131649.1,1.5611615049870349,0.0006152467444783037,
AC091152.2,-0.4407973474319789,0.0006168344451593087,
KIF4A,1.2077860880558338,0.0006614659135156225,
LINC02014,1.5749950611844044,0.0006621851932936184,
UGT3A1,-0.632592575762757,0.0006636949204108697,
LINC02337,1.7257007664935518,0.0006652072952131052,
CYLC1,1.3292656112966341,0.0006700314799088203,
MANCR,0.8955257247198669,0.0006708198311784018,
HCAR2,1.0135865424610164,0.0006991177544827964,
AL133215.1,-0.5628687297906442,0.0007008541650070195,
AL109653.3,1.6292862186227146,0.0007473755589618484,
AC132660.2,1.8440954658150925,0.0007508654957743164,
AL354953.1,1.129622234814167,0.0007517318915277449,
AC016769.6,1.5969674528410736,0.0007526595048329679,
PDP1,-0.4270413253822903,0.0007546398759498984,
AC091887.1,0.8910165159050806,0.0007629436802577752,
IRS1,-0.39819895693540985,0.0007648496725606551,
CA3,-0.4491174975059306,0.0007743029891973793,
CDNF,-0.37408345912794005,0.0007829132803204462,
AC073288.2,0.8950370343535605,0.000806216302878405,
AL133538.1,1.430760264270821,0.0008069340701205598,
OR2B6,1.248342378378861,0.0008170489781860016,
AC100822.1,1.302201689698817,0.0008416842942182817,
TLR10,0.8354355611539435,0.0008672869406788276,
RPA2,-0.4182265527945453,0.0008684258822848676,
BX322234.2,1.6538504818646034,0.0009094050644210682,
CPEB3,-0.3741313588022631,0.0009150507794846287,
AC093297.2,-0.3985363212929924,0.0009194490782667558,
AL049765.1,1.5749950611844044,0.0009293837612193188,
LINC02429,1.569088420788929,0.0009543889052972493,
AL590302.1,1.220277031738996,0.000956948445883928,
MIR1302-9HG,1.5969674528410736,0.0009597542745212224,
ANXA8L1,1.3650350423652458,0.0009655637367189948,
AC073968.2,1.1731597444698272,0.0009713514311697007,
PCDHA7,1.0489152604642258,0.0009768375977227393,
AC012508.2,1.1014162231971982,0.000977781604514649,
ABHD18,-0.36816640024300484,0.00099042921465668,
AC020550.2,1.4163727094915222,0.0010096763388654235,
AL355596.1,-0.6851743047536166,0.0010100482345771823,
AC062004.1,0.9550682551674238,0.0010271078756042876,
AC069360.1,-0.44502689012335267,0.0010314315612411193,
NDUFA9,-0.3956029263401397,0.0010384215969171657,
AC023469.1,1.672908817971377,0.001047498627282893,
ZNF844,-0.4416364388798579,0.0010525055985359782,
AL133297.2,1.806127616944429,0.0010531378740935584,
SMPX,-0.45178128872467244,0.0010644707495262866,
TAC1,1.5418777996351933,0.0010745324235847417,
AP000532.2,3.192018757196156,0.0010829779652567896,
AC073349.4,-0.978000298499048,0.0010835001396766824,
AC005592.1,0.7325871535022284,0.001083791071187633,
AC107208.1,1.2015415462845362,0.001095418876155922,
TECRL,-0.5822412854736534,0.0010962251806641004,
AC009803.1,1.42263169986751,0.0010982618270826989,
SLC25A34,-0.5870244967607304,0.0011065103433981302,
CEBPB-AS1,-0.38349166333370704,0.0011070955030947998,
USH2A-AS1,1.4258865123448865,0.0011081863909421978,
ANK1,-0.43196221259178486,0.001114174391919269,
MLYCD,-0.39947697161464424,0.0011184809874985745,
AL691426.1,1.5422051263655634,0.0011253537320306624,
E2F8,-0.5067973873669905,0.001137695941297907,
HOXA4,-0.4231390441959396,0.0011390003608195867,
LGALSL-DT,-0.371178853216371,0.001163174188241308,
MYH7,-0.5608072741977866,0.001175639819952489,
LINC02056,1.4160280206787632,0.0011868701761834058,
SLC25A4,-0.4176377496768874,0.0011874793428246053,
AC079089.1,-0.3866472352819878,0.0011970824567591434,
ASB18,-0.6943419628698536,0.0012076033312774725,
ASNS,0.649760722473248,0.0012078123027417613,
SIX1,-0.4227746545434975,0.0012147153145383419,
NRXN2-AS1,2.0520885081216234,0.001223124944611389,
AC024597.1,1.3246565405693054,0.0012247181671289765,
CAVIN4,-0.42847826699129343,0.0012294259542179218,
DDIT4L,-0.54771253592113,0.0012343058475445042,
BOLA3,-0.38685271107422836,0.001252805888810645,
AL356010.2,1.5061273621272762,0.0012600914138714545,
