ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0019731,antibacterial humoral response,43/5886,70/18870,1.7174250043771268e-7,6.646110724485824e-6,5.33135110594131e-6,TF/SPRR2A/DMBT1/SEMG2/PGC/BPIFA1/WFDC2/NOD2/SPINK5/NCR3LG1/SEMG1/WFDC5/H2BC7/WFDC13/FGA/FGB/KLK3/WFDC10A/KLK7/EVPL/RNASE6/SLPI/LTF/JCHAIN/CTSG/H2BC10/PI3/KLK5/WFDC9/PLA2G1B/WFDC12/CAMP/WFDC11/H2BC8/DEFA3/DEFA5/DEFB1/RNASE3/WFDC3/WFDC10B/RNASE7/DEFA6/DEFA4,43
GO:0051966,"regulation of synaptic transmission, glutamatergic",47/5886,79/18870,1.8590648153770035e-7,7.116661279425461e-6,5.7088155096317575e-6,RELN/DGKI/KMO/GRIN2B/PLPPR4/ROR2/FRRS1L/NRXN1/SYT1/GRM1/GRM5/GRIN2A/DISC1/CDH2/GRIK1/HTR2A/TNR/UNC13A/DRD3/GRM8/GRIN2D/CCR2/OXTR/GRM7/GRM3/CCL2/MAPK8IP2/HTR1B/GRM6/TNF/CACNG5/NLGN1/CACNG7/DKK1/GRIK3/GRM4/CACNG3/DRD1/NPS/CACNG2/NTRK1/NLGN3/CACNG8/GRIN1/CACNG4/PTGS2/GRIN2C,47
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,35/5886,53/18870,1.8637634854196267e-7,7.116661279425461e-6,5.7088155096317575e-6,PTPRD/GRID2/VCAM1/ALCAM/CRB1/CDH2/AMIGO2/UMOD/CRTAM/ICAM1/PSG11/NECTIN4/SELE/CEACAM6/CADM3/CD6/CXADR/SELP/SCARF2/CRB2/JAML/REG3A/CEACAM5/NLGN1/PSG5/PSG2/CEACAM8/IL1RAPL1/CD209/SELL/HMCN1/ITGAL/IGSF21/TENM2/CBLN1,35
GO:0090596,sensory organ morphogenesis,127/5886,277/18870,1.873718718132496e-7,7.116661279425461e-6,5.7088155096317575e-6,FBN2/TTC39C/COL11A1/EPHB2/ZIC3/GDF11/MYO3B/WNT2/MYO3A/DSCAM/MFSD2A/COL8A2/FGFR2/OLFM3/PAX6/PRRX1/WHRN/SDK2/NDP/PITX2/RORB/FGF2/IMPG2/CRB1/FAT1/NKD1/RP1/WNT3A/PTK7/RS1/PRDM1/STRA6/MYO15A/THY1/TWIST1/CYP26B1/FOXN4/MEGF11/CABP4/COL8A1/MFAP2/SLITRK6/RPGRIP1/PDZD7/CALB1/WNT2B/SLC44A4/TFAP2A/NKX3-2/MFRP/PDE6C/WNT16/CLRN1/LCTL/CHRNA9/SOX11/COL2A1/DLX6/PAX2/GJB6/NTN1/TFAP2B/NR2E3/FGF9/TMEM215/GRHL3/FOXG1/GNAT1/FASLG/STOX1/LHFPL5/CRB2/HOXA1/CRYGB/FAT3/FRZB/RBP4/ATP8A2/POU3F4/NTRK2/GNAT2/CLRN2/LHX1/POU4F3/CDON/CTHRC1/SOX1/COL5A2/GNGT1/HOXC13/RHO/TULP1/STRC/USH1C/OTX1/PROM1/RPE65/DZANK1/AQP5/GRXCR2/FGF8/DLX5/PLS1/SIX3/WNT1/PTF1A/PAX8/KCNQ4/ATP6V1B1/USH1G/EFEMP1/COL5A1/OTOP1/HMX2/OSR1/ATOH1/ROM1/HMX3/VSX1/BMP7/FOXI1/TH/TIFAB/IHH/FSCN2/GBX2/FOXE3,127
GO:0042129,regulation of T cell proliferation,90/5886,182/18870,1.909893676488646e-7,7.195170753784572e-6,5.771793932697931e-6,RC3H1/IL18/CD24/VCAM1/CD80/CD40LG/CD28/LILRB1/SLAMF1/CD86/NCKAP1L/SPTA1/IL2RA/PAWR/PLA2G5/TNFRSF9/CRTAM/PLA2G2F/TNFSF8/HAVCR2/CCR2/SYK/CLC/CARD11/PNP/SHH/ARG1/CR1/CD70/VTCN1/FOXP3/CD6/BID/IL23R/IL12B/HHLA2/TNFSF18/IL4I1/HLA-DMB/IL1B/PTPN22/IL10/LILRB2/IL4/ZP4/IL21/LILRB4/CCDC88B/IL6/XCL1/IL1A/SLC7A1/AIF1/ANXA1/CCL19/IL12RB1/IL27/CTLA4/PTPN6/CD3E/PYCARD/PLA2G2D/HLA-G/SPN/PTPRC/CD209/VSIG4/CORO1A/EBI3/IL23A/LGALS9C/IL2/TMIGD2/GPNMB/RASAL3/IRF1/FOXJ1/PLA2G2A/SCGB1A1/PLA2G2E/IGF1/RAC2/SFTPD/CD1D/IHH/EPO/LGALS9B/ZP3/TNFSF9/LEP,90
GO:0015908,fatty acid transport,63/5886,116/18870,1.919047858586469e-7,7.195170753784572e-6,5.771793932697931e-6,PLA2G4A/THBS1/TNFRSF11A/BDKRB2/RBP7/MFSD2A/SLC27A2/SLC22A9/GOT2/TNFSF11/SLCO1B1/LHCGR/SLC43A3/PLA2G5/DRD3/P2RX7/PLA2G2F/SLC5A8/SYK/FABP2/SLC27A6/IL1B/SLC22A2/SLC22A6/FABP4/NTSR1/PLA2G3/PLA2G2C/AVPR1B/IL1A/FABP12/ABCD2/ANXA1/NMUR2/SPX/SLC22A11/SLC22A8/NMB/CYP4F2/PLA2G2D/PTGES/SLC22A7/FABP6/RBP1/PLA2G1B/PMP2/APOE/PROCA1/RBP5/CYP4A11/CRABP2/RBP2/PLA2G12B/NOS2/PLA2G2A/PLA2G2E/CRABP1/PTGS2/SSTR4/PLA2G10/FABP9/FABP1/LEP,63
GO:0002922,positive regulation of humoral immune response,20/5886,24/18870,1.941164220913764e-7,7.195170753784572e-6,5.771793932697931e-6,FCGR2B/PGC/CR1/NOD2/IL1B/CCR7/ZP4/FCER2/TNF/KLK3/IL17F/KLK7/IL17A/ACOD1/PTPRC/KLK5/HPX/TREM2/LTA/ZP3,20
GO:0042501,serine phosphorylation of STAT protein,20/5886,24/18870,1.941164220913764e-7,7.195170753784572e-6,5.771793932697931e-6,GADD45A/IFNA21/IFNG/IFNA10/IFNA2/IFNA7/IFNK/IFNE/IFNW1/LIF/IFNA16/IFNA17/IFNA13/IFNA5/IFNB1/IFNA6/IFNA1/IFNA14/IFNA8/IFNA4,20
GO:0002820,negative regulation of adaptive immune response,40/5886,64/18870,2.36371471381546e-7,8.708944092279357e-6,6.986106708528643e-6,RC3H1/SAMSN1/CD80/C4BPB/LILRB1/CD160/SLAMF1/NCKAP1L/CR2/C4BPA/FCGR2B/CR1L/HAVCR2/IL4R/ARG1/CR1/FOXP3/TNFSF18/IL4I1/NOD2/IL4/LILRB4/XCL1/IFNA2/SUSD4/PTPN6/ALOX15/IL7R/LOXL3/HLA-G/SPN/PTPRC/JAK3/IL2/IFNB1/IL1RL1/KLRC1/FOXJ1/TBX21/ASCL2,40
GO:0002706,regulation of lymphocyte mediated immunity,92/5886,188/18870,2.5831895102727674e-7,9.46093158137401e-6,7.589333091271307e-6,IL18/BTK/CD80/C4BPB/CD1C/CD28/CLEC12B/LILRB1/CD160/SLAMF1/NCKAP1L/SH2D1A/CR2/ULBP3/CD1E/C4BPA/CLNK/PRKCZ/CRTAM/FCGR2B/CR1L/CD1A/P2RX7/RASGRP1/HAVCR2/CCR2/CLC/CD1B/ARG1/CR1/CD96/KIR2DL4/FOXP3/IL23R/IL12B/IL4I1/FCGR1A/NOD2/IL1B/VAV1/RAET1E/IL10/IL4/IL21/CLCF1/SLAMF6/KLRB1/LILRB4/NCR3/IL6/IL18R1/XCL1/FCER2/IFNA2/NLRP3/IL18RAP/TNF/IL12A/IL12RB1/SUSD4/PTPN6/SH2D1B/ULBP1/IL7R/ULBP2/TGFB1/SERPINB4/HLA-G/SPN/RAET1L/PTPRC/RAET1G/PIK3R6/IL23A/WAS/HPX/KLRK1/C17orf99/IL2/TREM2/NCR1/IFNB1/LTA/SERPINB9/KLRC1/FOXJ1/CD1D/TBX21/ZP3/KLRC2/LEP/FUT7,92
GO:0061982,meiosis I cell cycle process,71/5886,136/18870,2.6314151088700415e-7,9.580530866791342e-6,7.685272778257007e-6,BRCA2/TEX11/NDC80/TDRD9/SPO11/ESPL1/MEIOC/M1AP/PTTG1/BRIP1/BRDT/TOP2A/DDX4/RAD51B/MOV10L1/FANCD2/CCNA1/MYBL1/CDC25C/MEI1/SHOC1/RNF212B/WEE2/SYCP1/TEX15/MEI4/FBXO5/SLC25A31/RAD51/ANKRD31/PRDM7/PRDM9/MAJIN/FMN2/MEIOB/RAD54L/CCNB2/KASH5/SPDYA/PSMA8/PKMYT1/BTBD18/DMRTC2/RAD51AP1/EME1/CCNE2/SYCP3/USP17L2/STAG3/CNTD1/CDC20/MAEL/DMRT1/TERB1/PTTG2/TEX19/MEIKIN/TERB2/RPL10L/TRIP13/SYCE1L/DMC1/CDC25A/HORMAD1/HSF2BP/DNMT3L/MND1/SYCE3/SYCE2/SYCE1/MAPK15,71
GO:0044703,multi-organism reproductive process,99/5886,206/18870,2.7736539016573376e-7,1.003899556288094e-5,8.053042194966722e-6,PRLR/TACR1/PTN/TCF23/PCSK5/SPP1/CRHBP/CORIN/ITGA2/CLDN4/PRDM14/FOSL1/RXFP1/COL16A1/CD38/GJB2/NDP/ANGPT2/TAC1/SLC38A3/ADRA2A/GHSR/PRDM1/A1CF/DSG1/TIMP1/TRO/PSG7/HAVCR2/PSG11/FSHB/SLC6A4/OXTR/MMP9/APELA/TPPP3/PSG9/IL1B/EDDM3A/ACE2/SEMG1/CYP27B1/PRLHR/GJA1/MAFF/STC2/PNOC/ACVR1C/AMBP/TLE6/TAC3/PSG5/PSG6/VDR/AGRP/TGFB3/PSG2/LIF/KLK14/ADCYAP1/EPYC/GIP/PSG4/CALCA/PRL/CRHR1/STC1/PSG3/OR2H2/ACOD1/PTGFR/FBLN1/NODAL/MMP2/PZP/PTHLH/PSG1/RGS2/ENDOU/NPPA/SCGB1A1/HMX3/PTGS2/KLF1/P2RX1/CRH/RLN1/UBTFL1/AVPR1A/VMP1/RLN2/IHH/EPO/HSD11B2/CSMD1/JUNB/LEP/FUT7/CBS,99
GO:1902105,regulation of leukocyte differentiation,143/5886,321/18870,2.797852962378927e-7,1.0067362150595052e-5,8.075797193348594e-6,IL7/RC3H1/CD101/IL18/BTK/ROR2/CD80/CAMK4/TOX/IL1RL2/CD28/CASP8/LILRB1/TNFSF11/CD86/NCKAP1L/IL2RA/FANCD2/RHOH/PRKCZ/PRDM1/CYP26B1/FANCA/IL5/VNN1/LEF1/CRTAM/FCGR2B/RASGRP1/RUNX1/TNFRSF11B/CCR2/SYK/IAPP/FCRL3/FSHB/CARD11/PNP/CCL3/IL4R/SHH/CR1/TCF7/SLAMF8/RAG1/FOXP3/CCR1/IL23R/IL12B/TNFSF18/IFNG/IL4I1/CLDN18/PSG9/IRF4/GPR68/SPINK5/IL10/BATF/LILRB2/IL4/HCLS1/MMP14/LILRB4/WNT10B/APCS/SLC9B2/IFNA2/NLRP3/INHBA/TMEM176B/PLA2G3/RAG2/SOCS1/TNF/POU4F2/PCK1/ANXA1/CCL19/CD4/IL12RB1/IL17A/IL27/CTLA4/DCSTAMP/PTPN6/MYC/TMEM176A/IL36B/LIF/IL20/IL7R/LTF/SFRP1/SLC46A2/LOXL3/LYN/TGFB1/CD27/TYROBP/TNFAIP6/HLA-G/ACTL6B/PTPRC/PGLYRP3/RASSF2/LILRB3/IKZF3/PIK3R6/JAK3/ZNF683/IL23A/GPR55/PGLYRP2/SPI1/IL2/TREM2/ADAM8/IFNB1/CD2/FOXN1/IRF1/LRRC17/IL34/FOXJ1/ADIPOQ/NFKBID/NFAM1/TBX21/CD83/EVI2B/ASCL2/EGR3/IHH/INHA/OCSTAMP/PGLYRP1/NFKBIZ/MDK/TNFSF9/JUNB/CARTPT/IFNL1,143
GO:0048515,spermatid differentiation,102/5886,214/18870,3.04793040516686e-7,1.08625156093406e-5,8.713650284790147e-6,CFAP47/AKAP4/CFAP54/CABYR/FAM9B/CCDC136/SPO11/KNL1/CFAP43/SEPTIN14/CFAP221/MEIOC/SPEF2/TDRD5/BRIP1/BRDT/CFAP65/NEURL1/ADAD1/CFTR/ROPN1B/SYCP1/OCA2/FAM9C/TCP11/C2CD6/CFAP73/CCDC38/SUN5/RNF17/RBM46/FAM9A/SPACA1/DRC7/SEMG2/SPAG17/DDX25/RSPH1/HOOK1/MEIG1/ROPN1/SPAG6/PIWIL1/ADCY10/SPATA16/AXDND1/SLC26A3/SPINK1/CHD5/SEMG1/ZPBP2/TMEM119/IQCF1/ZMYND15/SOX30/DMRTC2/ACRBP/CATSPERD/ZPBP/CCDC63/SPEM3/SYCP3/PDILT/GALNTL5/PLA2G3/ADAD2/SLC22A14/TNP2/CFAP97D1/ROPN1L/EFCAB9/GK2/RSPH6A/SPANXB1/BSPH1/TBC1D21/PAEP/KLC3/ACTL7A/KLHL10/CCR6/FSIP2/TRIP13/ELSPBP1/MNS1/DMC1/CFAP157/CCDC42/TNP1/DEFB1/TSSK4/SPINK2/H1-7/TSSK1B/CFAP206/H2BC1/FANCG/ARMC12/PRM1/RIMBP3B/ACTL9/RIMBP3,102
GO:0046631,alpha-beta T cell activation,89/5886,181/18870,3.071798660856923e-7,1.08625156093406e-5,8.713650284790147e-6,RC3H1/IL18/LY9/DOCK2/CD80/TOX/CD28/MYB/LILRB1/STAT4/CD160/CD86/NCKAP1L/IL2RA/PRKCZ/PRDM1/LEF1/CRTAM/BCL11B/TNFSF8/RUNX1/CCR2/SYK/GPR18/CARD11/PNP/IL4R/SHH/FOXP3/DAPL1/WDFY4/IL23R/IL12B/TNFSF18/IFNG/IRF4/PTPN22/BATF/ITK/EOMES/IL4/GPR183/IL21/SLAMF6/LILRB4/IL6/ENTPD7/IL18R1/XCL1/NLRP3/SOCS1/IL12A/ANXA1/CCL19/IL12RB1/IL27/TMEM98/CD3E/CD247/TARM1/CD300A/CD3G/LOXL3/PLA2G2D/SPN/PTPRC/JAK3/NKX2-3/ZNF683/EBI3/IL23A/LGALS9C/SEMA4A/IL2/RASAL3/IRF1/PSMB11/PRR7/NFKBID/TBX21/CD83/SOCS3/ASCL2/IHH/LGALS9B/NFKBIZ/JUNB/FUT7/CLEC4A,89
GO:0050954,sensory perception of mechanical stimulus,89/5886,181/18870,3.071798660856923e-7,1.08625156093406e-5,8.713650284790147e-6,SCN9A/ADGRV1/COL11A1/PIEZO2/KCNQ3/CACNA1D/TMC1/SLC1A3/MYO3B/SCN11A/PKHD1L1/USH2A/OTOA/MYO3A/ITGA2/DCDC2/EPS8L2/OTOF/GSDME/PCDH15/TRPA1/WHRN/CLRN3/GJB2/SLC17A8/CNTN5/LOXHD1/RIPOR2/CEMIP/PHF24/MARVELD2/LRP2/SCN1A/ATP6V0A4/MYO15A/HTR2A/SLC26A5/SLITRK6/PDZD7/TFAP2A/SLC26A4/CLRN1/OTOR/COL1A1/TMC2/ATP2B2/GRM7/CHRNA9/DRGX/COL2A1/CHRNB2/GJB6/TSPEAR/BIRC5/LHFPL5/HOXA1/MYO7B/LHFPL3/ASIC2/TNF/KCNA1/POU4F2/POU3F4/KCNE1/CLRN2/GRXCR1/POU4F3/EPYC/STRC/CABP2/USH1C/GRXCR2/COCH/P2RX2/TMPRSS3/GJC3/MYO1A/SRRM4/SNAI2/KCNQ4/ATP6V1B1/NTRK1/USH1G/ESPN/LHFPL4/BARHL1/OTOS/ESPNL/CEACAM16,89
GO:0045055,regulated exocytosis,107/5886,227/18870,3.1714375360229707e-7,1.1150774376656763e-5,8.94488457528524e-6,CACNB4/PPFIA2/BTK/SCIN/CRHBP/SCN11A/RPH3A/SYT1/SLC4A8/SV2C/OTOF/SNAP25/CPLX4/STX19/NLRP5/NCKAP1L/RIMS3/ABCA12/SCAMP5/ADRA2A/ERC2/CLNK/SYT10/CHGA/ADORA2B/STX1B/RAB31/F2RL1/RIMS2/SYP/CPLX2/FCGR2B/UNC13A/PCLO/P2RX7/RASGRP1/STEAP2/SV2A/PLEK/CBARP/CCR2/SYK/PRKCB/RAB44/CCL3/IL4R/RAB27A/CD84/MILR1/SYT12/CADPS/SYT2/IL13RA2/STX11/RAPGEF4/IL4/KLRF2/ADGRE2/ZP4/HTR1B/SYT4/SYT9/SLC18A2/GRP/PIK3CG/HCK/ITGAM/PLA2G3/WNT7A/PRKCG/NLGN1/SYT3/EQTN/SYT5/CD300A/LYN/RAB15/ITGB2/IL13/MRGPRX2/CORO1A/UNC13C/SYT13/FCGR3A/TRPV6/GATA1/CDK5R2/SPI1/FCER1A/PPFIA3/STXBP2/TPH1/CSPG5/FOXF1/DOC2A/PRAM1/SYN1/CLTRN/SYT8/RAC2/P2RX1/RIMS1/SYT6/SYNGR3/RAB26/ZP3/KLRC2,107
GO:0018149,peptide cross-linking,22/5886,28/18870,3.273884588918969e-7,1.1380910664191196e-5,9.129494402284298e-6,THBS1/DSP/CSTA/FLG/TGM4/KRT2/TGM5/SPRR2E/EPB42/ANXA1/KRT1/EVPL/COL3A1/F13A1/PI3/IVL/TGM6/TGM7/FN1/LORICRIN/SPRR1B/SPRR1A,22
GO:0048245,eosinophil chemotaxis,22/5886,28/18870,3.273884588918969e-7,1.1380910664191196e-5,9.129494402284298e-6,CCL3/CCL18/CCL2/IL4/XCL1/SCG2/CCL3L3/CCL23/CCL26/CCL22/XCL2/CCL8/CCL16/CCL11/CCL4/CCL1/CCL13/CCL25/CCL7/CCL14/CCL15/CCL24,22
GO:0019226,transmission of nerve impulse,42/5886,69/18870,3.42280511232634e-7,1.1831752728170772e-5,9.491149125782502e-6,CACNB4/KCNQ3/SCN11A/OTOA/ITGA2/KCND2/NRCAM/GRIA1/CHRM5/GHSR/SCN1A/TNR/CNTNAP2/KCNMB2/GJD2/FGF12/CHRNB4/GLRA1/CHRNA1/SCN8A/KCNA1/CACNG5/NTRK2/MTNR1B/CACNA1I/DRD5/CACNG7/MAG/GPR88/CACNG3/DRD1/CACNG2/CACNG8/RGS21/FKBP1B/HCRT/CACNG4/P2RX1/AVPR1A/CARTPT/CLDN19/AVP,42
GO:0052695,cellular glucuronidation,18/5886,21/18870,3.583762556935644e-7,1.227166700372105e-5,9.844037838700507e-6,UGT1A1/UGT2B4/UGT2B10/UGT2B7/UGT2B15/UGT1A7/UGT2B28/UGT1A4/UGT2B11/UGT1A6/UGT2A1/UGT2A3/UGT1A8/UGT1A9/UGT1A10/UGT1A5/UGT1A3/UGT2B17,18
GO:0019233,sensory perception of pain,46/5886,78/18870,3.589956217568323e-7,1.227166700372105e-5,9.844037838700507e-6,SCN9A/SCN11A/ITGA2/KCND2/GRM1/GRIN2A/OPRK1/TRPA1/TAC1/PENK/PHF24/ACP3/SCN1A/HTR2A/OPRM1/TAFA4/P2RX7/MMP24/GRIN2D/CCR2/IAPP/OPRPN/CCL3/ALOXE3/CHRNB2/CCL2/SMR3B/NTSR1/TNF/KCNA1/HOXB8/SPX/CCN3/GIP/CALCA/PTGES/MRGPRX2/CHRNA4/OPRL1/NTRK1/F2R/PRDM12/GPR171/HOXD1/SMR3A/PROK2,46
GO:0007259,receptor signaling pathway via JAK-STAT,86/5886,174/18870,3.637419906554438e-7,1.2365218058027323e-5,9.919082257536353e-6,PRLR/EPHB2/PTPRD/IL18/GBP7/IL31RA/STAT4/FLT3/GADD45A/IL5/GH2/CCR2/IFNA21/IL23R/IL12B/TNFSF18/IFNG/OCIAD2/IFNA10/CCL2/NEUROD1/IL10/IL4/HCLS1/IL21/CLCF1/IL6/IFNA2/IFNA7/CYP1B1/CSF1R/IL10RA/SOCS1/PTK6/TNF/IL12A/ISL1/IFNK/HAMP/IFNE/IFNW1/CSHL1/LIF/IFNA16/IL20/IL7R/CSH1/CD300A/SOCS2/PRL/LYN/IL26/IL13/IFNA17/IFNA13/PTPRC/JAK3/IL23A/CSF2RB/HPX/F2/IL2/F2R/IFNA5/IFNB1/OSM/DAB1/IFNA6/IL24/IFNA1/IFNA14/IL22RA2/IGF1/IL9/IFNA8/IL3/SOCS3/CSH2/CSF2/IFNA4/IFNL2/EPO/IFNL3/TNFRSF18/LEP/IFNL1,86
GO:0007411,axon guidance,109/5886,233/18870,3.9643634528122335e-7,1.3329359740521134e-5,1.0692493661338259e-5,SEMA3D/SEMA3A/RELN/NRXN3/EPHB2/ROBO2/SEMA3E/BDNF/GDF7/PTPRO/CNTN6/UNC5C/EPHA5/NRXN1/DSCAM/NRCAM/DCC/ALCAM/UNC5D/NRP2/PAX6/KIF5C/CNTN5/NDP/LHX9/FEZ1/TBR1/VAX1/WNT3A/PTK7/IGSF9/TNR/KIF5A/BCL11B/CNTN2/EPHA6/EPHB6/LHX4/EPHA8/GFRA3/WNT3/ETV1/LGR6/GAP43/PLXNB2/ENAH/SLIT3/EPHB3/KIAA1755/SHH/EPHA10/LRTM1/EMB/EPHA7/FLRT2/PLEKHG4B/DRGX/CNTN4/FEZF1/NTN1/FEZF2/CHL1/DRAXIN/SEMA5B/FOXG1/EPHA3/TUBB3/CNTN1/PLEKHG4/CSF1R/PLXNC1/POU4F2/EVX1/EFNA5/ISL1/LHX2/LHX1/POU4F3/PLXNA4/ATOH7/CYFIP2/OTX2/PLXNB3/FGF8/DLX5/DPYSL5/LGI1/NKX2-1/SEMA7A/LHX3/NTRK1/OR10A4/LMX1A/CDK5R2/SEMA4A/LRTM2/RAC3/UNC5A/NGFR/ATOH1/EGR2/PCDHAC2/PLA2G10/BMP7/EFNB3/NTN3/GBX2/FOXD1/EFNA2,109
GO:0097485,neuron projection guidance,109/5886,233/18870,3.9643634528122335e-7,1.3329359740521134e-5,1.0692493661338259e-5,SEMA3D/SEMA3A/RELN/NRXN3/EPHB2/ROBO2/SEMA3E/BDNF/GDF7/PTPRO/CNTN6/UNC5C/EPHA5/NRXN1/DSCAM/NRCAM/DCC/ALCAM/UNC5D/NRP2/PAX6/KIF5C/CNTN5/NDP/LHX9/FEZ1/TBR1/VAX1/WNT3A/PTK7/IGSF9/TNR/KIF5A/BCL11B/CNTN2/EPHA6/EPHB6/LHX4/EPHA8/GFRA3/WNT3/ETV1/LGR6/GAP43/PLXNB2/ENAH/SLIT3/EPHB3/KIAA1755/SHH/EPHA10/LRTM1/EMB/EPHA7/FLRT2/PLEKHG4B/DRGX/CNTN4/FEZF1/NTN1/FEZF2/CHL1/DRAXIN/SEMA5B/FOXG1/EPHA3/TUBB3/CNTN1/PLEKHG4/CSF1R/PLXNC1/POU4F2/EVX1/EFNA5/ISL1/LHX2/LHX1/POU4F3/PLXNA4/ATOH7/CYFIP2/OTX2/PLXNB3/FGF8/DLX5/DPYSL5/LGI1/NKX2-1/SEMA7A/LHX3/NTRK1/OR10A4/LMX1A/CDK5R2/SEMA4A/LRTM2/RAC3/UNC5A/NGFR/ATOH1/EGR2/PCDHAC2/PLA2G10/BMP7/EFNB3/NTN3/GBX2/FOXD1/EFNA2,109
GO:0002819,regulation of adaptive immune response,99/5886,208/18870,4.910005010107067e-7,1.6419163493037383e-5,1.3171060350338692e-5,PLA2G4A/EPHB2/RC3H1/IL18/BTK/SAMSN1/CD80/C4BPB/CD1C/CD28/LILRB1/CD160/SLAMF1/NCKAP1L/CR2/ULBP3/CD1E/C4BPA/PRKCZ/FCGR2B/CR1L/CD1A/P2RX7/HAVCR2/CCR2/SKAP1/NLRP10/CLC/IL4R/CD1B/ARG1/CR1/FOXP3/IL23R/IL12B/TNFSF18/IL4I1/FCGR1A/NOD2/IL1B/RAET1E/IL10/BATF/IL4/CLEC7A/CLCF1/LILRB4/IL6/IL18R1/XCL1/FCER2/IFNA2/NLRP3/CARD9/TNF/IL12A/ANXA1/CCL19/CD4/IL12RB1/IL27/SUSD4/PTPN6/ALOX15/ULBP1/PYCARD/IL7R/ULBP2/LOXL3/TGFB1/HLA-G/SPN/RAET1L/PTPRC/RAET1G/JAK3/IL23A/WAS/HPX/TNFAIP3/C17orf99/IL2/CLEC6A/TREM2/IFNB1/IL1RL1/IRF1/LTA/KLRC1/FOXJ1/NFKBID/SLC11A1/CD1D/TBX21/ASCL2/NFKBIZ/ZP3/JUNB/FUT7,99
GO:0007584,response to nutrient,78/5886,155/18870,4.982348188572557e-7,1.6571020759074023e-5,1.3292876618046498e-5,HMGCS2/TNC/PHEX/ASS1/KYNU/LIPG/SPP1/CDKN2B/ITGA2/VCAM1/F5/POSTN/LRAT/BRIP1/PENK/CCL28/CYP26B1/SFRP2/SHANK2/UGT1A1/GIPR/AGL/TYMS/TNFRSF11B/CYP24A1/ABCG8/SLC6A4/PRKCB/COL1A1/NR1H4/AMELX/CASR/TYR/NOD2/CYP26A1/OTC/PDX1/CYP27B1/FOLR1/FGF23/CYP1B1/IL1A/STC2/RUNX2/ABCG5/FOLR2/VDR/SLC6A19/FOXA2/SFRP1/STC1/TMIGD1/SST/PKLR/GATA4/SLC34A1/SNAI2/CYBB/C2/UCP3/TSHB/ASCL1/LPL/F7/LTA/FKBP1B/ADIPOQ/CXCL10/PTH/PIM1/PTGS2/BMP7/ALPL/EPO/GCGR/NFKBIZ/LEP/CBS,78
GO:0009988,cell-cell recognition,43/5886,72/18870,5.278920269445172e-7,1.7453073281904274e-5,1.4000438060825978e-5,DOCK2/ADAM2/CLGN/HAVCR2/CRISP1/ZAN/TMPRSS12/CD6/FOLR3/FUT3/ADAM18/PRSS55/CCR7/ZPBP2/ZP4/FOLR1/SPACA3/ZPBP/DCST1/SPA17/CCL19/PCDHA7/PCDHB6/ATP8B3/FOLR2/TEX101/PRSS37/ZP2/SPAM1/PAEP/ST6GALNAC6/DCST2/CD209/FETUB/ZP1/SPESP1/ASTL/IZUMO1R/CCL21/CLEC4M/SPACA4/IZUMO1/ZP3,43
