ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0004984,olfactory receptor activity,371/6148,429/18496,1.2961742545981689e-118,1.534670317444232e-115,1.2716151634584142e-115,OR4C3/OR5AU1/OR56A4/OR7C1/OR10H5/OR2T6/OR5B2/OR6Q1/OR7D4/OR10D3/OR52K1/OR4Q3/OR8J3/OR2AG2/OR2M2/OR2T33/OR1I1/OR7A10/OR6J1/OR4E2/OR4K13/OR5AN1/OR6A2/OR51G2/OR6Y1/OR6C65/OR1L8/OR5K1/OR9Q2/OR2F1/OR5M3/OR56A1/OR9Q1/OR9A4/OR8J1/OR10R2/OR4D1/OR4D9/OR2AP1/OR1D2/OR10H1/OR2T12/OR2I1P/OR52J3/OR52A1/OR13J1/OR51B5/OR2G2/OR2C3/OR13A1/OR2M3/OR2A14/OR51I2/OR8B12/OR9G4/OR8K3/OR6S1/OR2AG1/OR5AR1/OR10AG1/OR51A7/OR9I1/OR2AJ1/OR5A2/OR5T1/OR56A3/OR8G1/OR10K1/OR5T3/OR5B17/OR4S2/OR2G6/OR2A5/OR2J3/OR10A2/OR4M1/OR3A3/OR7A17/OR8H1/OR14C36/OR7G2/OR51M1/OR8A1/OR12D3/OR56B1/OR10G8/OR6N1/OR52E5/OR8U1/OR5A1/OR2M4/OR14A16/OR10A6/OR2L13/OR4F15/OR11G2/OR2M5/OR2L2/OR2A1/OR52N1/OR51L1/OR2AT4/OR4P4/OR4B1/OR5P3/OR52R1/OR8G5/OR56B4/OR2A25/OR2F2/OR4K2/OR4E1/OR1A1/OR52L1/OR2H1/OR5H14/OR5W2/OR2L5/OR4D10/OR6P1/OR4C11/OR10G3/OR6F1/OR8D1/OR2Y1/OR4K1/OR10G7/OR6C75/OR6N2/OR2L3/OR52E4/OR51D1/OR8B8/OR5B12/OR10G2/OR5K2/OR4C16/OR2T8/OR10T2/OR5AS1/OR5H1/OR14J1/OR2B2/OR6C4/OR1C1/OR52I2/OR5L1/OR6K3/OR8B4/OR10Z1/OR8I2/OR4F17/OR52A5/OR13G1/OR2T11/OR51B2/OR11H4/OR7E24/OR2T2/OR6V1/OR11A1/OR2J2/OR10G4/OR4X1/OR51Q1/OR4K17/OR8D4/OR4K14/OR2B11/OR2A42/OR8B3/OR5D13/OR9G1/OR6B1/OR52I1/OR4D2/OR13F1/OR2V2/OR4N2/OR10W1/OR4N5/OR1S1/OR4A47/OR2S2/OR9K2/OR10J1/OR3A1/OR4C15/OR13C3/OR10K2/OR5V1/OR10S1/OR2AK2/OR51A4/OR1J1/OR10G6/OR2Z1/OR10C1/OR5M1/OR6K6/OR4D6/OR5AK2/OR4F6/OR6K2/OR51B6/OR8H2/OR5B3/OR2A12/OR10A7/OR12D2/OR1N2/OR51E2/OR10V1/OR5H15/OR2V1/OR2T4/OR52M1/OR5D14/OR2T3/OR11H2/OR7C2/OR2T29/OR11H6/OR52B2/OR7A5/OR10H2/OR4K15/OR8K1/OR2H2/OR56B2P/OR2L8/OR52E2/OR52D1/OR51S1/OR4S1/OR6C1/OR4A16/OR13C8/OR14K1/OR6X1/OR5H2/OR10A3/OR1A2/OR8D2/OR4A15/OR52N4/OR1S2/OR51F2/OR2T1/OR5D18/OR51B4/OR5T2/OR4D5/OR2B6/OR51T1/OR13C4/OR2A2/OR2T35/OR6C70/OR2A4/OR2T10/OR5AP2/OR4L1/OR4A5/OR52N5/OR14A2/OR1L1/OR4C6/OR5AC2/OR5D16/OR5L2/OR6C3/OR52E6/OR5P2/OR4C5/OR10G9/OR7G3/OR6C6/OR8B2/OR6M1/OR52N2/OR2M7/OR5K3/OR4K5/OR1M1/OR4X2/OR3A2/OR11L1/OR10H3/OR2T34/OR4F4/OR51F1/OR13D1/OR1D5/OR5H6/OR7G1/OR5I1/OR1G1/OR52K2/OR6C2/OR52B4/OR2T27/OR10AD1/OR10H4/OR6C68/OR1J4/OR5M8/OR1K1/OR2J1/OR6C74/OR10X1/OR5M10/OR2D2/OR2D3/OR5F1/OR4C13/OR6C76/OR6T1/OR4C12/OR1N1/OR5J2/OR1L3/OR11H1/OR4D11/OR6B3/OR8S1/OR2K2/OR2W1/OR8H3/OR51G1/OR13C5/OR52W1/OR5K4/OR4C46/OR10P1/OR52H1/OR1J2/OR1L4/OR1Q1/OR7D2/OR4F5/OR4M2/OR13C2/OR56A5/OR52E8/OR2B3/OR10J5/OR2A7/OR52B6/OR1B1/OR10A5/OR51V1/OR8K5/OR2C1/OR1F1/OR10A4/OR11H12/OR5C1/OR5B21/OR13C9/OR1L6/OR13H1/GPR148/OR10Q1/OR5M11/OR2G3/OR51I1/OR6B2/OR2W3/OR2AE1/OR2T5,371
GO:0005125,cytokine activity,171/6148,237/18496,7.993879463286951e-35,4.732376642265875e-32,3.921208241991284e-32,LIF/CMTM2/CXCL1/CXCL11/ALKAL2/TNFSF18/CXCL5/FASLG/IL2/TNFSF11/CMTM5/C17orf99/IFNG/INHBC/CCL20/IL19/CCL25/IL12A/WNT16/IL7/IFNA17/WNT10A/IL10/CCL2/TNF/CCL11/IL3/WNT8B/CSF3/IL13/CCL26/IL36A/IFNA14/IL25/NRG1/IL24/IL1B/CXCL6/IL6/IL5/TNFRSF11B/IL36G/WNT7A/WNT8A/IL12B/FAM3B/TNFSF15/IL22/CXCL3/CXCL13/IFNA6/IFNA2/IFNA4/IL1F10/CCL1/IL21/IL11/NODAL/IL23A/IL27/IL20/IL26/BMP10/NAMPT/XCL1/WNT1/CXCL8/GDF3/IFNA5/IL36RN/IFNA13/XCL2/LTB/WNT3/IFNA16/CCL28/IFNK/IL1A/IFNA8/CLCF1/IL31/EPO/IFNA21/IL36B/WNT2/CXCL2/IFNA7/FAM3D/VSTM1/GDF2/IFNE/IL17B/BMP7/NDP/IL9/CCL17/CCL7/OSM/ALKAL1/WNT7B/GDF6/SECTM1/IL17A/IFNW1/CCL23/WNT3A/CSF2/CXCL12/IL17C/TNFSF14/IL4/LTA/C5/IFNB1/WNT2B/IL37/MSMP/CCL4/TNFSF9/SCG2/IL17F/FLT3LG/CCL8/IFNL2/GDF9/BMP3/WNT11/GDF5/CX3CL1/AREG/CER1/CXCL10/CD70/IL1RN/TNFSF8/TNFSF4/IFNA10/IFNA1/EBI3/PF4V1/IL18/INHA/CD40LG/WNT10B/BMP8B/CCL15/BMP15/WNT5B/IFNL1/INHBA/CCL22/BMP2/SLURP1/WNT6/GDF15/GDF11/CCL21/CCL3/CCL16/BMP8A/PF4/IFNL3/CKLF/CCL13/LEFTY1/INHBE/CCL24/WNT9B/GDF10/GDF7/PPBP,171
GO:0005549,odorant binding,105/6148,122/18496,1.0387981485568643e-33,4.099790026304424e-31,3.397052191070167e-31,OR5AU1/OR5B2/OR8J3/OR4E2/OR5AN1/OR5K1/OR9Q2/OR5M3/OR9Q1/OR8J1/OR10R2/OR13A1/OR8B12/OR9G4/OR8K3/OR5AR1/OR9I1/OR5A2/OR5T1/OR8G1/OR10K1/OR5T3/OR5B17/OR8H1/OR14C36/OR8A1/OR12D3/OR8U1/OR5A1/OBP2A/OR14A16/OR5P3/OR8G5/OR2A25/OR4E1/OR5H14/OR5W2/OR8D1/OR6N2/OR8B8/OR5B12/OR5K2/OR10T2/OR5AS1/OR5H1/OR14J1/OR5L1/OR6K3/OR8B4/OR10Z1/OR8I2/OR13G1/OR8D4/OR8B3/OR5D13/OR10W1/OR9K2/OR10J1/OR10K2/OR5M1/OR6K6/OR5AK2/OR6K2/OR8H2/OR5B3/OR12D2/OR10V1/OR5H15/OR5D14/OR8K1/OR14K1/OR5H2/OR8D2/OR5D18/OBP2B/OR5T2/OR2A4/OR5AP2/OR14A2/OR5AC2/OR5D16/OR5L2/OR5P2/OR8B2/OR5K3/OR11L1/OR5H6/OR5I1/OR5M8/OR1K1/OR5M10/OR5F1/OR5J2/OR6B3/OR8H3/OR5K4/OR2A7/OR8K5/OR2C1/OR5C1/OR5B21/GPR148/OR10Q1/OR5M11/OR6B2,105
GO:0030594,neurotransmitter receptor activity,83/6148,99/18496,2.8433066484051366e-25,8.416187679279204e-23,6.97358367450944e-23,CHRNA7/GRIK4/GABRA2/HTR4/GRM1/GPR158/CHRNB2/GABRB3/DRD3/CHRNB4/CHRNB3/HTR1E/CHRM5/GRM5/GRIA2/GABRB2/GRIN2A/CHRM3/HTR5A/HTR3B/GRID2/ANXA9/HTR3E/HRH4/GRIN2B/GABRG3/GRIN3A/CHRNA6/GABRP/GABRR3/GLRA3/GRIA4/GABRG2/HTR1F/HTR3A/GABRA5/GLRA2/CHRNA9/GABRR1/GLRA1/CHRNA2/HTR3C/GABRQ/GABRA1/HTR2C/GRIK3/CHRNA4/GABRA4/GRIA1/GRIK1/CHRM1/HTR1B/GABRG1/GABRB1/GABRA6/ZACN/CHRM2/GRIK5/HTR1A/CHRNA3/HTR3D/DRD1/GABRD/DRD2/DRD5/HTR1D/GRIN1/GABRA3/HTR2A/GRIN2C/HTR2B/HRH3/HRH2/GRIA3/HTR6/GRID1/GRIK2/GRIN3B/GRIN2D/CHRM4/ADRB1/CHRNG/CHRNE,83
GO:0022839,monoatomic ion gated channel activity,195/6148,325/18496,2.1035643693190254e-23,4.981240426547452e-21,4.1274147204322774e-21,SCN8A/CACNA1A/CNGA3/CHRNA7/KCNH8/KCNK9/GRIK4/SCN11A/GABRA2/KCNG3/CHRNB2/CACNA1D/KCNJ10/GABRB3/TMC5/KCNQ3/TMC1/KCNJ15/TRPC3/ASIC2/KCNG1/KCNN1/CHRNB4/SCN2A/KCNJ1/CLCA2/CHRNB3/NALCN/KCNK10/SCNN1A/KCNG4/GRIA2/GABRB2/SCN3A/PKD2L1/RYR2/GRIN2A/KCNMB2/HTR3B/GRID2/HTR3E/GRIN2B/SNAP25/KCNIP1/TMC2/CATSPER1/GABRG3/CNGA4/CACNA1F/KCNH1/GRIN3A/KCNH4/CHRNA6/GABRP/KCNJ6/HCN4/KCNK12/GABRR3/GLRA3/KCNH7/GRIA4/KCNS1/KCNIP4/KCNH3/TRPM8/CLCNKA/CNGB3/KCNE1/GABRG2/HTR3A/KCNH6/KCNV1/GABRA5/CATSPER4/GLRA2/SCNN1G/MCOLN2/CACNG2/KCNH5/KCNQ2/CHRNA9/KCNK1/SCN1A/GABRR1/GLRA1/KCNC1/CHRNA2/HTR3C/KCNA4/KCNJ13/KCNK13/TRPA1/GABRQ/CLCNKB/CFTR/GABRA1/CCT8L2/GRIK3/CHRNA4/KCNU1/GABRA4/ASIC4/GRIA1/GRIK1/KCNK3/KCNJ18/P2RX2/HTR1B/GABRG1/CACNA2D4/OPRM1/NOX1/GABRB1/CACNG5/CACNA1E/GABRA6/ZACN/KCNS2/CACNB4/CACNG8/CALHM1/SCN10A/CNGB1/KCNMB1/CNGA2/GRIK5/CACNA1G/CHRNA3/KCNV2/HTR3D/CACNG7/GABRD/CACNG3/KCNAB3/TRPM5/TMC3/ASIC5/SLC17A3/CACNA1I/KCNK16/GRIN1/KCNB2/KCNJ9/AQP1/KCNK18/GABRA3/CLCN2/KCNJ3/KCNK17/KCNN4/TRPV4/KCNAB1/KCNK5/KCNA10/CACNA1B/SCNN1B/KCNC2/TMEM63C/CALHM3/KCNJ16/FKBP1B/GRIN2C/ASIC1/KCNJ4/LRRC55/P2RX1/KCNJ14/CACNG4/GRIA3/KCNG2/GRID1/KCNK15/GRIK2/P2RX5/GRIN3B/KCNT2/SHROOM2/SCN4B/KCNE2/KCNK7/LRRC38/KCNK4/HCN2/TMEM37/KCNE4/KCNF1/KCNK2/KCNA3/GRIN2D/KCNH2/P2RX3/CHRNG/CHRNE/LRRC26/KCNA1,195
GO:0022836,gated channel activity,195/6148,326/18496,3.5327703786539144e-23,6.971333547210391e-21,5.7763894612376286e-21,SCN8A/CACNA1A/CNGA3/CHRNA7/KCNH8/KCNK9/GRIK4/SCN11A/GABRA2/KCNG3/CHRNB2/CACNA1D/KCNJ10/GABRB3/TMC5/KCNQ3/TMC1/KCNJ15/TRPC3/ASIC2/KCNG1/KCNN1/CHRNB4/SCN2A/KCNJ1/CLCA2/CHRNB3/NALCN/KCNK10/SCNN1A/KCNG4/GRIA2/GABRB2/SCN3A/PKD2L1/RYR2/GRIN2A/KCNMB2/HTR3B/GRID2/HTR3E/GRIN2B/SNAP25/KCNIP1/TMC2/CATSPER1/GABRG3/CNGA4/CACNA1F/KCNH1/GRIN3A/KCNH4/CHRNA6/GABRP/KCNJ6/HCN4/KCNK12/GABRR3/GLRA3/KCNH7/GRIA4/KCNS1/KCNIP4/KCNH3/TRPM8/CLCNKA/CNGB3/KCNE1/GABRG2/HTR3A/KCNH6/KCNV1/GABRA5/CATSPER4/GLRA2/SCNN1G/MCOLN2/CACNG2/KCNH5/KCNQ2/CHRNA9/KCNK1/SCN1A/GABRR1/GLRA1/KCNC1/CHRNA2/HTR3C/KCNA4/KCNJ13/KCNK13/TRPA1/GABRQ/CLCNKB/CFTR/GABRA1/CCT8L2/GRIK3/CHRNA4/KCNU1/GABRA4/ASIC4/GRIA1/GRIK1/KCNK3/KCNJ18/P2RX2/HTR1B/GABRG1/CACNA2D4/OPRM1/NOX1/GABRB1/CACNG5/CACNA1E/GABRA6/ZACN/KCNS2/CACNB4/CACNG8/CALHM1/SCN10A/CNGB1/KCNMB1/CNGA2/GRIK5/CACNA1G/CHRNA3/KCNV2/HTR3D/CACNG7/GABRD/CACNG3/KCNAB3/TRPM5/TMC3/ASIC5/SLC17A3/CACNA1I/KCNK16/GRIN1/KCNB2/KCNJ9/AQP1/KCNK18/GABRA3/CLCN2/KCNJ3/KCNK17/KCNN4/TRPV4/KCNAB1/KCNK5/KCNA10/CACNA1B/SCNN1B/KCNC2/TMEM63C/CALHM3/KCNJ16/FKBP1B/GRIN2C/ASIC1/KCNJ4/LRRC55/P2RX1/KCNJ14/CACNG4/GRIA3/KCNG2/GRID1/KCNK15/GRIK2/P2RX5/GRIN3B/KCNT2/SHROOM2/SCN4B/KCNE2/KCNK7/LRRC38/KCNK4/HCN2/TMEM37/KCNE4/KCNF1/KCNK2/KCNA3/GRIN2D/KCNH2/P2RX3/CHRNG/CHRNE/LRRC26/KCNA1,195
GO:0005216,monoatomic ion channel activity,245/6148,443/18496,4.114904582140865e-22,6.851495507260131e-20,5.67709265004129e-20,SCN8A/TRPM6/CACNA1A/SLC6A4/CNGA3/CHRNA7/KCNH8/KCNK9/GRIK4/SCN11A/GABRA2/KCNG3/TRPM3/CHRNB2/CACNA1D/PKD1L3/GPM6A/KCNJ10/GABRB3/TMC5/KCNQ3/ANO4/TMC1/KCNJ15/TRPC3/CALHM4/ASIC2/TRPC4/KCNG1/KCNN1/CHRNB4/SCN2A/KCNJ1/CLCA2/CHRNB3/NALCN/PKDREJ/KCNK10/SCNN1A/KCNG4/GRIA2/GABRB2/SLC26A8/SCN3A/PKD2L1/RYR2/GRIN2A/KCNMB2/HTR3B/GRID2/ANXA9/HTR3E/SLC26A7/BEST1/SLC17A8/GRIN2B/SNAP25/KCNIP1/TMC2/CATSPER1/BSND/GABRG3/UNC80/CNGA4/CACNA1F/KCNH1/GRIN3A/KCNH4/CHRNA6/GABRP/OCA2/KCNJ6/HCN4/KCNK12/GABRR3/OTOP1/GLRA3/KCNH7/GRIA4/KCNS1/FXYD3/KCNIP4/KCNH3/TRPM8/CLCNKA/CNGB3/KCNE1/GABRG2/TRPC7/HTR3A/ANO3/KCNH6/KCNV1/GABRA5/CATSPER4/GLRA2/SCNN1G/MCOLN2/NOX5/CACNG2/KCNH5/KCNQ2/CHRNA9/TTYH1/SLC24A5/KCNK1/SCN1A/GABRR1/GLRA1/KCNC1/CHRNA2/HTR3C/KCNA4/KCNJ13/KCNK13/TRPA1/TRPC5/TRPM1/GABRQ/CLCNKB/CLCA4/CFTR/CLCA1/GABRA1/CCT8L2/TRPV6/CLDN17/GRIK3/CHRNA4/KCNU1/BEST2/GABRA4/ASIC4/GRIA1/SLC24A4/GRIK1/KCNK3/KCNJ18/P2RX2/HTR1B/GABRG1/CACNA2D4/OPRM1/NOX1/GABRB1/CACNG5/CACNA1E/GABRA6/ZACN/KCNS2/CACNB4/CACNG8/CALHM1/SCN10A/CNGB1/KCNMB1/CNGA2/GRIK5/CACNA1G/SLC17A6/CHRNA3/KCNV2/HTR3D/CACNG7/OTOP3/GABRD/SLC24A2/CACNG3/KCNAB3/TRPV5/TRPM5/CALHM6/TMC3/BEST4/NMUR2/ASIC5/SLC17A3/CACNA1I/OTOP2/KCNK16/GRIN1/KCNB2/KCNJ9/AQP1/DCD/KCNK18/GABRA3/TRPC6/CLCN2/KCNJ3/KCNK17/KCNN4/TRPV4/KCNAB1/ANO9/KCNK5/KCNA10/CACNA1B/SCNN1B/KCNC2/TMEM63C/CALHM3/KCNJ16/FKBP1B/GRIN2C/SLC24A1/ASIC1/KCNJ4/CLDN4/LRRC55/P2RX1/SLC1A1/KCNJ14/CACNG4/GRIA3/KCNG2/GRID1/KCNK15/GRIK2/P2RX5/SLC9C1/GRIN3B/KCNT2/SHROOM2/SCN4B/KCNE2/LRRC8E/KCNK7/LRRC38/KCNK4/HCN2/TMEM37/KCNE4/KCNF1/KCNK2/KCNA3/GRIN2D/FXYD4/KCNH2/P2RX3/CHRNG/CHRNE/SLC26A9/LRRC26/KCNA1,245
GO:0046873,metal ion transmembrane transporter activity,244/6148,441/18496,4.629388856256845e-22,6.851495507260131e-20,5.67709265004129e-20,SCN8A/TRPM6/CACNA1A/SLC6A4/SLC4A8/CHRNA7/KCNH8/KCNK9/GRIK4/SCN11A/SLC6A15/KCNG3/TRPM3/CACNA1D/PKD1L3/GPM6A/KCNJ10/KCNQ3/TMC1/KCNJ15/TRPC3/SLC12A3/ASIC2/TRPC4/KCNG1/SLC17A1/SLC13A1/KCNN1/SLC9B1/SLC18A1/SCN2A/KCNJ1/NALCN/PKDREJ/KCNK10/SCNN1A/SLC30A8/KCNG4/SLC9C2/SLC28A3/SCN3A/PKD2L1/SLC23A1/RYR2/GRIN2A/KCNMB2/SLC5A7/SLC4A9/ANXA9/SLC17A8/GRIN2B/SLC4A10/SNAP25/SLC9A4/SLC6A11/KCNIP1/SLC30A10/TMC2/CATSPER1/SLC6A7/SLC39A12/CLDN16/CACNA1F/KCNH1/GRIN3A/KCNH4/SLC5A12/SLC13A5/KCNJ6/HCN4/SLC1A6/NIPAL4/KCNK12/KCNH7/ATP2C2/KCNS1/KCNIP4/KCNH3/TRPM8/SLC5A5/KCNE1/TRPC7/KCNH6/SLC12A1/KCNV1/CATSPER4/SLC28A1/SCNN1G/SLC13A2/MCOLN2/CACNG2/SLC6A5/KCNH5/KCNQ2/SLC17A2/SLC9B2/SLC6A13/CHRNA9/TTYH1/SLC24A5/KCNK1/SCN1A/KCNC1/SLC5A10/SLC5A9/KCNA4/KCNJ13/ATP1A3/KCNK13/SLC17A4/TRPA1/SLC39A8/TRPC5/SLC28A2/TRPM1/SLC6A3/SLC5A2/SLC10A2/SLC12A5/CCT8L2/SLC8A2/MFSD2A/TRPV6/GRIK3/SLC6A12/KCNU1/ASIC4/SLC24A4/GRIK1/KCNK3/KCNJ18/SLC13A4/HTR1B/ATP4A/SLC39A2/CACNA2D4/SLC5A8/OPRM1/SLC5A11/CACNG5/CACNA1E/SLC10A1/SLC6A2/KCNS2/CACNB4/CACNG8/CALHM1/SCN10A/ATP12A/KCNMB1/GRIK5/CACNA1G/SLC17A6/SLC6A14/KCNV2/SLC34A1/CACNG7/SLC30A2/SLC39A5/SLC24A2/CACNG3/KCNAB3/TRPV5/TRPM5/ASIC5/ATP1A4/SLC17A3/CACNA1I/KCNK16/GRIN1/KCNB2/SLC11A1/KCNJ9/ZDHHC13/ATP4B/AQP1/KCNK18/SLC6A20/SLC34A2/TRPC6/KCNJ3/KCNK17/KCNN4/TRPV4/SLC10A6/KCNAB1/SLC9A3/KCNK5/KCNA10/CACNA1B/SLC12A8/SLC20A1/SLC10A4/SCNN1B/KCNC2/SLC8A1/NIPAL1/SLC1A2/KCNJ16/SLC6A18/FKBP1B/GRIN2C/SLC30A3/SLC24A1/ASIC1/KCNJ4/LRRC55/SLC39A14/SLC1A1/KCNJ14/CACNG4/KCNG2/SLC18A2/ATP1A1/KCNK15/GRIK2/SLC5A4/SLC9C1/SLC10A5/SLC34A3/GRIN3B/KCNT2/SLC5A1/SHROOM2/SCN4B/ATP2B3/KCNE2/SLC39A1/KCNK7/SLC13A3/LRRC38/KCNK4/HCN2/TMEM37/SLC38A5/KCNE4/KCNF1/KCNK2/KCNA3/GRIN2D/FXYD4/KCNH2/LRRC26/KCNA1,244
GO:0005179,hormone activity,94/6148,126/18496,1.8806365831461675e-21,2.474081904938958e-19,2.050003854376875e-19,UTS2B/STC2/RETNLB/TG/TTR/CALCA/CCK/CALCB/INHBC/VGF/CCL25/SST/FSHB/NPPA/PYY/CRH/HAMP/REG3A/UTS2/MLN/ASIP/IAPP/INSL4/ADM2/KNG1/GHRH/APELA/GIP/GALP/GHRL/FBN2/GCG/GAST/RLN2/INSL3/PTH/INSL5/GAL/CGA/GH2/CHGB/NTS/NPY/TRH/BMP10/PNOC/PPY/QRFP/GPHB5/GUCA2A/RLN1/INSL6/UCN3/EPO/GPHA2/GRP/EDN2/VIP/PRLH/AGRP/PMCH/CSHL1/HCRT/ANGPTL8/CSH1/CARTPT/CSH2/RETN/FBN1/CGB2/INHA/RLN3/TSHB/FNDC5/INHBA/OSTN/AGT/GNRH2/PRL/SCT/CGB1/ADCYAP1/NPPB/IGF2/CORT/AVP/LHB/STC1/GH1/POMC/PENK/INHBE/NPPC/UCN2,94
GO:0098960,postsynaptic neurotransmitter receptor activity,62/6148,72/18496,1.8912022566258907e-20,2.2391834718450547e-18,1.855368950710874e-18,CHRNA7/GRIK4/GABRA2/GRM1/CHRNB2/DRD3/CHRNB4/CHRNB3/CHRM5/GRM5/GRIA2/GABRB2/GRIN2A/CHRM3/HTR3B/GRID2/ANXA9/HTR3E/HRH4/GRIN2B/GABRG3/GRIN3A/CHRNA6/GLRA3/GRIA4/GABRG2/HTR3A/GABRA5/GLRA2/CHRNA9/GLRA1/CHRNA2/HTR3C/GABRA1/GRIK3/CHRNA4/GABRA4/GRIA1/GRIK1/CHRM1/GABRB1/GABRA6/ZACN/CHRM2/GRIK5/CHRNA3/HTR3D/DRD1/GABRD/DRD2/DRD5/GRIN2C/HRH3/GRIA3/GRID1/GRIK2/GRIN3B/GRIN2D/CHRM4/ADRB1/CHRNG/CHRNE,62
