ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0031589,cell-substrate adhesion,95/2098,356/18870,1.5699877342046653e-16,8.288107975024082e-14,6.14022954037748e-14,COL1A1/MMP14/ANTXR1/COL3A1/SRC/POSTN/EMILIN1/ABI3BP/FBLN1/THY1/ECM2/COL8A1/JAM3/COL16A1/PARVA/PLEKHA2/DOCK1/FN1/ITGBL1/THBS3/CCDC80/NID2/MDK/EDIL3/EPHB3/FBLN5/NID1/AXL/DAB2/TRIP6/SRGAP2/CDH11/S100A10/ITGB5/ITGA11/EPHA3/FREM1/ADAMTS12/CD34/FBLN2/SGCE/TNXB/EFEMP2/MICALL2/CD44/ITGB2/ACTN1/LAMB1/ITGA2/SIGLEC1/CARMIL1/STON1/HOXD3/JUP/CCN2/BCR/SMAD6/ACTG1/ITGA10/PHLDB2/ANGPT2/ITGB4/FMN1/RHOD/FERMT3/COL5A3/TYRO3/SFRP1/MELTF/MERTK/ITGAM/EFNA5/VCAM1/FZD7/BCL6/PTK2B/FLNA/CCL21/ITGB8/ACTN2/THBS1/TIAM1/FAM107A/AJUBA/ITGA4/MYOC/TECTA/TACSTD2/RAC3/ITGAX/SDC4/CORO1A/PLAU/EGFL6/CAMSAP3,95
GO:0042060,wound healing,105/2098,423/18870,9.000616749338871e-16,4.3354781727455274e-13,3.211931025533788e-13,COL5A1/FKBP10/COL3A1/SRC/EMILIN1/NOTCH2/FBLN1/MYOF/CD109/TGFB1/FN1/CCN4/RAP2B/IGF1/DDR2/FAP/AXL/ADRA2A/S100A10/PTK7/ANXA5/APOE/VPS4A/CLIC1/SERPING1/TIMP1/ELK3/F2R/CORO1B/FUNDC2/PRCP/CD34/EMILIN2/SMOC2/PROCR/FZD6/VAV2/NFATC1/ST3GAL4/TSKU/CNN2/MYLK/CD44/PDGFRA/COMP/ARHGAP24/PAPSS2/ITGA2/PRKCD/MCAM/ERBB3/PPL/PRKCQ/EPHB2/F3/MMRN1/DGKA/ANXA1/ACTG1/MYOZ1/PHLDB2/F10/PRKG1/PPARG/SAA1/FERMT3/SYK/CD9/TYRO3/F13A1/MERTK/FCER1G/F11R/PIK3CG/C1QTNF1/FGF2/PLA2G4A/PROS1/FZD7/FLNA/PLEK/TSPAN8/THBS1/SELP/ANXA2/MYL9/CXCR4/AJUBA/P2RY1/ADAMTS18/WAS/UBASH3B/SERPINE2/CTSG/FOXC2/ARHGEF19/SDC4/ALOX5/F2RL2/DUOX1/HBEGF/DSP/CLEC7A/PLAU/CD40LG,105
GO:0050808,synapse organization,115/2098,483/18870,9.705737256017197e-16,4.3354781727455274e-13,3.211931025533788e-13,THBS2/ADGRL1/PLXNB2/PCDHB14/TPBG/CHRDL1/APP/PALM/MAP1B/NFATC4/PCDHGC3/EPHB3/SYNGAP1/SEPTIN11/NTRK2/TANC2/PCDHB13/SRGAP2/CHRNA1/PTK7/CAP2/SRGAP2C/FYN/APOE/PTPRF/CAPRIN2/PCDHB11/LRRN3/C3/F2R/MUSK/CLSTN3/PTPN13/ST8SIA2/NEURL1/PLXNB1/IL10RA/DBN1/LRRK2/EZR/PLXND1/TUBA1A/WASF1/FZD1/NRP2/NLGN2/ACTN1/MDGA1/MYOT/SNTA1/NTN1/LAMB2/PTPRS/LGMN/PDLIM5/PTPRD/AGRN/EPHB2/ARHGAP22/FCGR2B/DOCK10/C1QA/C1QC/ACTG1/CAMK1/CACNB3/DMPK/SYNPO/SPTB/C1QB/CLSTN2/CBLN3/ITGAM/NLGN4X/PLXNC1/HMCN2/EFNA5/CACNB2/COL4A1/CDH6/PCDHB9/PTK2B/FLNA/ZDHHC15/SRPX2/CHCHD10/CTTNBP2/BAIAP2/TIAM1/ARHGAP39/LZTS1/FLRT2/FLRT3/TNC/CNKSR2/LGI2/GRID1/PRRT1/RAC3/PLXNA4/LILRB2/LRFN5/CBLN4/ZNF365/ROR2/COLQ/CACNB4/SDK2/PCLO/LRRC4B/SYNDIG1/SYN1/NRCAM/IL1RAPL1/NPTX1,115
GO:0045785,positive regulation of cell adhesion,114/2098,482/18870,2.153759330830673e-15,8.933486024381228e-13,6.618356680530046e-13,SFRP2/SRC/EMILIN1/GLI3/ABI3BP/THY1/ECM2/COL8A1/CD276/COL16A1/PLEKHA2/DOCK1/TNFRSF14/FN1/CD81/SOX4/CCDC80/MDK/EDIL3/IGF1/NID1/PIEZO1/DAB2/S100A10/TGFBR2/FYN/IGF2/PYCARD/CD4/LAMA2/EMILIN2/FBLN2/ST3GAL4/EFEMP2/SLC7A1/CD24/HLA-DRB1/AIF1/CD44/ITGB2/CHRD/PTPRU/LAMB1/ITGA2/HAVCR2/LAMB2/RUNX1/CD74/CARMIL1/PRKCQ/LILRB4/FSTL3/NCKAP1L/MMRN1/JUP/DPP4/ANXA1/HLA-DRA/FMN1/GLI2/SAA1/RHOD/SYK/HLA-DPB1/SFRP1/HLA-DQA1/HLA-DPA1/LGALS9/F11R/CD209/APBB1IP/SASH3/VCAM1/BCL6/PTK2B/FLNA/CCL21/MEGF10/SOX12/SPN/HLA-DMB/SELP/PDCD1LG2/TMEM102/CD86/IL4R/GCNT1/ITGA4/PTAFR/IL2RG/MYOC/RAC3/LILRB2/RASAL3/KIF26B/CD28/RUNX3/CTSG/FOXC2/SDC4/ALOX5/IL7R/CCL5/LILRB1/NFKBID/CORO1A/PTPN22/LEP/PCK1/HSPH1/LEF1/HLA-DRB5/EGFL6/CD40LG,114
GO:0001819,positive regulation of cytokine production,116/2098,499/18870,4.542971439228324e-15,1.7587356765065917e-12,1.3029560892720114e-12,SRC/POSTN/CD276/SPON2/LUM/TGFB1/TNFRSF14/CD81/APP/MDK/TWIST1/NFATC4/C1QTNF3/NOD1/ADRA2A/SULF1/SULF2/GSDMD/P2RX7/PYCARD/CD4/C3/F2R/CD84/S100A13/MBP/CLU/CD34/LRRK2/PLA2R1/RAB7B/CD200/TNXB/TMEM106A/PDE4D/IL33/AIF1/LAPTM5/CSF1R/UNC93B1/CD14/HAVCR2/RUNX1/CD74/STING1/CYBB/PRKCQ/EPHB2/F3/ANXA1/IRF5/IL16/HGF/TYROBP/IFI16/SAA1/IRF8/SYK/C3AR1/HLA-DPB1/C1QTNF4/MYD88/HLA-DPA1/LGALS9/FCER1G/TLR7/PIK3CG/CHI3L1/SASH3/LY96/BTK/CASP8/NAIP/IL17RA/LACC1/HILPDA/CCBE1/THBS1/SPN/AKAP12/IKBKE/GAPDH/CD86/SPHK1/IL4R/PANX1/GATA6/PTAFR/MAPK13/IL17D/HTR2B/LILRB2/GPSM3/IRF4/CD2/LURAP1/ADIPOQ/TRIM6/FCGR3A/RBM47/CD28/ARID5A/TRPV4/TLR9/SCIMP/LILRB1/PTPN22/ADCYAP1/LEP/CARD9/SLAMF6/CCL3/EGR1/CLEC7A/SCAMP5/CD40LG,116
GO:0060348,bone development,66/2098,215/18870,4.9430944192749355e-15,1.7866273868083087e-12,1.323619611518867e-12,COL1A1/LOX/TMEM119/MMP14/COL3A1/EVC/SFRP4/SRC/SH3PXD2B/NOTCH2/GLI3/LRRC17/BGN/ADAMTS7/PPIB/CCN4/THBS3/ECM1/LIPA/OGN/DCHS1/TWIST1/IGF1/DDR2/SULF1/SULF2/TGFBR2/MMP16/P3H1/CHAD/ACP5/FREM1/TGFB3/LTBP3/PLXNB1/ADAMTS12/RUNX2/FBN1/PLS3/RARG/LEPR/DHRS3/TSKU/COMP/PAPSS2/CSGALNACT1/FGF18/NAB2/SHOX2/TYROBP/XYLT1/MSX1/GPR68/SNX10/OSR2/MAP2K6/ANXA2/MYOC/TTC9/NPPC/TRPV4/PHEX/PHOSPHO1/LILRB1/LEP/CYP26B1,66
GO:0007162,negative regulation of cell adhesion,84/2098,312/18870,5.230353982390434e-15,1.7866273868083087e-12,1.323619611518867e-12,COL1A1/MMP14/MMP2/GPNMB/SRC/POSTN/GLI3/FBLN1/JAM3/PLXNB2/TGFB1/TNFRSF14/CBLL1/LGALS3/MDK/HSPG2/SNAI2/LOXL3/TNFRSF21/PLXNB1/MBP/TWSG1/PLXND1/FXYD5/PAG1/HLA-DRB1/LAPTM5/TGFBI/HAVCR2/PRKCD/RUNX1/ERBB3/CD74/SWAP70/PLXNB3/EPHB2/LILRB4/FCGR2B/NCKAP1L/PLXNA3/AKNA/SEMA5A/ANXA1/PHLDB2/FGL2/ANGPT2/PRKG1/VSIG4/CD9/MELTF/LGALS9/PLXNC1/C1QTNF1/EFNA5/FZD7/BCL6/CCL21/DTX1/THBS1/SPN/PDE3B/PDCD1LG2/CD86/SPI1/FAM107A/IL4R/MYOC/TNC/TACSTD2/MUC1/PLXNA4/LILRB2/TNFAIP8L2/ADAMTS18/ADIPOQ/UBASH3B/SERPINE2/RUNX3/CTSG/TRPV4/SDC4/CD300A/LILRB1/PTPN22,84
GO:0051216,cartilage development,64/2098,207/18870,8.77585376435847e-15,2.8311879338683126e-12,2.097480370463922e-12,COL1A1/SFRP2/CTSK/COL3A1/EVC/GLI3/BGN/BMP1/ADAMTS7/TGFB1/CCN4/THBS3/ECM1/CCN3/OGN/OSR1/MGP/MDK/SNAI2/SULF1/FRZB/SULF2/TGFBR2/TIMP1/LTBP3/ADAMTS12/RUNX2/TWSG1/RARG/TSKU/CD44/LOXL2/MBOAT2/TGFBI/COMP/EFEMP1/RUNX1/HOXD3/CSGALNACT1/CCN2/FGF18/SHOX2/COL11A1/HOXC4/CHST11/CHI3L1/FGF2/MSX1/CHADL/SOX5/ITGB8/OSR2/SATB2/HYAL3/BMP8A/PKDCC/NPPC/PTHLH/ARID5A/RUNX3/HAND2/TRPV4/LEP/GDF6,64
GO:0002685,regulation of leukocyte migration,68/2098,230/18870,1.5207560869943847e-14,4.647910840619154e-12,3.4433961925462883e-12,MMP14/NBL1/EMILIN1/THY1/JAM3/XG/CAMK1D/TNFRSF14/CD81/ECM1/CCN3/APP/LGALS3/MDK/CMKLR1/PDGFD/THBS4/RARRES2/PYCARD/ST3GAL4/CD200/BDKRB1/CNN2/IL33/AIF1/SLAMF8/CSF1R/P2RX4/ITGA2/PLVAP/PTN/CD74/LGMN/SWAP70/VEGFD/NCKAP1L/BCR/DPP4/IL34/ANXA1/JAM2/MMP28/TACR1/C3AR1/CD9/MYD88/LGALS9/RIPK3/CCR1/PTK2B/CCL21/THBS1/SPN/SELP/TMEM102/SPI1/GCNT1/CD200R1/ITGA4/PTAFR/RAC3/GPSM3/TRPV4/PLA2G7/CD300A/CCL5/CORO1A/CCL3,68
GO:0043410,positive regulation of MAPK cascade,110/2098,474/18870,2.671907844953075e-14,7.757884427821253e-12,5.747414401222746e-12,GPNMB/SRC/NOTCH2/CDON/LPAR1/PDGFRB/TGFB1/CD81/TPBG/MAP3K12/APP/IGFBP4/IGF1/NOD1/TNFAIP8L3/NTRK2/ADRA2A/PDGFD/IGF2/APOE/GLIPR2/ARRB1/P2RX7/PYCARD/CD4/F2R/IGFBP3/TGFB3/DOK1/MID1/PLCE1/EDA2R/NEK10/LRRK2/TENM1/CD24/TMEM106A/CAVIN3/HLA-DRB1/CD44/LAPTM5/CSF1R/IGFBP6/PDGFRA/DOK2/HAVCR2/CD74/FCGR2B/CCL22/CCN2/FGF18/IL34/HGF/SYK/CCL18/TRIM5/CCL14/MYD88/TNFRSF19/LGALS9/DOK4/PIK3CG/C1QTNF1/DOK5/CHI3L1/FGF2/FZD7/MAPK8IP1/CCR1/PTK2B/CCL21/RASSF2/NAIP/NOX4/INHBA/THBS1/TRAF4/GADD45A/MAP2K6/AKAP12/SPI1/SPHK1/GPR183/PIK3R5/TBX1/HTR2B/P2RY1/SEMA3A/CSPG4/CCL16/MAP4K1/HCRTR1/TNFRSF11A/HAND2/CCL3L3/TRPV4/CCL5/TLR9/SCIMP/DOK6/FZD10/PTPN22/ADCYAP1/LEP/CARD9/CCL3/GDF6/MARCO/LPAR2/KLB,110
GO:0022407,regulation of cell-cell adhesion,113/2098,493/18870,2.913277250400288e-14,8.055905234797368e-12,5.96820256761202e-12,GPNMB/SRC/EMILIN1/GLI3/THY1/CD276/TGFB1/TNFRSF14/CD81/SOX4/LGALS3/MDK/IGF1/EPHB3/PIEZO1/TGFBR2/FYN/IGF2/LOXL3/PYCARD/CD4/TNFRSF21/MBP/EMILIN2/TWSG1/ST3GAL4/FXYD5/SLC7A1/CD24/PAG1/HLA-DRB1/AIF1/CD44/LAPTM5/ITGB2/MDGA1/PTPRU/HAVCR2/PRKCD/RUNX1/CD74/SWAP70/PRKCQ/LILRB4/FCGR2B/FSTL3/NCKAP1L/MMRN1/DPP4/AKNA/CELSR2/ANXA1/HLA-DRA/FGL2/PRKG1/GLI2/FERMT3/VSIG4/SYK/HLA-DPB1/CD9/HLA-DQA1/HLA-DPA1/LGALS9/F11R/C1QTNF1/CD209/SASH3/EFNA5/VCAM1/BCL6/CCL21/MEGF10/SOX12/DTX1/SPN/HLA-DMB/SELP/PDCD1LG2/CD86/SPI1/IL4R/GCNT1/ITGA4/PTAFR/IL2RG/LILRB2/TNFAIP8L2/ADAMTS18/ADIPOQ/RASAL3/KIF26B/CD28/UBASH3B/SERPINE2/RUNX3/CTSG/TRPV4/SDC4/ALOX5/IL7R/CD300A/CCL5/LILRB1/NFKBID/CORO1A/PTPN22/LEP/PCK1/HSPH1/LEF1/HLA-DRB5/CD40LG,113
GO:0050866,negative regulation of cell activation,66/2098,223/18870,3.5054298799884746e-14,9.252741505951396e-12,6.8548765165133474e-12,GPNMB/EMILIN1/GLI3/TNFRSF14/FN1/LGALS3/MDK/AXL/APOE/LOXL3/GRN/CD84/TNFRSF21/ID2/TWSG1/CD200/PAG1/HLA-DRB1/LAPTM5/PDGFRA/HAVCR2/PRKCD/RUNX1/CD74/LILRB4/FCGR2B/NCKAP1L/BCR/ANXA1/TYROBP/FGL2/PRKG1/MILR1/VSIG4/CD9/TYRO3/SFRP1/CD33/MERTK/LGALS9/NR1H3/C1QTNF1/BTK/BCL6/DTX1/INHBA/SPN/PDCD1LG2/CD86/SPI1/IL4R/CNR1/LILRB2/TNFAIP8L2/ADAMTS18/LRFN5/UBASH3B/SERPINE2/RUNX3/CTSG/SDC4/SOX11/CD300A/LILRB1/PTPN22/LDLR,66
