ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0062023,collagen-containing extracellular matrix,183/2200,429/19886,1.533819209349477e-64,9.095547911442399e-62,7.184732085900183e-62,COL5A2/ELN/COL1A1/ASPN/LOX/SFRP2/ADAMTS2/COL1A2/COL14A1/MMP2/COL6A3/COL5A1/THBS2/HTRA1/COL3A1/SPARC/SSC5D/KAZALD1/PCOLCE/SPON1/POSTN/EMILIN1/COL6A1/TIMP2/MFAP2/COL19A1/PODN/MXRA5/COL6A2/CDON/ABI3BP/BGN/FBLN1/AEBP1/ECM2/LRRC15/COL8A1/CTHRC1/HMCN1/COL16A1/LUM/TGFB1/FN1/THBS3/ECM1/CCN3/CCDC80/COL8A2/OGN/LGALS3/DCN/SRPX/NID2/MGP/MDK/EDIL3/ANGPTL2/HSPG2/COL18A1/COL12A1/VCAN/CILP/FBLN5/FMOD/S100A4/NID1/SULF1/PXDN/S100A10/COLEC12/LGALS3BP/DPT/GPC6/ANXA5/CTSZ/THBS4/APOE/RARRES2/ADAMTS15/ITIH5/P3H1/SERPING1/LTBP2/LOXL3/LOXL1/TIMP1/PRELP/LAMA2/FREM1/TGFB3/LTBP3/LAMA4/MFAP4/CLU/EMILIN2/SMOC2/COL25A1/FBN1/FBLN2/IGFBP7/ADAMTS10/COL24A1/TNXB/EFEMP2/SEMA3B/GPC3/SDC3/S100A6/LOXL2/TGFBI/LEFTY2/COMP/LAMB1/EFEMP1/NTN1/COL10A1/SOD3/LAMB2/LAMA3/AGRN/C1QA/F3/MMRN1/CCN2/C1QC/ANXA1/VWA1/COL11A1/CLEC3B/SDC2/COL15A1/MMP28/LTBP1/FGL2/ANGPT2/ITGB4/MATN2/COL5A3/COL4A2/F13A1/SFRP1/CTSS/C1QB/C17orf58/LGALS9/ANG/GDF10/HMCN2/CPA3/LTBP4/EFNA5/TPSAB1/COL4A1/CHADL/COL6A6/SRPX2/NCAM1/MFAP5/THBS1/SPN/ANXA2/MMP9/ANGPTL7/ACAN/MYOC/TNC/CSPG4/ADAMTS3/ADIPOQ/CBLN4/TPSB2/PRG4/SERPINE2/CTSG/ADAMTS8/TINAG/COLQ/SERPINA3/P3H2/ANGPT4/MARCO/EGFL6/ANGPTL5,183
GO:0005581,collagen trimer,45/2200,86/19886,3.815897256017978e-21,1.1314135364093306e-18,8.937233046989476e-19,COL5A2/COL1A1/LOX/COL1A2/COL14A1/COL6A3/COL5A1/COL3A1/EMILIN1/COL6A1/COL19A1/COL6A2/COL8A1/CTHRC1/COL16A1/LUM/COL8A2/COL18A1/COL12A1/C1QTNF3/SCARA3/COLEC12/EMILIN2/MSR1/COL25A1/COL24A1/C1QTNF7/COL10A1/C1QTNF6/C1QTNF2/C1QA/C1QC/COL11A1/COL15A1/COL5A3/COL4A2/C1QB/C1QTNF1/COL4A1/COL6A6/CCBE1/ADIPOQ/COLQ/EMID1/MARCO,45
GO:0005604,basement membrane,44/2200,90/19886,3.3636366995509667e-19,6.648788542779077e-17,5.251994144912913e-17,COL5A1/THBS2/SPARC/FBLN1/COL8A1/HMCN1/FN1/CCDC80/COL8A2/NID2/HSPG2/COL18A1/NID1/PXDN/THBS4/LOXL1/TIMP1/LAMA2/FREM1/LAMA4/SMOC2/FBN1/EFEMP2/LOXL2/TGFBI/LAMB1/NTN1/LAMB2/LAMA3/AGRN/VWA1/COL15A1/ITGB4/COL4A2/ANG/EFNA5/COL4A1/SPN/ANXA2/TNC/TINAG/COLQ/P3H2/EGFL6,44
GO:0005788,endoplasmic reticulum lumen,84/2200,313/19886,4.969097083171452e-15,7.366686425801678e-13,5.819074215819201e-13,COL5A2/COL1A1/MXRA8/COL1A2/COL14A1/COL6A3/COL5A1/FKBP10/COL3A1/SPON1/COL6A1/CERCAM/COL19A1/COL6A2/COL8A1/ADAMTS7/GPX8/GOLM1/COL16A1/FN1/PPIB/RCN3/COL8A2/CHRDL1/APP/IGFBP4/FSTL1/COL18A1/COL12A1/VCAN/PDGFD/CTSZ/APOE/PDIA5/P3H1/COLGALT1/SERPING1/SPP1/CD4/TIMP1/C3/IGFBP3/CLU/ARSD/ARSA/CKAP4/COL25A1/FBN1/IGFBP7/PDIA4/CNPY3/COL24A1/GPC3/BACE1/POGLUT2/FUCA2/FMO1/LAMB1/ENAM/COL10A1/LAMB2/CST3/POGLUT3/FSTL3/ADAMTSL1/VWA1/COL11A1/FKBP7/SDC2/COL15A1/LTBP1/F10/COL5A3/COL4A2/MELTF/PENK/ARSI/COL4A1/C4A/THBS1/P4HA3/TNC/P3H2/SCG2,84
GO:0009897,external side of plasma membrane,89/2200,387/19886,1.0760388642060733e-11,1.2761820929484028e-9,1.0080785148877952e-9,CTSK/ANTXR1/THY1/CD276/TNFRSF14/CD302/NT5E/TGFBR2/ANXA5/ITGA11/P2RX7/CD4/FCGRT/CD248/CD84/CD34/MR1/LEPR/TCN2/HLA-DRB1/ITGB2/PDGFRA/ANPEP/ITGA2/CD14/MCAM/CD74/FCGR2B/F3/PRND/AQP4/ALCAM/ITGA10/F10/IL21R/SLC2A4/FOLR2/CD9/CD33/CD163/FCER1G/SDC1/ITGAM/SLC4A3/CD209/GFRA2/EFNA5/VCAM1/CCR1/CRLF1/NCAM1/ACKR2/THBS1/SPN/ABCC4/SELP/PDCD1LG2/CD86/ABCG2/CLEC10A/CXCR4/IL4R/CD200R1/ITGA4/IL2RG/CD2/ACKR4/ST14/FCGR3A/CD28/ITGAX/GFRA3/PRLR/TNFRSF11A/IL2RB/IL7R/CSF2RB/SLAMF7/LILRB1/FCER2/CD8A/CCR5/CD163L1/SLAMF6/CXCL9/NRCAM/PLAU/CD40LG/LDLR,89
GO:0043202,lysosomal lumen,35/2200,98/19886,1.0773804882072504e-10,1.0648110491781657e-8,8.411128372846079e-9,CTSK/BGN/PDGFRB/LUM/LIPA/OGN/DCN/HSPG2/OMD/VCAN/FMOD/MAN2B1/GPC6/NPC2/IDUA/MAN2B2/PRELP/ARSA/GM2A/GPC3/TCN2/SDC3/NEU4/CD74/LGMN/AGRN/KERA/SDC2/GYG1/CTSS/SDC1/ACAN/CSPG4/SDC4/CSF3,35
GO:0098636,protein complex involved in cell adhesion,25/2200,57/19886,3.149240216565311e-10,2.6678563548903274e-8,2.107386310333178e-8,EMILIN1/JAM3/ITGBL1/NID1/ITGB5/ITGA11/LAMA2/EMILIN2/TNXB/ITGB2/LAMB1/ITGA2/LAMB2/MMRN1/ITGA10/JAM2/ITGB4/ITGAM/ITGB8/PLP1/ITGA4/TNC/CD28/ITGAX/PLAU,25
GO:0005884,actin filament,38/2200,118/19886,5.614134363379332e-10,4.16147709685493e-8,3.287223410136583e-8,SRC/JAM3/WIPF1/SH2B2/FYN/MICAL1/CORO1B/PLS3/MYO9B/EZR/INF2/AIF1/COBL/ACTN1/GAS7/PDLIM5/CARMIL1/MYO1B/ANXA1/ACTG1/LMOD1/FMN1/PDLIM4/COTL1/PDLIM3/FHDC1/ACTC1/FLNA/ACKR2/ACTN2/SMTNL1/PSTPIP1/RAC3/LCP1/WAS/GAS2L3/PSTPIP2/CORO1A,38
GO:0030055,cell-substrate junction,91/2200,431/19886,7.707059377769301e-10,5.078095790019106e-8,4.011276518254198e-8,MMP14/LIMA1/SRC/LRP1/CNN3/THY1/HMCN1/EFS/PARVA/PDGFRB/PPIB/MRC2/ITGBL1/CD81/MPZL1/FAT1/SCARF2/FBLN7/VIM/HSPG2/RPL3/TSPAN4/DDR2/FAP/DAB2/TRIP6/TSPAN9/PTK7/ITGB5/ANXA5/ITGA11/AFAP1/CORO1B/MARCKS/ARPC5/GSN/FBLIM1/PROCR/EZR/LASP1/CNN2/WASF1/HMGA1/FZD1/CD44/ITGB2/ACTN1/CAPN5/ARHGAP24/ITGA2/MCAM/LAMA3/ARHGAP22/FHL3/JUP/DPP4/ALCAM/ANXA1/FLNC/ACTG1/IL16/PHLDB2/ITGB4/FERMT3/CD9/ZNF185/NRAP/NHS/APBB1IP/EHD3/ACTC1/PTK2B/FLNA/ITGB8/NOX4/ACTN2/XIRP1/AKAP12/FZD2/FAM107A/AJUBA/ITGA4/FLRT2/FLRT3/TNC/CSPG4/LCP1/TRPV4/SDC4/FLRT1/PLAU,91
GO:0005775,vacuolar lumen,48/2200,176/19886,1.9181850049506623e-9,1.1374837079357428e-7,8.985182391610998e-8,CTSK/BGN/PDGFRB/LUM/LIPA/OGN/VAT1/DCN/HSPG2/OMD/VCAN/FMOD/MAN2B1/GPC6/NPC2/IDUA/PYCARD/MAN2B2/GRN/C3/PRELP/ARSA/GM2A/GPC3/TCN2/SDC3/FUCA2/ADA2/PRKCD/NEU4/CD74/LGMN/AGRN/KERA/IMPDH1/SDC2/GYG1/CTSS/SDC1/LYZ/ARHGAP45/ANXA2/ACAN/CSPG4/CTSG/SDC4/SERPINA3/CSF3,48
