ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005882,intermediate filament,162/6348,214/19886,8.747404067469676e-40,5.782034088597456e-37,4.732805990188856e-37,KRT80/DSP/NEFL/FAM83H/PKP2/SHANK2/KRT8/LMNB1/KRT3/KRTAP24-1/KRT76/KRT40/DLGAP2/KRT79/UPP2/KRT2/BFSP1/KRT77/KRTAP19-1/KRT28/KRTAP9-7/KRTAP21-1/KRT73/KRT39/KRT7/BFSP2/CASP14/KRT23/KRTAP1-5/KRTAP19-3/KRTAP4-11/KRT13/KRT72/KRT5/KRTAP4-1/LMNTD2/KRT38/KRTAP4-5/KRT25/KRTAP17-1/GFAP/SCYGR4/VIM/KRT15/KRT26/INA/NEFH/KRT1/EVPL/KRT74/KRT6B/KRT20/LMNTD1/KRTAP19-4/KRTAP21-2/KRT85/KRT18/KRT9/KRTAP11-1/KRT27/KRT34/KRTAP21-3/KRT6A/KRT83/KRT12/KRT16/KRT6C/CLDN11/KRT4/KRT33B/KRTAP9-9/KRT32/KRT14/KRTAP19-7/KRTAP5-2/KRTAP26-1/KRTAP6-1/KRT82/KRTAP19-2/KRT86/KRTAP20-3/KRTAP22-2/KRT17/KRTAP20-1/KRT84/KRT36/KRT24/KRT78/KRTAP25-1/SCYGR8/KRT75/KRTAP1-1/MNS1/KRTAP20-2/KRTAP3-1/KRTAP6-3/NES/SLC1A4/PRPH/KRT81/KRTAP5-10/KRTAP19-6/KRTAP3-2/NEFM/KRTAP13-2/KRTAP3-3/IFFO2/KRT71/KRTAP1-3/KRT222/KRTAP10-2/KRTAP22-1/KRTAP2-4/KRTAP5-3/EPPK1/KRT37/KRTAP29-1/KRTAP13-3/KRTAP19-5/KRTAP12-2/KRT35/KRTAP6-2/KRTAP2-3/SCYGR6/KRTAP9-3/KRTAP19-8/KRTAP16-1/KRTAP9-4/KRTAP5-6/SCYGR5/KRTAP5-5/KRT33A/KRTAP7-1/KRTAP10-5/SCYGR3/KRTAP10-1/KRTAP4-2/KRTAP4-3/KRTAP4-6/KRTAP5-11/KRTAP8-1/SCYGR1/KRTAP4-9/KRTAP5-1/KRTAP10-12/KRTAP13-1/KRTAP12-1/KRTAP13-4/KRTAP1-4/KRTAP5-4/KRTAP9-2/KRTAP10-9/KRTAP4-16/KRT19/KRTAP9-8/KRTAP4-8/KRTAP9-1/KRTAP27-1/KRTAP4-4/KRTAP2-1/KRTAP20-4/KRTAP10-4,162
GO:0045111,intermediate filament cytoskeleton,173/6348,250/19886,6.147548459767565e-34,2.0317647659531804e-31,1.6630736359581731e-31,KRT80/DSP/NEFL/FAM83H/DISC1/PKP2/SHANK2/KRT8/LMNB1/KRT3/RAD51/KRTAP24-1/KRT76/KRT40/DLGAP2/HOXA13/KRT79/UPP2/KRT2/BFSP1/SLC1A6/KRT77/PHLDB2/KRTAP19-1/KRT28/KRTAP9-7/KRTAP21-1/NR1I2/KRT73/KRT39/KRT7/BFSP2/CASP14/KRT23/PADI6/KRTAP1-5/MMP14/KRTAP19-3/KRTAP4-11/KRT13/KRT72/KRT5/KRTAP4-1/LMNTD2/KRT38/KRTAP4-5/KRT25/KRTAP17-1/GFAP/SCYGR4/VIM/KRT15/KRT26/INA/NEFH/KRT1/EVPL/KRT74/KRT6B/KRT20/LMNTD1/KRTAP19-4/KRTAP21-2/CARMIL2/KRT85/KRT18/KRT9/KRTAP11-1/KRT27/KRT34/KRTAP21-3/KRT6A/KRT83/KRT12/KRT16/KRT6C/CLDN11/KRT4/KRT33B/KRTAP9-9/KRT32/KRT14/KRTAP19-7/KRTAP5-2/KRTAP26-1/KRTAP6-1/KRT82/KRTAP19-2/KRT86/KRTAP20-3/KRTAP22-2/KRT17/KRTAP20-1/KRT84/KRT36/KRT24/KRT78/KRTAP25-1/SCYGR8/KRT75/KRTAP1-1/SYCE1L/MNS1/KRTAP20-2/KRTAP3-1/KRTAP6-3/NES/SLC1A4/PRPH/KRT81/KRTAP5-10/KRTAP19-6/KRTAP3-2/NEFM/KRTAP13-2/KRTAP3-3/IFFO2/KRT71/KRTAP1-3/KRT222/KRTAP10-2/KRTAP22-1/KRTAP2-4/KRTAP5-3/EPPK1/KRT37/KRTAP29-1/KRTAP13-3/KRTAP19-5/KRTAP12-2/KRT35/KRTAP6-2/KRTAP2-3/SCYGR6/KRTAP9-3/KRTAP19-8/KRTAP16-1/KRTAP9-4/KRTAP5-6/SCYGR5/KRTAP5-5/KRT33A/KRTAP7-1/KRTAP10-5/SCYGR3/KRTAP10-1/KRTAP4-2/KRTAP4-3/KRTAP4-6/S100A8/KRTAP5-11/KRTAP8-1/SCYGR1/KRTAP4-9/KRTAP5-1/KRTAP10-12/KRTAP13-1/KRTAP12-1/KRTAP13-4/KRTAP1-4/KRTAP5-4/KRTAP9-2/KRTAP10-9/KRTAP4-16/KRT19/KRTAP9-8/KRTAP4-8/KRTAP9-1/KRTAP27-1/KRTAP4-4/KRTAP2-1/KRTAP20-4/KRTAP10-4,173
GO:0062023,collagen-containing extracellular matrix,252/6348,429/19886,6.852532651254172e-31,1.509841360826336e-28,1.2358602746472438e-28,COL21A1/NPNT/IL7/TNC/FBN2/COL11A1/SPON1/THBS1/P3H2/EDIL3/COL24A1/TNN/WNT2/LAMA1/EYS/BGN/GPC5/LAMA3/COL25A1/COL19A1/USH2A/LAD1/AEBP1/COL14A1/ANXA9/ADAMTS20/ACAN/PKM/COL8A2/EGFL6/FGFR2/COL16A1/HAPLN1/LTBP1/POSTN/ELN/ANGPTL5/IGFBPL1/F9/NDP/MATN3/WNT8A/ANGPT2/IMPG2/PTPRZ1/CDH2/COL4A6/LAMC3/COL9A1/FGL1/LRRC15/ANGPTL3/NCAN/MMP8/HAPLN3/SFRP2/TNR/AZGP1/COL8A1/LAMB4/COMP/SRPX/COL9A2/TIMP1/MFAP2/MGP/IMPG1/WNT2B/SERPINB8/COL17A1/SOD3/COL22A1/FREM3/VWC2/ICAM1/FLG/TGM4/LOXL2/APOH/SULF1/CLC/COL1A1/ITIH2/SHH/ANGPTL6/ASPN/MUC17/OTOL1/KNG1/MMP9/MMP23B/MATN4/ADAMTS4/AMELX/LOX/COL2A1/SOST/MXRA5/ADAMTS2/ADAMDEC1/FGG/NTN1/PLG/COLEC12/CCN2/LEFTY2/COL12A1/CMA1/LOXL4/ZP4/MATN1/APCS/OGN/HRNR/EMILIN2/IFNA2/ADAMTS3/ADAMTSL4/GPC3/INHBE/ECM2/HRG/COL6A5/CSPG4/GPC6/ANGPTL4/ZG16/FGA/ADAMTS9/MATN2/CLU/COL6A6/FGB/THBS2/MARCOL/ADAM11/APLP1/EFNA5/LAMA4/ANXA1/VWA2/HTRA1/COL10A1/CDON/AMBP/RTBDN/KRT1/CTHRC1/VCAN/THBS4/CCN3/COL5A2/EMILIN1/FMOD/MUC2/GPC2/COL3A1/TGFB3/AMTN/ADAMTS15/BCAN/ZP2/RARRES2/SLPI/ANXA8/SFRP1/LOXL3/COL23A1/TGFB1/PRG4/PRG2/F3/RELL2/ABI3BP/LUM/F13A1/COL9A3/COCH/CTSG/SPP2/MARCO/SPN/SBSPON/S100A7/CCDC80/PCOLCE/LAMC2/SERPINA3/ADAMTS8/SERPINB12/COLQ/KAZALD1/LOXL1/SEMA7A/SERPINE1/ITIH1/COL6A3/C1QB/FBLN1/HPX/COL1A2/HMCN1/RBP3/EFEMP1/COL5A1/F2/MMRN1/MMP2/PRSS1/APOE/PZP/F7/FIBCD1/PODN/APOA4/ZP1/PRELP/SSC5D/SERPINF2/F12/SERPINB9/CTSS/C1QA/AHSG/ADIPOQ/GDF15/NPPA/ANGPTL7/FN1/FCN1/COL20A1/ORM1/ADAMTS1/BMP7/PRTN3/S100A9/GDF10/PRG3/FCN2/ANGPT4/CBLN1/ORM2/LMAN1L/S100A8/CCN1/COL26A1/SERPINA1/APOC3/ZP3/SPARC/MDK/HAPLN4,252
GO:0045095,keratin filament,82/6348,97/19886,8.473365578674952e-27,1.4002236618760357e-24,1.1461341861681383e-24,KRT80/FAM83H/KRT8/KRT3/KRTAP24-1/KRT76/KRT79/KRT2/KRT77/KRTAP9-7/KRT73/KRT7/CASP14/KRTAP1-5/KRTAP4-11/KRT13/KRT72/KRT5/KRTAP4-1/KRTAP4-5/KRT25/KRT1/KRT74/KRT6B/KRT85/KRT18/KRT9/KRTAP11-1/KRT6A/KRT83/KRT16/KRT6C/KRT4/KRTAP9-9/KRT14/KRTAP5-2/KRTAP26-1/KRT82/KRT86/KRT17/KRT84/KRT36/KRT78/KRTAP25-1/KRT75/KRTAP1-1/KRTAP3-1/KRT81/KRTAP3-2/KRTAP3-3/KRT71/KRTAP1-3/KRTAP10-2/KRTAP2-4/EPPK1/KRTAP29-1/KRTAP12-2/KRTAP2-3/KRTAP9-3/KRTAP16-1/KRTAP9-4/KRTAP10-5/KRTAP10-1/KRTAP4-2/KRTAP4-3/KRTAP4-6/KRTAP5-11/KRTAP4-9/KRTAP10-12/KRTAP12-1/KRTAP1-4/KRTAP5-4/KRTAP9-2/KRTAP10-9/KRTAP4-16/KRTAP9-8/KRTAP4-8/KRTAP9-1/KRTAP27-1/KRTAP4-4/KRTAP2-1/KRTAP10-4,82
GO:0009897,external side of plasma membrane,217/6348,387/19886,4.108846751714727e-23,5.4318954057668685e-21,4.446204695539726e-21,PRLR/THBS1/ABCB1/CD163L1/TMC1/TNFRSF11A/GFRAL/IL21R/STAB2/ACKR4/EPHA5/LY9/ITGA2/VCAM1/CD80/CD1C/CD33/NRCAM/MCAM/ALCAM/CD40LG/PKHD1/CD28/IL31RA/CLEC12B/LILRB1/ST14/ADGRE1/CD200R1/SLAMF1/CD86/ABCG2/TRPM8/ENPP3/IL2RA/ULBP3/CD1E/CLEC4D/RS1/LRP2/ITGA4/CEACAM21/IL5RA/CCR5/THY1/CD200R1L/BTNL8/TNFRSF9/CXCR6/AZGP1/MUC16/FCGR2B/SCNN1B/CD1A/TFR2/P2RX7/ASTN1/MOG/SCNN1G/MS4A2/SLAMF7/CD163/CLEC4C/ICAM1/GFRA3/CCR2/PLAUR/BTN1A1/SLAMF9/ITGAD/MS4A1/SELE/IL4R/SDC1/MUC17/CD1B/CD84/VTCN1/CLEC17A/CCR1/IL23R/IL12B/LCT/CD5/HHLA2/COLEC10/FCGR1A/CD22/GLRA1/FOLR3/MPL/CHRNB2/FGG/CCR8/PLG/UMODL1/RAET1E/CCR7/IL13RA2/MBL2/SELP/CD244/GP2/SLAMF6/FASLG/FCER1G/CD14/FOLR1/FCER2/PRND/ACKR2/GFRA2/CXCR5/PLET1/ITGAM/PCSK9/OSMR/FGA/ADAM29/TNF/FGB/SPA17/CLEC4F/ADAM30/EFNA5/ASGR1/PLAU/CD8A/CD4/RTBDN/IL12RB1/SLC4A3/IL17A/CD79A/CTLA4/FOLR2/SLC22A11/CD3E/CD19/ULBP1/ANTXR1/BTNL3/DNAI2/NT5E/IL7R/ASGR2/ULBP2/CD3G/TLR8/CD27/F3/ADAM21/LEPR/FGF8/HLA-G/ITGB2/IL13/PDCD1/ANPEP/SPN/RAET1L/PTPRC/RAET1G/CCR9/LY75/CCR6/CLEC10A/CD209/CHRNA4/ITGA10/SEMA7A/FCGR3A/EBI3/SELL/CSF2RB/CLEC4E/KLRK1/F2/ITGAX/COLEC11/CLEC6A/CCRL2/SCNN1A/IL1RL1/CD207/XCR1/CD2/ITGAL/GFRA4/ITGA2B/BTNL2/KLRC1/IZUMO1R/CXCR1/TNFRSF4/IGSF21/CXCL10/CTSK/CXCR2/FCN1/CXCR3/TAS2R16/P2RX1/CD1D/GRIA2/FCRL6/CD83/CLEC4M/FCN2/LY6G6C/CCR4/SCUBE1/CSF3R/GP1BA/KLRC2/TNFRSF18/CLEC4A,217
GO:0034702,monoatomic ion channel complex,175/6348,300/19886,2.269375100971274e-21,2.5000949029033535e-19,2.0464189507004122e-19,RYR2/SCN9A/CACNB4/SCN4A/TRPC6/GABRB2/KCNQ3/CACNA1D/TRPC5/KCNAB1/GRIN2B/KCNJ6/CACNA1F/GRIN3A/KCNK1/GRID2/GABRA2/SCN2A/SCN11A/CLDN4/KCND2/CACNA2D4/CACNA1E/GRIA4/GRIN2A/GRIA1/KCNMB1/OLFM3/GLRA3/GABRG3/UNC80/CACNA1A/SLC17A8/CACNA1G/GABRQ/CACNB3/HTR3B/SHISA9/CACNA1B/VWC2L/GABRA3/GRIA3/CFTR/DPP10/SCN1A/GABRG2/GRIK1/KCNG3/GLRA2/TRPC3/PKD2L1/CNGA3/CNTNAP2/C2CD6/KCNS2/PKD1L3/KCNS3/KCNS1/ATP2A1/SCNN1B/GABRA4/KCNK6/GABRR1/TRPC4/SCNN1G/KCNMB2/KCNA4/GABRB1/KCNIP1/KCNQ2/KCNIP4/VWC2/GRIN2D/CNGB3/SCN10A/SCN3A/LRRC8E/TRPC7/KCNC2/GABRG1/CHRNA3/GRIK4/CHRNA9/CNGA2/GABRA1/KCNN4/CHRNB4/GLRA1/CHRNB2/GABRR3/KCNJ5/KCNG1/CNGB1/CHRNA1/MCUB/KCNV1/CHRNA2/GABRP/SCN8A/HTR3D/BEST2/HTR3E/GABRA6/HTR3C/CATSPERD/HCN4/GABRA5/CATSPER1/KCNB2/CNGA4/CPT1C/CHRNB3/KCNN1/CHRNA6/KCNA6/SCN5A/KCNV2/KCNA1/CACNG5/GABRD/BEST4/KCNE1/KCNC1/CACNA1I/BEST1/TTYH1/CACNG7/CLDN17/EFCAB9/CASQ2/GRIK3/SLC17A6/HTR3A/LRRC52/SHISA7/GABRB3/GABRE/KCNG4/CACNG3/KCND1/CATSPERG/CACNG2/KCNJ16/KCNA10/CHRNA4/CNIH3/CATSPERB/TRPV6/KCNQ4/SCNN1A/CACNG8/KCNH4/HCN2/DPP6/GRIN1/CHRND/FKBP1B/TMEM262/CLCNKB/CACNG4/OLFM2/GRIN3B/KCNH2/CLIC6/PDE4B/GRIA2/GRIN2C/RYR3/KCNK2/CLCNKA/KCNJ4/KCNAB3/KCNA3/KCNF1/KCNG2,175
GO:0097060,synaptic membrane,201/6348,393/19886,1.2132990351137648e-15,1.1457009460145694e-13,9.377980512007144e-14,LRRC4/LRRC7/NRXN3/EPHB2/CNKSR2/TIAM1/ATP2B3/DGKI/GABRB2/PTPRD/GRIN2B/PLPPR4/PPFIA2/SORCS3/GRIN3A/SLC16A7/CHRM3/KCNK1/PTPRO/GPM6A/CNTN6/CNTNAP4/GRID2/SNCAIP/GABRA2/SCN2A/SNTA1/RPH3A/KCND2/NRXN1/KCTD16/SYT1/SLC4A8/FOSL1/NRCAM/DCC/GRM1/GRIA4/GRM5/GRIN2A/GSG1L/GRIA1/NRP2/LRRTM1/SLC6A11/CHRM2/OTOF/OPRK1/CHRM5/CDH8/SNAP25/LRFN5/IL31RA/GLRA3/GABRG3/SLC6A5/GPR158/SHANK1/CNTN5/STX19/GABRQ/DNAJC6/HTR3B/RIMS3/SHISA9/NSG1/LRRC4B/SLC1A2/SLC5A7/ADCY8/GABRA3/ADRA2A/GRIA3/GHSR/ERC2/FBXO2/NETO1/GABRG2/GRIK1/GLRA2/GRID1/HTR2A/SHANK2/CNTNAP2/RIMS2/HTR5A/SYP/UNC13A/LRRTM3/GABRA4/GABRR1/CNTN2/ABHD17C/DNM3/GABRB1/GRID2IP/LRRTM2/SHC4/CDH9/GRIN2D/SCN10A/SORCS2/PTPRT/SLC6A4/GABBR2/SLC1A6/KCNC2/GABRG1/CHRNA3/ATP2B2/GRIK4/GRM7/CHRNA9/GRM3/GABRA1/LRRC4C/CHRNB4/GLRA1/SRC/CHRNB2/GRIP1/GABRR3/CDH10/STX11/SYNDIG1/CHRNA1/CHRNA2/HTR1B/GABRP/SCN8A/NRXN2/GABRA6/CNTN1/SLITRK1/GABRA5/GAD2/PCDH17/GPR179/CHRNB3/CHRNA6/KCNA1/CACNG5/GABRD/ARC/PRKCG/NLGN1/ADAM11/SLC6A2/NTNG1/KCNC1/SLC6A7/ADORA3/LPAR1/CACNG7/DNM1/GRIK3/SLC6A9/NTNG2/HTR3A/SHISA7/GABRB3/CHRM1/ACP4/KCNJ9/GABRE/IL1RAPL1/CACNG3/KCND1/DRD1/CACNG2/CHRNA4/CNIH3/UNC13C/PDLIM4/NLGN3/SLC6A3/F2R/CACNG8/CSPG5/LHFPL4/GRIN1/CHRND/IGSF21/CACNG4/TENM2/GRIN3B/LRFN2/PRR7/P2RX1/GRIA2/GRIN2C/EFNB3/RIMS1/LRFN1/SNAP91/CHRNG/KCNJ4/CBLN1/KCNA3/SLC1A7/OPRD1,201
GO:0045211,postsynaptic membrane,148/6348,275/19886,3.540024012280353e-14,2.9249448401466417e-12,2.3941741346211865e-12,LRRC4/LRRC7/EPHB2/CNKSR2/TIAM1/GABRB2/GRIN2B/PLPPR4/SORCS3/GRIN3A/SLC16A7/CHRM3/PTPRO/GRID2/GABRA2/SNTA1/RPH3A/KCND2/KCTD16/NRCAM/DCC/GRM1/GRIA4/GRM5/GRIN2A/GSG1L/GRIA1/NRP2/LRRTM1/SLC6A11/CHRM2/OPRK1/CHRM5/LRFN5/GLRA3/GABRG3/GPR158/SHANK1/GABRQ/HTR3B/SHISA9/NSG1/LRRC4B/GABRA3/ADRA2A/GRIA3/FBXO2/NETO1/GABRG2/GRIK1/GLRA2/GRID1/HTR2A/SHANK2/HTR5A/LRRTM3/GABRA4/GABRR1/CNTN2/ABHD17C/DNM3/GABRB1/GRID2IP/LRRTM2/SHC4/CDH9/GRIN2D/SORCS2/PTPRT/SLC6A4/GABBR2/KCNC2/GABRG1/CHRNA3/ATP2B2/GRIK4/GRM7/CHRNA9/GRM3/GABRA1/LRRC4C/CHRNB4/GLRA1/CHRNB2/GRIP1/GABRR3/CDH10/SYNDIG1/CHRNA1/CHRNA2/GABRP/SCN8A/GABRA6/CNTN1/SLITRK1/GABRA5/PCDH17/GPR179/CHRNB3/CHRNA6/KCNA1/CACNG5/GABRD/ARC/NLGN1/KCNC1/LPAR1/CACNG7/GRIK3/SLC6A9/HTR3A/SHISA7/GABRB3/CHRM1/ACP4/GABRE/IL1RAPL1/CACNG3/KCND1/DRD1/CACNG2/CHRNA4/CNIH3/PDLIM4/NLGN3/SLC6A3/F2R/CACNG8/CSPG5/LHFPL4/GRIN1/CHRND/IGSF21/CACNG4/TENM2/GRIN3B/LRFN2/PRR7/P2RX1/GRIA2/GRIN2C/EFNB3/LRFN1/CHRNG/KCNJ4/CBLN1/KCNA3/OPRD1,148
GO:0016324,apical plasma membrane,200/6348,403/19886,6.92905760961586e-14,5.08900786661787e-12,4.165538726716435e-12,ADGRG2/NHS/CA12/SLC6A14/ABCB1/PRKG2/ERBB3/SLC39A8/FRMD1/TRPM6/KCNK1/PTPRO/ASPM/USH2A/OTOA/ABCB11/TF/CLDN4/RAB27B/SLC4A8/PKHD1/SHROOM3/CD44/SLC15A1/SLC26A9/SLC5A12/PAPPA2/ATP6V0D2/RIPOR2/ABCG2/SPTBN2/ENPP3/SLC4A10/CRB1/FAT1/SLC38A3/SLC17A3/SLC13A1/CDH2/ADCY8/GPR143/MARVELD2/CFTR/PRKCZ/LRP2/LRRC15/ATP6V0A4/ABCC11/THY1/DPP4/SHANK2/UMOD/DSG1/PTPRH/SCNN1B/ATP12A/ANXA13/MUC13/SLC44A4/SCNN1G/SLCO1A2/CLCA4/SLC5A8/RHCG/MFRP/SLC17A2/MAL2/SLC17A4/TRPV4/ABCG8/SLC26A4/OXTR/CEACAM6/MUC17/SLC2A2/SLC10A2/KCNC2/ATP2B2/RAB27A/ADCY10/F2RL2/SLC12A1/SLC2A9/LCT/TMEM174/SLC26A3/EPCAM/CASR/GJB6/DPEP1/KNCN/SLC9A4/SLC12A3/PARD6B/ACE2/CBLIF/SLC22A2/SLC26A7/SI/DUOX2/GP2/GNAT1/AQP6/AQP8/FOLR1/GJA1/LHFPL5/SLC17A1/CRB2/IGSF5/SLC9B2/SLC23A1/ATP4A/SLC5A1/PLET1/CSPG4/CEACAM20/SLC34A2/IL10RA/OTOG/MUC1/CEACAM7/OSMR/SLC7A1/KCNA1/SLC3A1/CEACAM5/KCNE4/KCNE1/MGAM/SORBS2/MREG/TMEM114/ANXA1/MUC20/SLC5A10/GNAT3/SLC28A1/ABCG5/UPK2/SLC5A11/SLC5A2/UPK1B/AQP2/SLC22A11/DUOX1/SLC22A8/SAPCD2/S100G/SLC6A19/CYP4F2/MIP/SLC6A9/PROM1/ATP1B3/PLB1/STC1/RAB17/AQP5/SLC39A14/SLC13A2/P2RX2/MYO1A/SLC34A1/SLC47A2/SLC22A7/SLC29A4/ACY3/ATP6V1B1/TMEM235/SLC22A18/SLC14A2/NPC1L1/SCNN1A/CYP4A11/AQP10/SPEF1/SLC16A3/UPK1A/PDZK1/CFAP126/SLC22A12/AMN/ATP4B/FN1/CA14/SLC34A3/CTSK/SLC7A9/CDHR5/SLC2A7/CDHR2/KCNK2/SLC6A18/CRB3/TRPV5/KISS1/SLC22A4/SLC7A13/SLC9A3,200
GO:0005581,collagen trimer,61/6348,86/19886,1.24877361481079e-13,8.25439359389932e-12,6.756522505397326e-12,COL21A1/COL11A1/C1QTNF7/COL24A1/COL25A1/COL19A1/COL14A1/GLDN/COL8A2/COL16A1/CCBE1/MSR1/COL4A6/COL9A1/COL8A1/COL9A2/SCARA3/COL17A1/COL22A1/COL1A1/OTOL1/LOX/COL2A1/COLEC10/SFTPA2/COLEC12/COL12A1/MBL2/EMILIN2/COL6A5/COL6A6/COL10A1/CTHRC1/COL5A2/EMILIN1/COL3A1/COL23A1/LUM/SFTPA1/COL9A3/C1QTNF3/MARCO/C1QL3/COLQ/COL6A3/C1QB/COL1A2/COL5A1/COLEC11/C1QL2/C1QA/C1QL4/ADIPOQ/C1QL1/FCN1/COL20A1/SFTPD/FCN2/C1QTNF9B/COL26A1/C1QTNF8,61
