ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005201,extracellular matrix structural constituent,97/2108,166/18496,8.834071532770125e-49,9.735146829112678e-46,8.294728218137845e-46,COL5A2/ELN/COL1A1/ASPN/COL1A2/COL14A1/COL6A3/COL5A1/THBS2/COL3A1/SPARC/PCOLCE/SPON1/POSTN/EMILIN1/COL6A1/MFAP2/COL19A1/PODN/MXRA5/COL6A2/ABI3BP/BGN/FBLN1/AEBP1/COL8A1/CTHRC1/HMCN1/COL16A1/LUM/FN1/THBS3/ECM1/COL8A2/OGN/DCN/SRPX/NID2/MGP/EDIL3/HSPG2/COL18A1/COL12A1/VCAN/CILP/FBLN5/FMOD/NID1/PXDN/DPT/LTBP2/CD4/PRELP/LAMA2/LAMA4/MFAP4/EMILIN2/COL25A1/FBN1/FBLN2/IGFBP7/COL24A1/TNXB/EFEMP2/TGFBI/COMP/LAMB1/EFEMP1/ENAM/COL10A1/LAMB2/LAMA3/AGRN/MMRN1/VWA1/COL11A1/COL15A1/LTBP1/FGL2/MATN2/COL5A3/COL4A2/CHI3L1/HMCN2/LTBP4/COL4A1/CHADL/COL6A6/SRPX2/MFAP5/THBS1/ACAN/TECTA/TNC/ADIPOQ/PRG4/COLQ,97
GO:0005178,integrin binding,62/2108,154/18496,2.77873385629366e-20,1.5310823548178065e-17,1.3045424209547076e-17,SFRP2/MMP14/COL5A1/GPNMB/COL3A1/SRC/EMILIN1/FBLN1/THY1/CCN5/ECM2/JAM3/COL16A1/FN1/ITGBL1/CCN4/CD81/CCN3/EDIL3/IGF1/TSPAN4/FBLN5/FAP/ITGB5/IGF2/THBS4/ITGA11/SPP1/FBN1/TNXB/ITGB2/ACTN1/TGFBI/COMP/ITGA2/PTN/LAMB2/S1PR2/CCN2/ITGA10/JAM2/ITGB4/FERMT3/SYK/CD9/CXADR/ITGAM/F11R/FGF2/LTBP4/VCAM1/ITGB8/TSPAN8/ACTN2/THBS1/ITGA4/LCP1/ITGAX/ADAMTS8/FCER2/EGFL6/CD40LG,62
GO:0005518,collagen binding,38/2108,68/18496,5.947745828035226e-19,2.1848053008316061e-16,1.8615400977569898e-16,LOX/COL14A1/CTSK/ANTXR1/SPARC/PCOLCE/COL6A1/PODN/COL6A2/AEBP1/ECM2/LRRC15/LUM/FN1/PPIB/MRC2/NID2/HSPG2/DDR2/NID1/ITGA11/P3H1/TNXB/CD44/TGFBI/COMP/P3H4/ITGA2/ITGA10/COL5A3/CTSS/C1QTNF1/ADGRG6/PCOLCE2/CHADL/CCBE1/THBS1/MMP9,38
GO:0005539,glycosaminoglycan binding,76/2108,240/18496,2.372320276565415e-17,6.535742361937719e-15,5.5687097018325016e-15,COL5A1/THBS2/GPNMB/PCOLCE/POSTN/BGN/CCN5/ECM2/SLIT3/FN1/CCN4/THBS3/CCN3/CCDC80/APP/DCN/FBLN7/MDK/FSTL1/VCAN/NOD1/SULF1/SULF2/TGFBR2/THBS4/APOE/PTPRF/ADAMTS15/STAB1/LTBP2/PRELP/FGF7/CFH/SMOC2/COL25A1/FBN1/TWSG1/TENM1/TNXB/EFEMP2/LXN/CD44/NRP2/ADA2/COMP/SOD3/PTN/PTPRS/AGRN/CCN2/SEMA5A/COL11A1/CLEC3B/JCHAIN/SAA1/COL5A3/SFRP1/GREM2/ANG/FGF2/LTBP4/PCOLCE2/PODXL2/THBS1/TMEM184A/SELP/SUSD5/ACAN/ADAMTS3/SERPINE2/CTSG/ADAMTS8/COLQ/TGFBR3L/LRTM1/HBEGF,76
GO:0003779,actin binding,110/2108,438/18496,4.297384692488831e-16,9.471435862245385e-14,8.070036096210605e-14,ANTXR1/LIMA1/CNN3/MYO1D/LSP1/PARVA/ADD3/MAP1B/WIPF1/MYH8/SYNE3/CAPG/CALD1/PLEKHH2/SPTAN1/S100A4/TMSB10/CAP2/EPS8L2/AFAP1/FSCN1/MICAL1/CORO1B/MARCKS/ARPC5/EPB41L1/GSN/DBN1/TMSB4X/SHTN1/LRRK2/PLS3/MYO9B/EZR/MYBPC1/FXYD5/MYH10/LASP1/CNN2/MYH3/WASF1/ABLIM2/INF2/MYLK/MICALL2/AIF1/PKNOX2/COBL/RAI14/ACTN1/MAP1A/MYOT/GAS7/SNTA1/PDLIM5/EPB41L3/FHL3/MYH14/MYO1B/FLNC/MYOZ1/LMOD1/FMN1/VASH2/COBLL1/TLNRD1/SYNPO/PDLIM4/SPTB/IQGAP2/KBTBD13/VILL/NRAP/ANG/ADSS1/PPP1R18/COTL1/MYO5C/KLHL4/PDLIM3/ABRA/CACNB2/FHDC1/FLNA/WIPF3/ACTN2/FMNL1/XIRP1/CXCR4/FAM107A/PANX1/AJUBA/MYL4/PSTPIP1/MYO15A/HCLS1/MYO5B/LCP1/CORO2A/WAS/ANLN/GAS2L3/PSTPIP2/TRPV4/TNNT2/CORO1A/CCR5/SYN1/MYH15/CAMSAP3,110
GO:0008201,heparin binding,59/2108,174/18496,2.8215724484842655e-15,5.182288063716101e-13,4.415513375522746e-13,COL5A1/THBS2/GPNMB/PCOLCE/POSTN/CCN5/ECM2/SLIT3/FN1/CCN4/THBS3/CCN3/CCDC80/APP/FBLN7/MDK/FSTL1/THBS4/APOE/PTPRF/ADAMTS15/LTBP2/PRELP/FGF7/CFH/SMOC2/COL25A1/FBN1/TWSG1/TENM1/TNXB/EFEMP2/LXN/NRP2/ADA2/COMP/SOD3/PTN/PTPRS/CCN2/COL11A1/CLEC3B/SAA1/COL5A3/SFRP1/GREM2/ANG/FGF2/PCOLCE2/THBS1/TMEM184A/SELP/ADAMTS3/SERPINE2/CTSG/ADAMTS8/COLQ/LRTM1/HBEGF,59
GO:0030020,extracellular matrix structural constituent conferring tensile strength,25/2108,45/18496,7.418505083936614e-13,1.1678846574997354e-10,9.950836894543548e-11,COL5A2/COL1A1/COL1A2/COL14A1/COL6A3/COL5A1/COL3A1/COL6A1/COL19A1/COL6A2/COL8A1/COL16A1/COL8A2/COL18A1/COL12A1/COL25A1/COL24A1/COL10A1/COL11A1/COL15A1/COL5A3/COL4A2/COL4A1/COL6A6/COLQ,25
GO:0019838,growth factor binding,46/2108,135/18496,2.6221320182496507e-12,3.6119868551388936e-10,3.077554947735116e-10,COL1A1/COL1A2/COL5A1/HTRA1/COL3A1/KAZALD1/COL6A1/PDGFRB/CD109/CHRDL1/IGFBP4/NTRK2/PXDN/TGFBR2/LTBP2/IGFBP3/TGFB3/LTBP3/IL10RA/S100A13/TWSG1/IGFBP7/TSKU/VASN/NRP2/CSF1R/IGFBP6/PDGFRA/ERBB3/SCN5A/CCN2/NGFR/LTBP1/ITGB4/NRROS/LTBP4/COL4A1/ACVR1C/SRPX2/THBS1/IL2RG/IL2RB/TGFBR3L/WFIKKN1/FGFBP2/KLB,46
GO:0051015,actin filament binding,60/2108,208/18496,4.910744724549311e-12,6.012934096059267e-10,5.123256484559047e-10,ANTXR1/LIMA1/CNN3/MYO1D/ADD3/MYH8/SYNE3/CAPG/SPTAN1/FSCN1/MICAL1/CORO1B/MARCKS/ARPC5/GSN/SHTN1/PLS3/MYO9B/EZR/MYH10/LASP1/CNN2/MYH3/ABLIM2/MICALL2/AIF1/PKNOX2/ACTN1/GAS7/MYH14/MYO1B/FLNC/SPTB/IQGAP2/KBTBD13/VILL/NRAP/ADSS1/COTL1/MYO5C/CACNB2/FLNA/ACTN2/FMNL1/XIRP1/PANX1/AJUBA/MYL4/PSTPIP1/MYO15A/HCLS1/MYO5B/LCP1/CORO2A/GAS2L3/PSTPIP2/TRPV4/CORO1A/MYH15/CAMSAP3,60
GO:0043394,proteoglycan binding,21/2108,36/18496,1.4379607576120156e-11,1.5846327548884412e-9,1.3501694692525451e-9,CTSK/COL5A1/GPNMB/LRP1/FN1/FBLN7/NID1/APOE/PTPRF/CFH/FST/ADA2/COMP/ITGA2/PTPRS/AGRN/SEMA5A/COL5A3/CTSS/THBS1/TNC,21
