ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045211,postsynaptic membrane,148/6459,275/19886,1.6875573886194694e-13,1.0370807224606922e-11,8.542754627556933e-12,SCN8A/SLC6A4/CHRNA7/GRIK4/PTPRO/LRRC4C/GABRA2/GRM1/RPH3A/GPR158/NSG1/CHRNB2/GABRB3/GABBR2/CNIH3/CHRNB4/SHISA9/CHRNB3/SHANK2/CHRM5/GRM7/GSG1L/GRIP1/GRM5/GRIA2/GABRB2/GRIN2A/CHRM3/NLGN1/SORCS3/HTR5A/HTR3B/GRID2/CNTN2/GRIN2B/PTPRT/GRID2IP/SLC6A11/SHC4/GABRG3/LRRTM1/KCNH1/GRIN3A/CHRNA6/GABRP/CDH9/GABRR3/SLITRK1/GLRA3/ARC/DCC/GRIA4/LRRTM3/KCTD16/GABRG2/HTR3A/GABRA5/CDH10/GLRA2/CACNG2/CHRNA9/NETO1/GABRR1/GLRA1/KCNC1/CHRNA2/GPR179/ACP4/GABRQ/GRM3/SLC6A3/GABRA1/SHISA7/GRIK3/CHRNA4/GABRA4/GRIA1/GRIK1/CHRM1/GABRG1/TENM2/GABRB1/CACNG5/LHFPL4/GABRA6/CHRM2/CACNG8/CSPG5/GRIK5/CHRNA3/DRD1/SHANK1/CACNG7/GABRD/CACNG3/NRCAM/DRD2/DNM3/GRIN1/SLITRK3/LRRTM2/GABRA3/LRFN2/OPRK1/LRFN1/IGSF21/PCDH8/KCNC2/CNTN1/HTR2A/CNIH2/GRIN2C/IL1RAPL1/FBXO2/KCNJ4/ANK1/CNKSR2/TIAM1/P2RX1/ABHD17C/IQSEC3/SYNDIG1/CACNG4/GRIA3/LRFN5/LRRC4/GRID1/GRIK2/LRRC4B/CBLN1/GRIN3B/ADORA2A/DGKB/ADORA1/KCNA3/GRIN2D/LRRC7/NLGN4X/EPHB2/CHRM4/NLGN3/ADGRB3/EFNB3/CHRNG/SHISA8/CHRNE/SLC16A7/KCNA1,148
GO:0016324,apical plasma membrane,200/6459,403/19886,4.454306151014551e-13,2.5092591317381973e-11,2.066954345514647e-11,SLC26A4/TRPM6/PLB1/OTOA/SLC4A8/ENPP3/ADCY10/CHRNA7/PKHD1/MARVELD2/PTPRO/SLC3A1/ABCC11/ABCB1/USH2A/SHROOM3/MGAM/LCT/UMOD/PAPPA2/OXTR/SLC12A3/GNAT3/SLC52A3/PDZK1/ASPM/GNAT1/MYO1A/SLC17A1/SLC13A1/SHANK2/SCNN1A/SPTBN2/MUC13/SLC23A1/ABCG8/CRB1/SLC26A7/TF/CDH2/SLC4A10/SLC22A11/AQP8/SLC26A3/SLC9A4/DSG1/SLC6A19/UPK1A/ABCB11/LRP2/PRKCZ/MUC17/SLC5A12/ANXA13/KCNE1/PLET1/SLC15A1/CDHR2/CEACAM20/PRKG2/SLC12A1/ABCG5/IGSF5/ATP6V0A4/SLC28A1/SCNN1G/SLC13A2/SLC17A2/SLC9B2/SLC44A4/TMEM235/CBLIF/AQP6/LHFPL5/KCNK1/SLC22A7/PTPRH/CASR/SLC5A10/UPK2/SLC2A7/ACE2/CPO/SLC17A4/SLC39A8/GP2/TMEM174/OTOG/SPEF1/CLCA4/SLC5A2/CFTR/AQP5/SLC10A2/EPCAM/SLCO1A2/SI/CYP4A11/CEACAM7/UPK1B/DUOX2/SLC24A4/P2RX2/ATP4A/SAPCD2/SLC5A8/TMEM114/SLC5A11/RHCG/CEACAM5/SLC14A2/MFRP/CYP4F2/ATP12A/RAB27B/GJB6/DPEP1/SLC6A14/SLC7A13/SLC2A2/NPC1L1/SLC34A1/TRPV5/SLC22A2/SLC2A9/MIP/GPR143/KNCN/SLC17A3/SLC22A4/S100G/SLC22A8/KISS1/ABCG2/AQP2/FOLR1/ATP4B/SLC7A9/AQP1/SLC6A20/SLC34A2/ZMYND10/CRB2/RAB27A/OCLN/TRPV4/SLC9A3/CFAP126/SLC22A12/DUOX1/MYO7A/SLC16A8/ADCY8/CUBN/SCNN1B/KCNC2/SLC6A18/ATP6V0D2/CNKSR3/AQP10/CRB3/ACY3/CLDN4/SLC39A14/OSMR/AMN/CEACAM6/SLC1A1/SLC19A1/PROM1/ATP1B3/SLC22A18/SLC22A5/ATP1A1/SLC34A3/SLC5A1/SHROOM2/CA12/KCNE2/F2RL2/RAB17/MAL/CNTFR/NAALADL1/AJAP1/MUC1/MAL2/CDHR5/KCNE4/KCNK2/STC1/FN1/ATP6V1B1/GJA1/CTSK/ADGRG2/THY1/SLC2A1/SLC26A9/KCNA1,200
GO:0001533,cornified envelope,46/6459,60/19886,2.6141240534052094e-12,1.359344507770709e-10,1.1197341087055513e-10,SPRR2E/CASP14/DSG1/KLK6/SCEL/DSC3/DSC2/KRT16/SERPINB5/DSG4/KLK7/KRT77/HRNR/FLG/KRT14/FLG2/DSG3/CDSN/SPRR2D/SPRR1B/DSC1/SERPINB2/TGM1/EVPL/KRT1/TCHH/KRT2/KRT75/KAZN/SPRR3/DSP/SPRR2A/IVL/PKP3/SERPINB12/PI3/KRT17/CST6/RPTN/SPRR1A/SPRR2B/CSTA/SPRR2F/LORICRIN/SPRR2G/CNFN,46
GO:0034703,cation channel complex,109/6459,193/19886,4.816352751068544e-12,2.325610328373097e-10,1.915677146853579e-10,SCN8A/CACNA1A/CNGA3/GRIK4/SCN11A/KCNG3/CACNA1D/PKD1L3/CATSPERB/KCNQ3/TRPC3/TRPC4/KCNG1/KCNN1/SCN2A/SCNN1A/KCNG4/SCN3A/PKD2L1/RYR2/KCNMB2/DPP6/HTR3B/HTR3E/CNTNAP2/DPP10/KCNIP1/CATSPER1/CATSPERG/UNC80/CNGA4/CACNA1F/KCNH1/KCNH4/KCNJ6/HCN4/KCNS1/KCNIP4/CNGB3/KCNE1/TRPC7/HTR3A/KCNV1/CATSPER4/SCNN1G/CACNG2/KCNQ2/KCNK1/SCN1A/KCNC1/HTR3C/KCNA4/CATSPERD/TRPC5/C2CD6/TRPV6/GRIK3/GRIK1/CACNA2D4/CACNA1E/KCNS2/CACNB4/CACNG8/SCN10A/CNGB1/KCNMB1/CNGA2/GRIK5/CACNA1G/KCNV2/HTR3D/CACNG7/CACNG3/KCNAB3/TMEM262/CACNA1I/KCNB2/TRPC6/KCNJ3/KCNN4/CATSPERE/KCNAB1/KCNA10/CACNA1B/SCNN1B/KCNC2/KCNJ16/FKBP1B/EFCAB9/KCNJ4/LRRC55/KCNJ14/CACNG4/KCNG2/GRIK2/SCN4B/KCNE2/LRRC38/KCNK4/HCN2/KCNF1/KCNK2/PDE4B/KCNA3/KCNH2/CATSPERZ/TMEM249/LRRC26/KCNA1,109
GO:0045177,apical part of cell,221/6459,469/19886,1.8470508097460686e-11,8.324042315922283e-10,6.856771076180143e-10,SLC26A4/TRPM6/PLB1/OTOA/SLC4A8/ENPP3/ADCY10/CHRNA7/PKHD1/MARVELD2/PTPRO/SLC3A1/ABCC11/ABCB1/USH2A/SHROOM3/MGAM/LCT/UMOD/PAPPA2/OXTR/SLC12A3/GNAT3/SLC52A3/PDZK1/ASPM/GNAT1/ACP3/MYO1A/SLC17A1/SLC13A1/SHANK2/SCNN1A/SPTBN2/MUC13/SLC23A1/ABCG8/CRB1/SLC4A9/SLC26A7/TF/CDH2/SLC4A10/SLC22A11/AQP8/SLC26A3/SLC9A4/DSG1/SLC6A19/UPK1A/ABCB11/LRP2/PRKCZ/MUC17/SLC5A12/DUOXA2/FRMPD2/EDAR/REN/ANXA13/KCNE1/SLC7A11/PLET1/SLC15A1/CDHR2/CEACAM20/PRKG2/SLC12A1/ABCG5/IGSF5/ATP6V0A4/SLC28A1/SCNN1G/SLC13A2/USH1C/SLC17A2/SLC9B2/SLC44A4/TMEM235/INSC/CBLIF/AQP6/LHFPL5/KCNK1/SLC22A7/PTPRH/CASR/SLC5A10/UPK2/SLC2A7/ACE2/CPO/SLC17A4/SLC39A8/GP2/TMEM174/OTOG/SPEF1/CLCA4/SLC5A2/CFTR/AQP5/SLC10A2/EPCAM/SLCO1A2/SI/CYP4A11/CEACAM7/FABP2/UPK1B/DUOX2/SLC24A4/P2RX2/ATP4A/SAPCD2/SLC5A8/TMEM114/SLC5A11/RHCG/CEACAM5/SLC14A2/MFRP/CYP4F2/LDLR/ATP12A/RAB27B/GJB6/DPEP1/SLC6A14/SLC7A13/SLC2A2/FABP1/NPC1L1/SLC34A1/TRPV5/SLC22A2/SLC2A9/MIP/GPR143/KNCN/SLC17A3/SLC22A4/S100G/SLC22A8/KISS1/ABCG2/C5AR2/AQP2/FOLR1/ATP4B/SLC7A9/AQP1/SLC6A20/SLC34A2/ZMYND10/CRB2/MYO5B/RAB27A/OCLN/TRPV4/SPTBN5/SLC9A3/CFAP126/SLC22A12/DUOX1/MYO7A/SLC16A8/ADCY8/CUBN/SCNN1B/KCNC2/SLC6A18/ATP6V0D2/CNKSR3/AQP10/MYO7B/CRB3/ACY3/CLDN4/SLC39A14/OSMR/AMN/CEACAM6/SLC1A1/SLC19A1/PROM1/ATP1B3/SLC22A18/SLC22A5/C5AR1/ATP1A1/SLC34A3/SNX10/SLC5A1/SHROOM2/CA12/KCNE2/F2RL2/VCAM1/RAB17/MAL/CNTFR/NAALADL1/AJAP1/MUC1/MAL2/CDHR5/KCNE4/EPB41L4B/KCNK2/CHL1/STC1/FN1/ATP6V1B1/GJA1/CTSK/ADGRG2/THY1/SLC2A1/SLC26A9/KCNA1,221
GO:0098878,neurotransmitter receptor complex,37/6459,46/19886,2.915677000182672e-11,1.231873532577179e-9,1.01473232440568e-9,GRIK4/CNIH3/SHISA9/GRIA2/GRIN2A/HTR3B/GRID2/HTR3E/GRIN2B/GRIN3A/GRIA4/HTR3A/CACNG2/OLFM3/VWC2L/HTR3C/SHISA7/GRIK3/GRIA1/GRIK1/CACNG5/CACNG8/GRIK5/HTR3D/CACNG7/VWC2/CACNG3/GRIN1/CPT1C/CNIH2/GRIN2C/CACNG4/GRIA3/GRIK2/GRIN3B/GRIN2D/SHISA8,37
GO:1902495,transmembrane transporter complex,186/6459,394/19886,6.037701245414174e-10,2.4008741422941067e-8,1.9776742779096583e-8,SCN8A/CACNA1A/CNGA3/CHRNA7/GRIK4/SCN11A/GABRA2/KCNG3/CHRNB2/CACNA1D/PKD1L3/CATSPERB/GABRB3/KCNQ3/ATP6V1F/TRPC3/CNIH3/TRPC4/KCNG1/KCNN1/CHRNB4/SCN2A/SHISA9/CHRNB3/SCNN1A/KCNG4/GRIA2/GABRB2/SCN3A/PKD2L1/RYR2/ABCG8/GRIN2A/KCNMB2/DPP6/HTR3B/GRID2/HTR3E/BEST1/SLC17A8/GRIN2B/CNTNAP2/DPP10/KCNIP1/CATSPER1/CATSPERG/GABRG3/UNC80/CNGA4/CACNA1F/KCNH1/GRIN3A/KCNH4/CHRNA6/GABRP/KCNJ6/HCN4/GABRR3/GLRA3/GRIA4/KCNS1/KCNIP4/CLCNKA/CNGB3/KCNE1/GABRG2/TRPC7/HTR3A/KCNV1/ABCG5/GABRA5/CATSPER4/GLRA2/SCNN1G/CACNG2/KCNQ2/WDR93/OLFM3/VWC2L/CHRNA9/TTYH1/KCNK1/SCN1A/GABRR1/GLRA1/KCNC1/CHRNA2/HTR3C/KCNA4/ATP1A3/CATSPERD/TRPC5/GABRQ/CLCNKB/CFTR/GABRA1/SHISA7/C2CD6/TRPV6/CLDN17/GRIK3/CHRNA4/BEST2/GABRA4/GRIA1/GRIK1/ATP4A/GABRG1/CACNA2D4/GABRB1/CACNG5/CACNA1E/GABRA6/KCNS2/CACNB4/CACNG8/SCN10A/ATP12A/CNGB1/KCNMB1/CNGA2/GRIK5/CACNA1G/SLC17A6/CHRNA3/KCNV2/HTR3D/CACNG7/GABRD/VWC2/CACNG3/KCNAB3/BEST4/ATP1A4/TMEM262/CACNA1I/GRIN1/KCNB2/ATP4B/GABRA3/TRPC6/CLCN2/KCNJ3/CPT1C/KCNN4/CATSPERE/KCNAB1/KCNA10/CACNA1B/SCNN1B/KCNC2/KCNJ16/FKBP1B/CNIH2/GRIN2C/EFCAB9/KCNJ4/CLDN4/LRRC55/KCNJ14/CACNG4/GRIA3/ATP1B3/KCNG2/ATP1A1/GRIK2/GRIN3B/SCN4B/KCNE2/LRRC8E/LRRC38/KCNK4/HCN2/KCNF1/KCNK2/PDE4B/KCNA3/GRIN2D/FXYD4/KCNH2/CATSPERZ/SHISA8/CHRNE/TMEM249/LRRC26/KCNA1,186
GO:0008328,ionotropic glutamate receptor complex,32/6459,41/19886,2.6546895104617162e-9,9.969833939289557e-8,8.212460532364024e-8,GRIK4/CNIH3/SHISA9/GRIA2/GRIN2A/GRID2/GRIN2B/GRIN3A/GRIA4/CACNG2/OLFM3/VWC2L/SHISA7/GRIK3/GRIA1/GRIK1/CACNG5/CACNG8/GRIK5/CACNG7/VWC2/CACNG3/GRIN1/CPT1C/CNIH2/GRIN2C/CACNG4/GRIA3/GRIK2/GRIN3B/GRIN2D/SHISA8,32
GO:0031526,brush border membrane,41/6459,60/19886,1.341940128601454e-8,4.774481720708331e-7,3.932888243934456e-7,SLC26A4/TRPM6/PLB1/MTTP/SLC3A1/PDZK1/PRKCB/SHANK2/SLC28A3/AQP8/SLC26A3/SLC6A19/LRP2/SLC7A11/CDHR2/ATP6V0A4/SLC28A1/KCNK1/ACE2/SLC17A4/SLC28A2/SLC34A1/SLC17A3/DRD5/ABCG2/FOLR1/SLC7A9/AQP1/SLC34A2/SLC9A3/SLC22A12/CUBN/SLC6A18/AMN/SLC19A1/SLC22A5/SLC34A3/SLC5A1/CLTRN/ITLN1/CDHR5,41
GO:1990351,transporter complex,191/6459,421/19886,1.7454319415820486e-8,5.899559962547324e-7,4.859649984720547e-7,SCN8A/CACNA1A/CNGA3/CHRNA7/GRIK4/SCN11A/GABRA2/KCNG3/CHRNB2/CACNA1D/PKD1L3/CATSPERB/GABRB3/KCNQ3/ATP6V1F/TRPC3/CNIH3/TRPC4/KCNG1/KCNN1/CHRNB4/SCN2A/SHISA9/CHRNB3/SCNN1A/KCNG4/GRIA2/GABRB2/SCN3A/PKD2L1/RYR2/ABCG8/GRIN2A/KCNMB2/ATP10B/DPP6/HTR3B/GRID2/HTR3E/BEST1/SLC17A8/GRIN2B/CNTNAP2/DPP10/KCNIP1/CATSPER1/CATSPERG/GABRG3/UNC80/CNGA4/CACNA1F/KCNH1/GRIN3A/KCNH4/CHRNA6/GABRP/KCNJ6/HCN4/GABRR3/GLRA3/GRIA4/KCNS1/KCNIP4/CLCNKA/CNGB3/KCNE1/GABRG2/TRPC7/HTR3A/KCNV1/ABCG5/GABRA5/CATSPER4/GLRA2/SCNN1G/CACNG2/KCNQ2/WDR93/OLFM3/VWC2L/CHRNA9/TTYH1/KCNK1/SCN1A/GABRR1/GLRA1/KCNC1/CHRNA2/HTR3C/KCNA4/ATP1A3/CATSPERD/TRPC5/GABRQ/CLCNKB/CFTR/GABRA1/SHISA7/C2CD6/TRPV6/CLDN17/GRIK3/CHRNA4/BEST2/GABRA4/GRIA1/GRIK1/ATP4A/GABRG1/CACNA2D4/GABRB1/CACNG5/CACNA1E/GABRA6/KCNS2/CACNB4/CACNG8/SCN10A/ATP12A/CNGB1/KCNMB1/CNGA2/GRIK5/CACNA1G/SLC17A6/CHRNA3/KCNV2/HTR3D/CACNG7/GABRD/VWC2/CACNG3/KCNAB3/BEST4/ATP1A4/TMEM262/CACNA1I/GRIN1/KCNB2/ATP4B/GABRA3/TRPC6/CLCN2/KCNJ3/CPT1C/KCNN4/CATSPERE/KCNAB1/KCNA10/CACNA1B/ATP8B3/SCNN1B/KCNC2/KCNJ16/FKBP1B/CNIH2/GRIN2C/EFCAB9/KCNJ4/CLDN4/LRRC55/KCNJ14/ATP8A2/CACNG4/GRIA3/ATP8B4/ATP1B3/KCNG2/ATP1A1/GRIK2/GRIN3B/SCN4B/KCNE2/LRRC8E/LRRC38/KCNK4/HCN2/KCNF1/KCNK2/PDE4B/KCNA3/GRIN2D/FXYD4/KCNH2/CATSPERZ/SLC2A1/SHISA8/CHRNE/TMEM249/LRRC26/KCNA1,191
GO:0097228,sperm principal piece,27/6459,34/19886,2.4689644698238475e-8,7.947714198099623e-7,6.546777967603085e-7,NME8/CATSPERB/SPAG6/SLC9B1/SCNN1A/CATSPER1/CATSPERG/ENO4/CATSPER4/SLC9B2/ENKUR/CATSPERD/C2CD6/CCR6/FSCB/SLC22A14/SPA17/AKAP4/CABS1/CATSPERE/FSIP2/AKAP3/TEKT4/EFCAB9/PGAM4/CATSPERZ/TMEM249,27
GO:0042734,presynaptic membrane,86/6459,165/19886,1.298253068917901e-7,3.9891776117659135e-6,3.2860089639118165e-6,SCN8A/SLC6A4/SLC4A8/CHRNA7/GRIK4/NRXN1/GPR158/CHRNB2/CNTN6/GPM6A/RIMS2/CNTNAP4/SCN2A/CNTN5/GAD2/DNAJC6/PPFIA2/GRIN2A/SYP/SLC5A7/SYT1/SNAP25/SLC6A11/ERC2/KCNH1/CHRNA6/SLC1A6/CDH9/STX11/KCTD16/UNC13A/GABRA5/CDH10/SLC6A5/GABRR1/KCNC1/NTNG1/GRM3/SLC6A3/SNAP91/GRIK3/GRIA1/GRIK1/CHRM1/HTR1B/STX19/GABRB1/ADAM11/SLC6A2/CHRM2/SCN10A/GRIK5/OTOF/DRD1/NRXN3/RIMS3/DRD2/NTNG2/KCNJ9/FOSL1/KCNJ3/OPRK1/IGSF21/PCDH8/GRM2/ADCY8/KCNC2/SLC1A2/CNTN1/HTR2A/IL31RA/RIMS1/P2RX1/ADORA3/GRIK2/LRRC4B/ATP2B3/ADORA2A/ADORA1/SNCAIP/LPAR2/KCNA3/GRIN2D/EPHB2/EFNB3/KCNA1,86
GO:0001669,acrosomal vesicle,77/6459,145/19886,2.1419032312286504e-7,6.295332975263337e-6,5.185660454553574e-6,TRIM36/STK31/PPFIA3/MORN3/SPAG17/CFAP65/TEKT3/GNAT3/SPAG6/SV2B/SH3GL3/SCNN1A/PRSS55/CAPN11/DCST1/MROH2B/KNL1/SPACA1/TEX101/TCP11/SPACA3/LRGUK/SPAM1/ZPBP/ZPBP2/ARC/LYZL4/CATSPER4/ACRV1/TMPRSS12/EPPIN/ENKUR/RND2/DKKL1/SPATA1/TSSK4/EQTN/IQUB/SPINK2/SEPTIN14/PATE4/SPATA16/KIAA1210/GLIPR1L1/TBC1D21/PRSS37/DRD2/LYZL6/TMEM225/SPACA7/CYLC1/IQCF1/CABS1/IL4I1/IZUMO1/DPEP3/DCST2/PLA2G10/ATP8B3/AKAP3/ACTL7A/NCF2/CT55/PLA1A/ACRBP/NUDT1/FAM170B/SYT8/TMEM95/ACR/SPACA4/TMEM190/TSSK1B/ACTL9/CCDC136/SERPINA5/SPACA5,77
GO:1902711,GABA-A receptor complex,17/6459,19/19886,4.0459984850084326e-7,1.1396229066107087e-5,9.38742630951518e-6,GABRA2/GABRB3/GABRB2/GABRG3/GABRP/GABRR3/GABRG2/GABRA5/GABRR1/GABRQ/GABRA1/GABRA4/GABRG1/GABRB1/GABRA6/GABRD/GABRA3,17
GO:0099634,postsynaptic specialization membrane,66/6459,122/19886,6.375210552511703e-7,1.667650972794537e-5,1.3736956783063065e-5,SCN8A/CHRNA7/GRIK4/PTPRO/LRRC4C/GABRA2/GRM1/CHRNB2/SHISA9/GSG1L/GRM5/GRIA2/GABRB2/GRIN2A/NLGN1/SORCS3/HTR5A/GRID2/GRIN2B/PTPRT/LRRTM1/KCNH1/GRIN3A/SLITRK1/ARC/DCC/GRIA4/LRRTM3/GABRA5/CDH10/CACNG2/NETO1/SHISA7/GRIK3/GABRA4/GRIA1/GRIK1/CHRM1/GABRB1/CACNG5/CACNG8/GRIK5/CACNG7/CACNG3/NRCAM/SLITRK3/LRRTM2/LRFN1/GRIN2C/CNKSR2/TIAM1/ABHD17C/SYNDIG1/CACNG4/GRIA3/LRFN5/LRRC4/GRID1/GRIK2/LRRC4B/GRIN3B/GRIN2D/NLGN4X/ADGRB3/EFNB3/SLC16A7,66
GO:0034705,potassium channel complex,52/6459,90/19886,6.64308596502867e-7,1.667650972794537e-5,1.3736956783063065e-5,GRIK4/KCNG3/KCNQ3/KCNG1/KCNN1/KCNG4/KCNMB2/DPP6/CNTNAP2/DPP10/KCNIP1/KCNH1/KCNH4/KCNJ6/HCN4/KCNS1/KCNIP4/KCNE1/KCNV1/KCNQ2/KCNK1/KCNC1/KCNA4/GRIK3/GRIK1/KCNS2/KCNMB1/GRIK5/KCNV2/KCNAB3/KCNB2/KCNJ3/KCNN4/KCNAB1/KCNA10/KCNC2/KCNJ16/KCNJ4/LRRC55/KCNJ14/KCNG2/GRIK2/KCNE2/LRRC38/KCNK4/HCN2/KCNF1/KCNK2/KCNA3/KCNH2/LRRC26/KCNA1,52
GO:0098862,cluster of actin-based cell projections,84/6459,165/19886,6.660736133942676e-7,1.667650972794537e-5,1.3736956783063065e-5,SLC26A4/DCDC2/TRPM6/PLB1/MTTP/PLS1/MYO3B/SLC3A1/LCTL/MYO3A/USH2A/TMC1/PDZK1/STRC/MYO1A/LOXHD1/PRKCB/SHANK2/VIL1/SLC28A3/PDZD7/PCDH15/AQP8/SLC26A3/TSPEAR/SLC6A19/TMC2/SCIN/CLRN1/LRP2/ANKS4B/TMPRSS15/GRXCR2/SLC7A11/SLC15A1/CDHR2/ATP6V0A4/SLC28A1/USH1C/LHFPL5/KCNK1/ACE2/SLC17A4/TRPA1/SLC28A2/SI/CALB1/SLC2A2/SLC34A1/KNCN/SLC17A3/DRD5/PKHD1L1/ABCG2/FOLR1/SLC7A9/AQP1/RSPH9/SLC34A2/ESPN/GRXCR1/SOAT2/SLC9A3/SLC22A12/MYO7A/MYO15A/CUBN/CEACAM16/CLRN2/SLC6A18/MORN4/MYO7B/ANKRD24/AMN/SLC19A1/SLC22A5/SLC34A3/SLC5A1/CLTRN/ESPNL/ADGRV1/ITLN1/CDHR5/FSCN2,84
GO:1902710,GABA receptor complex,18/6459,21/19886,7.057850590731853e-7,1.7039667854766902e-5,1.4036101362771244e-5,GABRA2/GABRB3/GABBR2/GABRB2/GABRG3/GABRP/GABRR3/GABRG2/GABRA5/GABRR1/GABRQ/GABRA1/GABRA4/GABRG1/GABRB1/GABRA6/GABRD/GABRA3,18
GO:0098839,postsynaptic density membrane,55/6459,99/19886,1.7785711500064385e-6,4.1391269482683026e-5,3.4095268695638925e-5,SCN8A/GRIK4/PTPRO/LRRC4C/GRM1/SHISA9/GSG1L/GRM5/GRIA2/GRIN2A/SORCS3/GRID2/GRIN2B/PTPRT/KCNH1/GRIN3A/SLITRK1/ARC/DCC/GRIA4/LRRTM3/CACNG2/NETO1/SHISA7/GRIK3/GRIA1/GRIK1/CHRM1/CACNG5/CACNG8/GRIK5/CACNG7/CACNG3/NRCAM/SLITRK3/LRRTM2/LRFN1/GRIN2C/CNKSR2/TIAM1/ABHD17C/SYNDIG1/CACNG4/GRIA3/LRFN5/LRRC4/GRID1/GRIK2/LRRC4B/GRIN3B/GRIN2D/NLGN4X/ADGRB3/EFNB3/SLC16A7,55
GO:0043679,axon terminus,61/6459,113/19886,1.8368906575155187e-6,4.1391269482683026e-5,3.4095268695638925e-5,SLC4A8/CDH8/USH2A/NMU/SLC18A1/PRKCB/SYP/PTPRN/CPLX4/SLC17A8/SLC4A10/CALCA/GAD1/CPLX2/PDYN/UNC13A/KCNC1/CASR/TNN/TULP1/SLC6A3/GHRH/SLC8A2/GRIK3/CABP4/PACSIN1/CHRM1/HTR1B/PCSK1/CDHR3/CHRM2/CALB1/CNGB1/SLC32A1/NTS/PNOC/DRD2/SCGN/GRIN1/UCN3/NTSR1/OPRK1/PRKCG/KCNC2/SLC8A1/TH/CRHBP/SLC1A1/PRSS12/SLC18A2/GRIK2/ADORA1/SNCB/SNCA/KCNK2/KCNA3/ITGA2/SLC18A3/PENK/CALB2/KCNA1,61
GO:0008076,voltage-gated potassium channel complex,46/6459,79/19886,2.1446303136727635e-6,4.676677716267058e-5,3.852324060892672e-5,KCNG3/KCNQ3/KCNG1/KCNN1/KCNG4/KCNMB2/DPP6/CNTNAP2/DPP10/KCNIP1/KCNH1/KCNH4/KCNJ6/HCN4/KCNS1/KCNIP4/KCNE1/KCNV1/KCNQ2/KCNK1/KCNC1/KCNA4/KCNS2/KCNMB1/KCNV2/KCNAB3/KCNB2/KCNJ3/KCNN4/KCNAB1/KCNA10/KCNC2/KCNJ16/KCNJ4/LRRC55/KCNJ14/KCNG2/KCNE2/LRRC38/HCN2/KCNF1/KCNK2/KCNA3/KCNH2/LRRC26/KCNA1,46
GO:0001750,photoreceptor outer segment,53/6459,95/19886,2.294225030318106e-6,4.846550376546999e-5,3.992253424468021e-5,SAG/MAK/RP1L1/ABCA4/PDE6A/GNAT3/GNAT1/EYS/SHANK2/PPEF2/PCDH15/CRB1/GNAT2/RD3/CACNA1F/PDE6B/RP1/CNGB3/PCARE/USH1C/CDHR1/TULP1/IMPG1/GUCA1A/PDC/SLC24A4/RHO/PDE6H/OPN1SW/GRK1/GUCA1C/ROM1/CNGB1/ATP1A4/KIF17/GNGT1/RRH/GUCY2D/RCVRN/RAB27A/GRK7/RPGR/SPTBN5/GUCY2F/MYO7A/ARR3/GUCA1B/PROM1/INHA/OPN1LW/PDE6G/CERKL/NXNL1,53
GO:0001917,photoreceptor inner segment,42/6459,71/19886,3.3450177172156084e-6,6.85221811162955e-5,5.6443839630209145e-5,SAG/MYO3B/MAK/MYO3A/USH2A/ASRGL1/GNAT3/GNAT1/SHANK2/HKDC1/PPEF2/CRB1/GNAT2/SNAP25/RDH12/RD3/ARMS2/RP1/PCARE/USH1C/ATP1A3/TULP1/AIPL1/IMPG1/GUCA1A/PDC/RHO/OPN1SW/SLC24A2/RS1/KIF17/GNGT1/USH1G/RCVRN/MYO7A/ARR3/GUCA1B/ATP1A1/INHA/ADGRV1/CERKL/SLC2A1,42
GO:0044306,neuron projection terminus,67/6459,129/19886,3.5634953209141004e-6,7.085067167464506e-5,5.83618893115653e-5,SLC4A8/CDH8/USH2A/NMU/SLC18A1/PRKCB/SYP/PTPRN/CPLX4/SYT1/SLC17A8/SLC4A10/CALCA/GAD1/GCH1/CPLX2/PDYN/UNC13A/KCNC1/CASR/TNN/TULP1/SLC6A3/GHRH/SLC8A2/GRIK3/CABP4/PACSIN1/CHRM1/HTR1B/PCSK1/CDHR3/CHRM2/CALB1/CNGB1/SLC32A1/NTS/PNOC/DRD2/SCGN/GRIN1/UCN3/NTSR1/OPRK1/BSN/PRKCG/KCNC2/SLC8A1/SLC1A2/SCRG1/TH/CRHBP/SLC1A1/PRSS12/SLC18A2/GRIK2/FLRT1/ADORA1/SNCB/SNCA/KCNK2/KCNA3/ITGA2/SLC18A3/PENK/CALB2/KCNA1,67
GO:0005796,Golgi lumen,57/6459,106/19886,4.635119856254592e-6,8.95240292236601e-5,7.374371139725351e-5,UMOD/MUC13/NCAN/LALBA/ZG16/MUC16/MUC19/MUC12/GPC2/MUC4/MUC17/GPC5/F2/MUC15/FGF23/BCAN/MUC6/MUC5AC/MUC7/HS3ST1/PROZ/DEFA5/MUC21/MUC2/NGF/WNT7A/CSPG5/CGA/MUCL1/WNT1/PROC/MUC5B/WNT3/WNT7B/WNT3A/AGRP/F7/HSPG2/F9/DEFA6/DEFA3/SDC4/DCN/DEFA4/VTN/LUM/WNT5B/MUC1/ACAN/WNT6/DEFB4A/LHB/BGN/SDC1/OGN/DEFB1/FMOD,57
