ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050907,detection of chemical stimulus involved in sensory perception,403/5967,479/18870,1.6263401942457864e-128,1.0039398019079239e-124,8.306318549979532e-125,OR4C3/OR5AU1/OR56A4/OR7C1/PKD1L3/OR10H5/OR2T6/OR5B2/OR6Q1/OR7D4/GNAT3/OR10D3/OR52K1/OR4Q3/GNAT1/OR8J3/OR2AG2/OR2M2/OR2T33/OR1I1/OR7A10/PKD2L1/OR6J1/OR4E2/OR4K13/OR5AN1/OR6A2/OR51G2/OR6Y1/OR6C65/OR1L8/OR5K1/OR9Q2/OR2F1/OR5M3/OR56A1/OR9Q1/GNAT2/OR9A4/OR8J1/OR10R2/OR4D1/OR4D9/OR2AP1/OR1D2/OR10H1/OR2T12/OR2I1P/OR52J3/OR52A1/OR13J1/OR51B5/OR2G2/OR2C3/OR13A1/OR2M3/OR2A14/OR51I2/OR8B12/OR9G4/OR8K3/OR6S1/OR2AG1/OR5AR1/OR10AG1/OR51A7/OR9I1/OR2AJ1/OR5A2/OR5T1/OR56A3/OR8G1/OR10K1/OR5T3/OR5B17/OR4S2/OR2G6/OR2A5/OR2J3/OR10A2/OR4M1/OR3A3/OR7A17/OR8H1/OR14C36/OR7G2/OR51M1/OR8A1/OR12D3/OR56B1/OR10G8/OR6N1/OR52E5/OR8U1/OR5A1/OR2M4/OR14A16/OR10A6/OR2L13/OR4F15/OR11G2/OR2M5/OR2L2/OR2A1/OR52N1/OR51L1/OR2AT4/OR4P4/OR4B1/OR5P3/OR52R1/OR8G5/LPO/OR56B4/OR2A25/TRPA1/OR2F2/OR4K2/OR4E1/OR1A1/OR52L1/OR2H1/OR5H14/OR5W2/OR2L5/OR4D10/OR6P1/OR4C11/OR10G3/OR6F1/OR8D1/OR2Y1/OR4K1/CST1/OR10G7/OR6C75/OR6N2/OR2L3/OR52E4/OR51D1/OR8B8/OR5B12/OR10G2/OR5K2/OR4C16/OR2T8/OR10T2/SLC24A4/OR5AS1/OR5H1/OR14J1/OR2B2/OR6C4/OR1C1/OR52I2/OR5L1/CA6/OR6K3/OR8B4/OR10Z1/OR8I2/OR4F17/OR52A5/FFAR4/TAS2R1/OR13G1/OR2T11/OR51B2/OR11H4/OR7E24/OR2T2/OR6V1/OR11A1/OR2J2/OR10G4/OR4X1/OR51Q1/OR4K17/CNGB1/OR8D4/OR4K14/OR2B11/OR2A42/OR8B3/OR5D13/OR9G1/OR6B1/OR52I1/OR4D2/OR13F1/OR2V2/OR4N2/OR10W1/TAS2R38/OR4N5/OR1S1/OR4A47/OR2S2/OR9K2/OR10J1/OR3A1/OR4C15/OR13C3/RTP1/OR10K2/OR5V1/PIGR/OR10S1/OR2AK2/OR51A4/OR1J1/OR10G6/OR2Z1/OR10C1/OR5M1/OR6K6/OR4D6/OR5AK2/OR4F6/OR6K2/OR51B6/OR8H2/OR5B3/OR2A12/OR10A7/OR12D2/OR1N2/OR51E2/OR10V1/OR5H15/TAS1R2/OR2V1/OR2T4/OR52M1/OR5D14/CST2/TAS2R7/OR2T3/OR11H2/OR7C2/OR2T29/OR11H6/OR52B2/OR7A5/OR10H2/OR4K15/OR8K1/OR2H2/OR56B2P/OR2L8/OR52E2/OR52D1/OR51S1/OR4S1/OR6C1/OR4A16/OR13C8/OR14K1/OR6X1/OR5H2/OR10A3/OR1A2/OR8D2/OR4A15/OR52N4/OR1S2/OR51F2/OR2T1/OR5D18/OR51B4/OR5T2/OR4D5/OR2B6/OR51T1/OR13C4/OR2A2/OR2T35/OR6C70/OR2A4/OR2T10/OR5AP2/OR4L1/OR4A5/OR52N5/OR14A2/OR1L1/OR4C6/OR5AC2/OR5D16/OR5L2/OR6C3/OR52E6/PIP/OR5P2/OR4C5/OR10G9/OR7G3/OR6C6/OR8B2/OR6M1/OR52N2/OR2M7/OR5K3/OR4K5/OR1M1/OR4X2/OR3A2/TAS2R16/OR11L1/RTP5/OR10H3/OR2T34/OR4F4/OR51F1/OR13D1/OR1D5/OR5H6/OR7G1/OR5I1/OR1G1/RTP4/OR52K2/TAS2R40/OR6C2/OR52B4/OR2T27/OR10AD1/OR10H4/OR6C68/OR1J4/OR5M8/OR1K1/OR2J1/OR6C74/OR10X1/OR5M10/OR2D2/OR2D3/OR5F1/OR4C13/OR6C76/OR6T1/OR4C12/OR1N1/OR5J2/OR1L3/OR11H1/RTP2/RTP3/OR4D11/OR6B3/OR8S1/OR2K2/OR2W1/OR8H3/OR51G1/OR13C5/OR52W1/TAS2R39/OR5K4/OR4C46/OR10P1/OR52H1/OR1J2/OR1L4/TAS1R1/OR1Q1/OR7D2/OR4F5/OR4M2/OR13C2/OR56A5/OR52E8/OR2B3/TAS2R8/CST4/OR10J5/OR2A7/OR52B6/TAS2R9/OR1B1/OR10A5/OR51V1/OR8K5/OR2C1/OR1F1/OR10A4/OR11H12/OR5C1/OR5B21/OR13C9/OR1L6/OR13H1/GPR148/OR10Q1/OR5M11/OR2G3/OR51I1/OR6B2/OR2W3/OR2AE1/OR2T5/AZGP1,403
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,373/5967,431/18870,3.7025284073224296e-127,1.1427853929200679e-123,9.455088332804438e-124,OR4C3/OR5AU1/OR56A4/OR7C1/OR10H5/OR2T6/OR5B2/OR6Q1/OR7D4/OR10D3/OR52K1/OR4Q3/OR8J3/OR2AG2/OR2M2/OR2T33/OR1I1/OR7A10/OR6J1/OR4E2/OR4K13/OR5AN1/OR6A2/OR51G2/OR6Y1/OR6C65/OR1L8/OR5K1/OR9Q2/OR2F1/OR5M3/OR56A1/OR9Q1/OR9A4/OR8J1/OR10R2/OR4D1/OR4D9/OR2AP1/OR1D2/OR10H1/OR2T12/OR2I1P/OR52J3/OR52A1/OR13J1/OR51B5/OR2G2/OR2C3/OR13A1/OR2M3/OR2A14/OR51I2/OR8B12/OR9G4/OR8K3/OR6S1/OR2AG1/OR5AR1/OR10AG1/OR51A7/OR9I1/OR2AJ1/OR5A2/OR5T1/OR56A3/OR8G1/OR10K1/OR5T3/OR5B17/OR4S2/OR2G6/OR2A5/OR2J3/OR10A2/OR4M1/OR3A3/OR7A17/OR8H1/OR14C36/OR7G2/OR51M1/OR8A1/OR12D3/OR56B1/OR10G8/OR6N1/OR52E5/OR8U1/OR5A1/OR2M4/OR14A16/OR10A6/OR2L13/OR4F15/OR11G2/OR2M5/OR2L2/OR2A1/OR52N1/OR51L1/OR2AT4/OR4P4/OR4B1/OR5P3/OR52R1/OR8G5/OR56B4/OR2A25/OR2F2/OR4K2/OR4E1/OR1A1/OR52L1/OR2H1/OR5H14/OR5W2/OR2L5/OR4D10/OR6P1/OR4C11/OR10G3/OR6F1/OR8D1/OR2Y1/OR4K1/OR10G7/OR6C75/OR6N2/OR2L3/OR52E4/OR51D1/OR8B8/OR5B12/OR10G2/OR5K2/OR4C16/OR2T8/OR10T2/SLC24A4/OR5AS1/OR5H1/OR14J1/OR2B2/OR6C4/OR1C1/OR52I2/OR5L1/OR6K3/OR8B4/OR10Z1/OR8I2/OR4F17/OR52A5/OR13G1/OR2T11/OR51B2/OR11H4/OR7E24/OR2T2/OR6V1/OR11A1/OR2J2/OR10G4/OR4X1/OR51Q1/OR4K17/CNGB1/OR8D4/OR4K14/OR2B11/OR2A42/OR8B3/OR5D13/OR9G1/OR6B1/OR52I1/OR4D2/OR13F1/OR2V2/OR4N2/OR10W1/OR4N5/OR1S1/OR4A47/OR2S2/OR9K2/OR10J1/OR3A1/OR4C15/OR13C3/OR10K2/OR5V1/OR10S1/OR2AK2/OR51A4/OR1J1/OR10G6/OR2Z1/OR10C1/OR5M1/OR6K6/OR4D6/OR5AK2/OR4F6/OR6K2/OR51B6/OR8H2/OR5B3/OR2A12/OR10A7/OR12D2/OR1N2/OR51E2/OR10V1/OR5H15/OR2V1/OR2T4/OR52M1/OR5D14/OR2T3/OR11H2/OR7C2/OR2T29/OR11H6/OR52B2/OR7A5/OR10H2/OR4K15/OR8K1/OR2H2/OR56B2P/OR2L8/OR52E2/OR52D1/OR51S1/OR4S1/OR6C1/OR4A16/OR13C8/OR14K1/OR6X1/OR5H2/OR10A3/OR1A2/OR8D2/OR4A15/OR52N4/OR1S2/OR51F2/OR2T1/OR5D18/OR51B4/OR5T2/OR4D5/OR2B6/OR51T1/OR13C4/OR2A2/OR2T35/OR6C70/OR2A4/OR2T10/OR5AP2/OR4L1/OR4A5/OR52N5/OR14A2/OR1L1/OR4C6/OR5AC2/OR5D16/OR5L2/OR6C3/OR52E6/OR5P2/OR4C5/OR10G9/OR7G3/OR6C6/OR8B2/OR6M1/OR52N2/OR2M7/OR5K3/OR4K5/OR1M1/OR4X2/OR3A2/OR11L1/OR10H3/OR2T34/OR4F4/OR51F1/OR13D1/OR1D5/OR5H6/OR7G1/OR5I1/OR1G1/OR52K2/OR6C2/OR52B4/OR2T27/OR10AD1/OR10H4/OR6C68/OR1J4/OR5M8/OR1K1/OR2J1/OR6C74/OR10X1/OR5M10/OR2D2/OR2D3/OR5F1/OR4C13/OR6C76/OR6T1/OR4C12/OR1N1/OR5J2/OR1L3/OR11H1/OR4D11/OR6B3/OR8S1/OR2K2/OR2W1/OR8H3/OR51G1/OR13C5/OR52W1/OR5K4/OR4C46/OR10P1/OR52H1/OR1J2/OR1L4/OR1Q1/OR7D2/OR4F5/OR4M2/OR13C2/OR56A5/OR52E8/OR2B3/OR10J5/OR2A7/OR52B6/OR1B1/OR10A5/OR51V1/OR8K5/OR2C1/OR1F1/OR10A4/OR11H12/OR5C1/OR5B21/OR13C9/OR1L6/OR13H1/GPR148/OR10Q1/OR5M11/OR2G3/OR51I1/OR6B2/OR2W3/OR2AE1/OR2T5,373
GO:0007608,sensory perception of smell,386/5967,456/18870,7.820636709524565e-125,1.609226346929838e-121,1.3314290987583576e-121,OR4C3/OR5AU1/OR56A4/OR7C1/OR10H5/OR2T6/OR5B2/OR6Q1/OR7D4/OR10D3/OR52K1/OR4Q3/OR8J3/OR2AG2/OR2M2/OR2T33/OR1I1/OR7A10/OR6J1/OR4E2/OR4K13/OR5AN1/OR6A2/OR51G2/OR6Y1/OR6C65/OR1L8/OR5K1/OR9Q2/OR2F1/OR5M3/OR56A1/OR9Q1/OR9A4/OR8J1/OR10R2/OR4D1/OR4D9/OR2AP1/OR1D2/CNGA4/OR10H1/OR2T12/OR2I1P/OR52J3/OR52A1/OR13J1/OR51B5/OR2G2/OR2C3/OR13A1/OR2M3/OR2A14/OR51I2/OR8B12/OR9G4/OR8K3/OR6S1/OR2AG1/NXNL2/OR5AR1/OR10AG1/OR51A7/OR9I1/OR2AJ1/OR5A2/OR5T1/OR56A3/OR8G1/OR10K1/OR5T3/OR5B17/OR4S2/OR2G6/OR2A5/OR2J3/OR10A2/OR4M1/OR3A3/OR7A17/OR8H1/OR14C36/OR7G2/OR51M1/OR8A1/OR12D3/OR56B1/OR10G8/OR6N1/OR52E5/OR8U1/OR5A1/OBP2A/OR2M4/OR14A16/OR10A6/OR2L13/OR4F15/OR11G2/OR2M5/OR2L2/OR2A1/OR52N1/OR51L1/OR2AT4/OR4P4/OR4B1/OR5P3/OR52R1/OR8G5/OR56B4/OR2A25/OR2F2/OR4K2/OR4E1/OR1A1/SLC6A3/OR52L1/OR2H1/OR5H14/OR5W2/OR2L5/OR4D10/OR6P1/OR4C11/OR10G3/OR6F1/OR8D1/OR2Y1/OR4K1/OR10G7/OR6C75/OR6N2/OR2L3/OR52E4/OR51D1/OR8B8/OR5B12/BEST2/OR10G2/OR5K2/OR4C16/OR2T8/OR10T2/SLC24A4/OR5AS1/OR5H1/OR14J1/OR2B2/OR6C4/OR1C1/OR52I2/OR5L1/SYT10/OR6K3/OR8B4/OR10Z1/OR8I2/OR4F17/OR52A5/OR13G1/OR2T11/OR51B2/OR11H4/OR7E24/OR2T2/OR6V1/UGT2A1/OR11A1/OR2J2/OR10G4/OR4X1/OR51Q1/OR4K17/CNGB1/OR8D4/OR4K14/CNGA2/OR2B11/OR2A42/OR8B3/OR5D13/OR9G1/OR6B1/OR52I1/OR4D2/OR13F1/OR2V2/OR4N2/OR10W1/OR4N5/OR1S1/OR4A47/OR2S2/OR9K2/OR10J1/OR3A1/OR4C15/OR13C3/OR10K2/OR5V1/OR10S1/OR2AK2/OR51A4/OR1J1/DRD2/OR10G6/OR2Z1/OR10C1/OR5M1/OR6K6/OR4D6/OR5AK2/OR4F6/OR6K2/OR51B6/OR8H2/OR5B3/OR2A12/GFY/OR10A7/OR12D2/OR1N2/OR51E2/OR10V1/OR5H15/OR2V1/OR2T4/OR52M1/OR5D14/OR2T3/OR11H2/OR7C2/OR2T29/OR11H6/OR52B2/OR7A5/OR10H2/OR4K15/OR8K1/OR2H2/OR56B2P/OR2L8/OR52E2/OR52D1/OR51S1/OR4S1/OR6C1/OR4A16/OR13C8/OR14K1/OR6X1/OR5H2/OR10A3/OR1A2/OR8D2/OR4A15/OR52N4/OR1S2/OR51F2/OR2T1/OR5D18/OR51B4/OBP2B/OR5T2/OR4D5/OR2B6/OR51T1/OR13C4/OR2A2/OR2T35/OR6C70/OR2A4/OR2T10/OR5AP2/OR4L1/OR4A5/OR52N5/OR14A2/OR1L1/OR4C6/OR5AC2/OR5D16/OR5L2/OR6C3/OR52E6/OR5P2/OR4C5/OR10G9/OR7G3/OR6C6/OR8B2/OR6M1/OR52N2/OR2M7/GJB4/OR5K3/OR4K5/OR1M1/OR4X2/OR3A2/OR11L1/OR10H3/OR2T34/OR4F4/OR51F1/OR13D1/OR1D5/OR5H6/OR7G1/OR5I1/OR1G1/OR52K2/OR6C2/OR52B4/OR2T27/OR10AD1/OR10H4/OR6C68/OR1J4/OR5M8/OR1K1/OR2J1/OR6C74/OR10X1/OR5M10/OR2D2/OR2D3/OR5F1/OR4C13/OR6C76/OMP/OR6T1/OR4C12/OR1N1/OR5J2/OR1L3/OR11H1/OR4D11/OR6B3/OR8S1/OR2K2/OR2W1/OR8H3/OR51G1/OR13C5/OR52W1/OR5K4/OR4C46/OR10P1/OR52H1/OR1J2/OR1L4/OR1Q1/OR7D2/OR4F5/OR4M2/OR13C2/OR56A5/OR52E8/OR2B3/OR10J5/OR2A7/OR52B6/OR1B1/OR10A5/OR51V1/OR8K5/OR2C1/OR1F1/OR10A4/OR11H12/OR5C1/OR5B21/OR13C9/OR1L6/OR13H1/GPR148/OR10Q1/OR5M11/OR2G3/OR51I1/OR6B2/OR2W3/OR2AE1/OR2T5,386
GO:0006959,humoral immune response,169/5967,258/18870,2.630381997040478e-29,4.059337016932718e-26,3.358582486747474e-26,CXCL1/LTF/CXCL11/SPINK5/CFHR5/C4BPA/CXCL5/EXO1/CR1L/CR2/C9/CD5L/CFHR2/PGC/TF/POU2AF1/C4BPB/WFDC3/HPX/IFNG/POU2F2/F2/COLEC10/KLK3/ACOD1/IL7/FGA/IFNA17/KLK7/DEFB118/PLA2G1B/CCL2/TNF/FOXJ1/REG3A/MASP2/MUC7/SPAG11A/RNASE3/FCN2/C8B/CR1/HRG/IFNA14/WFDC5/WFDC13/FGB/BPIFA1/S100A7/DEFA5/CFHR4/MBL2/IL1B/WFDC2/DMBT1/MS4A1/CXCL6/IL6/SPAG11B/CCR6/GALP/AZU1/EVPL/KRT1/SEMG2/CXCL3/CXCL13/IFNA6/PGLYRP4/IFNA2/IFNA4/ZP4/CST9/SEMG1/BCL3/CFHR3/C8A/KRT6A/CXCL8/IFNA5/CST9L/IL36RN/REG3G/IFNA13/CCR2/S100A12/PRSS3/IFNA16/TREM1/IFNK/IFNA8/DEFB126/SLC11A1/NCR3LG1/SPRR2A/REG1A/KLK5/H2BC8/IFNA21/CAMP/RNASE7/CFHR1/NOD2/CXCL2/IFNA7/PRSS2/WFDC11/COLEC11/REG1B/IFNE/WFDC9/AIRE/PGLYRP1/DEFB127/IL17A/CCR7/IFNW1/WFDC10B/BST1/S100A9/FCN1/PI3/BLNK/LTA/C5/IFNB1/WFDC12/CD28/DEFA6/IL17F/PRTN3/CFP/DEFA3/PGLYRP3/GATA3/CFD/DEFA4/WFDC10A/ZP3/CXCL10/IFNA10/IFNA1/H2BC7/EBI3/PF4V1/FCN3/SH2D1A/CFI/CFB/ALOX5/TREM2/CD83/PTPRC/GATA6/FCER2/DEFB4A/CLU/PF4/C1QC/ELANE/CTSG/CCL13/SLPI/DEFB1/GPR183/H2BC10/PPBP/PDCD1/C6,169
GO:0031424,keratinization,73/5967,83/18870,1.4008903099368424e-26,1.7295391766480254e-23,1.4309725860660126e-23,CERS3/LIPN/LIPM/SPRR2E/CASP14/KRT82/ABCA12/KRT3/CDH3/LIPK/KRT73/KRT83/KRT5/KRT79/KRT16/KRT74/LCE1B/KRT77/HRNR/KRT7/CDSN/KRT76/SPRR2D/SPRR1B/KRT6B/TGM1/EVPL/KRT4/KRT1/LCE4A/KRT72/TCHH/LCE3D/KRT6C/KRT2/KRT6A/KRT75/KAZN/KRT86/KRTAP6-3/SPRR3/KRT85/IL1A/LCE3E/KLK5/IVL/LCE1C/KRT78/LCE2A/LCE6A/KRT71/KRT17/KRT81/KRT84/LCE2D/LCE5A/SPRR4/KRTAP6-2/SPRR1A/LCE2C/SPRR2B/SPRR2F/LCE3A/LCE2B/KRTAP6-1/LCE1E/LCE1A/TGM3/LORICRIN/SPRR2G/SFN/CNFN/LCE1F,73
GO:0007218,neuropeptide signaling pathway,84/5967,110/18870,5.231957967762177e-22,5.382812755832653e-19,4.453589484137208e-19,SORCS1/SCG5/CYSLTR2/NMU/BRS3/NPFFR1/SORCS3/PRLHR/CALCA/NPS/NPVF/MCHR2/TAC1/NPFFR2/PDYN/GALR1/MCHR1/QRFPR/SSTR3/GLRA2/NPPA/PYY/NXPH2/GPR149/TAC3/PROKR1/PROKR2/SSTR2/GLRA1/HCRTR2/GALP/SORL1/NPSR1/NMBR/NPBWR1/OPRM1/PROK2/NMS/GAL/GPR151/NTS/NPY/NPY2R/PNOC/PPY/QRFP/NMUR2/GPR143/RXFP4/GPR83/NTSR1/MC2R/OPRK1/SSTR4/PCSK1N/GRP/GPR139/NPY5R/RXFP3/GPR84/NPBWR2/AGRP/PMCH/HCRT/KISS1R/CARTPT/NTSR2/GRPR/GALR2/NXPH4/HCRTR1/ADCYAP1/PTH2/NPPB/GPR171/OPRL1/GPR37/POMC/SSTR5/PTGDR2/UTS2R/PENK/NPY4R2/NMUR1,84
GO:0042742,defense response to bacterium,187/5967,330/18870,2.6023315200114256e-21,2.2948846390043615e-18,1.898723689488036e-18,LTF/SPINK5/FPR2/UMOD/CLEC4D/GSDMA/PLAC8/SFTPD/LALBA/GBP7/DEFB125/ZG16/PGC/IRGM/TF/WFDC3/EPX/RNASE11/STAB2/CCL20/CHGA/VGF/IL23R/F2/CD160/KLK3/IL12A/NLRC4/DEFB128/FGA/RNASE10/F2RL1/EPPIN/IL22RA1/KLK7/IL10/PRG2/DEFB118/PLA2G1B/HAMP/TNF/NLRP6/NR1H4/BPI/SPAG11A/RNASE3/DEFB113/FCN2/AICDA/LYG2/LPO/DEFB114/WFDC5/WFDC13/BPIFA2/FGB/BPIFA1/DEFB110/FCGR1A/DEFA5/MBL2/IL1B/WFDC2/DMBT1/CXCL6/IL6/SPAG11B/HTN1/GALP/AZU1/CLEC4E/IL12B/GBP6/NOS2/EVPL/DEFB116/SEMG2/CXCL13/RAG2/PGLYRP4/DEFB121/NLRP10/DEFB132/DEFB134/SEMG1/BCL3/IL23A/PGLYRP2/PRB3/KRT6A/RNASE9/LYPD8/LYZL6/REG3G/HTN3/DEFB112/S100A12/DEFB115/TREM1/DEFB126/CRP/SLC11A1/NCR3LG1/CASP1/SPRR2A/KLK5/TLR2/MPO/H2BC8/CAMP/RNASE7/NOD2/HP/AQP1/DCD/WFDC11/SERPINE1/IFNE/WFDC9/PGLYRP1/DEFB127/MIAT/NFKBIZ/IL17A/WFDC10B/S100A8/DEFB108B/DEFB133/S100A9/SCNN1B/CST11/PI3/LCN2/LTA/WFDC12/KLRK1/GBP5/DEFA6/IL17F/CFP/DEFA3/GBP1/CASP4/DEFB119/PGLYRP3/DEFB123/DEFA4/WFDC10A/RNASE8/LACRT/RNASE13/S100A14/TNFSF8/CARD9/SSC5D/H2BC7/IL18/ADGRB1/DEFB105A/C5AR1/DEFB136/DEFB104B/DEFB129/LCE3A/TREM2/STATH/FGR/DEFB131A/DEFB135/DEFB131B/SELP/DEFB4A/DEFB106A/IL7R/PLA2G2A/DEFB106B/DEFB104A/ELANE/DEFB124/CTSG/SLPI/DEFB1/KLRC4-KLRK1/LBP/GSDMC/H2BC10/PPBP,187
GO:0022412,cellular process involved in reproduction in multicellular organism,246/5967,471/18870,5.248121608127026e-21,4.049581835871016e-18,3.3505113213989908e-18,TEX14/BRIP1/CCDC38/SPDYA/ADCY10/CELF4/CFAP54/FOLR3/DMC1/PAQR5/ROPN1L/SPEF2/TAF1L/KIF18A/STRA8/CFAP43/FMN2/SYCP3/MEIG1/SPAG17/CFAP65/NCAPH/DMRT1/SPAG6/TEX15/BRCA2/ASPM/NDC80/TESMIN/MAEL/KCTD19/KLHL10/RSPH1/CFAP221/ROPN1B/SPATA46/TDRD12/DDX4/DDX25/CABYR/DCST1/ADAD1/M1AP/KNL1/CCDC63/MOV10L1/MEI4/RBM46/ROBO2/CHD5/NPM2/MORC1/AXDND1/SPACA1/SLC26A3/MYBL1/SHCBP1L/TCP11/MEIOB/CFAP73/TDRD1/SOX30/WEE2/SPACA3/MEIOC/SPO11/HOOK1/HORMAD1/OCA2/DRC7/EREG/PIWIL1/TDRD5/SPAM1/ZPBP/GALNTL5/CFAP97D1/SYCP1/FANCA/BRDT/ZPBP2/MNS1/PRDM14/RSPH6A/ADAM2/ADAD2/LIN28A/LYZL4/CCNB2/CATSPER4/FSHB/NOX5/PLA2G3/KASH5/FSHR/HSF2BP/GPR149/BSPH1/DAZL/NOBOX/TTK/ROPN1/SPINK1/TOPAZ1/CCNA1/LLCFC1/CTCFL/SUN5/TSSK4/C16orf92/ASIP/RXFP2/CATSPERD/FAM9B/ZAR1L/DMRTC2/EQTN/CFTR/BTBD18/TEX19/ZNF541/SYCP2/C2CD6/ASZ1/SOHLH1/SPINK2/SEPTIN14/CCR6/FBXO5/SPIRE2/SLC25A31/RNF17/ZAR1/KLC3/MAJIN/SPATA16/SLC22A14/OOSP2/PTX3/INSL3/SEMG2/CFAP47/TEX11/GLIPR1L1/PDILT/CCDC42/CRISP1/TUBB8/SPANXB1/TNP2/TBC1D21/CGA/SEMG1/NODAL/CFAP157/PRSS37/CFAP206/ZMYND15/TERB2/DMRTA2/LYZL6/FAM9C/ELSPBP1/GK2/TOP2A/AKAP4/SPEM3/FAM9A/H1-7/IQCF1/GMCL2/FOSL1/FOLR1/BNC1/FIGLA/IHH/FUT6/RIMBP3/DMRTB1/FZD4/IZUMO1/ARMC12/TRIP13/CFAP58/DCST2/CATSPERE/TDRD9/PRM2/ZFP57/PAEP/IZUMO1R/SPPL2C/FSIP2/MEIKIN/TTC21A/SOHLH2/NME5/IQCG/ACTL7A/RPL10L/WT1/PLD6/EFCAB9/BMPR1B/GDF9/ACRBP/PRDM1/SEPTIN1/DNMT3L/ZP3/RETN/H2BC1/PFN4/TMEM95/DND1/TNP1/PRM1/NANOS2/INHBA/SHB/DPY19L2/ETV5/TSSK1B/NANOS3/SPEM1/YBX2/FANCG/REC8/IQCN/ACTL9/CCDC136/TNFAIP6/TMEM119/FOXL2/SFRP1/PIWIL2/CATSPERZ/RFX2/ZGLP1/SERPINA5/PTGDR2/RIMBP3B/DEFB1/SPACA5/NPPC/PTN,246
GO:0003341,cilium movement,129/5967,203/18870,6.094003037001474e-21,4.179808971934455e-18,3.4582576298866848e-18,CCDC38/ADCY10/CHRNA7/DNAH5/DNAH6/TTLL9/CFAP54/CFAP91/DNAH7/CFAP52/DNAH10/DNAH14/ROPN1L/SPEF2/NME8/CFAP43/TTLL6/RSPH4A/MEIG1/DNAH2/SPAG17/CFAP65/HYDIN/TEKT3/SPAG6/DNAH9/DNAH8/SLC9B1/DNAAF1/PRSS55/DNAH17/CFAP45/CFAP221/ROPN1B/DNAI3/DDX4/CABYR/DNAI1/CCDC63/GAPDHS/TEX101/CFAP73/SMCP/CATSPER1/HOATZ/DRC1/DRC7/DNAI4/CFAP97D1/MNS1/PGK2/PRDM14/RSPH6A/CFAP53/ENO4/KIF9/CFAP251/CATSPER4/RNASE10/PLA2G3/SLC9B2/EPPIN/ENKUR/TTC29/DNAI2/ROPN1/DAW1/TSSK4/CATSPERD/SPEF1/SLC22A16/C2CD6/TEKT1/TEKT2/DNAAF6/CCR6/KLC3/CFAP100/SLC22A14/SEMG2/LDHC/TTLL8/CFAP47/TAC4/TBC1D21/SEMG1/CFAP157/CFAP206/ATP1A4/SPA17/GK2/CCDC65/AKAP4/CELF3/SPEM3/IQCF1/CABS1/TEKT5/RSPH9/ZMYND10/ARMC12/CFAP58/CATSPERE/FSIP2/TTC21A/NME5/IQCG/TEKT4/EFCAB9/CCDC40/CAMSAP3/TCTE1/DNAH3/TACR3/PFN4/PGAM4/CCDC103/TACR2/TNP1/SLC9C1/SPEM1/PRM3/CYB5D1/DNAH11/CATSPERZ/APOB/CFAP61/DEFB1/TACR1,129
GO:0050953,sensory perception of light stimulus,136/5967,223/18870,1.1629193115302234e-19,7.178700910076069e-17,5.93945736794173e-17,CNGA3/RPGRIP1/MYO3B/RP1L1/LCTL/ABCA4/MYO3A/PDE6A/USH2A/CHRNB2/KCNJ10/GJD2/GRM8/SLC45A2/GNAT1/EYS/PAX6/PPEF2/CRYGN/CDH3/CABP2/PCDH15/CRB1/PAX2/CPLX4/BEST1/LRAT/IMPG2/GNAT2/CRYBA1/SLC4A10/RDH12/OPN5/GJA10/RAX2/RD3/VSX2/CLRN1/CACNA1F/CRX/PDE6B/POU6F2/RP1/NXNL2/CNGB3/PCARE/TYR/USH1C/NR2E3/RGR/RORB/GJA3/BFSP2/SIX3/GRM6/POU4F3/GLRA1/PDE6C/TULP2/RLBP1/GPR179/TULP1/RPE65/LRIT3/TRPM1/CRYGA/COL2A1/AIPL1/IMPG1/GUCA1A/CRYGC/CRYBA4/PDC/CABP4/NR2E1/RHO/LAMC3/ZIC2/CACNA2D4/PDE6H/OPN1SW/LAMB2/CACNB4/MFRP/GRK1/GUCA1C/KRT12/ROM1/CNGB1/SOX14/CRYGB/RBP3/CRYBB1/MIP/GPR143/RS1/RDH8/SEMA5B/RGS16/RRH/RAX/NYX/CRYGD/GUCY2D/USH1G/CRB2/NDP/RCVRN/GRK7/RPGR/SLITRK6/CRYBA2/SIX6/GUCY2F/MYO7A/ARR3/GUCA1B/COL1A1/SLC24A1/TH/RIMS1/VSX1/ATP8A2/CLDN19/LUM/CRYBB3/OPN1LW/PDE6G/TACSTD2/ADGRV1/CRYBB2/EFEMP1/HMCN1/COL11A1/FSCN2/ABCC6,136
