ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",23/3593,43/18496,6.588970635290115e-7,1.4706582457967536e-5,1.2290164174456928e-5,CYP1A1/CYP4F3/CYP3A43/CYP2C19/CYP2A7/CYP4F2/CYP3A5/CYP19A1/CYP2C9/CYP3A4/CYP2B6/CYP2A13/CYP2F1/CYP8B1/CYP4F11/CYP4A11/CYP2C8/CYP4F8/CYP1A2/CYP2D6/CYP2A6/CYP2C18/CYP3A7,23
GO:0004867,serine-type endopeptidase inhibitor activity,41/3593,101/18496,7.413929450487075e-7,1.622342209165407e-5,1.3557773979631681e-5,A2ML1/SERPINA4/HMSD/SERPINA3/SPINK5/PAPLN/WFDC3/SERPINA1/EPPIN/SERPINB13/ITIH2/SERPINC1/SERPINB2/SPINT2/AMBP/PI3/PCSK1N/SERPINE1/SERPINA11/HRG/WFDC9/SERPINB5/ITIH1/SERPINB12/TFPI2/SPINK2/SPINK7/ITIH4/SERPINB11/WFDC10B/SLCO1B3/SERPINE3/WFDC13/SERPINB7/SPINK8/SERPIND1/SPINK13/WFDC8/SPINK6/SERPINB3/SPINT4,41
GO:0016917,GABA receptor activity,15/3593,22/18496,8.712175135824772e-7,1.869766817611624e-5,1.562548010190435e-5,GPR156/GABRA2/GABRB3/GABRR3/GABRG3/GABRG1/GABRA1/GABRA4/GABRP/GABRA5/GABRA6/GABRG2/GABRB1/GABRR1/GABRQ,15
GO:0003774,cytoskeletal motor activity,43/3593,112/18496,2.3772938689919115e-6,5.0057735052735346e-5,4.183281763509104e-5,MYH4/MYO15A/MYH15/KIF2C/MYH8/MYO5B/KIF26B/KIF25/KIF14/MYO1H/KIF15/DNAH2/DNAH9/KIF1A/DNAH12/DNAI1/DNAH10/KIF5A/MYH3/DNAH17/DNAH14/KIF5C/KIFC1/MYH13/DNAH7/MYO1A/KIF6/MYO1F/DNAH8/DNAH6/KIF18B/CENPE/DNAI2/KIF4B/DNAH5/KIF11/MYO3B/KIF23/MYO16/MYL6B/ACTC1/KIF12/GPR88,43
GO:0030414,peptidase inhibitor activity,60/3593,175/18496,2.4276717978825034e-6,5.017188382290507e-5,4.192821077824363e-5,NLRP7/RARRES1/A2ML1/SERPINA4/HMSD/SERPINA3/SPINK5/PAPLN/WFDC3/SERPINA1/EPPIN/SERPINB13/ITIH2/SERPINC1/CSTL1/SERPINB2/CARD18/SPINT2/AMBP/PI3/PCSK1N/SERPINE1/SERPINA11/HRG/THBS1/WFDC9/UMODL1/KNG1/FETUB/SERPINB5/ITIH1/BIRC5/SERPINB12/SPP2/TFPI2/CST1/SPINK2/CST9L/SPINK7/ITIH4/SERPINB11/WFDC10B/SLCO1B3/SERPINE3/AHSG/WFDC13/SERPINB7/SPINK8/SERPIND1/SPINK13/WFDC8/OPRPN/CST2/LPA/CRB2/CST5/R3HDML/SPINK6/SERPINB3/SPINT4,60
GO:0004866,endopeptidase inhibitor activity,58/3593,168/18496,2.765513254906926e-6,5.6114778045020526e-5,4.689463624588586e-5,NLRP7/RARRES1/A2ML1/SERPINA4/HMSD/SERPINA3/SPINK5/PAPLN/WFDC3/SERPINA1/EPPIN/SERPINB13/ITIH2/SERPINC1/CSTL1/SERPINB2/CARD18/SPINT2/AMBP/PI3/PCSK1N/SERPINE1/SERPINA11/HRG/THBS1/WFDC9/KNG1/FETUB/SERPINB5/ITIH1/BIRC5/SERPINB12/SPP2/TFPI2/CST1/SPINK2/CST9L/SPINK7/ITIH4/SERPINB11/WFDC10B/SLCO1B3/SERPINE3/AHSG/WFDC13/SERPINB7/SPINK8/SERPIND1/SPINK13/WFDC8/OPRPN/CST2/LPA/CRB2/CST5/SPINK6/SERPINB3/SPINT4,58
GO:0005231,excitatory extracellular ligand-gated monoatomic ion channel activity,20/3593,37/18496,2.8482213575763458e-6,5.676098276884289e-5,4.7434663962643655e-5,CHRND/HTR3A/CHRNB4/HTR3E/CHRNA7/GLRA1/CHRNA2/HTR3C/CHRNB2/CHRNA6/GRIK2/HTR3B/CHRNA3/CHRNA9/GLRA3/CHRNB3/CHRNA4/CHRNG/ZACN/HTR3D,20
GO:0061135,endopeptidase regulator activity,62/3593,184/18496,3.1968174503436925e-6,6.259032060672914e-5,5.2306191338956815e-5,NLRP7/RARRES1/A2ML1/SERPINA4/HMSD/SERPINA3/SPINK5/PAPLN/WFDC3/AIM2/SERPINA1/EPPIN/SERPINB13/ITIH2/SERPINC1/CSTL1/SERPINB2/CARD18/SPINT2/AMBP/PI3/PCSK1N/NLRP3/SERPINE1/SERPINA11/HRG/THBS1/WFDC9/NLRC4/KNG1/FETUB/SERPINB5/SFRP2/ITIH1/BIRC5/SERPINB12/SPP2/TFPI2/CST1/SPINK2/CST9L/SPINK7/ITIH4/SERPINB11/WFDC10B/SLCO1B3/SERPINE3/AHSG/WFDC13/SERPINB7/SPINK8/SERPIND1/SPINK13/WFDC8/OPRPN/CST2/LPA/CRB2/CST5/SPINK6/SERPINB3/SPINT4,62
GO:0005262,calcium channel activity,47/3593,128/18496,3.5484351314441293e-6,6.82767863222698e-5,5.7058321714328464e-5,TRPV5/TRPV4/TRPV6/GPM6A/CACNB4/CACNG8/SCN8A/CACNG5/TRPM6/CACNA1D/MCOLN2/CACNA1B/TRPM3/GRIN2D/SCN5A/PKD2L1/CACNA1I/CACNA1G/CHRNA7/TRPM8/SCN11A/SCN2A/GRIN2A/NCS1/SLC24A2/TRPC7/PKD1L3/CACNA1A/GRIN3A/CACNB2/GRIN2B/CHRNA9/TMC1/TRPC4/TRPC3/CACNG3/SCN1A/PKDREJ/CACNG2/TRPM1/CACNG7/TRPA1/SCN10A/GRIN1/CACNA1F/OPRM1/TRPM5,47
GO:0008237,metallopeptidase activity,62/3593,185/18496,3.907206508546577e-6,7.390580446674542e-5,6.176244364981743e-5,MMP9/KEL/ADAMTS3/MMP19/ANPEP/MMP3/ADAMTS4/ADAMTS16/ADAM28/CPO/PAPPA2/CPXM1/MMP11/CPA4/AGBL4/ADAM12/ASTL/CLCA2/CNDP1/TRABD2A/MMP25/AGBL2/PHEX/CPN1/KLK7/MMP12/CPA5/CPA1/MMP14/MEP1A/ADAM11/AMZ1/ADAM29/MMP21/MEP1B/ADAMTS8/MMP16/MMP20/ADAM21/ADAM7/ADAMTS20/TMPRSS6/MMP24/CPA2/ADAMTS14/ADAMDEC1/CLCA1/MMP7/ECEL1/ADAMTS18/MMP10/CPB2/AEBP1/PRSS2/ADAM18/CLCA4/CPA6/ADAM30/ADAM2/ADAMTS2/CPZ/MMEL1,62
GO:0030246,carbohydrate binding,84/3593,273/18496,4.423173318894163e-6,8.227102373143144e-5,6.875318527263558e-5,CHI3L1/NPTX2/HKDC1/GALNT5/SELE/MGAM/PTX3/OLR1/P4HA3/HK3/SLC2A3/GALNT14/CLEC4M/SFTPD/DBH/ENDOU/CLEC5A/FBP1/LGALS2/GALNT8/CLEC18B/SIGLEC7/CALR3/DCDC1/P3H3/MAG/CRYBG2/COL9A1/AMBP/CLEC11A/PRG3/ZG16/SELL/GALNT13/REG3G/GALNT9/GCKR/CLEC2A/FCN2/KRT1/CLEC9A/CNTN2/SIGLEC9/KLRB1/SIGLEC12/GALNT4/CLEC3A/LGALS13/FCN1/PKD1L3/CLEC4D/CHI3L2/CLEC7A/SIGLEC8/GALNT3/ITIH1/CLEC1B/ASGR2/KLRC1/GALNT6/ASGR1/BCAN/CLEC19A/ZP3/PKLR/CLEC20A/GCK/KLRF2/CLEC6A/PTN/NCAN/SI/REG1B/ITLN2/IL2/KLRC3/CLEC12B/SFTPA2/CLEC17A/CLEC4C/ACAN/REG3A/SFTPA1/CLEC4E,84
GO:0099095,ligand-gated monoatomic anion channel activity,13/3593,19/18496,4.568108164530117e-6,8.357391330517394e-5,6.9841998857181765e-05,GABRA2/GABRB3/GLRA1/GABRG3/CFTR/GABRG1/GABRA1/GLRA3/GABRA4/GABRA5/GABRA6/GABRG2/GABRB1,13
GO:0004993,G protein-coupled serotonin receptor activity,14/3593,22/18496,6.970983914410454e-6,1.2348600076955664e-4,1.0319618626846553e-4,HTR7/HTR6/HTR1E/CHRM3/HRH2/CHRM5/HTR4/HTR2B/HTR1D/CHRM2/HTR1A/CHRM4/HTR5A/HRH3,14
GO:0015464,acetylcholine receptor activity,14/3593,22/18496,6.970983914410454e-6,1.2348600076955664e-4,1.0319618626846553e-4,CHRNB4/CHRM3/CHRNA7/CHRNA2/CHRNB2/CHRNA6/CHRM5/CHRNA3/CHRNB3/CHRNA4/CHRNG/CHRM2/CHRM4/HRH3,14
GO:0015085,calcium ion transmembrane transporter activity,51/3593,146/18496,7.374136521174093e-6,1.2858650558797324e-4,1.0745863417368825e-4,TRPV5/TRPV4/TRPV6/GPM6A/CACNB4/CACNG8/SLC8A2/SCN8A/CACNG5/TRPM6/CACNA1D/MCOLN2/CACNA1B/TRPM3/GRIN2D/SCN5A/PKD2L1/CACNA1I/CACNA1G/CHRNA7/TRPM8/SCN11A/SLC30A10/SCN2A/GRIN2A/NCS1/SLC24A2/ATP2C2/TRPC7/PKD1L3/CACNA1A/GRIN3A/CACNB2/GRIN2B/CHRNA9/TMC1/TRPC4/TRPC3/CACNG3/SCN1A/PKDREJ/CACNG2/TRPM1/ATP2B3/CACNG7/TRPA1/SCN10A/GRIN1/CACNA1F/OPRM1/TRPM5,51
GO:0019825,oxygen binding,20/3593,39/18496,8.250536402450248e-6,1.4165536346360733e-4,1.1838016603353715e-4,CYP1A1/ALB/CYP2C19/CYP2A7/CYP3A5/CYP19A1/CYP3A4/CYP17A1/CYP2F1/HBG1/CYP8B1/TDO2/HBD/HBM/ADGB/CYP2C18/NGB/TH/CYP3A7/CYP26A1,20
GO:0099507,ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,11/3593,15/18496,9.184369159134458e-6,1.552993330544554e-4,1.297823137957437e-4,GABRA2/GRIK4/GRIA1/GRIN2D/GLRA1/GRIK2/GRIA4/GRIN2B/GABRA5/GABRB1/GABRR1,11
GO:0005254,chloride channel activity,33/3593,82/18496,1.0784627102705451e-5,1.7963647532267589e-4,1.5012065377842938e-4,CLCNKA/GABRA2/GABRB3/BSND/BEST1/CLCA2/CLCNKB/SLC17A8/OCA2/GLRA1/ANO4/GABRR3/TTYH1/GABRG3/ANO3/SLC26A8/CFTR/GABRG1/GABRA1/GLRA3/BEST4/GABRA4/GABRP/CLCA1/SLC17A6/GABRA5/GABRA6/GABRG2/CLCA4/BEST2/GABRB1/GABRR1/GABRQ,33
GO:0022851,GABA-gated chloride ion channel activity,10/3593,13/18496,1.2126141320624796e-5,1.9901137814437163e-4,1.6631209303519457e-4,GABRA2/GABRB3/GABRG3/GABRG1/GABRA1/GABRA4/GABRA5/GABRA6/GABRG2/GABRB1,10
GO:0022853,active monoatomic ion transmembrane transporter activity,75/3593,244/18496,1.4594899035543155e-5,2.3605662787921973e-4,1.9727048887095708e-4,SLC11A1/SLC47A2/SLC45A3/SLC18A1/SLC4A7/SLC45A1/ATP13A4/SLC4A8/MFSD2A/SLC28A3/SLC12A3/SLC16A3/SLC13A4/SLC17A1/SLC6A4/SLC6A15/SLC8A2/SLC26A5/SLC10A6/SLC45A2/SLC30A8/SLC6A13/SLC6A11/SLC12A8/SLC9A4/SLC17A8/SLC5A5/SLC9C2/SLC36A3/SLC1A6/SLC30A10/SLC6A12/SLC12A1/ATP6V0A4/SLC39A12/SLC5A10/SLC6A7/SLC6A3/SLC24A2/SLC28A2/SLC4A10/ATP2C2/SLC5A9/SLC23A1/SLC12A5/SLC13A5/SLC17A4/SLC15A1/SLC17A2/SLC26A8/SLC4A9/SLC5A8/SLC5A12/SLC26A3/SLC13A2/ATP13A5/ATP4B/SLC10A1/SLC13A1/ATP2B3/SLC17A6/SLC30A2/SLC6A5/SLC34A1/SLC10A2/SLC6A2/ATP4A/SLC5A7/ATP6V0D2/ATP1A3/SLC9A3/ATP12A/SLC17A3/SLC5A11/SLC34A2,75
GO:0008391,arachidonic acid monooxygenase activity,12/3593,18/18496,1.6263476238700114e-5,2.5928627831984754e-4,2.166833074810271e-4,CYP1A1/CYP2C19/CYP2A7/CYP4F2/CYP2C9/CYP2B6/CYP2A13/CYP2F1/CYP4A11/CYP2C8/CYP2A6/CYP2C18,12
GO:0015291,secondary active transmembrane transporter activity,85/3593,286/18496,1.6987206229070708e-5,2.6701017114990017e-4,2.2313809813130682e-4,SLC16A7/SLC11A1/SLC47A2/SLC45A3/SLC7A13/SLC30A3/SLC18A1/SLC4A7/SLC45A1/SLC4A8/MFSD2A/SLC28A3/SLC12A3/SLC16A3/SLC13A4/SLC17A1/SLCO4C1/SLC6A4/SLC6A15/SLC8A2/SLC26A5/SLC10A6/MFSD2B/SLC45A2/SLC30A8/SLC6A13/SLC6A11/SLC12A8/SLC6A17/SLC22A7/SLC9A4/SLC22A11/SLC17A8/SLC5A5/SLC9C2/SLC36A3/SLC1A6/SLCO6A1/SLC30A10/SLC6A12/SLC12A1/SLC39A12/SLC5A10/SLC6A7/SLC22A8/SLC6A3/SLC46A2/SLC24A2/SLC28A2/SLC4A10/SLC5A9/SLC23A1/SLCO1C1/SLC12A5/SLC13A5/SLC17A4/SLC15A5/SLC15A1/SLC17A2/SLC26A8/SLC6A19/SLC4A9/SLC5A8/SLC5A12/SLC26A3/SLC13A2/SLCO1A2/SLC10A1/SLC13A1/SLC17A6/SLC30A2/SLC6A5/SLC7A9/SLC34A1/SLC10A2/SLC6A2/CDH17/SLCO1B3/SLC5A7/SLC9A3/SLC44A4/SLC17A3/SLC5A11/SLC22A9/SLC34A2,85
GO:0008083,growth factor activity,54/3593,162/18496,1.8952834174528935e-5,2.937689297051985e-4,2.455001619683134e-4,IL6/ARTN/OSM/GDF6/IL11/INHBA/F2/ENDOU/FGF14/AREG/NRG3/CXCL1/IL10/NRG1/CLEC11A/LACRT/INHBC/BMP7/BDNF/EREG/FGF20/CSF2/GDF7/DKK1/MACC1/GDF3/BMP8A/TGFA/CSF3/FGF23/GKN1/GDF5/PTN/AMBN/PROK1/LEFTY2/CSH1/GDF2/IL2/CLCF1/IL5/VGF/BMP10/FGF19/FGF4/NODAL/INHA/IL3/LIF/FGF17/CCN6/FGF8/THBS4/NRTN,54
GO:0008188,neuropeptide receptor activity,22/3593,47/18496,1.9342385964879705e-5,2.9570003749048975e-4,2.471139720963723e-4,PRLHR/MC2R/SSTR2/PROKR1/SORCS3/MCHR1/GPR139/GAL/SSTR3/NPFFR1/NPY2R/GPR151/NTSR1/PROKR2/NPBWR1/NPFFR2/NPSR1/NMBR/SSTR4/OPRM1/GPR143/QRFPR,22
GO:0005253,monoatomic anion channel activity,36/3593,95/18496,2.138403386612745e-5,3.224943485756518e-4,2.6950574687608703e-4,CLCNKA/GABRA2/GABRB3/BSND/BEST1/CLCA2/CLCNKB/SLC17A8/OCA2/GLRA1/ANO4/GABRR3/TTYH1/GABRG3/ANO3/SLC26A8/CFTR/GABRG1/GABRA1/GLRA3/BEST4/GABRA4/CCT8L2/GABRP/CLCA1/LRRC8E/SLC17A6/GABRA5/GABRA6/GABRG2/CLCA4/BEST2/GABRB1/GABRR1/SLC17A3/GABRQ,36
GO:0008392,arachidonic acid epoxygenase activity,11/3593,16/18496,2.4201283128684808e-5,3.6011509295482997e-4,3.009450786247683e-4,CYP2C19/CYP2A7/CYP4F2/CYP2C9/CYP2B6/CYP2A13/CYP2F1/CYP4A11/CYP2C8/CYP2A6/CYP2C18,11
GO:0031406,carboxylic acid binding,62/3593,195/18496,2.522915057906751e-5,3.661984236351664e-4,3.06028865629841e-4,CD36/ASS1/COL11A1/SELE/P4HA3/ST8SIA3/ST8SIA2/FABP3/ALB/VDR/RBP2/DBH/RBP5/GRIN2D/PLA2G1B/SIGLEC7/HNF4A/GAD2/CYP27C1/TAT/P3H3/GLRA1/GRM7/MAG/AMBP/FABP6/CRABP1/SELL/S100A8/SIGLEC9/ACOXL/SIGLEC12/CRABP2/FCN1/FOLR3/CASR/GRIN3A/GPR31/SIGLEC8/FABP1/GRIN2B/UGT1A9/GLRA3/APOC1/LRAT/CYP4F11/TDO2/FABP9/UGT1A8/UGT1A7/FOLR1/S100A9/UGT1A1/GRIN1/NR1H4/GSTA1/AKR1C4/FABP7/GPR143/TH/UGT1A3/CYP26A1,62
GO:0043177,organic acid binding,65/3593,207/18496,2.5266378691673666e-5,3.661984236351664e-4,3.06028865629841e-4,CD36/ASS1/COL11A1/SELE/P4HA3/ST8SIA3/ST8SIA2/FABP3/ALB/VDR/RBP2/DBH/RBP5/GRIN2D/PLA2G1B/SIGLEC7/HNF4A/GAD2/CYP27C1/TAT/P3H3/GLRA1/GRM7/MAG/AMBP/FABP6/CRABP1/SELL/S100A8/SIGLEC9/ACOXL/SIGLEC12/CRABP2/FCN1/FOLR3/CASR/GRIN3A/GPR31/SIGLEC8/FABP1/GRIN2B/UGT1A9/GLRA3/APOC1/HBG1/LRAT/CYP4F11/TDO2/FABP9/UGT1A8/HBD/UGT1A7/FOLR1/S100A9/HBM/UGT1A1/GRIN1/NR1H4/GSTA1/AKR1C4/FABP7/GPR143/TH/UGT1A3/CYP26A1,65
GO:0004806,triglyceride lipase activity,14/3593,24/18496,2.8807937449497563e-5,4.068248496165161e-4,3.3998001958143113e-4,LIPM/LIPG/LIPF/LPL/PLB1/PNPLA1/PNLIP/LIPC/PNPLA3/LIPN/PNLIPRP1/LIPK/PNPLA5/AADAC,14
GO:0008331,high voltage-gated calcium channel activity,14/3593,24/18496,2.8807937449497563e-5,4.068248496165161e-4,3.3998001958143113e-4,CACNB4/SCN8A/CACNA1D/CACNA1B/SCN5A/CACNA1I/CACNA1G/SCN11A/SCN2A/CACNA1A/CACNB2/SCN1A/SCN10A/CACNA1F,14
GO:0020037,heme binding,48/3593,141/18496,2.916307165709793e-5,4.068248496165161e-4,3.3998001958143113e-4,CYP1A1/NOX5/CYP4F3/DUOX1/DUOX2/PTGS2/STC2/CYP3A43/CYP11A1/CYP2C19/CYP2A7/IDO2/CYP27C1/CYP4F2/CYP3A5/CYP19A1/CYP4F22/AMBP/HRG/CYP24A1/CYP2C9/CYP3A4/CYP2B6/EPX/CYP21A2/CYP17A1/CYP2A13/CYP2F1/HBG1/CYP8B1/CYP11B1/LPO/CYP4F11/TDO2/HBD/CYP4A11/CYP2C8/CYP4F8/HBM/ADGB/CYP1A2/CYP2D6/CYP2A6/CYP2C18/CYP27B1/NGB/CYP3A7/CYP26A1,48
GO:0005237,inhibitory extracellular ligand-gated monoatomic ion channel activity,10/3593,14/18496,3.5003290646831896e-5,4.8226756002301725e-4,4.030268422754134e-4,GABRA2/GLRA1/GABRG3/GABRG1/GABRA1/GLRA3/GABRA4/GABRA5/GABRA6/GABRG2,10
GO:0033293,monocarboxylic acid binding,31/3593,79/18496,3.5514161275388e-5,4.824398735136226e-4,4.031708431739951e-4,CD36/FABP3/ALB/VDR/RBP2/RBP5/PLA2G1B/HNF4A/CYP27C1/FABP6/CRABP1/S100A8/ACOXL/CRABP2/GPR31/FABP1/UGT1A9/APOC1/LRAT/CYP4F11/FABP9/UGT1A8/UGT1A7/S100A9/UGT1A1/NR1H4/GSTA1/AKR1C4/FABP7/UGT1A3/CYP26A1,31
GO:0015125,bile acid transmembrane transporter activity,12/3593,19/18496,3.6312678651562987e-5,4.824398735136226e-4,4.031708431739951e-4,ABCC11/ABCC3/SLC10A6/SLC51A/ABCB11/SLCO1C1/SLC51B/SLCO1A2/SLC10A1/SLC10A2/SLCO1B3/AKR1C4,12
GO:0042834,peptidoglycan binding,12/3593,19/18496,3.6312678651562987e-5,4.824398735136226e-4,4.031708431739951e-4,TREM2/RNASE7/NLRP3/ZG16/REG3G/PGLYRP4/TLR2/PGLYRP2/REG1B/PGLYRP1/REG3A/PGLYRP3,12
GO:0008028,monocarboxylic acid transmembrane transporter activity,26/3593,62/18496,3.902648245151177e-5,5.123947578339663e-4,4.282038817590022e-4,CD36/SLC16A7/ABCG2/MFSD2A/SLC16A3/ABCC11/ABCC3/SLC10A6/SLC6A13/SLC6A11/TSPO2/SLC6A12/SLC51A/SLC7A14/SLC27A2/ABCB11/SLCO1C1/SLC5A8/SLC51B/SLC5A12/SLCO1A2/SLC10A1/SLC10A2/SLCO1B3/AKR1C4/SLC22A9,26
GO:0008201,heparin binding,56/3593,174/18496,4.1568790800895754e-5,5.394275643465077e-4,4.5079496511130524e-4,COL25A1/ADAMTS3/COL11A1/CXCL8/SAA1/COLQ/CCN4/LIPG/RSPO1/F2/BSPH1/RSPO4/LPL/LIPH/CRISPLD2/SERPINC1/FGFR2/POSTN/NELL2/COMP/AOC1/NELL1/PRSS57/LIPC/COL17A1/SELL/HRG/THBS1/BMP7/GREM2/CXCL6/KNG1/CCN5/ADAMTS8/LIPI/PLA2G2D/RSPO2/H1-1/F11/ELSPBP1/ALK/AZU1/APLP1/CXCL13/PTN/APOA5/LRTM2/LGR6/FGFBP1/CXCL11/FGF4/LRTM1/SERPIND1/LPA/CCN6/THBS4,56
GO:0061134,peptidase regulator activity,69/3593,228/18496,5.434546753483886e-5,6.971211697572433e-4,5.825781516741347e-4,NLRP7/RARRES1/A2ML1/SERPINA4/HMSD/SERPINA3/SPINK5/PAPLN/WFDC3/AIM2/SERPINA1/TIFAB/EPPIN/SERPINB13/NLRP12/ITIH2/SERPINC1/CSTL1/SERPINB2/CARD18/SPINT2/AMBP/PI3/PCSK1N/NLRP3/SERPINE1/SERPINA11/HRG/THBS1/WFDC9/NLRC4/UMODL1/KNG1/FETUB/SERPINB5/SFRP2/ITIH1/BIRC5/SERPINB12/SPP2/TFPI2/CST1/SPINK2/CST9L/PRSS22/SPINK7/ITIH4/SERPINB11/WFDC10B/SLCO1B3/SERPINE3/AHSG/WFDC13/SERPINB7/SPINK8/CTSK/SERPIND1/SPINK13/CTSV/WFDC8/OPRPN/CST2/LPA/CRB2/CST5/R3HDML/SPINK6/SERPINB3/SPINT4,69
GO:0008569,minus-end-directed microtubule motor activity,11/3593,17/18496,5.648439774893891e-5,7.008024792602114e-4,5.856545902891409e-4,KIF25/DNAH2/DNAH9/DNAH12/DNAH10/DNAH17/DNAH14/DNAH7/DNAH8/DNAH6/DNAH5,11
GO:0042165,neurotransmitter binding,11/3593,17/18496,5.648439774893891e-5,7.008024792602114e-4,5.856545902891409e-4,CHRND/GRIN2D/SLC6A11/CHRM3/CHRNA7/CHRNB2/GRIN3A/CHRNA3/CHRNB3/CHRNA4/GRIN1,11
GO:0005544,calcium-dependent phospholipid binding,23/3593,53/18496,5.651632897259769e-5,7.008024792602114e-4,5.856545902891409e-4,PCLO/SYT17/CPNE7/CPNE5/ANXA10/ANXA8L1/ANXA8/SYT13/CPNE4/CPNE9/RPH3A/SYT9/CPNE6/ESYT3/SYT2/SYT4/ANXA13/SYT3/SYT1/PLA2G4D/DOC2A/SYT5/SYT10,23
GO:0008514,organic anion transmembrane transporter activity,72/3593,242/18496,6.948361876257197e-5,8.521287751541793e-4,7.121166711814779e-4,CD36/SLC16A7/SLC7A13/SLC4A7/SLC4A8/ABCG2/MFSD2A/SLC2A3/SLC16A3/SLC2A14/ABCC11/SLCO4C1/ABCC3/SLC6A15/SLC26A5/SLC10A6/SLC6A13/RTBDN/SLC7A4/BEST1/SLC6A11/SLC22A7/TSPO2/SLC22A11/SLC17A8/SLC36A3/SLC1A6/SLCO6A1/SLC7A7/SLC6A12/SLC39A12/SLC6A7/SLC51A/SLC22A8/SLC7A14/SLC27A2/SLC46A2/SLC52A1/SLC4A10/ABCB11/SLC23A1/SLCO1C1/SLC13A5/SLC7A3/GJA1/SLC26A8/SLC6A19/SLC4A9/SLC5A8/SLC51B/SLC5A12/SLC26A3/SLC13A2/CFTR/SLC23A3/SLC25A47/SLCO1A2/SLC22A2/SLC10A1/SLC17A6/SLC6A5/SLC7A9/SLC3A1/SLC10A2/SLC25A41/SLCO1B3/SLC2A2/AKR1C4/SLC44A4/SLC17A3/SLC38A8/SLC22A9,72
GO:0003777,microtubule motor activity,27/3593,68/18496,8.74589935704435e-5,0.001053902652262847,8.807373607855901e-4,KIF2C/KIF26B/KIF25/KIF14/KIF15/DNAH2/DNAH9/KIF1A/DNAH12/DNAH10/KIF5A/DNAH17/DNAH14/KIF5C/KIFC1/DNAH7/KIF6/DNAH8/DNAH6/KIF18B/CENPE/DNAI2/KIF4B/DNAH5/KIF11/KIF23/KIF12,27
GO:0005212,structural constituent of eye lens,13/3593,23/18496,8.782522102190392e-5,0.001053902652262847,8.807373607855901e-4,BFSP1/CRYBB3/CRYGN/CRYBA4/BFSP2/CRYBB2/CRYBB1/CRYGC/CRYBA1/CRYGD/MIP/LIM2/CRYGA,13
GO:0046906,tetrapyrrole binding,49/3593,151/18496,9.67563090592314e-5,0.001148723839469173,9.599786094790483e-4,CYP1A1/NOX5/CYP4F3/DUOX1/DUOX2/PTGS2/STC2/CYP3A43/CYP11A1/CYP2C19/CYP2A7/IDO2/CYP27C1/CYP4F2/CYP3A5/CYP19A1/CYP4F22/AMBP/HRG/CYP24A1/CYP2C9/CYP3A4/CYP2B6/EPX/CYP21A2/CYP17A1/CYP2A13/CYP2F1/HBG1/CYP8B1/CYP11B1/LPO/CYP4F11/TDO2/HBD/CYP4A11/CBLIF/CYP2C8/CYP4F8/HBM/ADGB/CYP1A2/CYP2D6/CYP2A6/CYP2C18/CYP27B1/NGB/CYP3A7/CYP26A1,49
GO:0015373,monoatomic anion:sodium symporter activity,11/3593,18/18496,1.1968870297931389e-4,0.00140602728973594,0.0011750048846501063,SLC18A1/SLC12A3/SLC6A4/SLC6A13/SLC6A11/SLC5A5/SLC6A12/SLC12A1/SLC6A3/SLC13A1/SLC6A2,11
GO:0005245,voltage-gated calcium channel activity,22/3593,52/18496,1.2887495179172376e-4,0.0014968849546155183,0.001250933851904687,CACNB4/CACNG8/SCN8A/CACNG5/CACNA1D/CACNA1B/SCN5A/CACNA1I/CACNA1G/SCN11A/SCN2A/NCS1/CACNA1A/CACNB2/TMC1/CACNG3/SCN1A/CACNG2/CACNG7/SCN10A/CACNA1F/OPRM1,22
GO:0005436,sodium:phosphate symporter activity,9/3593,13/18496,1.3010559193342766e-4,0.0014968849546155183,0.001250933851904687,MFSD2A/SLC17A1/SLC17A8/SLC17A4/SLC17A2/SLC17A6/SLC34A1/SLC17A3/SLC34A2,9
GO:0008227,G protein-coupled amine receptor activity,18/3593,39/18496,1.3733302274706978e-4,0.0015639148304666315,0.0013069501412879036,HTR7/HTR6/HTR1E/TAAR6/CHRM3/TAAR1/HRH2/CHRM5/HTR4/HTR2B/HTR1D/TAAR5/CHRM2/HTR1A/TAAR9/CHRM4/HTR5A/HRH3,18
GO:0005506,iron ion binding,49/3593,153/18496,1.3914367079255393e-4,0.001568528652570608,0.0013108058726443675,CYP1A1/P4HA3/AOX1/CYP4F3/CYP3A43/CYP11A1/ALOX15/CYP2C19/XDH/CYP2A7/CYP27C1/ALOX15B/ALOX5/P3H3/CYP4F2/CYP3A5/CYP19A1/PAH/CYP4F22/TPH2/CH25H/CYP24A1/ALOXE3/CYP2C9/CYP3A4/CYP2B6/ALOX12/CYP21A2/CYP17A1/PPEF2/TF/CYP2A13/CYP2F1/CYP8B1/CYP11B1/CYP4F11/RRM2/CYP4A11/CYP2C8/CYP4F8/CYP1A2/CYP2D6/CYP2A6/CYP2C18/CYP27B1/TH/CYP3A7/PPEF1/CYP26A1,49
