gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
AC005592.1,1.4791972818968293,2.1381937786000975e-11,7.666493793170649e-7,5.199141008014904,0.22153540021692253,6.696261215106218
BUB1,1.442440687212155,4.857118677590078e-10,3.094099636254497e-6,25.20253591301773,0.23185828449574836,6.223652622036734
GRIP1,0.9482461619755124,2.7880405341315763e-10,3.094099636254497e-6,57.11567064355512,0.150321364321625,6.310128405321129
SPATA17,1.3538858646546008,5.177687300941844e-10,3.094099636254497e-6,21.752985060578016,0.2180505825177545,6.213622376774298
AC007529.1,1.6677515136380079,4.895613234583939e-10,3.094099636254497e-6,8.223380394829949,0.2684525420877364,6.2224145832823625
PPP1R12A-AS1,1.1170170670609065,4.651518130549854e-10,3.094099636254497e-6,17.338526734593316,0.1794827140492783,6.230431625370963
CIP2A,0.8856752666989692,6.193955213091191e-10,3.1097909896672245e-6,46.4853897036445,0.1432481159981513,6.185414366085561
FAXC,1.695415731313725,7.805917977131508e-10,3.1097909896672245e-6,28.34803925452391,0.2755772601934756,6.148824726099064
KIF14,1.7832983189052778,6.958150170447326e-10,3.1097909896672245e-6,27.280915227767505,0.2889130132560797,6.167036952245896
THSD7B,1.1427854561636264,8.710061222506415e-10,3.122992451329675e-6,51.0746435640593,0.18642838113830093,6.131415466931171
WDHD1,0.7892237512788992,9.99831875340212e-10,3.2589974445748454e-6,56.5180109565826,0.1292243405748407,6.109437041284682
AL138690.1,1.4580570454961441,1.1095317009288774e-9,3.3151882614004083e-6,4.077739733267066,0.2401972230747884,6.09279924758777
TRIM36,1.2787484402057674,1.2059539097769681e-9,3.326113648850245e-6,25.209259204183798,0.21045907206249054,6.079450116319874
CDK1,1.2164119489064686,1.5268757764538803e-9,3.3563234553209963e-6,14.896456097180428,0.20157518115912,6.041500454391005
EPHA7,1.2401646246824691,1.4095259969689194e-9,3.3563234553209963e-6,33.2145571704366,0.2049280388632026,6.054387888244785
RPGRIP1,1.6115170757127313,1.5913400847986875e-9,3.3563234553209963e-6,19.26351435615628,0.26707494468474774,6.034826055430637
AC026341.1,1.2056228837701108,1.4405576137101134e-9,3.3563234553209963e-6,25.335276834656447,0.1993836483818872,6.050881081236776
AP003557.2,1.4865239934746526,1.873565561793673e-9,3.7320385121173415e-6,5.176111786291864,0.24819057570598754,6.008405683171957
PTCHD4,0.9914974769011637,2.176271479514249e-9,4.017425057032726e-6,27.610068148570114,0.1658114765835956,5.984071917528676
TRPM6,1.2182576991007994,2.240928772574384e-9,4.017425057032726e-6,53.42317717639443,0.2037874754620664,5.979304097470745
RAD51AP2,1.629918425079848,2.4744556696350187e-9,4.122038977154056e-6,12.108146176172205,0.27350912478686756,5.963133845650561
TMEM232,0.9534214732389611,2.708258757855992e-9,4.122038977154056e-6,58.095303391091775,0.1603276576088808,5.9483699875762595
AC004083.1,1.3563446985847822,2.947002558261752e-9,4.122038977154056e-6,25.77774722102166,0.22866234864019283,5.934523425021339
AC068587.4,1.1697172887675602,2.5322979860850182e-9,4.122038977154056e-6,39.797178479397814,0.19636571612272616,5.95935864314107
AC246817.1,1.3514910566798708,2.8020143666004384e-9,4.122038977154056e-6,23.876501073643663,0.22752413934898366,5.942795778465175
DISC1FP1,1.341434110110917,2.9890674496166633e-9,4.122038977154056e-6,17.45135076918263,0.2263484106679783,5.932197507774845
AC124854.1,1.7127490270256682,3.770643463208566e-9,4.8284436204765395e-6,3.3206007041005203,0.2917724048059953,5.893953049886033
MAMDC2-AS1,1.1216863098526493,3.6550686464369773e-9,4.8284436204765395e-6,49.24553962362689,0.19020622812677024,5.899092243069557
CHRM3,1.5072133430307049,4.199021991933649e-9,4.856643016799386e-6,42.930780217535684,0.2564088848752576,5.876156176103753
KATNAL2,0.9716691095898008,4.182989112695082e-9,4.856643016799386e-6,36.16975683238175,0.1654142383362367,5.876789757872365
PZP,0.9551990018492207,4.0136409101298904e-9,4.856643016799386e-6,51.643302860991284,0.16240881145747868,5.883630195456648
CFHR5,1.9503824560082885,4.910374851086988e-9,4.901472920564264e-6,8.026967158015255,0.3331916139596089,5.850181298101351
LRRIQ1,1.6035560653431842,4.8613427713467404e-9,4.901472920564264e-6,30.188308575078725,0.2739019533748887,5.851850238933239
PKHD1,1.536404234564392,5.016086365509476e-9,4.901472920564264e-6,83.74333196107817,0.26259206480494857,5.8466376081978
AL158832.1,2.1533291803837282,4.512344722325751e-9,4.901472920564264e-6,1.447544445262474,0.36770789128788556,5.864225290743749
AP001122.1,0.779266919447886,5.057997435807496e-9,4.901472920564264e-6,28.67632612922309,0.13339210955119415,5.84525273257603
LINC00538,1.8828739209108525,4.483960538288964e-9,4.901472920564264e-6,6.670187982181694,0.3211020514699408,5.865272360415291
CCDC158,1.307222184090539,5.520689177427152e-9,5.039455646505787e-6,28.228028897958215,0.22429078372822392,5.830665081426663
SLC26A4,1.050236889029048,5.401803550859504e-9,5.039455646505787e-6,30.956309519461094,0.18012122432231029,5.8342963605617335
AL158055.1,1.1118241141637364,5.622039488501785e-9,5.039455646505787e-6,15.61953323280837,0.19097084893936986,5.827628982776876
EYS,1.7370528269705805,6.1297360319626405e-9,5.3605289128297675e-6,44.069878522443325,0.29836986209687494,5.813179256337244
ESRG,1.5014251192495287,6.7841911160475325e-9,5.791599344425816e-6,8.207843638350221,0.25958342314053384,5.79618132663876
DTL,1.3237953316118702,7.1861621345156945e-9,5.841601638026754e-6,20.87120412236175,0.22893340985885377,5.78651511999037
HMGN5,0.736794733823861,7.915926329753312e-9,5.841601638026754e-6,30.26027423764444,0.1277525242097511,5.770238825822457
OR7C1,1.7591471942915207,7.920626056320672e-9,5.841601638026754e-6,19.48490850764293,0.3045779486691013,5.770138810378928
RAB6D,1.417542922464584,7.110233930924854e-9,5.841601638026754e-6,7.208300960985117,0.24548191048059959,5.788300002418218
TMEM169,1.455820607705652,7.410728225973488e-9,5.841601638026754e-6,11.756237688477857,0.2521443471475681,5.78134149953203
AC098484.4,0.9311205011358763,7.983223546599107e-9,5.841601638026754e-6,16.567137860777144,0.16157043592122075,5.768812140483148
TSBP1-AS1,1.2084972346884701,7.65782821954926e-9,5.841601638026754e-6,32.58903791078753,0.20933009144567927,5.775822033608468
TF,1.322174679877714,9.563412896374342e-9,6.349929062953742e-6,64.39972252890786,0.23038288641288557,5.7382955334930905
TSGA10,0.76688775849292945,9.418895625422266e-9,6.349929062953742e-6,61.38992748850562,0.13362380120779788,5.740874357179294
HELLPAR,1.3969372502796862,9.050358029949723e-9,6.349929062953742e-6,425.64061455599216,0.24289359156391344,5.747628938006249
LINC01277,1.2549339125376324,9.345460943336442e-9,6.349929062953742e-6,25.018769352367823,0.2186834177456529,5.74219952981969
POT1-AS1,1.2175297388103012,9.410455839990574e-9,6.349929062953742e-6,61.11596791514757,0.21209364386158125,5.741026146353481
AC007370.2,1.443086964854027,1.0012373638842721e-8,6.527157396740104e-6,11.164794178720383,0.2521588772850846,5.730519126961331
