gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
A2M,0.18672652592970163,0.003388861747613312,0.24706885839184092,5391.296131693926,0.0637274339433724,2.93006952282133
A2ML1,-0.5536995055890651,0.010648256373065927,0.24706885839184092,23.474377956554545,0.21814210969822004,-2.554034962645706
AADACL4,-0.6352920182346334,0.005086666261556621,0.24706885839184092,3.051759700248557,0.22956580897140094,-2.801493520389831
AAMP,0.10111917883948439,0.006986809049240459,0.24706885839184092,286.6216985118362,0.037486848308739815,2.697472332202452
ABAT,-0.2446690919336432,0.009507093482490327,0.24706885839184092,78.14797877435919,0.09434846569905643,-2.5932597578814276
ABCA4,-0.6154009733890274,0.0021552860968321436,0.24706885839184092,37.79960919030754,0.201219626456029,-3.0679556399031624
ABCA13,-0.5227426262552742,0.018827579838623713,0.24706885839184092,56.015538431762586,0.22443210464560456,-2.3489273522084466
ABCB5,-0.5715147651946119,0.007943677977668557,0.24706885839184092,36.764397028276235,0.2164544649255127,-2.654454381045459
ABCB11,-0.5537475303261706,0.012386551397607462,0.24706885839184092,27.01351405803759,0.22329132371981125,-2.500936132709314
ABCG5,-0.534339857845963,0.018079191641145652,0.24706885839184092,9.016895947107397,0.22923327655129194,-2.3639922324245184
ABCG8,-0.6065815320723632,0.006311399466549804,0.24706885839184092,13.768758419387426,0.2241341787688533,-2.731148663554916
ABHD12B,-0.6168559507752354,0.0062080103537130865,0.24706885839184092,12.367864382506959,0.22905359757405946,-2.7365873901596864
AC005041.1,-0.6774955809103069,0.0021660524562317784,0.24706885839184092,5.292932898976195,0.22247879829322936,-3.0664662698910194
AC005833.1,-0.6037338217273422,0.0061503926573143,0.24706885839184092,3.7180439998698707,0.22094817171819878,-2.7396538247277205
AC007040.2,-0.6058499374728505,0.004618180736161296,0.24706885839184092,6.266824390746837,0.21465729160129304,-2.8325260202783844
AC008397.1,-0.9901977555661428,0.005376847402939304,0.24706885839184092,3.0803930045331134,0.2270758367158092,-2.78354457271803
AC025287.4,-0.5362370430371305,0.0172066411061809,0.24706885839184092,3.220759399077801,0.22969874246050506,-2.3822622004900564
AC097636.1,-0.7170072416756325,0.0013044065497914417,0.24706885839184092,5.05962278858207,0.22996836836092927,-3.2150085104239166
AC138894.1,-0.5566923665978716,0.004248081339178094,0.24706885839184092,2.5128924163267587,0.19285379656129367,-2.859127403999103
AC139491.7,-0.4658261434394548,0.018749468245978066,0.24706885839184092,7.018863609767997,0.19845577677525292,-2.3504749778063267
ACAA1,0.11942587099585787,0.012441355527317177,0.24706885839184092,262.02530223519796,0.0477823600976119,2.4993722266898195
ACAA2,0.17124604335335902,0.015019421177065045,0.24706885839184092,857.2905225244133,0.07041599493806029,2.4319104258388826
ACADS,0.23017992008004878,0.0021370901192655912,0.24706885839184092,494.1720541040798,0.0749650849920301,3.0704883660010047
ACADVL,0.21675135631258846,4.3117606565316207e-4,0.24706885839184092,7147.233118479978,0.06157289080431825,3.520227948379978
ACOT1,0.3061506729431151,0.009395808386421576,0.24706885839184092,66.02988366791739,0.11787114020629304,2.597306347934838
ACP3,-0.4842951162112561,0.008262907299798644,0.24706885839184092,18.453983198703654,0.18360907223317582,-2.64113382821317
ACSL1,0.2292037049690405,0.004923260367542754,0.24706885839184092,6044.229477516521,0.08150784035240632,2.8120124107513877
ACSM1,-0.5471923941339476,0.009090484959056037,0.24706885839184092,16.48555026712132,0.21083608869708273,-2.6086323546306605
ACTA2,0.3050564628812802,0.008587822518960205,0.24706885839184092,970.086128745876,0.11606955865997462,2.6280407589502692
ACTBL2,-0.537625075533675,0.017028200792652125,0.24706885839184092,4.605030092697127,0.23017427425810894,-2.3860982576243868
ACTN4,0.15104682857620572,0.013272584118700588,0.24706885839184092,1438.8283782474389,0.060995129963890074,2.4763702945898913
ADAD1,-0.5938782840762975,0.00809798898286144,0.24706885839184092,10.75538753267911,0.22686947946226155,-2.6479567283054606
ADAM2,-0.5264639239728671,0.019796494610460517,0.24706885839184092,9.39487290346809,0.22894502604069605,-2.33018274401089
ADAM7,-0.5501195625372244,0.014738427085167408,0.24706885839184092,17.108260295543104,0.228737713577916,-2.438743459787867
ADAM15,0.12675216954838742,0.01977582831432,0.24706885839184092,621.4383167905227,0.05438660855001895,2.3305741037912173
ADAM18,-0.5318491691233627,0.01719227829143442,0.24706885839184092,11.45217740895474,0.22548215876396413,-2.3825696733244284
ADAM29,-0.5832767395294729,0.00976572145530959,0.24706885839184092,12.902889169204462,0.2294463523447384,-2.5840161740835166
ADAMTS3,-0.41727119674581054,0.01042332024442777,0.24706885839184092,61.30270529160217,0.16299293274632354,-2.561460136470874
ADAMTS18,-0.739275097100722,6.350558855848505e-4,0.24706885839184092,28.154598417643903,0.21798365364396816,-3.4161828537083934
ADAMTSL1,-0.42269453359818354,0.013074040769214796,0.24706885839184092,88.73177225951751,0.17039878401222738,-2.481746065934883
ADCY10,-0.48585992039178116,0.008227566925153465,0.24706885839184092,34.86083329439561,0.18414759937323646,-2.6425855829215696
ADGRG3,-0.1690617960327035,2.802452893287759e-4,0.24706885839184092,30.700709180452236,0.20878213721789726,-3.632907695784688
ADGRG4,-0.46166114415977055,0.016819234778250543,0.24706885839184092,41.31383344781835,0.19339849576131896,-2.390635647896883
ADH1A,-0.5080975128646521,0.019194607963091803,0.24706885839184092,8.796543765205994,0.21796187336563502,-2.341729750714667
ADRA2C,0.2364135656681479,0.011400213976840915,0.24706885839184092,24.660443570028587,0.09343908529810051,2.53018579860715
ADTRP,-0.6215207413928121,0.004545746762946934,0.24706885839184092,16.64070446971304,0.22074760612107,-2.837576391231959
