gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
NNAT,-1.5197767446390156,5.945854518773683e-9,2.049179301350162e-4,22.06009336490925,0.2611879994299036,-5.818273536550003
ADGRV1,-1.5222391292657387,1.0395061311024786e-6,0.0037503270727875524,198.38248640481845,0.32531127516989256,-4.884008457227531
ATF7IP,0.25018448216152317,3.275444668194839e-7,0.0037503270727875524,3590.392624487555,0.04898989704632325,5.106866798624493
MMP19,-1.4524302728229037,4.218899539570073e-7,0.0037503270727875524,125.31081340012136,0.29182778655880826,-5.058805935367746
MYMX,-1.2267275965577311,8.862665371891688e-7,0.0037503270727875524,7.084767884211976,0.24629390886460548,-4.915344100732989
PURA,0.21333680103507927,4.616466373635807e-7,0.0037503270727875524,2501.398246640624,0.04231538390735463,5.041603672748145
TNC,-1.4320171895088507,1.0881868247410493e-6,0.0037503270727875524,509.1629766889424,0.2999384392610127,-4.874981445737303
FIRRE,-1.0594621159555622,7.480051376423216e-7,0.0037503270727875524,24.537338233349537,0.21371968765390742,-4.948466362335445
LINC02593,-1.5841293483464414,6.919326189569438e-7,0.0037503270727875524,13.933778767939861,0.3293475668292871,-4.963614376274137
LINC02733,-0.9179405831903236,1.0208911972600656e-6,0.0037503270727875524,5.4463495279541165,0.34098439398576275,-4.887568230095651
LPAR4,-1.1590984832530866,1.7544128729237665e-6,0.005496735022949517,11.78988324857587,0.24110476784510912,-4.77983251279376
AFF2,-1.0790016757710608,2.65377509656992e-6,0.006983228235188807,41.20641045298768,0.22996661403834703,-4.695944566132105
SAMD11,-1.6134787694961241,2.83673384669926e-6,0.006983228235188807,23.562686315575768,0.3122969767458885,-4.682300380029259
AL672032.1,-1.6503127928821892,2.82697352903072e-6,0.006983228235188807,1.7258221026899292,0.3525423922127728,-4.683006639387243
COL19A1,-1.5526634934017551,5.2857127450316265e-6,0.007705732598495088,238.91578198535828,0.2839801732049809,-4.553115923057159
HEPH,-0.8318376415336729,4.453485961920525e-6,0.007705732598495088,46.00373638790172,0.1811502432892162,-4.589012109806969
