gene,log2FC,p_value,FDR
NBPF9,-0.7123506302885048,5.646306440894224e-07,
PHF14,-0.7091209164615694,5.689957023622773e-07,
NSFL1C,-0.8625874591082762,5.826597026736446e-07,
MRPS17,-0.840593055018133,5.967287889346047e-07,
ZNF112,-0.7926111381364743,6.003306704487575e-07,
DBR1,-0.7576184648888684,6.141186808266346e-07,
STAM,-0.7893628122320262,6.210906171028766e-07,
TMEM164,-0.7735713424868201,6.221930747628379e-07,
MGAT4B,-0.9212451015256194,6.238326850650495e-07,
CEP89,-0.8687340080278334,6.318973662513891e-07,
TMX2,-0.8335519714011934,6.453143375743689e-07,
SWT1,-0.871824872653637,6.540076941830104e-07,
SRM,-0.7236182189635784,6.554313329107748e-07,
ZNF491,-0.7487838788125248,6.703714028138284e-07,
SEC11A,-0.8696774778636385,6.705559535048174e-07,
MIPOL1,-0.8583456454660756,6.718068722891889e-07,
NFIC,-0.932602476072897,6.951875534872457e-07,
RAD23B,-0.8278386755688947,7.023801559316157e-07,
BCL2L1,-0.8695757564197287,7.163707004981698e-07,
PLBD2,-0.8547731749031754,7.356972286041181e-07,
ATG4A,-0.888112414371717,7.387303005074365e-07,
