ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0004984,olfactory receptor activity,327/3457,429/18496,4.313969480799803e-152,4.60300543601339e-149,3.982474983854134e-149,OR7C1/OR4D1/OR1L8/OR1S1/OR5AU1/OR56A4/OR52K1/OR14K1/OR51F2/OR5K1/OR51A4/OR5W2/OR2M3/OR2T6/OR4K17/OR56A1/OR9G4/OR52I1/OR8B12/OR8D1/OR8G1/OR2L2/OR51L1/OR5D16/OR8H2/OR14J1/OR2T33/OR1D2/OR51Q1/OR56A3/OR52L1/OR2C3/OR13C4/OR2T11/OR52B2/OR2AG1/OR2J2/OR2B3/OR8J3/OR10D3/OR52A1/OR2F1/OR9Q2/OR6J1/OR5A2/OR2J3/OR5AN1/OR5T2/OR10G8/OR52N2/OR4D2/OR8A1/OR13A1/OR2AJ1/OR11H6/GPR148/OR10R2/OR2A12/OR1A1/OR10H4/OR9I1/OR5M1/OR10G7/OR51A7/OR6K3/OR4K13/OR2A14/OR5P3/OR4L1/OR12D3/OR52N4/OR5M8/OR9A4/OR52A5/OR10A2/OR6A2/OR6Y1/OR6X1/OR9K2/OR5D13/OR2B6/OR2T29/OR51D1/OR12D2/OR4B1/OR10K1/OR8J1/OR5B2/OR2T10/OR7E24/OR11A1/OR51I2/OR10J1/OR10K2/OR1I1/OR4M1/OR10Z1/OR2V2/OR2F2/OR51G2/OR4N5/OR51B2/OR5H6/OR4E2/OR52I2/OR52E2/OR2I1P/OR4X1/OR6N2/OR2T2/OR51T1/OR4F6/OR2AG2/OR2T12/OR2AT4/OR5H1/OR2M7/OR2Y1/OR2S2/OR9G1/OR2M4/OR10A6/OR8D4/OR5M3/OR51M1/OR8G5/OR6B1/OR10AD1/OR2A1/OR5A1/OR4D9/OR5V1/OR7G3/OR2D2/OR7A17/OR56B1/OR4K1/OR10H3/OR7G2/OR2L3/OR2G6/OR6Q1/OR14A16/OR10T2/OR4A15/OR6C4/OR52K2/OR4F15/OR8B3/OR8H1/OR8K3/OR2M2/OR13F1/OR13G1/OR4N2/OR5T3/OR4F5/OR6P1/OR2A5/OR4E1/OR4S1/OR13C3/OR4D6/OR8K1/OR6C3/OR10A3/OR2H2/OR4D10/OR5H14/OR4K2/OR10H1/OR2L5/OR4A5/OR6N1/OR10AG1/OR5AS1/OR4C12/OR56B4/OR5AR1/OR52N5/OR2Z1/OR2B11/OR6S1/OR52E5/OR14A2/OR1C1/OR2B2/OR11H1/OR1N2/OR10H5/OR4A47/OR3A1/OR2G2/OR7A10/OR2L13/OR10G3/OR8H3/OR10A7/OR5D14/OR51S1/OR4C5/OR11H4/OR2H1/OR52N1/OR10G6/OR1J4/OR1A2/OR10C1/OR52E6/OR2A4/OR4Q3/OR8D2/OR10V1/OR10S1/OR6M1/OR6C1/OR52M1/OR11G2/OR5K2/OR52B4/OR14C36/OR4D5/OR7D4/OR2AP1/OR5D18/OR4C11/OR2T1/OR9Q1/OR5AK2/OR5B3/OR5T1/OR4C3/OR52E4/OR4C46/OR6C75/OR6V1/OR5M11/OR52D1/OR4K14/OR13C8/OR6C65/OR2D3/OR5AP2/OR10H2/OR2A42/OR4C16/OR8U1/OR52J3/OR2V1/OR8B8/OR6K6/OR10G4/OR5J2/OR1K1/OR2A2/OR4F17/OR5K4/OR6F1/OR4D11/OR1D5/OR13H1/OR2AK2/OR2T8/OR4X2/OR1G1/OR4K15/OR7A5/OR5H15/OR1J1/OR2T3/OR1L6/OR6C6/OR6K2/OR8K5/OR10G2/OR2A25/OR2T4/OR10W1/OR10J5/OR2T27/OR6B3/OR7G1/OR1L4/OR6C70/OR2J1/OR3A3/OR11H2/OR8B2/OR51F1/OR4M2/OR2T35/OR4F4/OR6C74/OR4C6/OR52R1/OR4C15/OR52E8/OR6C76/OR56A5/OR1N1/OR2M5/OR7C2/OR1S2/OR5L1/OR5AC2/OR2L8/OR13J1/OR13D1/OR51G1/OR4A16/OR4K5/OR1M1/OR11H12/OR5K3/OR5F1/OR8I2/OR5P2/OR5B17/OR6C68/OR2T34/OR4P4/OR52B6/OR5H2/OR5L2/OR51B6/OR51V1/OR5M10,327
GO:0005549,odorant binding,94/3457,122/18496,1.3446170019081677e-44,7.173531705180075e-42,6.206469003544543e-42,OR5AU1/OR14K1/OR5K1/OR5W2/OR9G4/OR8B12/OR8D1/OR8G1/OR5D16/OR8H2/OR14J1/OR8J3/OR9Q2/OR5A2/OR5AN1/OR5T2/OR8A1/OR13A1/GPR148/OR10R2/OR9I1/OR5M1/OR6K3/OR5P3/OR12D3/OR5M8/OR9K2/OR5D13/OR12D2/OR10K1/OR8J1/OR5B2/OR10J1/OR10K2/OR10Z1/OR5H6/OR4E2/OR6N2/OR5H1/OR8D4/OR5M3/OR8G5/OR5A1/OR14A16/OR10T2/OR8B3/OR8H1/OR8K3/OR13G1/OR5T3/OR4E1/OR8K1/OR5H14/OR5AS1/OR5AR1/OR14A2/OR8H3/OR5D14/OR2A4/OR8D2/OR10V1/OR5K2/OR14C36/OR5D18/OR9Q1/OR5AK2/OR5B3/OR5T1/OR5M11/OR5AP2/OR8U1/OR8B8/OR6K6/OR5J2/OR1K1/OR5K4/OR5H15/OR6K2/OR8K5/OR2A25/OR10W1/OR6B3/OR8B2/OR5L1/OR5AC2/OBP2A/OR5K3/OR5F1/OR8I2/OR5P2/OR5B17/OR5H2/OR5L2/OR5M10,94
GO:0005216,monoatomic ion channel activity,159/3457,443/18496,4.179818958824376e-18,1.486622276355203e-15,1.2862109568031501e-15,TRPM6/GPM6A/GABRA2/SCN8A/SCN11A/TMC1/TRPC4/TRPM3/ANO3/GABRB2/GRIN2B/SCN2A/SLC6A4/CACNA1A/KCNIP4/GABRG3/SNAP25/CLCA2/ANO4/TRPC3/PKDREJ/GRIK4/GRIN2A/CACNA1D/CHRNB4/GABRB3/PKD1L3/CLCNKB/RYR2/SCNN1A/GABRR3/NOX1/GRID2/PKD2L1/CNGB3/KCNQ3/KCNN4/UNC80/MCOLN2/SLC17A8/KCNJ1/KCNH5/GRIA4/KCNG3/GLRA1/GABRG2/TRPA1/GABRG1/CACNA1F/GRIN3A/KCNK10/KCNJ6/KCNMB2/NOX5/CFTR/KCNK12/SLC26A8/TRPM8/CALHM4/SCN1A/TRPC7/HTR3B/GLRA2/GRIK1/KCNIP1/HTR3E/KCNH7/KCNJ13/TTYH1/GABRA4/KCNH8/OPRM1/GLRA3/HTR3D/KCNJ15/TMC3/CLCA1/TMC5/GABRA1/CNGA4/GABRA5/SLC24A5/KCNJ18/TRPC5/GRIA1/SLC17A3/KCNJ10/GABRQ/CNGA3/SCNN1G/CHRNA9/KCNC1/KCNK1/GABRR1/GABRB1/CACNG5/CACNG3/GABRP/CHRNA3/KCNA4/TRPM1/KCNS2/GABRA3/CLCA4/TRPV5/TRPV6/SLC17A6/KCNV1/CHRNA4/BEST4/CACNA1E/CCT8L2/BSND/KCNU1/KCNV2/KCNS1/TMC2/ANXA9/CALHM6/KCNK13/CACNG2/CHRNB3/CNGB1/KCNG4/CACNA1I/KCNN1/HTR3A/CALHM1/ASIC5/KCNA10/CHRNA2/HCN4/KCNB2/SCN10A/GABRA6/OTOP1/CHRNA6/DCD/ASIC2/NMUR2/KCNK18/ZACN/KCNJ9/FXYD3/KCNG1/CHRNB2/HTR3C/KCNH6/KCNC2/CACNG7/P2RX2/CNGA2/BEST2/OTOP2/CACNG4/OTOP3/KCNJ4/KCNK16/CLDN17,159
GO:0030594,neurotransmitter receptor activity,57/3457,99/18496,7.7226740070885e-18,2.0600232913908573e-15,1.782311869530688e-15,CHRM3/GABRA2/GPR158/GABRB2/HTR4/GRIN2B/GABRG3/GRIK4/GRIN2A/CHRNB4/GABRB3/GRM5/GABRR3/GRID2/GRM1/CHRM2/GRIA4/GLRA1/GABRG2/GABRG1/GRIN3A/DRD1/HTR3B/GLRA2/GRIK1/HTR3E/HTR1A/GABRA4/GLRA3/HTR3D/CHRM5/GABRA1/GABRA5/HTR2C/GRIA1/HTR5A/GABRQ/CHRNA9/DRD3/GABRR1/GABRB1/GABRP/CHRNA3/GABRA3/CHRNA4/ANXA9/CHRNB3/HTR3A/CHRNA2/GABRA6/CHRNA6/ZACN/CHRNB2/HTR1E/HTR3C/DRD5/CHRM1,57
GO:0015276,ligand-gated monoatomic ion channel activity,71/3457,146/18496,1.8269044725363357e-16,3.8986141443925404e-14,3.3730425735039296e-14,GABRA2/GABRB2/GRIN2B/GABRG3/CLCA2/GRIK4/GRIN2A/CHRNB4/GABRB3/RYR2/SCNN1A/GABRR3/GRID2/CNGB3/MCOLN2/KCNJ1/GRIA4/GLRA1/GABRG2/TRPA1/GABRG1/GRIN3A/KCNJ6/CFTR/TRPM8/HTR3B/GLRA2/GRIK1/HTR3E/KCNH7/KCNJ13/GABRA4/GLRA3/HTR3D/KCNJ15/GABRA1/CNGA4/GABRA5/KCNJ18/GRIA1/KCNJ10/GABRQ/CNGA3/SCNN1G/CHRNA9/KCNK1/GABRR1/GABRB1/GABRP/CHRNA3/GABRA3/CHRNA4/CHRNB3/CNGB1/KCNN1/HTR3A/ASIC5/KCNA10/CHRNA2/HCN4/GABRA6/CHRNA6/ASIC2/ZACN/KCNJ9/CHRNB2/HTR3C/KCNH6/P2RX2/CNGA2/KCNJ4,71
GO:0022839,monoatomic ion gated channel activity,123/3457,325/18496,2.7316331686868554e-16,4.4102682906593415e-14,3.815720703308088e-14,GABRA2/SCN8A/SCN11A/TMC1/GABRB2/GRIN2B/SCN2A/CACNA1A/KCNIP4/GABRG3/SNAP25/CLCA2/TRPC3/GRIK4/GRIN2A/CACNA1D/CHRNB4/GABRB3/CLCNKB/RYR2/SCNN1A/GABRR3/NOX1/GRID2/PKD2L1/CNGB3/KCNQ3/KCNN4/MCOLN2/KCNJ1/KCNH5/GRIA4/KCNG3/GLRA1/GABRG2/TRPA1/GABRG1/CACNA1F/GRIN3A/KCNK10/KCNJ6/KCNMB2/CFTR/KCNK12/TRPM8/SCN1A/HTR3B/GLRA2/GRIK1/KCNIP1/HTR3E/KCNH7/KCNJ13/GABRA4/KCNH8/OPRM1/GLRA3/HTR3D/KCNJ15/TMC3/TMC5/GABRA1/CNGA4/GABRA5/KCNJ18/GRIA1/SLC17A3/KCNJ10/GABRQ/CNGA3/SCNN1G/CHRNA9/KCNC1/KCNK1/GABRR1/GABRB1/CACNG5/CACNG3/GABRP/CHRNA3/KCNA4/KCNS2/GABRA3/KCNV1/CHRNA4/CACNA1E/CCT8L2/KCNU1/KCNV2/KCNS1/TMC2/KCNK13/CACNG2/CHRNB3/CNGB1/KCNG4/CACNA1I/KCNN1/HTR3A/CALHM1/ASIC5/KCNA10/CHRNA2/HCN4/KCNB2/SCN10A/GABRA6/CHRNA6/ASIC2/KCNK18/ZACN/KCNJ9/KCNG1/CHRNB2/HTR3C/KCNH6/KCNC2/CACNG7/P2RX2/CNGA2/CACNG4/KCNJ4/KCNK16,123
GO:0022834,ligand-gated channel activity,71/3457,147/18496,2.8933343987455853e-16,4.4102682906593415e-14,3.815720703308088e-14,GABRA2/GABRB2/GRIN2B/GABRG3/CLCA2/GRIK4/GRIN2A/CHRNB4/GABRB3/RYR2/SCNN1A/GABRR3/GRID2/CNGB3/MCOLN2/KCNJ1/GRIA4/GLRA1/GABRG2/TRPA1/GABRG1/GRIN3A/KCNJ6/CFTR/TRPM8/HTR3B/GLRA2/GRIK1/HTR3E/KCNH7/KCNJ13/GABRA4/GLRA3/HTR3D/KCNJ15/GABRA1/CNGA4/GABRA5/KCNJ18/GRIA1/KCNJ10/GABRQ/CNGA3/SCNN1G/CHRNA9/KCNK1/GABRR1/GABRB1/GABRP/CHRNA3/GABRA3/CHRNA4/CHRNB3/CNGB1/KCNN1/HTR3A/ASIC5/KCNA10/CHRNA2/HCN4/GABRA6/CHRNA6/ASIC2/ZACN/KCNJ9/CHRNB2/HTR3C/KCNH6/P2RX2/CNGA2/KCNJ4,71
GO:0022836,gated channel activity,123/3457,326/18496,3.5920777676668943e-16,4.7909337226257204e-14,4.1450686871629825e-14,GABRA2/SCN8A/SCN11A/TMC1/GABRB2/GRIN2B/SCN2A/CACNA1A/KCNIP4/GABRG3/SNAP25/CLCA2/TRPC3/GRIK4/GRIN2A/CACNA1D/CHRNB4/GABRB3/CLCNKB/RYR2/SCNN1A/GABRR3/NOX1/GRID2/PKD2L1/CNGB3/KCNQ3/KCNN4/MCOLN2/KCNJ1/KCNH5/GRIA4/KCNG3/GLRA1/GABRG2/TRPA1/GABRG1/CACNA1F/GRIN3A/KCNK10/KCNJ6/KCNMB2/CFTR/KCNK12/TRPM8/SCN1A/HTR3B/GLRA2/GRIK1/KCNIP1/HTR3E/KCNH7/KCNJ13/GABRA4/KCNH8/OPRM1/GLRA3/HTR3D/KCNJ15/TMC3/TMC5/GABRA1/CNGA4/GABRA5/KCNJ18/GRIA1/SLC17A3/KCNJ10/GABRQ/CNGA3/SCNN1G/CHRNA9/KCNC1/KCNK1/GABRR1/GABRB1/CACNG5/CACNG3/GABRP/CHRNA3/KCNA4/KCNS2/GABRA3/KCNV1/CHRNA4/CACNA1E/CCT8L2/KCNU1/KCNV2/KCNS1/TMC2/KCNK13/CACNG2/CHRNB3/CNGB1/KCNG4/CACNA1I/KCNN1/HTR3A/CALHM1/ASIC5/KCNA10/CHRNA2/HCN4/KCNB2/SCN10A/GABRA6/CHRNA6/ASIC2/KCNK18/ZACN/KCNJ9/KCNG1/CHRNB2/HTR3C/KCNH6/KCNC2/CACNG7/P2RX2/CNGA2/CACNG4/KCNJ4/KCNK16,123
GO:0098960,postsynaptic neurotransmitter receptor activity,44/3457,72/18496,2.0369000257433243e-15,2.4148581416312525e-13,2.0893114883940298e-13,CHRM3/GABRA2/GABRB2/GRIN2B/GABRG3/GRIK4/GRIN2A/CHRNB4/GRM5/GRID2/GRM1/CHRM2/GRIA4/GLRA1/GABRG2/GRIN3A/DRD1/HTR3B/GLRA2/GRIK1/HTR3E/GABRA4/GLRA3/HTR3D/CHRM5/GABRA1/GABRA5/GRIA1/CHRNA9/DRD3/GABRB1/CHRNA3/CHRNA4/ANXA9/CHRNB3/HTR3A/CHRNA2/GABRA6/CHRNA6/ZACN/CHRNB2/HTR3C/DRD5/CHRM1,44
GO:0030280,structural constituent of skin epidermis,28/3457,36/18496,2.2999506935028305e-14,2.4540473899675203e-12,2.1232176402126134e-12,KRT5/KRT72/PNPLA1/SPRR2E/KRT2/KRT86/KRT1/KRT84/KRT6A/KRT6B/FLG/KRT77/LORICRIN/KRT4/KRT83/KRT76/KRT79/KRT85/KRT73/KRT3/KRT6C/KRT82/KRT74/KRT78/PI3/KRT71/KRT36/KRT75,28
