ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043062,extracellular structure organization,22/306,322/18870,1.5659511935892483e-8,5.2146174746521966e-5,4.612138357539702e-5,MMP19/COL19A1/ADAMTS16/ELN/ADAMTS18/ADAMTS4/LOX/TEX14/COL1A1/ADAMTS2/EGFL6/COL11A1/HAS1/COL3A1/MATN4/IL6/MMP9/SFRP2/DMP1/POSTN/PTX3/COL1A2,22
GO:0030198,extracellular matrix organization,21/306,321/18870,7.048085931024947e-8,8.693629085416005e-5,7.689196832936299e-5,MMP19/COL19A1/ADAMTS16/ELN/ADAMTS18/ADAMTS4/LOX/COL1A1/ADAMTS2/EGFL6/COL11A1/HAS1/COL3A1/MATN4/IL6/MMP9/SFRP2/DMP1/POSTN/PTX3/COL1A2,21
GO:0045229,external encapsulating structure organization,21/306,323/18870,7.832098275149554e-8,8.693629085416005e-5,7.689196832936299e-5,MMP19/COL19A1/ADAMTS16/ELN/ADAMTS18/ADAMTS4/LOX/COL1A1/ADAMTS2/EGFL6/COL11A1/HAS1/COL3A1/MATN4/IL6/MMP9/SFRP2/DMP1/POSTN/PTX3/COL1A2,21
GO:0071295,cellular response to vitamin,6/306,30/18870,7.406251798015927e-6,0.006099765147319697,0.005395019087150471,TNC/LEP/PHEX/COL1A1/CYP24A1/POSTN,6
GO:1902074,response to salt,19/306,366/18870,9.158806527507053e-6,0.006099765147319697,0.005395019087150471,ADGRV1/LEP/PHEX/TNNT2/CHRM3/DRD1/ADCY8/COL1A1/PNPLA3/SHH/THBS1/GIPR/SDC1/FGG/CHRM2/DPEP1/PCSK1/RASAL1/ASPN,19
GO:0001503,ossification,21/306,444/18870,1.2837243845267292e-5,0.0071246703341233475,0.00630151022439612,ADGRV1/TNC/LEP/PHEX/DLX5/FBN2/LOX/COL1A1/SHH/COL11A1/CLEC5A/CTHRC1/IL6/CYP24A1/SFRP2/SP7/DMP1/SNAI1/TMEM119/COL1A2/ASPN,21
GO:0007608,sensory perception of smell,21/306,456/18870,1.9107553259997493e-5,0.009089736050827378,0.008039538950597443,OR52N5/OR52N1/CNGA4/OR56B2P/OR8B12/NXNL2/OR12D2/OR51L1/OR14J1/OR13C4/OR9G1/OR1S2/OR4F5/OR2T2/OR2H2/OR9K2/OR56A5/OR10H3/OR2Z1/OR52N2/OR56B4,21
GO:0031214,biomineral tissue development,12/306,175/18870,2.9686108081043776e-5,0.012356842488734471,0.010929175054047433,ADGRV1/LEP/PHEX/FAM83H/FBN2/LOX/COL1A1/SP7/DMP1/TMEM119/COL1A2/ASPN,12
GO:0042476,odontogenesis,10/306,132/18870,5.925234716748656e-5,0.019787019556705462,0.017500894806278453,TNC/PHEX/COL1A1/SHH/FGF4/SP7/DMP1/COL1A2/ASPN/SERPINE1,10
GO:0031639,plasminogen activation,5/306,27/18870,6.536252706419222e-5,0.019787019556705462,0.017500894806278453,PLAUR/THBS1/FGG/APOH/SERPINE1,5
GO:0042730,fibrinolysis,5/306,27/18870,6.536252706419222e-5,0.019787019556705462,0.017500894806278453,PLAUR/THBS1/FGG/APOH/SERPINE1,5
GO:0001649,osteoblast differentiation,14/306,257/18870,8.336397277248193e-5,0.02038166475518903,0.018026836726732706,TNC/DLX5/FBN2/LOX/COL1A1/SHH/CLEC5A/CTHRC1/IL6/CYP24A1/SFRP2/SP7/SNAI1/TMEM119,14
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,19/306,431/18870,8.530761654941817e-5,0.02038166475518903,0.018026836726732706,OR52N5/OR52N1/OR56B2P/OR8B12/OR12D2/OR51L1/OR14J1/OR13C4/OR9G1/OR1S2/OR4F5/OR2T2/OR2H2/OR9K2/OR56A5/OR10H3/OR2Z1/OR52N2/OR56B4,19
