ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045103,intermediate filament-based process,54/3342,95/18870,1.0649162334236585e-17,5.444626269795141e-15,5.0718546351670316e-15,BFSP1/KRT32/KRT5/KRT27/SHH/KRT72/KRT26/NEFL/KRT12/BFSP2/GFAP/KRT2/KRT39/KRT86/KRT1/KRT84/KRT6A/KRT40/KRT6B/KRT77/KRT33B/KRT4/KRT83/KRT23/KRT15/KRT28/KRT76/KRT79/KRT25/KRT24/KRT85/KRT73/KRT34/KRT3/TCHH/KRT6C/KRT9/INA/KRT82/KRT20/KRT74/KRT17/KRT33A/KRT78/KRT14/KRT71/KRT36/KRT13/KRT16/KRT75/EVPLL/KRT35/KRT38/KRT37,54
GO:0008544,epidermis development,136/3342,385/18870,5.475350823825031e-17,2.5661144194326648e-14,2.390422899138349e-14,TMC1/SPINK5/USH2A/CLRN1/FGFR2/PAX6/CERS3/POU3F2/SLC39A2/DKK1/STRC/MANSC4/ZBED2/WNT16/KRT32/POU2F3/ABCA12/GRHL3/OVOL3/SCEL/KLK5/KRT5/KRT27/TMPRSS11F/COL17A1/SHH/KRT72/OVOL2/DSG4/TGM5/SPRR1B/LIPM/SOX21/ESRP1/RBP2/EDAR/SPRR2E/KRT2/FOXN1/FLG2/KRT86/CASP14/KRT1/REG3G/HOXC13/USH1C/LCE1B/LCE4A/FOXI3/CLRN2/KRT84/KRT6A/KLK7/GRXCR2/KRT6B/KLK14/FLG/ALOX12/MAFF/BNC1/KRT77/IL17A/LHFPL5/LORICRIN/GRHL2/KRT4/ALOXE3/KRT83/LIPK/PLA2G10/KRT15/KRT28/KRT76/IL1A/CDH3/KRTAP6-3/KRT79/LCE1E/CDSN/SPRR2G/GRXCR1/KRT25/KRT85/SLC44A4/KRT73/LCE5A/SOSTDC1/KRT34/KRT3/SPRR2D/DKK4/TCHH/KRT6C/KRT9/LCE2C/HRNR/SULT2B1/GDF3/FOXE1/ATOH1/KRT82/LCE3E/TMEM132E/FGF20/ALOX12B/KRT74/ACER1/HOXB13/KRT17/IL20/LHX2/KRT78/KRT14/LCE3D/SPRR3/LCE1C/EREG/REG3A/LCE1A/KRT71/KRT36/POU4F3/DLX3/TGM3/KRT16/LCE6A/SPRR4/KRT75/KDF1/KRTAP6-1/KRTAP6-2/KRTDAP/GJB5/OVOL1/SPRR2B/LCE2B,136
GO:0030216,keratinocyte differentiation,78/3342,177/18870,2.9146691400395873e-16,1.2609307110448184e-13,1.1745998631560346e-13,PAX6/CERS3/SLC39A2/ZBED2/WNT16/POU2F3/ABCA12/SCEL/KLK5/KRT5/KRT72/OVOL2/DSG4/SPRR1B/LIPM/SPRR2E/KRT2/FOXN1/KRT86/CASP14/KRT1/REG3G/LCE1B/LCE4A/KRT84/KRT6A/KRT6B/FLG/KRT77/IL17A/LORICRIN/GRHL2/KRT4/KRT83/LIPK/KRT76/IL1A/CDH3/KRTAP6-3/KRT79/LCE1E/CDSN/SPRR2G/KRT85/KRT73/LCE5A/KRT3/SPRR2D/TCHH/KRT6C/LCE2C/HRNR/KRT82/LCE3E/KRT74/ACER1/KRT17/IL20/KRT78/KRT14/LCE3D/SPRR3/LCE1C/EREG/REG3A/LCE1A/KRT71/KRT36/TGM3/KRT16/LCE6A/SPRR4/KRT75/KDF1/KRTAP6-1/KRTAP6-2/SPRR2B/LCE2B,78
GO:0003341,cilium movement,84/3342,203/18870,1.971162309108506e-15,7.636531276523733e-13,7.113688733109721e-13,CFAP54/DNAH5/DNAH7/DNAH6/SPAG6/DNAH9/TEKT3/ADCY10/CABYR/ENO4/SPAG17/DNAH14/CFAP52/CFAP45/HYDIN/TTLL9/CCDC38/RSPH6A/CFAP43/DNAH10/DNAH8/ROPN1B/DDX4/CFAP221/CFAP97D1/DNAI3/TEKT1/CCDC103/CFAP47/EPPIN/ENKUR/ROPN1/DRC1/MEIG1/NME8/HOATZ/DNAAF1/RSPH9/CFAP65/TTC29/CCDC65/DNAH17/DAW1/CELF3/CATSPERD/AKAP4/DNAH2/SLC22A16/TEKT2/DNAH11/CCDC63/LDHC/DRC7/PRSS55/TEX101/CFAP206/SEMG1/DNAAF6/TTLL6/CCR6/SMCP/CABS1/SPEM3/PRDM14/GAPDHS/PGK2/GK2/IQCF1/CFAP100/TTLL8/TNP1/CFAP157/SEMG2/DNAI1/SPEF1/CFAP73/EFCAB9/KLC3/TAC4/PLA2G3/TEKT5/PGAM4/RNASE10/DNAI2,84
GO:0007218,neuropeptide signaling pathway,56/3342,110/18870,2.0367704329277382e-15,7.636531276523733e-13,7.113688733109721e-13,CYSLTR2/GALR1/TAC3/NMBR/HCRTR2/PROKR1/SCG5/NXPH2/NPFFR2/GPR143/NPSR1/GLRA1/SORCS3/QRFPR/NTS/GLRA2/NPFFR1/MC2R/OPRM1/BRS3/PRLHR/GPR149/MCHR2/NPY/NMU/NPS/NPBWR1/PDYN/PNOC/OPRK1/NPVF/GPR139/PROKR2/GPR151/GRP/NMUR2/TAC1/NTSR2/NMS/CALCA/PCSK1N/NPPA/SSTR3/PMCH/NPY2R/PYY/SSTR4/MCHR1/AGRP/CARTPT/QRFP/GALP/RXFP3/HCRT/GALR2/KISS1R,56
GO:0001539,cilium or flagellum-dependent cell motility,71/3342,163/18870,1.2933939115840908e-14,4.278851387499368e-12,3.985895664367814e-12,CFAP54/DNAH5/DNAH7/DNAH6/SPAG6/DNAH9/TEKT3/ENO4/DNAH14/CFAP52/CFAP45/TTLL9/CCDC38/RSPH6A/CFAP43/DNAH10/DNAH8/ROPN1B/DDX4/CFAP221/CFAP97D1/DNAI3/TEKT1/CFAP47/EPPIN/ENKUR/ROPN1/DRC1/MEIG1/NME8/HOATZ/RSPH9/CFAP65/CCDC65/DNAH17/CELF3/CATSPERD/AKAP4/DNAH2/SLC22A16/TEKT2/DNAH11/LDHC/DRC7/PRSS55/TEX101/CFAP206/SEMG1/DNAAF6/TTLL6/CCR6/SMCP/CABS1/SPEM3/PRDM14/GAPDHS/PGK2/GK2/IQCF1/TTLL8/TNP1/CFAP157/SEMG2/DNAI1/EFCAB9/KLC3/TAC4/PLA2G3/TEKT5/PGAM4/RNASE10,71
GO:0060285,cilium-dependent cell motility,71/3342,163/18870,1.2933939115840908e-14,4.278851387499368e-12,3.985895664367814e-12,CFAP54/DNAH5/DNAH7/DNAH6/SPAG6/DNAH9/TEKT3/ENO4/DNAH14/CFAP52/CFAP45/TTLL9/CCDC38/RSPH6A/CFAP43/DNAH10/DNAH8/ROPN1B/DDX4/CFAP221/CFAP97D1/DNAI3/TEKT1/CFAP47/EPPIN/ENKUR/ROPN1/DRC1/MEIG1/NME8/HOATZ/RSPH9/CFAP65/CCDC65/DNAH17/CELF3/CATSPERD/AKAP4/DNAH2/SLC22A16/TEKT2/DNAH11/LDHC/DRC7/PRSS55/TEX101/CFAP206/SEMG1/DNAAF6/TTLL6/CCR6/SMCP/CABS1/SPEM3/PRDM14/GAPDHS/PGK2/GK2/IQCF1/TTLL8/TNP1/CFAP157/SEMG2/DNAI1/EFCAB9/KLC3/TAC4/PLA2G3/TEKT5/PGAM4/RNASE10,71
GO:0006959,humoral immune response,97/3342,258/18870,2.078391372747622e-14,6.4938183779625705e-12,6.049212784891763e-12,CFHR5/TF/CR1L/SPINK5/COLEC10/IFNA13/CR2/REG1A/EXO1/IFNA2/POU2AF1/C4BPA/CD5L/MUC7/PLA2G1B/PGC/CXCL11/IL7/KLK5/IFNA6/SPAG11B/IFNG/CFHR4/WFDC3/CFHR2/C8B/IFNA1/FGA/ACOD1/SPRR2A/C9/IFNA21/IFNK/C8A/HRG/CXCL13/MS4A1/KRT1/IFNA17/REG3G/KLK3/SEMG1/WFDC13/KRT6A/KLK7/IFNA4/DEFB4A/IL17A/DEFA5/DEFB118/IL36RN/FGB/ZP4/CCR6/RNASE7/MBL2/SPAG11A/MASP2/REG1B/C4BPB/WFDC10A/IFNA16/PGLYRP3/F2/IFNB1/IL17F/BPIFA1/CXCL5/WFDC9/WFDC12/CST9L/DMBT1/CFHR1/PGLYRP4/PRSS3/WFDC11/RNASE3/CFHR3/SEMG2/IFNA10/IFNA7/DEFB126/PI3/FOXJ1/REG3A/AZU1/IFNW1/WFDC5/IFNE/FCN2/IFNA14/CXCL6/GALP/DEFA6/IFNA8/PRSS2/DEFB127,97
GO:0060294,cilium movement involved in cell motility,69/3342,158/18870,2.6013131236459487e-14,7.699886845992009e-12,7.172706601875838e-12,CFAP54/DNAH5/DNAH7/DNAH6/SPAG6/DNAH9/TEKT3/ENO4/DNAH14/CFAP52/CFAP45/TTLL9/CCDC38/RSPH6A/CFAP43/DNAH10/DNAH8/ROPN1B/DDX4/CFAP221/CFAP97D1/DNAI3/TEKT1/CFAP47/EPPIN/ENKUR/ROPN1/MEIG1/NME8/HOATZ/RSPH9/CFAP65/DNAH17/CELF3/CATSPERD/AKAP4/DNAH2/SLC22A16/TEKT2/DNAH11/LDHC/DRC7/PRSS55/TEX101/CFAP206/SEMG1/DNAAF6/TTLL6/CCR6/SMCP/CABS1/SPEM3/PRDM14/GAPDHS/PGK2/GK2/IQCF1/TTLL8/TNP1/CFAP157/SEMG2/DNAI1/EFCAB9/KLC3/TAC4/PLA2G3/TEKT5/PGAM4/RNASE10,69
GO:0042742,defense response to bacterium,111/3342,330/18870,1.639275645759784e-12,4.609643115876512e-10,4.2940394152349713e-10,TF/SPINK5/SFTPD/NR1H4/AICDA/STAB2/CCL20/BPI/RAG2/GBP7/DEFB112/PLA2G1B/PGC/HTN3/KLK5/LYG2/EPPIN/SPAG11B/CD160/ZG16/WFDC3/NLRP10/GBP6/UMOD/FGA/IL23R/SPRR2A/DEFB132/GSDMA/PRG2/DEFB115/DEFB125/IRGM/CXCL13/REG3G/PGLYRP2/KLK3/CHGA/SEMG1/DEFB114/WFDC13/KRT6A/KLK7/DEFB4A/LPO/IL17A/DEFA5/DEFB118/FGB/IL12A/RNASE7/IL12B/MBL2/SPAG11A/HAMP/DEFB133/LYPD8/WFDC10A/RNASE8/PGLYRP3/LYZL6/F2/BPIFA2/IL17F/BPIFA1/WFDC9/WFDC12/DEFB128/PRB3/DMBT1/DCD/DEFB135/CRP/PGLYRP4/WFDC11/HP/CST11/LACRT/DEFB108B/RNASE3/HTN1/DEFB121/SEMG2/DEFB113/EPX/DEFB104A/IL23A/DEFB126/PI3/DEFB136/AZU1/RNASE9/RNASE11/DEFB119/DEFB129/DEFB105A/WFDC5/LALBA/CLEC4D/DEFB110/IFNE/FCN2/RNASE10/DEFB123/CXCL6/GALP/DEFB106A/DEFA6/DEFB134/DEFB116/DEFB127,111
GO:0007281,germ cell development,117/3342,359/18870,4.42484079065208e-12,1.1850145050774902e-9,1.1038813340889927e-9,RBM46/BRIP1/CFAP54/ASPM/KNL1/SPAG6/HOOK1/ADCY10/MEI4/CABYR/SPAG17/CELF4/TDRD5/CCDC38/SYCP1/RSPH6A/DDX25/ZAR1L/CFAP43/ADAD1/MAEL/ROPN1B/PIWIL1/CFAP221/FAM9C/FMN2/CFAP97D1/WEE2/RNF17/ACTL7A/TDRD12/SLC26A3/SEPTIN14/MORC1/SYCP3/CFTR/DAZL/CFAP47/ZPBP/TCP11/MOV10L1/ROPN1/MEIG1/CTCFL/AXDND1/MAJIN/BRDT/SOX30/OOSP2/GALNTL5/ELSPBP1/CFAP65/MEIOC/GMCL2/GPR149/PDILT/CCDC42/DMRT1/RXFP2/CHD5/FAM9A/FAM9B/CATSPERD/AKAP4/SUN5/TERB2/CCDC63/DRC7/CFAP206/SEMG1/NODAL/BNC1/SPINK1/ZPBP2/ZFP57/CCR6/FUT6/SPO11/SPATA16/SPEM3/PRDM14/KLHL10/ADAD2/NOBOX/NPM2/DMRTB1/KASH5/RSPH1/GK2/LIN28A/ASIP/IQCF1/H2BC1/BSPH1/H1-7/DMRTC2/TNP1/TNP2/SPANXB1/CFAP157/SEMG2/DMRTA2/EREG/INSL3/TUBB8/PRM2/CFAP73/SPACA1/EFCAB9/KLC3/SOHLH1/PLA2G3/WT1/STRA8/PAEP/DNMT3L/RIMBP3B,117
GO:0007286,spermatid development,78/3342,206/18870,4.798852731963863e-12,1.226761262025671e-9,1.1427698587073754e-9,BRIP1/CFAP54/KNL1/SPAG6/HOOK1/ADCY10/CABYR/SPAG17/TDRD5/CCDC38/SYCP1/RSPH6A/DDX25/CFAP43/ADAD1/ROPN1B/PIWIL1/CFAP221/FAM9C/CFAP97D1/RNF17/ACTL7A/SLC26A3/SEPTIN14/SYCP3/CFTR/CFAP47/ZPBP/TCP11/ROPN1/MEIG1/AXDND1/BRDT/SOX30/GALNTL5/ELSPBP1/CFAP65/MEIOC/PDILT/CCDC42/CHD5/FAM9A/FAM9B/CATSPERD/AKAP4/SUN5/CCDC63/DRC7/CFAP206/SEMG1/SPINK1/ZPBP2/CCR6/SPO11/SPATA16/SPEM3/KLHL10/ADAD2/RSPH1/GK2/IQCF1/H2BC1/BSPH1/H1-7/DMRTC2/TNP1/TNP2/SPANXB1/CFAP157/SEMG2/PRM2/CFAP73/SPACA1/EFCAB9/KLC3/PLA2G3/PAEP/RIMBP3B,78
GO:0009566,fertilization,78/3342,207/18870,6.3793836112607484e-12,1.5598979752056718e-9,1.45309804271143e-9,TRIM36/CDK1/NELL2/FCRL3/CLGN/GLIPR1L1/TRPC3/PKDREJ/TEX11/PRSS37/ADAM18/MAEL/ROPN1B/OR1D2/WEE2/GLRA1/ACTL7A/TDRD12/OVCH2/NOX5/ZPBP/TRPC7/EQTN/ADAM21/ZP1/ELSPBP1/ADAM2/MEIOB/ZP2/SPAM1/CRISP1/FETUB/AKAP4/OR10J1/NLRP5/SPATA46/SLC22A16/PRDM9/PLCZ1/FCRL5/PRSS55/TEX101/SPACA3/KLK14/SPINK1/PPP3R2/ZPBP2/ZAN/ZP4/UMODL1/SMCP/PLA2G10/PRDM14/KLHL10/NPM2/HOXA11/TMPRSS12/LYZL6/SPACA7/HOXD10/TDRD9/DCST1/SPINK13/IQCF1/FOLR3/BSPH1/TNP1/TNP2/LYZL4/FAM170A/FOLR1/FAM170B/DEFB126/IZUMO1R/RNASE10/PAEP/SPACA4/RIMBP3B,78
GO:0048515,spermatid differentiation,79/3342,214/18870,1.5609917703515016e-11,3.6579240485236854e-9,3.4074807197541328e-9,RBM46/BRIP1/CFAP54/KNL1/SPAG6/HOOK1/ADCY10/CABYR/SPAG17/TDRD5/CCDC38/SYCP1/RSPH6A/DDX25/CFAP43/ADAD1/ROPN1B/PIWIL1/CFAP221/FAM9C/CFAP97D1/RNF17/ACTL7A/SLC26A3/SEPTIN14/SYCP3/CFTR/CFAP47/ZPBP/TCP11/ROPN1/MEIG1/AXDND1/BRDT/SOX30/GALNTL5/ELSPBP1/CFAP65/MEIOC/PDILT/CCDC42/CHD5/FAM9A/FAM9B/CATSPERD/AKAP4/SUN5/CCDC63/DRC7/CFAP206/SEMG1/SPINK1/ZPBP2/CCR6/SPO11/SPATA16/SPEM3/KLHL10/ADAD2/RSPH1/GK2/IQCF1/H2BC1/BSPH1/H1-7/DMRTC2/TNP1/TNP2/SPANXB1/CFAP157/SEMG2/PRM2/CFAP73/SPACA1/EFCAB9/KLC3/PLA2G3/PAEP/RIMBP3B,79
GO:0043588,skin development,105/3342,317/18870,1.8691118201219544e-11,4.204753950546348e-9,3.916871380525038e-9,SPINK5/FGFR2/PAX6/CERS3/SLC39A2/DKK1/ZBED2/WNT16/POU2F3/ABCA12/GRHL3/SCEL/KLK5/KRT5/KRT27/TMPRSS11F/SHH/KRT72/OVOL2/DSG4/ASCL4/SPRR1B/LIPM/SOX21/EDAR/SPRR2E/KRT2/FOXN1/TFAP2B/FLG2/KRT86/CASP14/KRT1/REG3G/HOXC13/LCE1B/LCE4A/FOXI3/KRT84/KRT6A/KRT6B/FLG/ALOX12/KRT77/IL17A/LORICRIN/GRHL2/KRT4/ALOXE3/KRT83/LIPK/PLA2G10/KRT28/KRT76/IL1A/CDH3/KRTAP6-3/KRT79/LCE1E/CDSN/SPRR2G/KRT25/KRT85/KRT73/LCE5A/SOSTDC1/KRT3/SPRR2D/DKK4/TCHH/KRT6C/KRT9/LCE2C/HRNR/FOXE1/KRT82/LCE3E/ALOX12B/KRT74/ACER1/KRT17/IL20/LHX2/KRT78/KRT14/LCE3D/SPRR3/LCE1C/EREG/REG3A/LCE1A/KRT71/KRT36/DLX3/TGM3/KRT16/LCE6A/SPRR4/KRT75/KDF1/KRTAP6-1/KRTAP6-2/OVOL1/SPRR2B/LCE2B,105
GO:0007338,single fertilization,65/3342,166/18870,5.242750171903156e-11,1.134047191030129e-8,1.056403546783887e-8,TRIM36/CDK1/FCRL3/CLGN/GLIPR1L1/TRPC3/PKDREJ/PRSS37/ADAM18/ROPN1B/OR1D2/WEE2/GLRA1/ACTL7A/NOX5/ZPBP/TRPC7/EQTN/ADAM21/ZP1/ELSPBP1/ADAM2/ZP2/SPAM1/CRISP1/FETUB/AKAP4/OR10J1/NLRP5/SPATA46/SLC22A16/PLCZ1/FCRL5/PRSS55/TEX101/SPACA3/SPINK1/PPP3R2/ZPBP2/ZAN/ZP4/UMODL1/SMCP/PLA2G10/NPM2/HOXA11/TMPRSS12/LYZL6/SPACA7/HOXD10/DCST1/SPINK13/IQCF1/FOLR3/BSPH1/TNP1/TNP2/LYZL4/FOLR1/FAM170B/DEFB126/IZUMO1R/RNASE10/PAEP/SPACA4,65
GO:0030317,flagellated sperm motility,56/3342,134/18870,5.741402557951248e-11,1.1532017137827792e-8,1.0742466365008782e-8,CFAP54/DNAH5/SPAG6/TEKT3/ENO4/CFAP52/CFAP45/TTLL9/CCDC38/RSPH6A/CFAP43/ROPN1B/DDX4/CFAP221/CFAP97D1/CFAP47/EPPIN/ENKUR/ROPN1/MEIG1/NME8/HOATZ/CFAP65/CELF3/CATSPERD/AKAP4/SLC22A16/TEKT2/DNAH11/LDHC/DRC7/PRSS55/TEX101/CFAP206/SEMG1/DNAAF6/CCR6/SMCP/CABS1/SPEM3/PRDM14/GAPDHS/PGK2/GK2/IQCF1/TTLL8/TNP1/CFAP157/SEMG2/DNAI1/EFCAB9/KLC3/TAC4/PLA2G3/PGAM4/RNASE10,56
GO:0097722,sperm motility,56/3342,134/18870,5.741402557951248e-11,1.1532017137827792e-8,1.0742466365008782e-8,CFAP54/DNAH5/SPAG6/TEKT3/ENO4/CFAP52/CFAP45/TTLL9/CCDC38/RSPH6A/CFAP43/ROPN1B/DDX4/CFAP221/CFAP97D1/CFAP47/EPPIN/ENKUR/ROPN1/MEIG1/NME8/HOATZ/CFAP65/CELF3/CATSPERD/AKAP4/SLC22A16/TEKT2/DNAH11/LDHC/DRC7/PRSS55/TEX101/CFAP206/SEMG1/DNAAF6/CCR6/SMCP/CABS1/SPEM3/PRDM14/GAPDHS/PGK2/GK2/IQCF1/TTLL8/TNP1/CFAP157/SEMG2/DNAI1/EFCAB9/KLC3/TAC4/PLA2G3/PGAM4/RNASE10,56
GO:0033141,positive regulation of peptidyl-serine phosphorylation of STAT protein,17/3342,20/18870,1.0594555578883474e-10,2.054613123297954e-8,1.913942036882143e-8,IFNA13/IFNA2/IFNA6/IFNG/IFNA1/IFNA21/IFNK/IFNA17/IFNA4/IFNA16/IFNB1/IFNA10/IFNA7/IFNW1/IFNE/IFNA14/IFNA8,17
GO:0015698,inorganic anion transport,65/3342,169/18870,1.2946172049049972e-10,2.426975720128568e-8,2.2608104662498845e-8,SLC26A4/GABRA2/SLC4A8/ABCB1/ANO3/GABRB2/GABRG3/SLC26A5/CLCA2/ANO4/GABRB3/CLCNKB/GABRR3/PRKG2/TG/SLC17A8/SLC4A10/GLRA1/GABRG2/GABRG1/SLC13A1/SLC26A3/SLC12A1/CFTR/SLC26A8/SLC6A14/SLC12A5/GLRA2/TTYH1/GABRA4/GLRA3/CLCA1/GABRA1/GABRA5/CASR/SLC17A1/SLC17A3/GABRQ/FGF23/SLC4A9/SLC17A4/GABRR1/GABRB1/GABRP/SLC5A8/SLC12A3/GABRA3/CLCA4/WNK4/SLC17A6/BEST4/BSND/SLC22A8/SLC13A4/SLC22A11/SLC22A6/GABRA6/SLC5A5/NMUR2/FXYD3/AQP6/CA7/SLC34A1/BEST2/CLDN17,65
GO:0019730,antimicrobial humoral response,55/3342,133/18870,1.377605308356561e-10,2.4992426626442896e-8,2.328129582237896e-8,TF/SPINK5/REG1A/MUC7/PLA2G1B/PGC/CXCL11/KLK5/SPAG11B/WFDC3/FGA/ACOD1/SPRR2A/HRG/CXCL13/REG3G/KLK3/SEMG1/WFDC13/KRT6A/KLK7/DEFB4A/IL17A/DEFA5/DEFB118/IL36RN/FGB/RNASE7/SPAG11A/REG1B/WFDC10A/PGLYRP3/F2/IL17F/BPIFA1/CXCL5/WFDC9/WFDC12/CST9L/DMBT1/PGLYRP4/PRSS3/WFDC11/RNASE3/SEMG2/DEFB126/PI3/REG3A/AZU1/WFDC5/CXCL6/GALP/DEFA6/PRSS2/DEFB127,55
GO:0007586,digestion,55/3342,134/18870,1.9369797120386234e-10,3.404241843907881e-8,3.1711671140842856e-8,CHRM3/HTR4/SI/KCNN4/MUC13/SLC9A4/NPSR1/CAPN9/PGC/ABCG8/MUC6/PNLIP/FABP2/CYP8B1/GCNT3/VIL1/CHRM5/GKN1/AKR1D1/MUC4/SLC4A9/SOAT2/INAVA/CHIA/ABCG5/NEUROD1/WNK4/APOA2/SPINK1/IL17A/SST/CCK/MOGAT2/AMY2A/OPRK1/CCKBR/HAMP/PGA3/CLPSL1/GHSR/RBP4/PRSS3/CLPS/VSIG1/UCN3/FABP1/APOA1/PRSS1/NEUROG1/TFF2/CTRB1/APOA4/CHRM1/PRSS2/CLPSL2,55
GO:0006821,chloride transport,52/3342,125/18870,3.360706428033065e-10,5.727458470078169e-8,5.3353224536907696e-8,SLC26A4/GABRA2/SLC4A8/ABCB1/ANO3/GABRB2/GABRG3/SLC26A5/CLCA2/ANO4/GABRB3/CLCNKB/GABRR3/PRKG2/SLC17A8/SLC4A10/GLRA1/GABRG2/GABRG1/SLC26A3/SLC12A1/CFTR/SLC26A8/SLC6A14/SLC12A5/GLRA2/TTYH1/GABRA4/GLRA3/CLCA1/GABRA1/GABRA5/CASR/GABRQ/SLC4A9/GABRR1/GABRB1/GABRP/SLC5A8/SLC12A3/GABRA3/CLCA4/WNK4/SLC17A6/BEST4/BSND/GABRA6/NMUR2/FXYD3/CA7/BEST2/CLDN17,52
GO:0052695,cellular glucuronidation,17/3342,21/18870,4.637289781548796e-10,7.6706228621854207e-08,7.145446205191442e-8,UGT2B4/UGT2B15/UGT2A1/UGT2B10/UGT2B7/UGT1A10/UGT1A4/UGT1A8/UGT1A1/UGT2A3/UGT2B28/UGT2B11/UGT1A9/UGT1A6/UGT1A7/UGT2B17/UGT1A3,17
GO:0035082,axoneme assembly,43/3342,96/18870,7.033175415319686e-10,1.1301308153073689e-7,1.0527553095352202e-7,DNAH5/DNAH7/LRGUK/SPAG6/SPAG17/HYDIN/RSPH6A/CFAP43/DNAH8/RP1L1/RP1/CFAP97D1/DNAI3/CCDC103/CFAP47/DRC1/MEIG1/HOATZ/DNAAF1/RSPH9/CFAP65/DCX/CCDC65/DNAH17/DNAJB13/DAW1/DNAH2/TEKT2/CCDC63/DRC7/CFAP206/DNAAF6/RSPH1/CFAP100/CFAP157/DNAAF3/DNAI1/SPEF1/CFAP74/FOXJ1/CFAP73/PLA2G3/DNAI2,43
GO:0006820,monoatomic anion transport,64/3342,172/18870,8.871172357233559e-10,1.3858742593633762e-7,1.2909890298816206e-7,SLC26A4/GABRA2/SLC4A8/ABCB1/ANO3/GABRB2/GABRG3/SLC26A5/CLCA2/ANO4/GABRB3/SLC17A2/GRM5/CLCNKB/GABRR3/PRKG2/TG/SLC17A8/SLC4A10/GLRA1/GABRG2/GABRG1/SLC13A1/SLC26A3/PDZK1/SLC12A1/CFTR/SLC26A8/SLC6A14/SLC12A5/GLRA2/ABCC11/TTYH1/GABRA4/GLRA3/CLCA1/GABRA1/GABRA5/CASR/SLC17A1/SLC17A3/GABRQ/SLC4A9/SLC17A4/GABRR1/GABRB1/GABRP/SLC5A8/SLC12A3/GABRA3/CLCA4/WNK4/SLC17A6/BEST4/CCT8L2/BSND/SLC22A6/GABRA6/SLC5A5/NMUR2/FXYD3/CA7/BEST2/CLDN17,64
GO:0002323,natural killer cell activation involved in immune response,22/3342,34/18870,1.6441424257737801e-9,2.4990964871761456e-7,2.327993414815392e-7,CD244/IFNA13/IFNA2/IFNA6/IFNA1/IFNA21/IFNK/IFNA17/KLRF2/PGLYRP2/IFNA4/ZNF683/IL12B/IFNA16/PGLYRP3/IFNB1/IFNA10/IFNA7/IFNW1/IFNE/IFNA14/IFNA8,22
GO:0098661,inorganic anion transmembrane transport,52/3342,131/18870,2.454654548899721e-9,3.632888732371587e-7,3.3841594708791995e-7,SLC26A4/GABRA2/SLC4A8/ANO3/GABRB2/GABRG3/SLC26A5/CLCA2/ANO4/GABRB3/CLCNKB/GABRR3/SLC17A8/GLRA1/GABRG2/GABRG1/SLC13A1/SLC26A3/SLC12A1/CFTR/SLC26A8/SLC12A5/GLRA2/TTYH1/GABRA4/GLRA3/CLCA1/GABRA1/GABRA5/CASR/SLC17A1/GABRQ/SLC4A9/GABRR1/GABRB1/GABRP/SLC5A8/SLC12A3/GABRA3/CLCA4/SLC17A6/BEST4/BSND/SLC13A4/GABRA6/SLC5A5/NMUR2/FXYD3/AQP6/SLC34A1/BEST2/CLDN17,52
GO:0033139,regulation of peptidyl-serine phosphorylation of STAT protein,17/3342,23/18870,5.438716546688077e-9,7.842908168865063e-7,7.305935830733216e-7,IFNA13/IFNA2/IFNA6/IFNG/IFNA1/IFNA21/IFNK/IFNA17/IFNA4/IFNA16/IFNB1/IFNA10/IFNA7/IFNW1/IFNE/IFNA14/IFNA8,17
GO:1902476,chloride transmembrane transport,45/3342,110/18870,9.513281809216586e-9,1.337567422375852e-6,1.2459895674860777e-6,SLC26A4/GABRA2/SLC4A8/ANO3/GABRB2/GABRG3/SLC26A5/CLCA2/ANO4/GABRB3/CLCNKB/GABRR3/SLC17A8/GLRA1/GABRG2/GABRG1/SLC26A3/SLC12A1/CFTR/SLC26A8/SLC12A5/GLRA2/TTYH1/GABRA4/GLRA3/CLCA1/GABRA1/GABRA5/CASR/GABRQ/SLC4A9/GABRR1/GABRB1/GABRP/SLC12A3/GABRA3/CLCA4/SLC17A6/BEST4/BSND/GABRA6/NMUR2/FXYD3/BEST2/CLDN17,45
GO:0140013,meiotic nuclear division,67/3342,194/18870,1.2518172133168236e-8,1.717126831144833e-6,1.5995620720610604e-6,RBM46/BRIP1/ASPM/RAD51/NDC80/SLC25A31/MEI1/TOP2A/NUF2/ANKRD31/TEX14/SHOC1/MEI4/TTK/M1AP/SYCP1/SGO1/TEX11/TERB1/ESPL1/MAEL/DDX4/NCAPH/TEX15/ASZ1/FMN2/WEE2/PSMA8/TDRD12/SYCP3/STAG3/CNTD1/RNF212B/MOV10L1/PRDM7/TESMIN/MAJIN/BRDT/CCNB2/MEIOC/MEIOB/RAD54L/DMRT1/SYCE2/FBXO43/TERB2/PRDM9/CCNA1/BTBD18/OOEP/SHCBP1L/SPO11/KCTD19/HSF2BP/NPM2/KASH5/TEX19/TDRD9/MOS/GPR3/DMRTC2/MEIKIN/EREG/TUBB8/STRA8/SYCE3/DNMT3L,67
GO:0042501,serine phosphorylation of STAT protein,17/3342,24/18870,1.5552225968104308e-8,2.0825171153480623e-6,1.9399355549688006e-6,IFNA13/IFNA2/IFNA6/IFNG/IFNA1/IFNA21/IFNK/IFNA17/IFNA4/IFNA16/IFNB1/IFNA10/IFNA7/IFNW1/IFNE/IFNA14/IFNA8,17
