ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0030198,extracellular matrix organization,6/19,321/18870,5.206549173392596e-7,1.1140705158346672e-4,5.929837113447e-5,POSTN/MMP14/LUM/CCDC80/AEBP1/COL1A1,6
GO:0043062,extracellular structure organization,6/19,322/18870,5.302240214359659e-7,1.1140705158346672e-4,5.929837113447e-5,POSTN/MMP14/LUM/CCDC80/AEBP1/COL1A1,6
GO:0045229,external encapsulating structure organization,6/19,323/18870,5.399372451541198e-7,1.1140705158346672e-4,5.929837113447e-5,POSTN/MMP14/LUM/CCDC80/AEBP1/COL1A1,6
GO:0010810,regulation of cell-substrate adhesion,5/19,220/18870,2.0949769161746764e-6,3.2419767777803115e-4,1.725599407270194e-4,POSTN/MMP14/SFRP1/CCDC80/COL1A1,5
GO:0001503,ossification,6/19,444/18870,3.431849837875929e-6,3.5631440210685285e-4,1.8965463457094623e-4,CLEC11A/MMP14/SFRP1/CCN4/ROR2/COL1A1,6
GO:0071295,cellular response to vitamin,3/19,30/18870,3.453774495381449e-6,3.5631440210685285e-4,1.8965463457094623e-4,POSTN/SFRP1/COL1A1,3
GO:0031670,cellular response to nutrient,3/19,48/18870,1.4545881109274877e-5,0.0012862714866630214,6.846407198801558e-4,POSTN/SFRP1/COL1A1,3
GO:0031589,cell-substrate adhesion,5/19,356/18870,2.1733023582674327e-5,0.001681592699709426,8.950574186022453e-4,POSTN/MMP14/SFRP1/CCDC80/COL1A1,5
GO:0010812,negative regulation of cell-substrate adhesion,3/19,65/18870,3.633956739402011e-5,0.0022494192216898448,0.0011972931151924522,POSTN/MMP14/COL1A1,3
GO:0030199,collagen fibril organization,3/19,65/18870,3.633956739402011e-5,0.0022494192216898448,0.0011972931151924522,LUM/AEBP1/COL1A1,3
GO:0060346,bone trabecula formation,2/19,10/18870,4.301605172543842e-5,0.0024206305470951257,0.0012884233674700695,SFRP1/COL1A1,2
