"TNFA_NFKB","JAK_STAT","TGF_BETA","ECM_EMT","FA_METAB","GLYCOLYSIS","sample","cluster","pseudotime"
-0.235845808112011,-0.567267545840502,-0.252452201089937,-0.632749674991333,-0.219607156144592,0.463441299888146,"NS.1402.004.NEBNext_dual_i7_225---NEBNext_dual_i5_273.7050_R1.bam","0",1
-0.40145163132801,-0.763432756003169,-0.441626373919698,-0.197047974928444,-1.32166082097253,0.0369167019527551,"NS.1402.004.NEBNext_dual_i7_226---NEBNext_dual_i5_274.7056_R1.bam","0",1
-0.00759874978694008,0.134550226571586,-0.353010437475303,-0.0436561493758611,-0.00965685173167545,0.211703052863939,"NS.1402.004.NEBNext_dual_i7_227---NEBNext_dual_i5_275.7077_R1.bam","0",1
-0.524480784021473,-0.888073052363622,-0.0576470835978051,-0.534501215871204,0.453831286795821,-0.779049456558639,"NS.1402.004.NEBNext_dual_i7_228---NEBNext_dual_i5_276.7100_R1.bam","3",2
-0.416060277352087,-0.133146974775624,1.03375850369231,3.09615231881964,0.750323850209627,-0.395369838100178,"NS.1402.004.NEBNext_dual_i7_229---NEBNext_dual_i5_277.7131_R1.bam","2",4
-0.445948907975932,-0.802709567200919,-0.96560679274576,-0.831089951710412,-1.04435738810083,-1.42949347780244,"NS.1402.004.NEBNext_dual_i7_230---NEBNext_dual_i5_278.7147_R1.bam","1",3
-0.808388220571798,-0.576704845752315,0.436263773678825,1.56076973963646,-0.273799526108104,-0.300941410249914,"NS.1402.004.NEBNext_dual_i7_231---NEBNext_dual_i5_279.7156_R1.bam","2",4
-0.203072576305854,-0.578126712743541,-0.190202162674741,-0.799861896732795,-0.161314910737414,0.0101304915547494,"NS.1402.004.NEBNext_dual_i7_232---NEBNext_dual_i5_280.7180_R1.bam","3",2
-0.381677890846916,-0.314539055989302,0.312407983489606,1.30641526608557,-0.159132828041727,-0.944469379348455,"NS.1402.004.NEBNext_dual_i7_233---NEBNext_dual_i5_281.7181_R1.bam","2",4
-0.0379844620007731,-0.242024119675156,-0.142743932134508,-0.656612553736138,-0.0195795201870242,0.339453068422234,"NS.1402.004.NEBNext_dual_i7_234---NEBNext_dual_i5_282.7183_R1.bam","0",1
-0.402249169964631,-0.190019772885821,-0.783569871531462,-1.09388489221978,-0.409805205346324,0.656667776297932,"NS.1402.004.NEBNext_dual_i7_235---NEBNext_dual_i5_283.7227_R1.bam","0",1
-0.402091150839102,-0.700197549100199,-1.03468885910302,-0.127206063575916,-0.657350665488373,-0.713504018282369,"NS.1402.004.NEBNext_dual_i7_236---NEBNext_dual_i5_284.7238_R1.bam","1",3
-0.452673163401349,-0.100442795913324,0.301990345423852,-0.909421448746259,0.409158634551986,-0.0894395362356753,"NS.1402.004.NEBNext_dual_i7_237---NEBNext_dual_i5_285.7245_R1.bam","3",2
-0.77157333448023,-0.66248483295486,-0.0235292759980669,0.676176247875279,-0.217479875930421,0.166823083620298,"NS.1402.004.NEBNext_dual_i7_238---NEBNext_dual_i5_286.7254_R1.bam","3",2
-0.241897979255557,-0.25992167389845,0.375041950823137,-0.362329265381465,-0.406533535286518,1.00582471781397,"NS.1402.004.NEBNext_dual_i7_239---NEBNext_dual_i5_287.7257_R1.bam","0",1
-0.734845380486859,-0.237157821523586,0.180920673291488,0.162965145754865,-0.421990413273513,1.03811906442014,"NS.1402.004.NEBNext_dual_i7_240---NEBNext_dual_i5_288.7308_R1.bam","0",1
0.311853702808468,-0.155163529877138,0.434348734824545,-0.945096830220889,0.345042789831763,0.685019278479201,"NS.1402.004.NEBNext_dual_i7_241---NEBNext_dual_i5_289.7338_R1.bam","0",1
0.553699125452615,-0.240241477593871,-0.536859124421142,-0.332653504183748,-0.549212852336371,0.0200695843605386,"NS.1402.004.NEBNext_dual_i7_242---NEBNext_dual_i5_290.7343_R1.bam","1",3
