gene,log2FC,p_value,FDR
AC092803.3,2.1730722261679665,4.754770837412328e-06,5.8938900481325326e-05
AC112206.2,1.322214315478958,4.754828455376573e-06,5.8938900481325326e-05
LINC01202,2.2941831040216067,4.76383270089786e-06,5.903017220692312e-05
DISP2,1.5607620883988635,4.771477622401814e-06,5.910454305545387e-05
CNIH3-AS2,2.3980657948641113,4.776134417848593e-06,5.9141861369655624e-05
AC023090.1,2.9918949486069586,4.779322433720663e-06,5.915234008866864e-05
LINC02831,2.4903099113335267,4.782537667144887e-06,5.915234008866864e-05
LINC01756,2.954576166265988,4.785202648115916e-06,5.915234008866864e-05
AL353152.2,1.5003630140373874,4.782705529775493e-06,5.915234008866864e-05
AC104134.1,2.584149943073769,4.784604926327169e-06,5.915234008866864e-05
FAM24A,2.576064542712673,4.790571161406574e-06,5.915771569451332e-05
LINC00381,2.5553859202982885,4.789001249303355e-06,5.915771569451332e-05
LINC01016,2.8423185940156377,4.788134820578623e-06,5.915771569451332e-05
AC108690.1,1.9323039138801965,4.807279977655508e-06,5.932331916165487e-05
AC026992.1,2.6807147299675678,4.806995164020496e-06,5.932331916165487e-05
AL392083.1,2.478047296212769,4.813677460879372e-06,5.938189493235691e-05
CDSN,2.605426602058016,4.816102855518963e-06,5.939144734958112e-05
AC012066.1,2.8673073138623675,4.819736276429064e-06,5.941588531038598e-05
CYP4F2,2.6382824310834097,4.82282199354393e-06,5.943355695504017e-05
ARMS2,1.9418542672893315,4.829754524578199e-06,5.949860608155033e-05
GCG,2.5423297675736345,4.831415305623322e-06,5.94986892755502e-05
Z82217.1,2.311231265785847,4.83926905196384e-06,5.955922168340959e-05
COL2A1,2.4301083429438255,4.839642082191878e-06,5.955922168340959e-05
BFSP1,2.102542578918354,4.847595210986538e-06,5.95868310729978e-05
ULBP1,2.1816188940839227,4.848511468660752e-06,5.95868310729978e-05
PABPC4-AS1,2.7449387515409853,4.845486098588592e-06,5.95868310729978e-05
AC090692.1,2.490784036638017,4.847172514794561e-06,5.95868310729978e-05
GBP6,1.6612925995634473,4.862159369067823e-06,5.973415192080182e-05
BTNL2,2.5945792205636944,4.864898930405081e-06,5.974740332008589e-05
AL158832.2,2.626185162914499,4.877249745017055e-06,5.9857901908543176e-05
DGKK,2.4927264703692122,4.875700625149658e-06,5.9857901908543176e-05
LINC02822,2.424153169189019,4.878888257418231e-06,5.9857901908543176e-05
AC087257.1,2.371936472491141,4.881826367046363e-06,5.9873528153901054e-05
AC010332.3,1.3462861134675896,4.887699489324895e-06,5.9884286069664415e-05
LHFPL5,2.646963452983894,4.888980492242441e-06,5.9884286069664415e-05
HS3ST4,2.7409415735773988,4.887004613515567e-06,5.9884286069664415e-05
GRM7-AS3,2.486958701833998,4.8893625093574e-06,5.9884286069664415e-05
RPS27AP5,0.9706035879264914,4.895551221856016e-06,5.9919281576251986e-05
AC092134.3,2.5130358510986808,4.8940966974826195e-06,5.9919281576251986e-05
SLC26A3,2.1601888660765836,4.920375955349902e-06,6.0202640770696144e-05
TFAP2B,2.704962276618185,4.924602900527595e-06,6.0233871315123646e-05
AL023806.1,0.9198911789083604,4.9373083405108146e-06,6.035604554513116e-05
GATA3-AS1,2.525256253834383,4.940347023825601e-06,6.035604554513116e-05
MPP4,1.734145472409903,4.940041842099628e-06,6.035604554513116e-05
AC002467.1,1.0596619902272029,4.9413030726790635e-06,6.035604554513116e-05
ARHGEF3-AS1,3.1539471061783897,4.959491793392214e-06,6.0557650642194415e-05
CGA,1.8101711585382414,4.965759170768717e-06,6.056556166449486e-05
AP003717.1,1.5643275633336764,4.965560124299129e-06,6.056556166449486e-05
LINC02850,2.283498507742373,4.965568538928577e-06,6.056556166449486e-05
PTPRR,1.4421653320662902,4.966874427617587e-06,6.056556166449486e-05
LINC01734,2.4389001777750123,4.9719829057321695e-06,6.058706697190457e-05
LINC01961,2.4877315602232404,4.9720066079468e-06,6.058706697190457e-05
AC016745.1,1.965459302915623,4.978111498131913e-06,6.0608423696914806e-05
NWD1,1.8789750409779302,4.978813855898567e-06,6.0608423696914806e-05
CFAP251,1.0821564249547921,4.978721968730385e-06,6.0608423696914806e-05
AC015853.2,2.342392196624742,4.985599836373854e-06,6.067049976794326e-05
AC010969.1,2.266126302999127,4.995569020578474e-06,6.0771257628761875e-05
RNF17,2.0143922792026463,5.0041898292578e-06,6.084078395750231e-05
TIMD4,1.7686569520235342,5.0079416012544025e-06,6.084078395750231e-05
AP003355.2,2.9438428203421876,5.006882032692518e-06,6.084078395750231e-05
GINS1,1.3063229426857528,5.008049630216956e-06,6.084078395750231e-05
Z84468.2,2.8044979494870956,5.010843318693667e-06,6.0854043841080076e-05
AL110114.1,1.0541895640814654,5.012524516321591e-06,6.0854043841080076e-05
AC104232.3,2.083076079606954,5.014744913746008e-06,6.086046020150857e-05
AC093766.1,2.673480291344835,5.022289960067356e-06,6.093147198770419e-05
LINC00884,1.8453189292491536,5.024504449962014e-06,6.0937786269060544e-05
AL161668.2,3.1260742893722275,5.0318519495124856e-06,6.099428066920806e-05
OR4E2,2.6261851630329813,5.034249396944255e-06,6.099428066920806e-05
OBI1-AS1,2.404074051340189,5.032725764894373e-06,6.099428066920806e-05
AC016598.2,2.543304891177995,5.0363145035952975e-06,6.0998756001121223e-05
AF121898.1,2.8278190242913777,5.03965889537432e-06,6.1005963035777585e-05
FIRRE,1.2826109690771392,5.040301405046453e-06,6.1005963035777585e-05
SIRPG,2.0467267871252677,5.049892899742584e-06,6.110149592651875e-05
IQCA1,2.0490462666493703,5.0582631105238074e-06,6.113072042530957e-05
PSG1,2.2788670594116347,5.0575095560591735e-06,6.113072042530957e-05
AP003027.1,2.3270442326796865,5.060805221465915e-06,6.113072042530957e-05
AC015522.1,2.5634190764774996,5.057573065484144e-06,6.113072042530957e-05
KRT84,2.4487815416121697,5.060439965180613e-06,6.113072042530957e-05
AC055788.1,2.6960291512597006,5.074028109065757e-06,6.123307055328698e-05
AL445205.1,1.9228533052284627,5.074385169558226e-06,6.123307055328698e-05
LYG2,2.270838936094598,5.0725120288802436e-06,6.123307055328698e-05
SMARCAL1-AS1,2.6122317805783326,5.078347495835691e-06,6.126033404433316e-05
LINC01035,2.468840532047341,5.080249035822411e-06,6.126272823218362e-05
AC093765.4,2.2154350223535113,5.0848670157004985e-06,6.129786738900079e-05
ELAVL4,2.5531894802133457,5.09063893642772e-06,6.134688905232092e-05
AC007552.2,1.9742410854550962,5.097095470177495e-06,6.140412533597616e-05
CNNM1,2.5302073575588113,5.103999647742161e-06,6.144614301492001e-05
OLAH,2.678917668181145,5.103110354875115e-06,6.144614301492001e-05
AL008638.3,2.7378768990812485,5.107489692415077e-06,6.146758755957013e-05
LHX8,2.6875276832359125,5.112727272418836e-06,6.14720874043587e-05
HIGD2B,2.7372518139820903,5.109706268724747e-06,6.14720874043587e-05
AC072026.2,2.270163869719507,5.114699143813121e-06,6.14720874043587e-05
NAV2-AS3,2.6251224037369654,5.113309316162925e-06,6.14720874043587e-05
SLC25A48,1.2235640818445954,5.126979468930701e-06,6.159910001882939e-05
SLC24A2,1.1726160425164185,5.130227735502084e-06,6.161754661151284e-05
DEUP1,2.6421546363390953,5.135544757119311e-06,6.161978192787172e-05
KCNQ5-AS1,2.306078497902744,5.135552824968292e-06,6.161978192787172e-05
LINC01525,2.5866290069978217,5.132273963384128e-06,6.161978192787172e-05
AC112178.1,2.464382721517338,5.140330860251954e-06,6.165654608368899e-05
PCOTH,1.1265366926296974,5.142063349475792e-06,6.165676760244773e-05
AC090377.1,2.764847167387779,5.150113124195129e-06,6.167106168560159e-05
AP003486.2,2.367592751208417,5.147487639821151e-06,6.167106168560159e-05
AL023495.1,2.4643827213323277,5.149044059018502e-06,6.167106168560159e-05
LINC02548,2.3496056874733005,5.149813348432417e-06,6.167106168560159e-05
AC079841.2,1.8542321294891018,5.152054523413616e-06,6.16737788073992e-05
AC099791.3,2.533147693744616,5.156437735098117e-06,6.170571463970374e-05
SLC12A5,2.490490836309779,5.1704452776962165e-06,6.179089300331954e-05
SLC3A1,2.030931101423001,5.177297662404234e-06,6.179089300331954e-05
AC107068.2,2.1526744688799253,5.175640476570921e-06,6.179089300331954e-05
KRT6C,2.3341245809942346,5.1752289109146085e-06,6.179089300331954e-05
LINC00305,2.413392966101322,5.174166047197478e-06,6.179089300331954e-05
AC135012.1,3.085419543924888,5.1750319135033405e-06,6.179089300331954e-05
CYP2C9,2.247395683313147,5.177183245704491e-06,6.179089300331954e-05
OR8B12,2.322583715994378,5.165725976815313e-06,6.179089300331954e-05
AC102945.1,2.4419278700029907,5.194290205001501e-06,6.189339879241603e-05
AC005550.2,2.089726764739886,5.1901106324688295e-06,6.189339879241603e-05
AC099501.1,2.3649936259497495,5.188291636957107e-06,6.189339879241603e-05
LINC02044,2.7985683911569748,5.1951226477788935e-06,6.189339879241603e-05
ATOH7,2.497114791450554,5.19396570577265e-06,6.189339879241603e-05
AL359220.1,1.156062400937075,5.196209950881141e-06,6.189339879241603e-05
PSG8-AS1,2.346731132923541,5.207522621497661e-06,6.191935129392247e-05
CFAP45,2.3047779054971156,5.206510837086922e-06,6.191935129392247e-05
GFI1B,2.178116917951143,5.208169927648799e-06,6.191935129392247e-05
SLC22A8,2.5096281111258723,5.200520847671741e-06,6.191935129392247e-05
LINC02735,2.458358215126268,5.2018321612967775e-06,6.191935129392247e-05
KCNB2,1.870640307005157,5.209659062131638e-06,6.191935129392247e-05
LINC02624,2.4228108796369976,5.210438017533174e-06,6.191935129392247e-05
AP001120.5,2.9086355003310906,5.216081894577189e-06,6.196595043320034e-05
AL365394.1,2.7753516038484833,5.22127528629565e-06,6.200716890017403e-05
CYP2B6,2.7857584195363208,5.230365350360057e-06,6.209462124856501e-05
LINC02008,1.9598506970510572,5.232929116626329e-06,6.210456159131716e-05
KIFC1,1.9457332273615469,5.236994563423244e-06,6.211182605851002e-05
AC073525.1,2.4355016015855413,5.235944880593428e-06,6.211182605851002e-05
CFAP97D1,2.1744475598409183,5.2441069911832056e-06,6.217568117562369e-05
AL121820.3,2.32323261894736,5.2518312313881695e-06,6.222665801078484e-05
AC099845.1,2.555501377602221,5.251866277125064e-06,6.222665801078484e-05
IGFL3,3.040363658997635,5.256943404880044e-06,6.226630495895455e-05
AC107398.5,2.722423246302728,5.260128719222938e-06,6.22835254403843e-05
LINC02687,2.5730051250203787,5.262102501616909e-06,6.228639394148189e-05
RAPGEF4-AS1,2.386335544821171,5.268362135700525e-06,6.232072633360311e-05
RBP1,0.9025050695482081,5.270200419960543e-06,6.232072633360311e-05
AC124804.1,2.2220979633269797,5.268738975113512e-06,6.232072633360311e-05
LINC02668,2.5491877634280957,5.27350032920272e-06,6.232631200757432e-05
AL162727.1,2.2018417978000224,5.274138044897593e-06,6.232631200757432e-05
LINC02632,2.1948350087552395,5.279664370109317e-06,6.237112864419453e-05
CNTN4-AS1,2.334974725463418,5.289290697714222e-06,6.24638478083534e-05
SATB2-AS1,1.0578668369086055,5.292603279444108e-06,6.24638478083534e-05
LINC01102,2.5513113303597805,5.292722342929533e-06,6.24638478083534e-05
C8orf49,2.528805320704605,5.299889082065076e-06,6.250168585503851e-05
AL161893.1,2.36529259922695,5.301961268841166e-06,6.250168585503851e-05
LINC01884,2.059167631654996,5.302878495206759e-06,6.250168585503851e-05
FOXG1-AS1,2.522213234782331,5.298342068096612e-06,6.250168585503851e-05
PON3,0.9692309033705963,5.304797581745751e-06,6.250382529006163e-05
SPATA31D1,2.640548396095654,5.307260251265177e-06,6.250765428231289e-05
LINC01738,2.5496248109219826,5.308597904827807e-06,6.250765428231289e-05
AL356022.1,2.2388876210722075,5.312631200422105e-06,6.251421967340005e-05
NTRK3-AS1,2.5189415887002866,5.310929247133774e-06,6.251421967340005e-05
LINC01443,2.296169180318973,5.318914811684602e-06,6.256769248067969e-05
AC004862.1,2.404271644868255,5.323820370089908e-06,6.258446612839025e-05
LINC01017,2.579431393732524,5.322325708440046e-06,6.258446612839025e-05
AC002511.1,2.1277981460288067,5.326865658227492e-06,6.259980772876816e-05
AL356417.3,1.9852699570992038,5.336383728518036e-06,6.262076254262028e-05
C4BPB,2.149259804655874,5.33735288434543e-06,6.262076254262028e-05
THSD7B,1.18546904171866,5.334970791656886e-06,6.262076254262028e-05
SLC1A2-AS1,2.6351739459587287,5.33546410603675e-06,6.262076254262028e-05
LINC01551,2.4865414569194035,5.33494068662356e-06,6.262076254262028e-05
AC092924.2,1.3681224723791845,5.3424422586997505e-06,6.266003682098058e-05
INE2,2.2245557063638604,5.345919869913595e-06,6.268038773159447e-05
RHOQ-AS1,2.7124422414449905,5.359092943356071e-06,6.276240831134442e-05
IGFL4,2.4482372847875125,5.354760226771977e-06,6.276240831134442e-05
HNF4G,2.3090336003449115,5.359894315924888e-06,6.276240831134442e-05
C1orf185,2.6673543515155775,5.357034893563508e-06,6.276240831134442e-05
CCND2-AS1,1.844892537880015,5.366158460956851e-06,6.281531147332894e-05
OR6N1,2.5493925678812106,5.37273891546045e-06,6.28718816743472e-05
DLGAP5,2.3964320370016154,5.375403011451049e-06,6.287459618017902e-05
BLK,2.536770242410132,5.376466636557063e-06,6.287459618017902e-05
NUF2,2.0774002673800904,5.38004178507033e-06,6.288946618258143e-05
AC110014.1,2.3232833734208955,5.381999000031539e-06,6.288946618258143e-05
AL359764.2,2.6595539129035726,5.382983052823535e-06,6.288946618258143e-05
AC092071.1,2.9401219936482135,5.386619909484667e-06,6.28911039870115e-05
AC107029.2,2.317677330920678,5.386086442768987e-06,6.28911039870115e-05
AC002463.1,2.2134443401550237,5.388537673238143e-06,6.289308149958549e-05
NR1I3,2.72364138273307,5.3915631224309695e-06,6.290798204349231e-05
UPP2,2.531079261588709,5.3951217599688355e-06,6.292909207185439e-05
AC005695.1,2.583849524396886,5.402463805651986e-06,6.295349142109273e-05
DPP10,2.371333890913742,5.40066258663135e-06,6.295349142109273e-05
GAB4,2.43860751229487,5.401650998311916e-06,6.295349142109273e-05
RDH12,2.8028095999000358,5.404532814074289e-06,6.295720673182654e-05
LINC00652,1.2856177816288727,5.406956029479763e-06,6.296504444559601e-05
AL161618.1,2.3073452496939812,5.421049271875809e-06,6.310873281809599e-05
IL5,2.533818267527722,5.435328944027942e-06,6.324171442282934e-05
AL033519.4,2.4899493852132646,5.43598857431859e-06,6.324171442282934e-05
AC005050.2,1.7096011713776489,5.439158415547658e-06,6.325813337344984e-05
LINC01940,2.62324434895518,5.4467298908373205e-06,6.332571675281192e-05
AC074257.1,3.1276533467240295,5.45115911031172e-06,6.333757436627428e-05
CASC17,2.8084428623035738,5.451271273156488e-06,6.333757436627428e-05
ERICH6-AS1,1.3345585399132562,5.45986881468736e-06,6.341698450175451e-05
LINC01108,2.6491990049017065,5.46328855700677e-06,6.342043146708068e-05
TAB3-AS2,2.1589460551646553,5.4636916800979375e-06,6.342043146708068e-05
AC073632.1,2.349886733565157,5.467887127800016e-06,6.344030774498466e-05
AC089983.1,2.0476489310418646,5.472458438026449e-06,6.344030774498466e-05
H2AZ1-DT,1.4285674927795278,5.470693808198711e-06,6.344030774498466e-05
ALKBH3-AS1,2.4410397851228556,5.47231913135377e-06,6.344030774498466e-05
LINC01864,2.6643202910657173,5.483501015296421e-06,6.353942060741062e-05
SPATA8-AS1,2.6245354255420055,5.484540781330201e-06,6.353942060741062e-05
GPM6A,1.7446435417231076,5.487420894992605e-06,6.355231952178814e-05
MAGEA4-AS1,2.68208457104505,5.497650742698641e-06,6.361774099227554e-05
AL663058.2,2.6771531070850436,5.499323089528057e-06,6.361774099227554e-05
AC003988.1,2.635439171573019,5.49535520357907e-06,6.361774099227554e-05
AL451140.1,2.583400295657828,5.50014384760305e-06,6.361774099227554e-05
AL162171.2,1.9154610192161525,5.507787501850915e-06,6.368567406511769e-05
STAP1,2.017897789738957,5.5115798091734484e-06,6.370904527493164e-05
FCRL2,2.458604171530554,5.518032728530168e-06,6.376314593982884e-05
AC011447.3,2.0281953875875964,5.521246521685619e-06,6.377037816220575e-05
LINC02568,2.8245438918862713,5.522204158102717e-06,6.377037816220575e-05
AL121910.1,3.1199997742606436,5.5340307090126125e-06,6.388644180507116e-05
GRXCR2,2.2576695182336204,5.5379237190431065e-06,6.389037588884498e-05
AC113145.1,2.514003574627816,5.536357293606446e-06,6.389037588884498e-05
MIR4300HG,2.413232437815467,5.552995777462564e-06,6.398217940643285e-05
AL022097.1,2.4163927774304423,5.549381150755833e-06,6.398217940643285e-05
AC020892.2,2.142093546227678,5.552574268642813e-06,6.398217940643285e-05
IRGM,2.5461388655091945,5.551376886699247e-06,6.398217940643285e-05
AC012668.3,2.374813674930661,5.564947165854609e-06,6.409935300996543e-05
HEPACAM2,2.0880750084506214,5.578201557269515e-06,6.419543032506751e-05
ZNF813,0.8239735446475694,5.5786421437829705e-06,6.419543032506751e-05
NCAM1-AS1,2.570520987993277,5.5766983103110766e-06,6.419543032506751e-05
KCNA4,2.031404568266358,5.591122232631603e-06,6.426924570986373e-05
LINC02777,1.1069664523160914,5.59127337477301e-06,6.426924570986373e-05
AC093535.1,2.2052973110709484,5.59120426482398e-06,6.426924570986373e-05
AC035139.2,2.5137606149978358,5.592203354605622e-06,6.426924570986373e-05
AC024560.5,2.922678210670986,5.596897645890789e-06,6.430265158670824e-05
OR2T2,2.9117578424009265,5.604415936957434e-06,6.430687403005832e-05
CR1L,2.3186435945073294,5.600617428860618e-06,6.430687403005832e-05
AL359894.1,2.1375724049765754,5.6032467478214325e-06,6.430687403005832e-05
AL355306.2,2.179395184785244,5.602306484019462e-06,6.430687403005832e-05
PCDHA3,1.284571542950907,5.61637482292203e-06,6.442354436548191e-05
IL19,2.664320292136566,5.619011632866242e-06,6.443324400939255e-05
AC005532.1,1.6943411609886847,5.625633757996732e-06,6.44886225438682e-05
AC073167.1,2.094464683544741,5.630020809247964e-06,6.451835251681037e-05
FOXI3,2.9094327890747014,5.633533157043081e-06,6.453804290609991e-05
OR10H5,2.986954840004113,5.636452007030134e-06,6.455092378124419e-05
GAP43,1.8510038118473011,5.643455839588417e-06,6.46105644371975e-05
IGF2BP3,2.460590923555933,5.654830532356667e-06,6.47042540017699e-05
GJD2,2.6013683862258863,5.657035439663247e-06,6.47042540017699e-05
GTSF1,1.9432962418793454,5.656834591410042e-06,6.47042540017699e-05
AC061961.1,2.1120945778962055,5.661424607603188e-06,6.47338734852835e-05
AL157902.1,2.3637658476237444,5.665541078330235e-06,6.475035951002264e-05
IL36G,3.13034171967933,5.666466466628245e-06,6.475035951002264e-05
OLFM3,2.1890414203722806,5.68844347605368e-06,6.48875517619659e-05
AC074286.1,2.386463399959368,5.691099349744312e-06,6.48875517619659e-05
AC093326.1,2.2403409255834625,5.684505480240263e-06,6.48875517619659e-05
CCK,2.530837286203546,5.688460808568322e-06,6.48875517619659e-05
KLF17,2.8539815114732887,5.682879583892588e-06,6.48875517619659e-05
PTCHD4,1.036256074570297,5.6830928421383255e-06,6.48875517619659e-05
PDE6A,2.312807530273422,5.690469572328023e-06,6.48875517619659e-05
PANTR1,2.8039327992980176,5.702115081014142e-06,6.499254869906233e-05
KCNH8,1.661045160248638,5.70469326323418e-06,6.500133863321504e-05
LINC01099,2.4263545082791382,5.707094349483829e-06,6.500810574402543e-05
AC125437.3,2.361068121938793,5.722985654703695e-06,6.516848368819289e-05
LINC00543,2.342392196648693,5.729820174830971e-06,6.522566181298092e-05
LINC01812,2.362570078803623,5.734414123943455e-06,6.524291911967166e-05
OR6J1,2.3423921971015584,5.734963589914428e-06,6.524291911967166e-05
AC006348.1,1.6175501621885509,5.741228724804804e-06,6.529354400527297e-05
LINC00558,2.526999956055295,5.743202571645728e-06,6.529534858003797e-05
AL359881.2,2.342392196379109,5.745418094011314e-06,6.529989879234597e-05
AC013439.1,1.5250844947961668,5.7544529612220044e-06,6.533074346122615e-05
KRT26,2.083756255212069,5.757893277895788e-06,6.533074346122615e-05
AL731553.1,2.547373934586548,5.755875035066198e-06,6.533074346122615e-05
TGFA,1.9186818231442626,5.758521053729588e-06,6.533074346122615e-05
KLRK1,1.5768574506390343,5.753899699678798e-06,6.533074346122615e-05
DAW1,2.55409561094683,5.7590288979080426e-06,6.533074346122615e-05
GABRR3,2.2242875978815317,5.766996461977777e-06,6.540050338280726e-05
RNFT1-DT,1.9932426331078381,5.797185034697547e-06,6.557140256550242e-05
AC104088.3,1.6602275375021913,5.795550225368749e-06,6.557140256550242e-05
LINC02277,2.644282538356109,5.790717265046706e-06,6.557140256550242e-05
AMBN,2.6433461627972115,5.794699037507077e-06,6.557140256550242e-05
CCDC73,2.321699802164322,5.78972253349466e-06,6.557140256550242e-05
LINC00928,2.8992036572113253,5.791913480214306e-06,6.557140256550242e-05
NEUROD6,2.561958574121988,5.784220725772686e-06,6.557140256550242e-05
SPINK1,2.1464719868424895,5.787053999109408e-06,6.557140256550242e-05
LINC00603,1.9094327898229884,5.798471910398733e-06,6.557140256550242e-05
AP000534.1,2.4102962609469265,5.8026040392899776e-06,6.559750864278412e-05
EXOC1L,2.6553315085719547,5.8063087898728745e-06,6.56187683912369e-05
MS4A12,2.477907167785209,5.814317434239838e-06,6.568863905291315e-05
KRT40,2.9433720950792153,5.823561906689503e-06,6.574834043917665e-05
AL160237.1,2.438223902005091,5.8250850933964194e-06,6.574834043917665e-05
TMEM269,1.4633852795724092,5.824743482086883e-06,6.574834043917665e-05
OXTR,1.7701713655007278,5.828630663108297e-06,6.576772340443277e-05
LINC01120,2.5050123980264223,5.832910495292118e-06,6.579537671265226e-05
AP000880.1,2.119999775835831,5.8454981457897495e-06,6.589603864003412e-05
CACNA1A,1.5967272478572672,5.843949221521779e-06,6.589603864003412e-05
AC068759.1,2.4652489449219357,5.849154970554431e-06,6.591660482480702e-05
AL139350.1,3.088943839438116,5.86287408592646e-06,6.597409851091494e-05
LILRA4,2.586061277730961,5.8574375078503514e-06,6.597409851091494e-05
PROX2,2.601558785497565,5.863426913693847e-06,6.597409851091494e-05
ALOXE3,2.586443499578487,5.858473283702562e-06,6.597409851091494e-05
HGD,1.9420629607746984,5.861164115248017e-06,6.597409851091494e-05
OASL,1.340539024292032,5.868340269282864e-06,6.59881013337428e-05
C17orf78,2.6395932058700127,5.867818318650026e-06,6.59881013337428e-05
AC015813.3,2.715304220740892,5.870555214334394e-06,6.599237880313651e-05
KIF11,1.2355447018152093,5.886117097587838e-06,6.614664299732262e-05
CLLU1,1.7533252982908436,5.892742669026433e-06,6.620041826677667e-05
AL049839.3,2.510663679166184,5.90463585836517e-06,6.629676821910727e-05
AC023866.1,2.1788934646891396,5.905005153286436e-06,6.629676821910727e-05
AC114947.2,2.077047630613462,5.906932296891766e-06,6.629771250664294e-05
FSTL5,2.107646835914898,5.912023938800471e-06,6.631126719254826e-05
AL133371.3,2.1603943631151687,5.91531167856971e-06,6.631126719254826e-05
DNAH17,2.238692147752595,5.919200460226634e-06,6.631126719254826e-05
AC005009.1,1.909432789475005,5.917153842551812e-06,6.631126719254826e-05
AC044781.1,2.8959905258287337,5.9124597204709666e-06,6.631126719254826e-05
AC009081.2,2.3009325901174216,5.918146463450095e-06,6.631126719254826e-05
LINC02334,2.2318090312254557,5.925791333924086e-06,6.636443520047236e-05
LINC02465,2.157967626218817,5.931578240073515e-06,6.636725737229378e-05
AC087762.1,2.603043951122629,5.929871895934773e-06,6.636725737229378e-05
CDX1,2.81094520503159,5.930013057889246e-06,6.636725737229378e-05
AC093117.1,2.4183410501177454,5.937026420872131e-06,6.640756045137199e-05
LINC00857,1.865954153246,5.944565386155454e-06,6.645389192310498e-05
LINC02828,2.414541982847277,5.944863343949511e-06,6.645389192310498e-05
AC127520.1,2.3284530057003816,5.950239134331956e-06,6.64933215719755e-05
KCNAB3,1.3499101666660513,5.956228717590691e-06,6.651892562222053e-05
ACSM1,2.0303759858679804,5.9559296842730924e-06,6.651892562222053e-05
AC245187.2,2.234332450758051,5.972772035875649e-06,6.668297817334539e-05
AC025175.2,3.2492827911460296,5.98095879755851e-06,6.675366114358509e-05
AL138885.3,2.4214637672648847,5.9913189198206735e-06,6.68404705601026e-05
PRR23C,2.835096189536803,5.9929994241693326e-06,6.68404705601026e-05
LINC01053,2.394386834704841,5.9961692009744e-06,6.68404705601026e-05
PRKG1-AS1,1.994468893923368,5.9943890897207025e-06,6.68404705601026e-05
FHAD1,2.432854025518013,6.005219519848055e-06,6.692061851548148e-05
LINC02006,2.1519615403567274,6.014753818006112e-06,6.70061084983945e-05
OR4K13,2.7560364610891117,6.017034972485692e-06,6.70107684304196e-05
CLDN16,2.482922506170594,6.02007261355812e-06,6.701866115209607e-05
AC009275.1,1.9461435502009652,6.021469833302971e-06,6.701866115209607e-05
CASC22,2.256556027675372,6.034167398856807e-06,6.712287472330992e-05
LINC01517,2.4262848931579133,6.0345651299673165e-06,6.712287472330992e-05
EPPIN,2.8260205262592475,6.038730941630835e-06,6.714844804709255e-05
AP002765.1,2.107926943547824,6.042458321818105e-06,6.716913187652685e-05
MEGF11,2.6463781215031976,6.047720793567739e-06,6.720686202848895e-05
OR52E5,2.547617335097817,6.049802688315865e-06,6.720923480670114e-05
TAFA1,1.632578209420984,6.051991599584959e-06,6.721279463422975e-05
AC034102.4,2.359465709824219,6.0589328435717925e-06,6.726911489165571e-05
LINC01410,1.7331975195907792,6.07374102961011e-06,6.741271592629894e-05
ANKFN1,2.3127776047046313,6.077087404224804e-06,6.742905246908533e-05
ADORA2A-AS1,2.143251407962716,6.087793100857105e-06,6.752700999815967e-05
LINC01516,2.637848080191668,6.099260928634241e-06,6.762770160728362e-05
MROH2B,2.499046821448036,6.100630816069035e-06,6.762770160728362e-05
PLD5,1.5372288962176002,6.112171214086547e-06,6.771771769672597e-05
AP000248.1,2.6202453172333735,6.1125161058953975e-06,6.771771769672597e-05
LINC02305,2.4673188089262554,6.114831116846407e-06,6.772250767709328e-05
AC009158.1,2.204888673393303,6.123019276476899e-06,6.774756625676628e-05
LINC02114,2.630194507314406,6.12407134220867e-06,6.774756625676628e-05
AC079296.1,2.5063679322976986,6.130277109022969e-06,6.774756625676628e-05
AC093519.2,2.333595248960344,6.1286387849803485e-06,6.774756625676628e-05
AC007317.1,2.136923078796912,6.1279670810169906e-06,6.774756625676628e-05
AC136944.2,2.7627239957532397,6.11954241350097e-06,6.774756625676628e-05
G6PC,2.6406576141485614,6.124770094757509e-06,6.774756625676628e-05
AL390800.1,2.355771226992315,6.132423577649945e-06,6.775047326020387e-05
TRIM51GP,2.308444865206869,6.148517262420311e-06,6.778591302341268e-05
CGN,2.5612434709508496,6.148305841666569e-06,6.778591302341268e-05
CRACD,1.7152792714514924,6.141185139191059e-06,6.778591302341268e-05
AL590681.1,2.365112273292009,6.144304231487292e-06,6.778591302341268e-05
LINC00922,2.621914725773609,6.148077538309328e-06,6.778591302341268e-05
DSG3,2.518583343158773,6.146686874092672e-06,6.778591302341268e-05
DNTT,2.589803078529833,6.148822256071266e-06,6.778591302341268e-05
ATP6V0D2,1.672817468862658,6.154061489625738e-06,6.782043939203737e-05
AC097709.1,2.4736367300587436,6.15572485864011e-06,6.782043939203737e-05
AL365318.1,2.7294153197199207,6.1583643747484865e-06,6.782874564863825e-05
ZYG11A,2.2876690109041222,6.162157222447308e-06,6.784974582365306e-05
LIPC-AS1,2.6530344842285336,6.16824599890519e-06,6.788186294370535e-05
AC131571.1,2.263285652314992,6.175235783004214e-06,6.788186294370535e-05
SGPP2,2.351353064762131,6.173504859724895e-06,6.788186294370535e-05
MMP12,1.6747311258432607,6.174232278007495e-06,6.788186294370535e-05
CXCL13,2.1724671956884603,6.171779528975625e-06,6.788186294370535e-05
ESM1,2.0009239159917835,6.176396569964073e-06,6.788186294370535e-05
